question,answer,wrong1,wrong2,wrong3
Adaptations,Have the appearance of a close match between the organism and its environment,Help the organism accomplish important functions,Are often complex,All of the above
Which of the following excretes highly toxic excretion,Pisces,Reptiles,Camels,Birds
In birds changes in directions during flight is caused by,Remiges,Retrices,Head,Neck
Sucessful adaptation simply means,Producing offsprings,An increase in fitness,Moving to new place,Evolving new characteristics
A reptile living in water as well as on land is,Frog,Python,Sphenodon,Tortoise
Which of the following group of animals maintain high and constant body temperature such as mammals,Birds,Fishes,Reptiles,Amphibians
Whale is air breather but can live under water for a long time because it possesses,Large lungs,Small lungs,Blubber,Retea mirabile
Which of the following is a ruminant,Horse,Donkey,Cow,Rhinoceros
Bats can fly at night in the dark because of,Strong vision,Strong olfaction,Capability of producing high frequency sound,Capability of eco-location of obstacles
Which of the following bones constitute 'Forcula' of a bird,Clavicle,Interclavicle,Both,None
A flying birds lands by,Folding the wings back and dropping on the ground or other substratum,Folding the wings above and back of the body and coming down,Lowering and fanning out the retrices,Pronation and forward movements of wings
Without exception all birds,Are omnivorous,Have feathers and fly,Form nests and care them,Have calcareous shelled egg
Which of the following traits is not characteristics of birds,Air sac attached to lungs,Hollow lungs,Ectothermic,Amniote egg
The fitness or adjustment of animals or plants within their habitat is,Adaptation,Behavior,Kinesis,Orientation
Animals capable of running are,Cursorial,Arboreal,Fussorial,Pelagic
"In  ecological sense, the desert animals are termed as:",Xerocles,Arboreal,Benthos,Cursorial
Adaptation for feeding blood is:,Sanguivorous,Saltatorial,Volant,Scansorial
Snake has.... adaptation,Fussorial,Cursorial,Scansorial,Volant
The aquatic birds have,webbed digits,long legs,sharp claws,oliy feathers
Which fin of exocoetus is modified for gliding?,Pectoral,Dorsal,Pelvic,Ventral
Prehensile tail is found in,Chamelon,Squirrel,Lizard,Dog squirrel
Primar aquatic adaptational character of fish is:,Gills and lateral line sense organ,Swim bladder and gils,Gills and tail,Tail and scale
Pneumatic bones is adaptational feature of,Volant animals,Arboreal animals,Cursorial animals,Fussorial animals
Which of the following is not one of the volant adaptation?,Highly developed cerebrum,A keel shaped sternum,Air sacs,Streamlined body
Maximum variation of organism is found in,Tropical rain forest,Desert,Grassland,Temperate
"In ecological sense, desert animals are termed as",Xeric,Benthos,Pelagic,Cursorial
"Draco, the flying lizard is",Arboreal,Aerial,Aquatic,None
Enhanced reproduction ability is found in,parasitic adaptation,Arboreal adaptation,Volant adaptation,Cursorial adaptation
Which of the following is most adapted for desert?,Horn toad,Wall lizard,Flying lizard,Monitor lizard
Bats show,Both a and b,Arboreal adaptation,Volant adaptation,Scansorial adaptation
Lateral line sense organs are,Rheoreceptors,Chemoreceptors,Mechanoreceptors,Both a and b
Digits with lamella or adhesive pads show,Arboreal adaptation,Cursorial adaptation,Fussorial adaptation,Volant adaptation
"For which type of adaptation, streamlined body is required?",Both a and b,Volant,Cursorial,Fussorial
Whale and dolphin show,Secondary aquatic adaptation,Primary aquatic adaptation,Aerial adaptation,Arboreal adaptation
Knagaroo has the adaptation,Saltatorial,Scansorial,Cursorial,Fussorial
Neck is reduced for adaptation,Both b and c,Primary aquatic,Secondary aquatic,Cursorial
Streamlined body is an adaptational features for,Cursorials,Arboreals,Fossorial,Scansorial
External ear is reduced in,fossorial animals,desert animals,arboreal animals,cursorial animals
Resistant cuticle in tapewroms is for,Parasitic adaptation,Arboreal adaptation,Fussorial adaptation,Saltatorial adaptation
Animals walking in hoof are called,Unguligrades,Artegrades,Unguegrades,None
Even toed ungulates are called,Aretodactyla,Arteodactyla,Homodactyla,None
What is false for volant adaptation?,Large rectum so faeces rid off easily,Weight of eyes is more than that of brain,High rate of breathing,Pneumatic bones
Camel is,Aretodactyla,Perissodactyla,Both,None
Camouflage and mimicry are for,Protective adaptation,parasitic adaptation,Aerial adaptation,Both a and b
What is false for swim bladder?,Present in cartilaginous fishes,Hydrostatic organs,Helps in reduction of body weight,Organ of audition
Blubber subcutaneous fat layer is adaptation for,Secondary aquatic,Primary aquatic,Xerocles,Saltatorials
The tail as body balancer in animals is best developed among the,Arboreal adaptation,Volant adaptation,Fussorial adaptation,Scansorial adaptation
Modification of snout into beak in bird is an adaptation feature of,Volant,Scansorial,Cursorial,Fossorial
Syndactyly and zygodactyly is the characteristics of,Scansorial adaptation,Cursorial adaptation,Volant adaptation,Aquatic adaptation
Mimicry is one of the adaptational features of,Arborials,Xerocles,Fossorials,Volant
marsupials show,Arboreal adaptation,Fossorial adaptation,Volant adaptation,Cursorial adaptation
Claw of rabbit is a modification of,Epidermis,Dermis,Gastrodermis,Keratin
Parasites normally possess well developed,Reproductive organs,Digestive syste,Sense organs,Respiration organs
Which of the following is not one of the bird adaptations to flight?,A highly developed cerebrum,Air sacs in muscles,A keel shaped sternum of the skeleton,Stream-lined body
Successful adaptation simply means,An increase in fitness,Producing offspring,Moving to new place,Evolving new characters
Urinary bladder is absent in,Both b and c,LIzards,Snakes,Crocodiles
Secondary adapted animals is/are,All,Penguin,Whales,Sea cow
Primary locomotive organs of aquatic animals i.e fishes are,Lateral undulations of body,Fins,Swim bladder,All of the above
Desert adaptation is found in,Phrynosoma,Sphenodon,Squirrels,Hippopotamus
The presence of beak is the characteristics of,Volant,Fossorial,Cursorial,Arboreal
One of the following is not a character of scansorial adaptation,Webbed digits,Prehensile tail,Adhesive pads,Syndactylus digits
The animls having long and hooked claw adapted for which adaptation,Arboreal,Volant,Swimming,Cave
Which of the following is mutually beneficial for the survival of both the partners except,Parasitism,Symbiosis,Commensalism,Proto co-operation
Strong pectoral girdle and wide pelvic girdle are characteristics of,Climbing animals,Running animals,Digging animals,Flying animals
Pectoral girdle is well developed than pelvic girdle in,Arboreal forms,Cursorial forms,Volant forms,Saltatorial forms
Only amphibians capaple for gliding is,Rhacophorus,Hyla,Toad,Salamander
Water cell is present in the rumen of stomach in,Camel,Horse,Sea cows,Hydra
Right ovary is absent in,Bird,Horse,Squirrel,Man
