question,answer,wrong1,wrong2,wrong3
Flow of blood in dorsal blood vessel of Earthworm is,Forward,Backward,Sideward,Downward
Setae occure in earthworm in all segments except,All the above,Clitellar region,Anal segment,Peristomium
The female genital aperture in earthworm is present ventrally on the segment,14th,10th,12th,18th
Locomotion in earthworm is directly facilitated by [AFMC 1987],Setae and contraction of segments,Mucus secreted by epidermis,Segmentation of the body,Rhythim contraction of segments
Hearts of Pheretima are situated in the segments,"7, 9, 12 and 13","10, 13, 16 and 17","4, 5, 10 and 13","11, 14, 17 and 18."
In earthworm fertilization occurs in,Coccon,Oviduct,Spermatheca,Clitellum
The main function of clitellum is,Coccon formation,Locomotion,Excretion,Copulation.
The main function of clitellum is,Coccon formation,Locomotion,Excretion,Copulation.
Major nitrogenous excertory material of Earthworm by,Urea,Uric acid,Ammonia,Amino acids.
Occurrence of Earthworm in soil is indicated is,Heaps of small rounded pellets,Heaps of dry powder soil,Holes,Cast skin
Copulation in Earthworm occurs during,Night in rainy season,Night in water,Night in summer season,Day in rainy season
Trochophore larva is found in,All of these,Chiton,Nereis,Aphrodite
In Pheretima oxygen carrying haemoglobin occurs in,Plasma,Corpuscles,Both corpusscles and plasma,The statement is wrong
Earthworm has,No eyes,Two eyes,Many eyes,One eyes
Earthworm possesses hearts,4 pairs,6 pairs,2 pairs,1 pairs
Enteronephric nephridia of Earthworm are,Pharyngeal and septal,Pharyngeal,Septal,Integumentary
Blood of Pheretima is,Red with haemoglobin in plasma.,Blue with haemocyanin in corpuscles,Blue with haemocyanin in plasma,Red with haemglobin in corpuscles
Blood of Earthwarm is red because its haemoglobin is,Intercellular,Intracellular,Oxidised,Reduced
Chloragogen cells are involved in,Fat storage,Digestion,Excertion of water,Respiration
Excertory organs of Earthworm are,Nephridia,Flame cells,Coelom,Gizzard
In Earthworm,Ovaries are larger than testes,Testes are larger than ovaries,Both are equal,Right testes are larger the ovaries
Nephridia of Earthworm are analogous to,Flame cells of Planaria,Nematoblasts of Hydra,Tracheae of insects,Gills of Prawn
Spermathecal pores of Pheretima  are present in,"5/6, 6/7 7/8 and 8/9","6/7, 7/8. 8/9 and 9/10","1/2, 2/3, 3/4 and 4/5","14/15, 15/16, 16/17 and 17/18"
Typhlosole found in Pheretima occurs in,Intestine,Oesophagus,Stomach,Gizzard
Chromophil cells present on pharynx of Earthworm take part in secretion of,Mucus,Lipases,Carbohydrases,All the above
Closed circulatory system occurs in,Earthworm,Cockroach,Grasshopper,Housefly
"In Earthworm, mouth is situated on",Peristomium,Prostomium,Stomium,Protostomium
"In Earthworm, neurons are",Both (a) and (b),Sensory,Motor,Mixed
Enteronephric nephridia of earthworm are concerned with ],Excretion,Respiration,Digestion,Osmoregulation
Phaosome in Earthworm is,Lens,Pigment,Nephridium,Hormone
Locomotion occurs is Earthworm with the help of,"Setae, circualr muscles and longitudinal muscles",Setae,Setae and circular muscles,Parapodia
The septal and pharyngeal nephridia open into alimentary canal and are of enteronephric type. It is an adaptation for,Conservation of water,Conservation of heat,Regulation of temperature,Regulation of amino acids
