question,answer,wrong1,wrong2,wrong3
Sunken stomata occurs in:,Xerophyte,Hydrophytes,Hygrophytes,Mesophytes
A plant which is partially submerged and fixed in mud is:,Typha,Cyperus,Eichhornia,Marsilea
Mechanical tissue is well developed in:,Xerophyte,Hydrophytes,Hygrophytes,Mesophyte
Submerged hydrophytes have dissected leaves for:,Reducing effect of water currents,Decreasing surface area,Increasing surface area,Increasing number of stomata
Which one is xerophyte?,Capparis,Lotus,China rose,Casuarina
Excessive aerenchyma is characteristics feature of:,Hydrophytes,Heliophytes,Xerophytes,Mesophytes
"In an aqueous ecosystem, microscopic animals and plant are collectively known as:",Plankton,Herbivore,Commensals,Flora and fauna
Shallow lakes with abundant organic matter are:,Eutrophic,Saprotrophic,Oligotrophic,Heterotrophic
The floating leaves of an aquatic plants have:,Stomata in upper surface,Stomata on lower surface,Stomata on both surfaces,No stomata
Ecology term was coined by:,Haeckel,Reiter,Odum,Linnaeus
Father of ecology is:,Reiter,Aristotle,Linneaus,Odum
Root cap is absent in:,Hydrophytes,Xerophyte,Mesophytes,Halophytes
Ecological pyramid was given by:,Elton,Odum,Haeckel,Reiter
Intermediate communities of succession are:,Sereal community,Pioneer community,Climax community,None
The relationship between producers and consumers in an ecosystem can be understand by:,Ecological pyramid,Food chain,Ecological niche,Food web
Primary succession on rocks start with:,Lichens,Herbs,Animals,Trees
The net plant productivity during photosynthesis is:,1%,10%,5%,2%
Highest productivity is shown by:,Coral reefs,Sugarcane fields,Tropical forests,Ocean
The biological sequence in an ecosystem is:,Producer-consumer-reducer,Producer-reducer-consumer,Reducer-producer-consumer,Consumer-producer-reducer
A community that starts the process of succession in a habitat is called:,Pioneer community,Sereal comment,Climax community,Ecotonal community
Whale fish is:,Secondary consumer,Producer,Decomposer,Primary consumer
Series of changes on previously barren area is:,Primary succession,Sere,Climax community,Secondary succession
Pyramid of biomass is inverted in:,Pond,Tree,Ocean,Grassland
Trophic level of lion in a forest ecosystem is:,T4,T3,T2,T1
Most of energy is present in:,Producers,Herbivores,Carnivore,Tertiary consumer
Energy stored in an ecosystem is given by:,Pyramid of biomass,Pyramid of energy,Pyramid of number,None
Decomposers are:,Organotrophs,Heterotrophs,Autotrophs,Autoheterotrophs
Green plants constitute:,First trophic level,Second trophic level,Third trophic level,Fourth trophic level
Ecological pyramid which is never inverted:,Pyramid of energy,Pyramid of biomass,Pyramid of number,All
Amount of energy transferred from one trophic level to next is:,10%,1.5%,15%,20%
Detritius food chain starts with:,Bacteria,Algae,Protozoa,Virus
Most stable ecosystem is:,Ocean,River,Forest,Grassland
Network of food chain is:,Food web,Food pyramids,Biomass,Biosphere
Food chain always starts with:,Photosynthesis,Respiration,Decomposition,Uptake of minerals
The biotic component of ecosystem includes:,All,Consumer,Producers,Decomposers
Energy stores in a ecosystem through:,Producers,Decomposers,Herbivores,Carnivore
Ecosystem is concerned with:,Both a and b,Flow of energy,Cylycling of matter,None
The most important factor that determine the number of organisms in a grass land ecosystem is:,Sunlight,The animals,The plants,Oxygen
Insectivorous plants grow in:,Nitrogen deficit soil,Oxygen deficit soil,Hydrogen deficit soil,Phosphate deficient soil
The phenomena in which one species inhibit the growth of another species is called:,Ammensalism,Predation,Parasitism,Commensalism
Cuscuta is :,Total stem parasite,Total root parasite,Partial root parasite,Partial stem parasite
Relationship between two organisms in which one obtain some benefit at the cost of others is:,Parasitism,Predation,Symbiosis,Scavengering
Crocodile-birds association is an example of:,Proto-cooperation,Symbiosis,Commensalism,Parasitism
Velamen tissue is found in:,Epiphytes,Mesophytes,Xerophyte,Hydrophytes
Lianas are example of:,Commensalism,Mutalism,Parsitism,Predation
Roots of higher plants develop mycorrhiza for obtaining:,All,Nitrogen,Sulfate,Phosphate
Mycorrhiza shows:,Symbiosis,Endoparasitism,Decomposers,Ectoparasitism
The association between two organisms in which both benefit:,Mutualism,Commensalism,Proto cooperation,All
The best way to check the soil erosion is:,Afforestation,Study of ecology,Overgrazing,Deforestation
Plants growing on sandy soils are:,Psammophytes,Oxylophytes,Psychrophytes,Lithophytes
Least porous soil is:,Clayey soil,Sandy soil,Loamy soil,Gravelly soil
Water holding capacity of soil depend upon:,Size of its particles,Amount of organic matter,Type of parent rock,Type of oraganisms
Physical and chemical characteristics of soils are studied under:,Edaphic factors,Climatic factors,Biotic factors,Topographic factors
Pedology is the study of:,Soils,Rocks,Crop diseases,Locomotion of animals
Relative humidity is measured by:,Psychrometer,Anemometer,Manometer,Photometer
Water logging is due to:,Excess of water,Scarcity of water,Optimum level of water,All
Transpiration is low in:,High atmospheric humidity,Low atmospheric humidity,Both a and b,None
The instrument used to measure wind and velocity is:,Anemometer,Hydrometer,Photometer,Potometer
Plants growing in average conditions of temperature and moisture are:,Mesophytes,Hygrophytes,Hydrophytes,Epiphytes
The factor related to altitude and steepness of the slopes is:,Topographic factor,Biotic factor,Climatic factor,Edaphic factor
Soil transported by gravity is:,Colluvial soil,Alluvial soil,Galacial soil,Eolian soil
Which has humus and minerals?,Horizon A,Horizon B,Horizon C,Horizon D
Readily available water to the plants is:,Capillary water,Gravitational water,Hygroscopic water,Water vapour
Total water in soil is:,Holard,Chesard,Echard,None
Heliophytes are:,Sun loving plants,Light loving plants,Shade loving plants,All
Sympatric speciation is caused by:,Reproductive isolation,Genetic isolation,Interbreeding,Geographic isolation
Individual of a species which occur in a particular area constitute:,Population,Flora,Fauna,Flora ans Fauna
Area occupied by plants and animals is:,Biosphere,Biota,Biome,Ecotone
Study of interrelationships between organisms dna their environment is:,Ecology,Ecosystem,Ethology,Etiology
Species ecology is:,Autecology,Synecology,Community ecology,Palaeocology
Ecological niche of a species is:,Habitat and specific function,Place of living,Specific function,None
Plant and animals living in a particular area constitute:,Community,Flora and fauna,Ecosystem,Ecology
The transition zone in between two community is called:,Ecotone,Ecotype,Ecads,Niche
Gas being produced by paddy fields and involved in global warming is,Methane,Carbon monoxide,Carbon dioxide,Carbon Tetrachloride
