question,answer,wrong1,wrong2,wrong3
"If a plano-convex lens of radius of curvature of convex surface is 10cm and the focal length of the lens is 30cm, the refractive index of the material of the lens will be:",1.33,1.5,1.66,3
A double convex thin lens made of glass of (refractive index µ=1.5)has both radii of curvature of magnitude 20cm. Incident light rays parallel to axis of the lens will converge at a distance L from the lens such that:,L=20cm,L=10cm,L=40cm,L=20/3cm
If a lens of focal length f made of glass of refractive index 5/3 is placed in a liquid of refractive index 10/7 then focal length of the lens becomes,4f,f,2f,-4f
"fv and fr are the focal lengths of a convex lens for violet and red light respectively and Fv and Fr are the focal length of concave lens for violet and red light respectively, then we must have",fv<fr and Fv<Fr,fv<fr and Fv>Fr,fv>fr and Fv>Fr,fv>fr and Fv<Fr
An equiconvex lens of glass of focal length 0.1m is cut along a plane perpendicular to principal axis into two equal parts. The ratio of focal lengths of new lenses formed is,1:1,1:2,2:1,2:1/2
"A symmetric double convex lens is cut into two equal parts by a plane perpendicular to the principal axis. If the power of the original lens is 4D , the power of a cut lens will be",2D,3D,4D,8D
The focal length of a plano-convex lens is equal to radius of a curvature of its curved surface. Then refractive index of lens material is,2,1.33,1.5,1.6
"The rays of light from a luminous object are focused at a point A. If a convex lens of focal length 30cm is put at a distance 30cm from the point A such that the rays fall upon the lens before focusing at the point A. If now, the rays are focused at point  B,what is the distance AB?",15cm,45cm,22.5cm,30cm
"A convex lens make a real image 4cm long on a screen.When the lens is shifted to a new position without disturbing the object and the screen, a real image is again formed on the screen, which is 16cm long. The length of the object must be",8cm,64cm,10cm,6cm
"An object and a screen are fixed at certain distance. When a convex lens is moved from object to the screen, real image is magnification 2 and 1/2 are formed on the screen for two positions of lens seperation by 30cm.Then focal length of the lens will be",20cm,10cm,30cm,60cm
"A forms a real image of an object on a screen placed at a distance of 100cm from the object. If the lens is moved by 20cm towards the screen, another image of the object is formed on the screen.The focal length of the lens is",24cm,12cm,50/3cm,46cm
If R1 and R2 are radius of curvature of a convex lens. Then maximum power will be when,R1=R2=5cm,"R1=10CM, R2=∞","R1=∞ , R2=10cm",R1=R2=10cm
"An object of height 1.5cm is placed on the axis of a convex lens of focal length 25cm. A real image is formed at a distance of 75cm from the lens, the size of the image will be",3.0cm,4.5cm,0.75cm,0.5cm
A concavo-convex lens has radii of its faces 40cm and 20cm. It is mad of material of refractive index 1.5. The focal length of lens is,80cm,40cm,-80cm,80/3cm
"An aeroplane is fitted with a camera containing a  lens of 5cm focal length. In order to photograph a strip of 5cm. terrain 1km long on a film strip,the aeroplane would fly at an approximate height of",1km,2km,3km,4km
An aeroplane is flying at a height of 1500m. It has a camera having convex lens of focal length 45cm with photographic plate 30cm*30cm. How much area on the ground can be photographed at one time?,10^6 m²,10³ m²,10^4 m²,10^5 m²
A cysclist is moving perpendicular to principal axis at a distance of 10m with a speed of 10m/s infront of a convex lens of focal length 10cm.Find the time of exposure of the lens if the image is displaced by 1mm on the photographic plate.,1/100 sec,1/25 sec,1/50sec,1/200 sec
"A plane convex lens has diameter 6cm and thickness from the centre is 3mm. If the speed of light in the lens is 2*10^8 m/s , then the focal length of plane convex lens is",30cm,10cm,15cm,20cm
"A picture of size 2cm*4cm is shown on a projector. If the magnification produced be 10, the area of the image on the screen will be",800cm²,80 cm²,8 cm²,640cm²
If lens behaves as converging in air and diverging in water . Then refractive index is,between 1 to 1.33,less than 1.33,more than 1.33,1.33
"Whn the convex lens of refractive index (µ), immersed in water of same refractive index(µ) then, its focal length is :",∞,0,decreases,increases
A lens made of glass of refractive index 1.52 has focal length of 10cm in air and 50cm when immersed in liquid . The refractive index of liquid must be:,1.38,1.30,1.52,1.67
"The focal length of lens is F, and diameter of aperture is d. When d/4 of diameter is blackended, then intensity of image will be",15I/16,I/16,I/4,14I/16
A convex lens is inserted between screen and object. The size of image obtained at the screen is either 6 or 2/3 cm. Then the size of the object is :,2,1/4,1/8,4
The equivalent focal length of two lenses is 24cm. If one of the converging lens has 8cm then focal length of another lens is,diverging lens of 12cm,converging lens of 12cm,converging lens of 10cm,diverging lens of 10cm
