question,answer,wrong1,wrong2,wrong3
A short linear object of length 'b' is placed along the axis of a concave mirror. The distance of object from the pole of a concave mirror is u. Then the size of the image is equal to:,b(f/u-f)^2,b(f/u-f),b(u-f/f),b(u-f/f)^2
"A luminous object is placed 50cm from surface of a convex mirror and a plane mirror is set so that virtual images formed in two mirrors coincide. IF the plane mirror is at a distance of 30cm from object, then focal length of convex mirror is:",12.5cm,25cm,20cm,40cm
A rod of length 10cm is placed parallel to the principal axis of a concave mirror . The nearest poimt of a rod is at a distance of 50cm from the concave mirror is 30cm Then the length of the concave mirror is 30cm . Then the length of the image is,15cm,10cm,20cm,25cm
A thin rod of length f/3 lies along the axis of a concave mirror of focal length f such that its real elongated image just touches an end of the rod . The length of the magnified image is,f/2,f,2f,f/4
A thin rod of length f/2 lies along the axis of a concave mirror of focal length such that its real diminished image just touches the end of the rod . The length of its  image is,f/3,f,f/2,3f
A square of side 3cm is placed at a distance of 25cm from a concave mirror of focal length 10cm . The center of a square is passing through the principal focus and plane is normally to the principal focus. Then area of image is :,4cm^2,1cm^2,2cm^2,3cm^2
The focal length of a concave mirror is f and the distance of the distance of the object to the principal focus is p . The ratio of the size of the image to the size of the object is :,f/p,p/f,fp,(p/f)^1/2
The plane mirror parallel to each other are 10m apart . An object is placed at a distance of 4m from one of the mirrors . What is the distance between two second images formed by the two mirrors?,40m,16m,32m,20m
A man is 180cm tall and his eyes are 10cm below the top of his head. In order to see his entire height right from the feet to the head he uses a plane mirror at a distance of 1m from him.The minimum hight of the plane mirror is required is,90cm,85 cm,170cm,180cm
"If the object is real , a convex mirror always forms",virtural and erect image,real and inverted image,real and erect image,virtual and inverted image
"Focal length of convex mirror is 30cm,if image is 5 times magnified .Then object distance will be?",40cm,30cm,36cm,50cm
A thin rod of length f/3 is placed along the optical axis of a concave mirror of focal length f such that its image which is real and elongated just touches the rod . The length of the image is,f/2,f,3f/4,2f/3
"An object is placed at a distance of 40cm from a concave mirror of focal length 15cm.If the object is displaced through a distance of 20cm towards the mirror,the displacement of the image will be:",36cm away from the mirror,36cm towards the mirror,30 cm away from the mirror,30cm towards from the mirror
