question,answer,wrong1,wrong2,wrong3
The rader sends a signal of frequency 78*10^9 /s towards aeroplane moving with certain velocity a frequency difference of 2.7*10^3 /s is reflected from aeroplane . Find the velocity of aeroplane,0.87 * 102km/hr,1.87*102 km/hr,2.87 * 102 km/hr,3.74 * 103 km/hr
The fringe width interference of monochromatic light produced by double slit experiment is ß . The wavelength of light is λ . Then the ratio of the slit seperation to the distance of the slits and the screen is :,λ/ß,ßλ,1/λß,ß²/λ
"A beam of light is passed through two parallelly placed tourmaline plates. Now when one of the plate is rotated , brightness is changed due to:",polarisation,dispersion,diffraction,interference
"If young's experiment is performed inside water , the fringe width will :",decrease,remain same,increase,none of the above
The wave nature of matter is not apparent to our daily observations because the magnitude of the associated wavelength of the matter is :,negligible compared to the size of the matter,zero,extremely large compared to the size of the object,infinity
In a diffraction experiment a plane transmission grating having 5500 lines/cm is illuminated by a source of light wavelength 6000 Angstrom. Number of maxima observed on the screen will be,3,2,5,6
Fringe width between two consecutive fringes is 11780Å and the slit separation is 0.1mm. If the distance between screen and slit is 0.2mm then wavelength of light is used is :,5890Å,58900Å,589Å,8950Å
Two waves of the same wavelength and amplitude interference to produce a minimum when their phase difference,¶,¶/2,zero,3¶/2
"Two waves are represented as 

y1= 20sin¶θ and y2=40 sin100 ¶θ. The ratio I2/I1 is given by:",none of the above,1:4,4:1,3:1
Which of the following is the most appropriate?,transverse wave can be polarized,transverse wave can't be reflected,longitudinal wave can't be refracted,stationary wave has node at its first end
The frequency of radiowaves is 15MHz . What is its wavelength?,20m,15m,5m,25m
In an interferencepattern minima are obtained when phase difference between interfering waves is,(2n+1)¶,¶/2,2¶,n¶/2
"Young's experiment is performed inside water , the fringe width will :",decrease,remains same,increase,none
Phase difference between 2 waves y1=asin wt and y2= b cos wt is given by:,¶/2,¶,¶/3,¶/4
In order to increase fringe width :,the wavelength of the light should increase,the wavelength of light should decrease,both of the above,none of the above
In order to increase fringe width :,the wavelength of the light should increase,the wavelength of light should decrease,both of the above,none of the above
Interference pattern is not produced by:,two candles,two pinholes,two slits of same aperture,two sources of same frequency
Diffraction isn't seen in case:,wavelength of light is small than slit,if screen is far,wavelength of light is greater than slit,wavelength is very large
"In a double slit diffraction , central bright fringe is obtained if path difference is multiple of:",λ,λ/2,λ/4,3λ/2
Coherent light waves never arises from :,two candles,two laser,two pin holes,two slits
In a single slit diffraction :,slit width must be larger than wavelength of light,slit width must be smaller than wavelength of light,slit width equal to wavelength of light,none
"In an interference pattern produced by the identical coherent sources of monochromatic light , the intensity at the site of central maxima is I. The new intensity of central maxima when one of the slits is closed is :",I/4,I,I/2,2I
"In a diffraction experiment using light of wavelength λ, d is the seperation betweeen the slits , D is distance of screen from the slits. For what value of D, width of central maxima is equal to d?",d²/2λ,d/2λ,2λ/d²,d/λ
Interference occurs mostly due to:,refraction,reflection,polarisation,diffraction
Sky appear blue due to :,"more scattering of light  of lesser, wavelength",more scattering of light of larger wavelength,lens of eye is blue,all
"If two waves of same amplitude A but having different frequencies interfere, then:",resultant amplitude varies from 0 to 2A,resultant amplitude varies from 0 to A,resultant amplitude remains the same,resultant amplitude varies from A to 2A
The ratio of amplitudes of two cohorent sources is 1:2 then the ratio of maximum and minimum interference intensity fringe is :,9:1,6:1,8:1,27:1
Two coherent sources of different intensities send waves which interfere. The ratio of maximum intensity to the minimum intensity is 25 . The intensities of the sources are in the ratio,9:4,25:1,5:1,625:1
Soap bubble shines in different colours due to:,interference,diffraction,polarisation,refraction
"In Young's double slit interference experiment of the slit is made 3 folds , the fringe width becomes",1/3 folds,3 folds,3/6 folds,6 folds
The intensity ratio at a point of observation due to two coherent waves is 100:1 . The ratio between their amplitudes is:,10:1,1:1,1:10,1:100
Two coherent sources whose intensity ratio is 81:1 produce interference firnges. The ratio of maximum to minimum intensity in the fringe system is,25:16,10:1,82:80,10:8
"In the young's double slit experiment , if the widths of the slits are in the ratio 4:9 , the ratio of the intensity at maxima to the intensity at minima will be",25:1,169:25,81:16,9:4
An interference pattern is observed by Young's double slit experiment. If now the seperation between the coherent sources is halved and the distance of screen from coherent source is double the fringe width :,becomes four times,becomes double,becomes one forth,remains same
"Fringe width observed in Young's double slit experiment is ß. If the frequency of the source is doubled, the fringe will become/remain",ß/2,2ß,3ß/2,ß
A beam of electron is used in Young's double slit experiment.When the velocity of electron is increased then,fringe width decreases,no interference is observed,fringe width increases,fringe width remains the same
"In Young's double slit experiment, if the width of 2nd fringe is 10^-2 cm , then the width of the 4th fringe will be:",10^-2 cm,2* 10^-3 cm,4*10^-2 cm,1.5* 10^-5 cm
"In Young's double slit experiment, the fringe width is found to be 0.4mm. If the whole apparatus is immersed in water of refractive index 4/3 without disturbing the geometrical arrangment, the new fringe width will be",0.3mm,0.4mm,0.5mm,450 microns
"In Young's double slit experiment, the fifth maximum with wavelength λ1 is at a distance d1 and the same maxima with wavelength λ2 is at a distance d2. Then d1/d2 is equal to",λ1/λ2,λ2/λ1,λ1²/λ2²,λ2²/λ1²
"Two light waves of wavelength λ1 and λ2 become incident simultaneously on double slits in Young's interference experiment.If 3rd bright fringe of wavelength λ1 meets 4th bright fringe of wavelength λ2 , then",3λ1=4λ2,λ1=3λ2,λ2=3λ1,4λ1=3λ2
"In Young's experiment, one slit is covered with a blue filter and the other with a yellow filter.Then the interference pattern",will not be formed,will be blue,will be yellow,will be green
The two coherent sources with intensity ratio ß produce interference. The fringe visibility will be:,2(ß)^1/2 /(1+ß),2ß,2/(1+ß),(ß)^1/2 / (1+ß)
"In a Young's double slit experiment , the distance in between two slits is (0.1/¶) mm. The distance in between slit and screen is 25cm.If wavelength of light used is 5000Å then the angular thickness of fifth dark fringe is",0.45°,0.15°,0.30°,0.60°
The distance in between two slits is 1mm are illuminated with a light of wavelength 6*10^-7m . The distance in between slit and screen is 1m. Then the seperation in between 3rd dark and 5th bright fringe is :,1.5mm,0.60mm,3.0mm,4.5mm
"In Young's double slit experiment the two slits act as coherent sources of equal amplitude a and of wavelength λ.In  another experiment with the same set-up the two slits are sources of equal  amplitude a and wavelength λ, but are incoherent.The ratio of intensity of light at the midpoint of the screen in the first case of that in the second case is :",2:1,1:1,1:2,4:1
In Young's experiment the wavelength of red light is 7800Å and that blue light is 5200Å. The value of 'n' for which (n+1)th blue band coincides with nth red band is:,2,4,3,1
In a certain region A and B in thin film we get 10 fringes in the reflected beam of wavelength λ = 4600Å.How many fringes will be observed in the same region with λ=6571Å,7,12,20,25
In a biprism experiment the wavelength of monochromatic light used is 6000Å.The distance between the two virtual sources sources is 6mm.The number of fringes formed per mm on a screen placed 1m away is :,10,5,15,20
A thin sheet of glass (µ=1.5) of thickness 6 microns introduced in the path of interfering beams in a double slit experiment shifts the central fringe to a position previously occupied by fifth fridge. Then the wavelength of light used is,6000Å,3000Å,4500Å,7500Å
Light of wavvelength 6000Å is refleccted at nearly normal incidence from a soap film of refractive index 1.4. The least thicknesss of the film that will appear black is,2000Å,1000Å,200Å,infinity
"In Young's experiment, we got 10 fringes in the field of view of monochromatic light of wavelength 4000Å. If we use monochromatic light of wavelength 5000Å then the number of fringes obtained in the same field of view is",8,10,40,50
The central bright fringe of the interference pattern produced by light of wavelength 6000Å is shifted to the position of fifth bright fringe by introducing a thin glass plate of refractive index 1.5.Then the thickness of the glass plate is,6*10^-6 m,6*18^-8 m,2*10^-6 m,2*10^-8 m
"In Young's double slit experiment , the distance between the two sourcs is 0.1mm. The distance of the screen from the source 20cm. Wavelength of light used is 5460Å. The angular position of the first dark fringe is",0.16°,0.08°,0.20°,0.32°
"In Young's double slit experiment, the two equally bright slits are coherent, but of phase difference ¶/3.If maximum intensity on the screen is Iº, the intensity at th point on the screen equidistant from the slit is",3Iº/4,Iº,Iº/2,Iº/4
"In Young's double slit experiment the aperture screen distance is 2m.The fringe width is 1mm. If a thin plate of glass (µ=1.5) of thickness 0.006mm is placed over one of the slits, then there will be a lateral displacement of fringe by",5mm,0 cm,5cm,15mm
A diffraction pattern is obtained using a beam of red light. What happens if the red light is replaced by blue light?,diffraction bands become narrower and crowded together,no change,diffraction bands become broader and farther apart,diffraction bands disapperar
A diffraction pattern is obtained using a beam of red light. What happens if the red light is replaced by blue light?,diffraction bands become narrower and crowded together,no change,diffraction bands become broader and farther apart,diffraction bands disapperar
A parallel beam of light of wavelength 5000Å is incident normally in a single slit of width 0.001mm.The light is focused by a convex lens on a screen placed in focal plane. The first minimum is formed for the angle of diffraction equal to,30°,0°,15°,60°
A beam of light of wavelength 600nm from a distant source falls on a single slit 1.0mm wide and the resulting diffraction pattern is observed on a screen 2m away.The distance between the fifth dark fringes on either side of the central bright fringe is :,1.2mm,1.2cm,2.4cm,2.4mm
"Light of wavelength 6328Å is incident on a slit having width of 0.2mm. The width of central maximum, measured from minimum to minimum of the diffraction pattern on a screen 9m away will be about:",0.36°,0.8°,0.72°,0.09°
A slit of width 12*10^-7m is illuminated by light of wavelength 6000Å.The angular width of the central maxima is approximately,60°,30°,90°,0°
A slit of width d is placed in front of a lens of focal length 0.5m and is illuminated normally with light of wavelength 5.89*10^-7 m . The first diffraction minima on either side of the central diffraction maxima are separated by 2*10^-3 m. The width of the slit is,2.29*10^-4 m,1.47*10^-4 m,1.47* 10^-7 m,2..29*10^-7 m
"A parallel bea, of monochromatic light is incident normally on a slit. The diffraction pattern is observed on screen placed at the focal plane of a convex lens. If the slit is increased the central maximum of the diffraction pattern will become",narrower and brighter,broader and fainter,broader and brighter,narrower and fainter
Find the angle of diffraction for first order secondary minima if wavelength of light used is 550nm and slit of width 0.55mm,0.001rad,1.0 rad,0.10rad,0.010rad
"The first diffraction minimum due to a single slit diffraction is at 30° for a light of wavelength λ.If the width of slit is 10^-6 m , the wavelength λ is:",5000Å,4000Å,1250Å,"10,000Å"
"Fraunhofer diffraction experiment at a single slit using light of wavelength 400nm, the first minimum is formed at an angle of 30°. Then the direction θ of the first secondary maximum is given by:",sin^-1 (3/4),tan^-1 (3/4),60°,tan^-1 (4/3)
"In a single slit diffraction experiment, the width of the slit is made double the original width. If Iº is the intensity of the principal maximum , then the new intensity will be",4Iº,Iº,2Iº,Iº/2
Light of wavelength  λ is incident on a slit of width d. The resulting diffraction pattern is observed on a screen at a distance D. The linear width of the principal maximum is equal to the width of the slit if D equals:,d²/2λ,D/λ,2λ²/d,2λ/d
An unpolarized light wave is travelling along positive X-axis. The electric field vector in the beam vibrates in the direction of,Y or Z-axis,positive Y-axis definitely,positive Z-axis definitely,positive X-axis
An unpolarised beam of intensity Iº falls on a polaroid. The intensity of emergent light is,Iº/2,Iº,Iº/4,zero
An unpolarised beam of intensity Iº is incident on a pair of Nicols making in angle 60° with each another. The intensity of light emerging from the pair is,Iº/8,Iº,Iº/2,Iº/4
An unpolarised light of amplitude a is incident on polariser then amplitude of polarised light emerging from polariser is,a/(2)^½,a/2,2a,a/4
"A ray of light strikes a glass plate at an angle of 60°. If the reflected and refracted rays are perpendicular to each other, the index of refraction of glass is",1.732,1/2,(3)^½ /2,3/2
Two Nicols are oriented with their principal plans making an angle of 60º . Then the percentage of incident unpolarised light which passes through the system is,12.5%,100%,50%,37.5%
A ray of light from a denser medium strikes a rarer medium so that the reflected and refracted rays make an angle of 90° with each other. The angles of reflection and refraction are r and r' respectively. Then critical angle would be:,sin^-1 (tanr),tan^-1 (sini),sin^-1 (tanr'),tan^-1 (sinr)
When a monochromatic light passes in Young's Double slit experiment then the resultant interference's fringe is :,hyperbola,st. line,circular,parabola
Soap bubbles shine due to,interference,refraction,diffraction,polarization
Two waves are coherent if they :,Have same wavelength and constant phase difference,different phase difference,same amplitude and frequency,same wavelength and speed
The light waves from two lamps cannot produce interference pattern on screen because,they are not coherent source of light,they producce same wavelength,they produce same intensity of light,they produce same frequency
"In young's double slits experiment, when red light is replaced by violet then,",consecutive fringe will become narrower,the central maxima will be dark,fringe will become brighter,fringe will disappear
Interference can be produced with the help of two independent sources if the waves coming from them have same :,phase,wavelength,time period,amplitude
