question,answer,wrong1,wrong2,wrong3
The refracting angle of a small angle of prism is A. The relation in between §min and angle of refraction will be (aµg=1.5):,§m=r,§m=1.5r,§m=2r,§m=r/2
Angle of prism is A and its one surface is silvered. Light rays falling at an angle of incidence 2A on first surface return back through the same path after suffering reflection at second surface. Refractive index of the material of the prism is:,2cosA,2sinA,1/2CosA,CosA/2
What should be the refractive index of an equilateral prism for total internal reflection?,µ>2,µ<2,µ>(2)^1/2,µ<(2)^1/2
A ray of light incidents normally on one of the perpendicular face of a right angled isosceles prism and suffers total internal reflection.The minimum value of refractive index should be,(2)^1/2,1,1.5,(3)^1/2
A ray of light is incident normally on the first face of an equilateral prism undergoes total internal reflection at the second face if refractive index is,µ>2 / (3)^½,µ<2 / (3)^½,µ>2 / (3)^½  /2,µ< (3)^½ /2
"The angle of minimum deviation measured with a prism is 30°, and the angle of prism is °. The refractive index of prism material is :",(2)^1/2,2,3/2,4/3
A 60° prism is made of plastic of refractive index 1.414. The angle of incidence which gives minimum deviation is:,45°,60°,90°,30°
The refractive index of the material of a prism of refracting angle 45° is 1.6 for a certain monochromatic ray. What will be the minimum angle of incidence of this ray on the prism so that no total internal reflection takes place as the ray comes out of the prism?(sin38.7°=0.625),10.1°,15.1°,5.1°,it is not possible
"The refracting angle of the prism of refractive index 1.5 is 60 , what will be the angle of emergence when maximum deviation occurs (µ=1.5)",27.6,3.7,41.6,60
"A prism having angle 10° and refractive index is 1.52, then what is the deviation produced?",5.2°,0.52°,52°,1.52°
