question,answer,wrong1,wrong2,wrong3
A photographer finds that for a certain aperture of his camera the correct exposure time is 0.25 sec . If the diameter of the aperture is doubled then the exposure time will be,0.062 sec,0.125 sec,0.500sec,1.00 sec
The surface area of the electric lamp is 40cm^2 .If its illuminance at a distance 1m is 2Lm/m^2 then the luminous flux from the lamp is,8¶ Lumen,2¶ Lumen,4¶ Lumen,16¶ Lumen
The luminous flux from a 100 watt electric lamp is 6850 lumen.The luminous efficiency of the lamp is,10%,1%,5%,20%
What is the ratio of luminous intensity of two sources which produces shadows of equal intensities at distance of 50cm and 100 cm from the photometer?,1:4,1:2,4:1,2:1
The maximum illumination on a screen at a distance of 2 meters from a lamp is 25 lux. The value of total luminous flux emitted by the lamp is,1256 lumens,1600 lumens,100 candela,400 lumens
"The illuminance of a surface 2m away from a point source is 4W/m^2 , It will be 2W/m^2 when the distance of the point from the source is:",2 {(2)^1/2}}m,1 / (2)^1/2 m,4 /(2)^1/2 m,(2)^1/2 m
The Illuminance at a point on a plane surface at a distance of 4m from a bulb is 10^-3 lumen/cm^2 . The line joining the point to the bulb makes an angle of 60° with the normal at that point on the surface.The luminous intensity of the bulb is,320cd,40cd,80cd,160cd
"In a cinema hall the distance between the projector and the screen is increased by 2%.If other variables are kept fixed , then the intensity of the illumination on the screen",decreases by 4%,decreases by 2%,increases by 2%,increases by 4%
"A bulb is situatued at a height of 2m above the center of the table .If the height is decreased by 1m, then percentage change in illumination at the center of the table will be",300% increase,100%decrease,100% increase,300% decrease
A 100 watt lamp has luminous intensity 125 candela (isotropic).The luminous flux of the lamp is,500¶ lumen,400 lumen,4¶/125 lumen,5000¶ lumen
At what distance 16 candela lamp should be placed from a book so that the illumination received is 1 lumen/m^2?,4m,1m,1/4m,2m
Two lamps A and B of 64 and 16 candela respectively are placed 4m apart .At what distance from A should the screen be placed between the lamps so that it is equally illuminated by both the lamps?,8/3m,4/3m,4m,8m
A 100W lamp is suspended at a height of 5m above the centre of a table.The intensity at the center of the table in watt/m^2 is,1/¶,4,4¶,1/4¶
A small bulb is hanging at a height of 8 feet above the centre of a round table of diameter 16 feet.The ratio of the intensity of illumination at the centre and at points on the circumference of the table will be:,2(2)^1/2 :1,1:1,2:1,3:2
The seperation between the screen and a perfectly reflecting plane mirror is 2r. An istropic point source of light is placed exaclty midway between the mirror and the screen.The ratio of Illuminance on the screen with and without the mirror is:,10:9,10:1,2:1,9:1
"A photographer finds that for a certain aperture of his camera the correct exposure time is 0.25sec.If the diameter of the aperture is doubled ,then time of exposure will be",0.062s,0.125 s,0.5s,1s
The correct exposure time for photographic print is 10sec at a distance of 2m from a 40 C.P.lamp.The time required for exposing the same print at a distance of 4m from 20 C.P lamp is,80s,10s,40s,160s
The exposure time of a camera lens at the f/2.8 setting is 1/200 second. The correct time exposure at f/5.6 setting is,0.02s,0.04s,0.20s,0.40s
