question,answer,wrong1,wrong2,wrong3
"Two coils, a primary of 400 turns and a secondary of 20 turns are wound over an iron core of length 20¶cm and cross section of 2cm radius. If µr=800, then coefficient of mutual induction is approximately",1.6*10^-4 H,1.6*10^7 H,1.6*10³H,1.6H
Two coils A and B have 200 and 400 turns respectively. A current of 1A in coil A causes a flux per turn of 10^-3 Wb to link with A and a flux per turn of 0.8*10^-3 Wb through B. The ratio of mutual inductance of A and B is,0.625,1.25,1.5,1.625
Magnetic flux Φ in weber in a closed circuit of resistance 10Ω varies with time t(sec) as  Φ=6t²-5t+1. The magnetic of induced current at t =0.25s is,0.2A,0.6A,1.2A,0.8A
"When a wire loop is rotated in a magnetic field, the direction is induced emf changes in every",1/2 revolution,1 revolution,1/4 revolution,2 revolution
A coil is wound on an iron core and looped back on itself so that core has two sets of closely wound coils carrying current in opposite directions. The self-inductance is,zero,2L,2L+M,2L+2M
A coil is wound on an iron core and looped back on itself so that core has two sets of closely wound coils carrying current in opposite directions. The self-inductance is,zero,2L,2L+M,2L+2M
A magnet is moved towards a coil through a certain distance slowly in one case and quickly in second cases. The emf induced is,more in second case,more in first case,equal to both case,zero in either case
"A coil of area A and resistance R is kept inside a uniform magnetic field B normal to plane of coil, the charge induced in the coil if it is revolved end for end is",2BA/R,zero,BA/R,BA/2R
"Current in the coil start from 10A decreases linearly with time and become zero at 2 sec, then change in flux through the coil if resistance of coil is 10Ω is",100Wb,10Wb,0.1Wb,1000Wb
A circular coil of radius r is kept inside magnetic field B normal to plane of coil then emf induced in the coil if it is converted in square in time t is,[B(¶r²-¶²r²/4)]/t,[B(¶²r²-¶²r²/4)]/t,B¶²r²/4t,none
"A coil and an electric bulb are connected in series with a DC source. A soft iron is now inserted in the coil, the",intensity of bulb decreases,intensity of bulb increases,intensity of bulb remains same,the bulb ceases to glow
"The number of turns of primary and secondary coils of transformer are 5 and 10 respectively and mutual inductance of the transformer is 25H. Now, the number of turns in primary and secondary are made 10 and 5 respectively.Mutual inductance of the transformer will be",25H,12.5H,6.25H,50H
"A coil is wound on a core of rectangular cross-section.If all the linear dimensions of core are increased by a factor 2 and number of turns per unit length of coil remains same, the self inductance increases by a factor of",8,16,4,2
A coil of wire of a certain radius has 100 turns and a self inductance of 15mH. The self inductance of second similar coil of 500 turns will be,375mH,75mH,15mH,325mH
A d.c. circuit contains 10Ω of resistance in series with 10H coil. The impedence of the circuit is,10Ω,20Ω,1Ω,0Ω
"The charge which will flow through a 20Ω galvanometer connected to 400Ω circular coil of 100 turns wound on a wooden stick 200mm in diameter, if B= 0.012T parallel to the axis of the stick decreased suddenly to zero is",6.3µC,63µC,0.63µC,630µC
The induced emf of a generator when the flux of poles is doubled and speed is doubled,becomes 4 times,becomes half,remains same,becomes double
"The armature of a shunt wound motor can withstand current upto 8A before it overheats and is damaged. If the armature resistance is 0.5Ω minimum back emf that must be generated to avoid motor damage, when the motor is connected to a 120V line is",116V,120V,124V,4V
"When an electric motor is run at 120 volt, 10A current flows through it and the induced back emf is 115Volt, What will be the current flowing in the coil at the time of switch off?",230A,10A,240A,Zero
"A circuit has a self inductance of 1H and carries a current of 2A. To prevent sparking, when the circuit is broken, a capacitor which can withstand 400V is used. The least capacitance of the capacitor is",25µF,125µF,100µF,50µF
"A 5cm long solenoid having 10 ohms resistance and 5mH inductance is joined to a 10V battery. At steady state, current through solenoid is",1A,5A,2A,0A
"In a noiseless transformer, an A.C of 2A is flowing in the primary coil , The number of turns in the primary and secondary coils are 100 and  20resp.The current in the secondary coil is",10A,0.08A,0.4A,5A
The number of turns in a secondary coil is twice the number of turns is primary.A Leclanche cell of 1.5V is connected across the primary The voltage across the secondary is,zero,1.5V,3V,240V
The number of turns in primary and secondary coils are 500 and 5000 respectively. Input voltage is 20V and frequency is 50 Hz. Then in output we have,50Hz,5Hz,500Hz,2.5Hz
"A transformer is used to light 140W, 24V lamp from 240V ac mains. The current in the mains is 0.7 A. The efficiency of the transformer is nearest to",80%,90%,70%,60%
"In a step up transformer, use of 120V line, provides a pot. diff. of 2400V. If the primary coil has 75 turns , number of turns in secondary coil is:",1500,150,1200,1575
"The primary winding of a transformer has 200 turns and its secondary winding has 50 turns. If the current in the secondary winding is 40A, the current in the primary is",10A,80A,160A,8000A
The power loss in transformer working on 220V a.c supply is 30%. The ratio of primary to secondary current when output voltage is 110V is,5:7,1:2,2:1,1:1
"A transformer is used to reduce the mains supply of 220V to 11V. If the current in the primary and secondary coil are 5A and 90A respectively, efficiency of transformer is",90%,40%,75%,60%
The self inductance of a straight conductor is,zero,infinity,very large,very small
"If the length of a solenoid is doubled and no. of turns doubled, keeping area constant , then inductance becomes",doubled,halved,constant,Quadrupled
A circcular coil with its horizontal axis perpendicular to the magnetic field . What is the angle between magnetic field and the plane of coil when induced emf is maximum?,90°,0°,45°,30°
Transformers are used in:,A.C circuits only,integrated circuits,DC circuits only,all the three circuits(repulsive)
