question,answer,wrong1,wrong2,wrong3
"The theory of 'Inheritance of acquired characters""",Lamarck,Mendel,Darwin,de Vries
.Genetic character carried to offspring is stored in,. DNA,RNA,Nucleus,Cytoplasm
".The appearance of hidden characters in some
progeny of F2 proclaims the law of ..........",Law of segregation,. purity of gametes,Law of independent assortment,. Law of dominance
"The genetic cross between pure red and
white genes",all red,red and white in 3:1 ratio,all white,red and white in 9:3:3:1 ratio
White and red plant is crossed.The offspring is back crossed with red. Then the new generating,All red,All white,. Red: White: 3:1,Red: White:: 1:1
In haemophilia,"Males are sufferers ,females are carriers",Males are both sufferer and carrier,"Females are sufferes,females are carrier","Females are sufferers,male are carrier"
Sickle cell anaemia rises due to,Point mutation,Frame shift mutation,Silent mutation,Chromosomal mutation
When plant with red flowers is crossed with plant with white flower the percentage of red flower in F2 generation is,75,50,25,100
Which of the following marriage should be avoided,B+ve boy and B-ve girl,A+ boy and A+ve girl,O-ve boy and o+ve girl,O+ve boy and O+ve girl
A syndromw having XXY chromosome is related to,Klinefelter's syndrome,Turner's syndrome,Super female,Down's syndrome
".When two hybrid tall plants are crossed, then % of dwarf plant is:",25%,50%,75%,100%
XXY chromosome is,Klinefelter's syndrome,Turner's syndrome,Super female,.Mongolism
Cross done to study a single character between 2 hbrids is called,Monohybrid cross,Dihybrid cross,Back cross,Test cross
Curvy neck is found in the syndrome?,xyy,XXY,XO,00
The condition of gynaecomastism is due to genetic disorder called Klinfelter's syndrome in which the heterosome consists of,XXX,xyy,xxy,YYY
C' is recessive gene. A normal white father Cc is crossed with albino mother cc then the ratio of albino children is:,1:2,1:4,3:4,3:8
.Genetic recombination is due to:,Crossing over,linkage,Mutation,Co-dominance
.Barr body is present in:,X-chromosome in female,Autosome in female,Autosome in male,X-chromosome in male
Chromosomal theory of inheritance was proposed by,Sutton and Bovery,Huxley,Beadle and tatum,Temin and Baltimore
Albinism is a congenital disorder resulting from the lack of the enzyme,tyrosinase,Xanthine oxidase,catalase,Frutokinase
The closely related morphologically similar sympatric population but reproductively isolated are designated as:,sibling species,clones,clines,demes
".The animals of cold countries have relatively shorter and poorly developed ears, eyes, hairs and other phenotypic characters. This is known by",Allen's law,Cope's law,Dollo's law,. Bergaman's law
ABC blood group is an example of:,Multiple allelism,Incomplete dominance,Epistasis,Co- dominance
How many autosomes are present in human ?,22 pairs,21 pairs,23 pairs,46 pairs
Mendel did not discovered linkage due to,Law of independent assortment,Law of Dominance,Law ofinheritance,Law of segregation
Raemophilia is caused due to,Factor VIII & IX,Factor VIll & VII,Factor VIII,Factor IX
transposon is,Jumping genes,complementary genes,Supplementary genes,Collaborative genes
"when one chromosomes is added or removed from a set of chromosomes,it is called",Aneuploidy,Point mutation,Euploidy,Deletion
"If the character of a gene is suppressed by the another non allelic gene, then the suppressed gene
can be termed as",Hypostatic,Epistatic,Epistaxis,Pleotropic gene
Curvy neck is found in the syndrome?,XO,XXY,XYY,OO
The  condition of gyanecomastia is due to genetic disorder called klinefelter's syndrome in which the heterosome consits of,XXY,XYY,XXX,YYY
Genetic recombination is due to,Crossing over,Linkage,Mutation,Co-dominance
Barr body is present in,X-chromosome in female,Autosome in female,Autosome in male,X-chromosome in male
Unit of crossing over is,Recon,Cistron,Muton,Transposon
If adenine=29%what is % of cytosine?,21%,38%,29%,62%
Process of formation of DNA from mRNA  is called,Reverse trancription,Replication,Translation,Transcription
Nucleotide is made up of,N.B+sugar+phosphate,Base+Phosphate,Base+Sugar,Sugar+Nucleus
UV rays disintegrates the DNA structure the cell recovers itself.This process is called,Photoreactivation,Vernal adaptability,Mutagenesis,Synapsism
One complete turn of B-DNA consists of .......................base pairs.,10,9,12,8
Removal of RNA primer in DNA replication is done by:,DNA Polymerase I,Primase,Ligase,DNA Polymerase III
Discontinuous replication of DNA occurs in which strand?`,Lagging,Leading,Continuous,Complementary
Which one is characteristics sugar of DNA?,Deoxyribose,Deoxyhexose,Ribose,hexose
DNA is nown as genetic material because,it can replicate,it cannot be heat killed,it give rises to RNA,it is found in nucleus
RNA contains uracil in place of,thymine,adenine,guanine,cytonine
The process of chain elongation of amino acids during protein synthesis is,Translation,Proteination,Transcription,Putrefaction
Total sumof genes in apopulation is,Gene pool,Genome,Cistron,Recon
Codon is contained in,mRNA,DNA,tRNA,rRNA
"In nucleotide acids,Nucleotides are joined by",Phosphate bonds,Glycosidic bonds,Peptide,Hydrogen bond
One full turn of DNA is,34 Angstrom,3.4 Angstrom,340 Angstrom,3400 Angstrom
Which one of the following is not found in DNA?,Uracil,Cytosine,Guanine,Adenine
Duplication of RN on DNA template is,transcription,translation,transformation,transduction
Which one of the following  is not found in,Ribose,Adenine,Cytosine,Uracil
Which of the following doesn't follow central dogma?,HIV,Protein synthesis in human,DNA replication,Salmonella typhi
How many amino acids are coded by 64 codons?,20,64,100,1000
The initating codon is,AUG,UAA,UGA,UAG
"In his classic experiment on peas, Mendel did not use",Pod Length,Seed shape,Seed colour,all of the above
Mutations can be induced with ____,Gamma radiations,infraded radiations,Ethylene,IAA
The incorrect statement with regard to haemophilia is ____,It is a dominant disease,. A single protein involved in the clotting of blood is affected,It is a recessive disease,None of the above
A disease caused by an autosomal primary nondisjunction is,. Down’s syndrome,Turner’s syndrome,Klinefelter’s syndrome,Sickle cell Anemia
How many pairs of contrasting characters in pea plants were studied by Mendel in his experiments?,7,9,5,6
Which technique is used by Mendel for hybridization?,Both A & B,Emasculation,Bagging,Protoplast fusion
A useful process for determining whether an individual is homozygous or heterozygous is,Test cross,cross-breeding,self-fertilization,Back-crossing
Genes do not occur in pairs in,Gametes,Zygote,Somatic cell,Endosperm cell
1: 1: 1: 1 ratio shows,Dihybrid test cross,Monohybrid cross,Dihybrid cross,Back cross
A cross between hybrid and a parent is known as,Back cross,Test cross,Monohybrid cross,Reciprocal cross
A cross between hybrid and a parent is known as,Back cross,Test cross,Monohybrid cross,Reciprocal cross
Checkerboard method of calculations was developed by,punnett,Mendel,Bateson,Morgan
Punnet square is used to know,the probable result of a cross,the outcome of a cross,Types of gametes,Number of gametes
What is Barr’s body?,One less than the number of X – chromosomes,One more than the number of X – chromosomes,One more than the number of Y-chromosomes,Two less than the number of X – chromosomes
This is a reversal of mutation,Back mutation,Spontaneous mutation,Zygotic mutation,Recessive mutation
The genotypic ratio of a monohybrid cross is,1:2:1,3:1,9:3:3:1,2:1:1
Homozygosity and heterozygosity of an individual can be determined by,Test cross,Back cross,Self-fertilization,All of the above
An exception to Mendel’s law is,Linkage,Independent assortment,Purity of gametes,Dominance
What will be the codon in mRNA if the DNA codes are ATG-CAG ?,UAC-GUC,TAC-GTC,UCA-TUA,TCA-GTC
Which of the following is not a hereditary disease?,Cretinism,Cystic fibrosis,Thalassemia,Haemophilia
A women with 47 chromosomes due to three copies of chromosome 21 is characterised by:,Down's syndrome,Superfemaleness,Triploidy,Turner's syndrome
The person with Turner's syndrome has:,44 autosomes and X sex chromosome,45 autosomes and X sex chromosome,44 autosomes and XYY sex chromosomes,45 autosomes and XYY sex chromosomes
"In Klinefelter's syndrome, the sex chromosome compliment is:",22AA+XXY,22AA+XO,22AA+XY,22AA+XX
Which of the following is related to heart diseases?,Patau's syndrome,Turner's syndrome,Edward's syndrome,Cushing's syndrome
Christmas disease is another name of:,Haemophilia,Sleeping sickness,Hepatitis B,Down's syndrome
Which of the following match is correct?,Down Syndrome - 21 chromosome,Sickel cell anaemia - X-chromosome,Parkinsonism - XY chromosome,Haemophilia - Y chromosome
When dominant and recessive alleles express itself together it is called _______.,codominance,dominance,amphidominace,pseudodominance
Which of the following chromosome arrangement is symbolised by 2n + 2?,Tetrasomic,Tetraploid,Nullisomic,Trisomic
The person affected by Turner's syndrome has:,44 autosomes and X sex chromosome,45 autosomes and X sex chromosome,44 autosomes and XYY sex chromosomes,45 autosomes and XYY sex chromosomes
Universal donor blood group is:,0,AB,A,B
Which of the following has normal sex chromosomes?,Down syndrome,Klinefelter syndrome,Turner syndrome,Super female
Which of the following is an example for sex-influenced inheritance?,Baldness,Haemophilia,Colour blindness,Down's syndrome
The law of segregation of characters is also. called the law of purity of gametes because:,gametes have only one of the two alleles for each character.,gametes cannot be contaminated.,Both [a] and [b],gametes are very different type of cells.
A mutation is a:,change in genotype which may result in a new expression of a characteristic.,sudden temporary change in an organism's genetic material.,change in phenotype followed by a change in genotype.,change in hereditary material directed by a changing environment.
"In sickle-cell anaemia, shape of RBCs under oxygen tension becomes:",Elongated and curved,Biconcave disc like,Circular,Spherical
Which of the character is dominant in pea plant,Neither [a] nor [b],Wrinkled seeds containing tall plants,Red flower containing dwarf plant,Both [a] and [b]
The smallest unit of genetic material which produces a phenotypic effect on mutation is,Muton,Gene,Nucleic acid,Recon
Mendelism is the genetics of,Diploids,Haploids,Prokaryotes,All the above
Which of the following is the significance of dominance?,Harmful mutations are not expressed due to dominant gene,Organisms with dominant genes are more vital,Heterosis is due to the dominant gene,All the above
Allele is the,Alternate trait of gene pair,Total number of genes for a trait,Total number of chromosomes,Total number of chromosomes of a haploid set.
1: 1: 1: 1 ratio shows,Dihybrid test cross,Monohybrid cross,Dihybrid cross,Back cross
Test cross is,Tt tt,Tt Tt,Tt TT,TT TT
In the Mirabilis plant the appearance of the pink hybrid (Rr) between a cross of a red (RR) and white (rr) flower parent indicates,Incomplete dominance,Segregation,Dominance,Heterosis
