question,answer,wrong1,wrong2,wrong3
An electron enters in magnetic field with velocity 2 x 10^6 m/s perpendicular to the field of 2 x 10^–5 T. What is the radius r of the path of electron?,0.57 m,5.7 m,2.4 m,0.24 m
"A charged particle of mass 1g is placed between two charged plates of uniform field intensity of 10^4 V/m. If the particle is in equilibrium, the charge on it is nearly",1 μC,100 μC,1000 μC,10 μC
The ratio of specific charge of a proton to that of an α–particle is,2:1,4:1,1:2,1:4
The ratio of the charge–to–mass ratio of a proton to an α–particle equals:,2,1/2,4,1/4
An oil drop of charge equal to 4 times of electron is in equilibrium due to electric field. If the density of oil drop is 2 x 10^–6 kg/m³ and radius is 1mm. Then the required electric field intensity is,128282 V/m,182244 V/m,178288 V/m,128822 V/m
"An electron and a proton are projected at right angles to a uniform magnetic field with the same kinetic energy then,",The electron's trajectory will be more curved than proton's trajectory,The electron's trajectory will be less curved than proton's trajectory,Both the trajectories will be equally curved,Both particles continue to move along a straight line
What is specific charge of electron?,1.76 x 10^11 C/kg,1.76 x 10^-1 C/kg,6.023 x 10^-23 C,1.6 x 10^-19 C
"What is the speed of an electron accelerated by a p.d. of 1V (e= -1.6×10^-19C, Me=9.11×10^11kg)?",5.93×10^5 m/s,7×10^5 m/s,4×10^4 m/s,5×10^5 m/s
Cathode rays are,Fast moving electrons,Fast moving protons,Fast moving neutrons,Fast moving α-particles
Two metal plates having a potential difference of 800 V are 2cm apart. It is found that a particle of mass 1.95×10^-15kg remaining suspended in the region between the plates. The charge on the particle must be (e=elementart charge),3e,2e,6e,8e
An electron is accelerated by the electric intensity of E (and electronic mass m). What is the acceleration gained?,eE/m,em/E,e/E,all
An electron enters a magnetic and electric field. What is wrong?,Magnetic field can change the energy of the electron,Electric field can change the energy of the electron,Magnetic field can change the direction of the electron,None
"When an electron moves in the influence of magnetic field with velocity v in a circle of radius r , given that magnetic field = B and mass of electron is m. Then r is equal to",mv/Be,me/Bv,mB/ev,mv²/Be²
Electric condition takes place in a discharge tube due to movement of:,Electrons,Positive ions,Negative ions,Proton
A cathode ray is,Electron,Positive,Positron,Negative
Which one of the following statements is true for cathode rays?,It emits x-rays on striking a metal,It is a stream of positively charged particles,It is an electromagnetic wave,It is not deflected by magnetic field
"An electron of charge e in rest in an electric field between 2 plates separated by distance d and with volts v , then find the force experienced by the electron:",ev/d,ed/v,d/qv,v/d
e/m of electron was determined by,J.J. Thomson,William Crooke,Goldstein,Millikan
The ratio of charge to mass ratio of proton to α-particle equals,2,4,1/2,1/4
Cathode rays are,Stream of electrons,Stream of protons,Stream of α-particles,Stream of neutrons
If the power is 66 Mw and frequency is 500 KHz. What is the number of e¯ emitted in 1 minute?,1.2×10^37,2×10^31,1.2×10^35,1.2×10^28
If the wavelength of light is 5000 Å then which power of light is needed for emission of light?,25 W ultraviolet,50 W infrared,25 W red,50 W green
"If frequency is doubled, stopping potential will be",More than double,Double,Half,Less than halved
The work function of light is 2.8 eV. Calculate its threshold wavelength,4433 Å,433 Å,4400 Å,5143 Å
"The work function of metal surface is 3.6 × 10^-19 J, then maximum wavelength which can cause photoelectric emission is",547.8 nm,5478 nm,54.78 nm,5.478 nm
The de-Broglie wave of body with mass m having energy E is,h/√ 2mE,√(h/2mE),√ h/2mE,h/2mE
Particle nature of light is shown by,Photoelectric effect,Velocity of light,Refraction,Diffraction
If a photon has 100ev energy then its frequency is,2.5×10^16,2.5×20^8,2.5×10^26,2.5×10^32
Einstein’s photoelectric equation states that KE=E-W. In this equation KE refers to,Maximum KE of the emitted electrons,KE of all emitted electrons,Mean KE of the emitted electrons,Minimum KE of the emitted electrons
Emission of electrons due to light is called,Photoelectric emission,Thermionic emission,Both a and b,None
Emission of electrons from the surface of metal by action of light on it is,Photoelectric emission,Thermionic emission,Electron emission,Cold emission
Emission of electron by action of light is known as:,Photoelectric effect,Thermionic effect,Electron emission,Thermal emission
Which of the following radiation of same intensity gives maximum photocurrent?,All of the above,Infrared,Visible,Ultraviolet
The wave nature of matter is not apparent to our daily observations because the magnitude of the associated wavelength of the object is,Negligible compared to the size of object,zero,Extremely large compared to the size of the object,Infinity
The best metal used for photoemission is,Cs,K,Na,Li
"Light of frequency 1.5 times the threshold frequency is incident on a photosensitive material. If the frequency is halved and intensity is doubled, the photoelectric current becomes",Zero,Quadrupled,Doubled,Halved
An alpha particle and a proton are moving with same de-Broglie wavelength. What is the ratio of velocities of alpha particle and the proton?,1:4,4:1,2:1,1:2
What will be the maximum velocity of photoelectrons ejected from a metal of work function 1eV when light of wavelength 3000Å falls on it?,10^6 m/s,10^3 m/s,10^4 m/s,10^5 m/s
"Electrons, proton, neutron and alpha particle have the same kinetic energy. Which of these particles has the highest de-Broglie wavelength?",Electron,Proton,Neutron,Alpha particle
A metal whose work function is 3.31 eV is illuminated by a light of wavelength 5×10^-7 m. The threshold frequency for photoelectric emission is,8×10^14 Hz,1.6×10^15 Hz,2.4×10^15 Hz,3.2×10^15 Hz
Light of wavelength 400nm is incident on metal surface having threshold wavelength 600nm and a photoelectric current I flows. If the wavelength is doubled the magnitude of photoelectric current will be,Zero,I,2I,I/2
"Electron, proton, neutron and alpha particle have the same kinetic energy. The de-Broglie wavelength will be maximum for",Electron,Proton,Neutron,Alpha particle
The threshold frequency of a metal whose work function is 4.5eV is,1.09×10^15 Hz,1.09×10^12 Hz,1.09×10^6 Hz,1.09×10^3 Hz
A wavelength of photon is 5800Å Find the energy of the photon.,2.1 eV,1.5 eV,2.8 eV,3 eV
If kinetic energy of the particle is increased by four times the de-Broglie wavelength becomes,1/2 times,2 times,1/√2 times,√2 times
The kinetic energy of electrons released in photoelectric emission is dependent upon,Frequency of incident light,Intensity of incident light,Nature of cathode surface,Work function
"If h is plank’s constant, c is velocity of light, e is electronic charge and v is the accelerating potential, then maximum wavelength of emitted X-ray photon is given by",h/eV,eV/hc,hc/eV,h/Vc
The dual nature of particle was given by,De-Broglie,Heisenberg,Both,Rutherford
The de-Broglie wave length of an electron moving with a velocity of 2×10^6 m/s is,3.6Å,4.6Å,5.6Å,6.6Å
The work function for a photoelectric material is 3.3eV. The threshold frequency would be,8×10^14 Hz,8×10^4 Hz,8×10^10 Hz,5×10^20 Hz
The UV photon is incident on a metal of photoelectric work function 2 eV and produces a photoelectron of energy 2 eV. The wavelength associated with photon is,31000Å,9300Å,6200Å,4900Å
"If the work function of a metal is 2.2 eV, the maximum wavelength of the light which can cause photo electric emission is",567 nm,597 nm,546 nm,967 nm
Electrons are accelerated through 200 V. Then the associated wavelength is,8.67×10^-11 m,9.76×10^-11 m,8.67×10^-10 m,9.76×10^-10 m
"If the λ of electron is 0.01Å and plank’s constant h=6.6×10^-134 Js, then find the momentum of electron",6.6×10^22 kg m/s,3.3×10^-22 kg m/s,6.6×10^-24 kg m/s,6.6×10^34 kg m/s
The wave nature of matter is not appetent to our daily observations because the magnitude of the associated wavelength of the object is,Negligible compared to the size of the object,Zero,Extremely large compared to the size of the object,Infinity
Photoelectric effect is based on the principle of conservation of :,Energy,Momentum,Angular momentum,Power
The wavelength of a particle having mass m and moving with velocity v is given by,h/mv,hv/m,hm/v,mv/h
Energy of a photon is 3×10^-9 Joules. Then the momentum of the photon is,10^-17,3×10^-27,10^27,3×10^-7
A proton and an alpha particle are accelerated with same potential difference. What is the ratio of their wavelength?,√8:1,1:2,2:1,1:8
"In photoelectric effect, the maximum wavelength of X-ray is related to the stopping potential v as",v^-1,v,v²,v½
"Frequency of light is 1.5 times the threshold frequency of a photosensitive metal. If frequency is halved and intensity is doubled, the photoelectric current becomes",Zero,Same,Double,Halved
Which of the following gives correct equation for minimum wavelength,hc/eV,ev/hc,f/c,hv/c
How will the de-Broglie wavelength of a particle change when its kinetic energy doubles?,1/√2,√2 times,2 times,1/2 times
Which of the following equation was derived by Einstein for photoelectric effect?,E=hv,E=mc²,KE=½mv²,E=Rhc²/h²
".The source of light is kept at a distance 1m from photocell, What happens to the no, of electrons emitted from cathode when distance between them is decreased to 0.5m?",Increases by a factor of 4,Increases by a factor of 2,Decreases by a factor of 4,Decreases by a factor of 4
Particle nature of light Is established by,Photoelectric effect,E=mc²,E=hf,Energy equivalence
The ratio of de-Brogile wavelength of proton and a-particle having same K.E. is:,2:1,1:2,1:√2,√2:1
"If K1 and K2 are maximum K.E of photo electrons emitted when lights of wavelength λ1 and λ2 respectively incident on a metallic surface, if λ1=3λ2 then",K1<K2/3,K1> K2/3,K1 =3K2,K2= 3K1
Wave theory of light is not supported by,Photoelectric effect,Interference,Polarization,None
PhotoelectrIc effect is due to,Absorption of energy by metal,Release of enemy by metal,Transition of electron from high to low,Transition of electron from low to high
The photoelectrons emitted from a given cathode on incident of a given monochromatic beam of light have,Energy spread with an upper limit,Energy spread with no sharp limits,Energy spread with a lower limit,Definite energy only
The cathode of a photoelectric cell is charged such that the work function changes from W1 to W2 (where W2 < W1). If the current before and after the changes are I1 and I2 respectively and all other condition requiring unchanged then,I1=I2,I1<I2,I1>2I2,I1>I2
A football kicked by a player does not behave as a wave because the de-Broglie wavelength corresponding to the football is,Much less than the dimension of the field,Much greater than the dimension of the field but not infinite,Of the same order as the dimension of the field,Infinite
.The wan length of matter wave doesn't depend upon,Charge,Mass,Velocity,Momentum
.Photoelectric effect is a phenomenon in which electron gets ejected from an element whose threshold frequency is,equal to the frequency of incident photon,greater than the frequency of incident light,less than the frequency of incident light,equal to the frequency of heat radiated
Current produced in photo-cell is,directly proportional to intensity,directly proportional to sq. of intensity,inversely proportional to sq. of intensity,inversely proportional to intensity
Satellites are coated with platinum because of its:,high work function,high m.pt and high b.pt,low m.pt and low b.pt,low work function
The photoelectric emission increases with increase in (Frequency of incident radiation is above threshold frequency),Intensity,Wavelength,Wavelength,All of the above
"When frequency of incident light is increased, which among the following is correct?",Maximum K. E of electrons increases,Photo current increases,Stopping potential of the electrons decreases,Photo current decreases
"When the frequency of incident light increases, photocurrent",Remains same,Increases,Decreases,Rises exponentially
"The threshold wavelength of a metal showing photoelectric effect is 6000Å, which of the following radiations can emit electrons from the metal?",6000 kW UV light,10 W UV lamp,10 W IR light,16 W IR light
Einstein's theory of quantization of light is based upon,Bohr's correspondence theory,Rutherford's scattering formula,Somerfeld model,Pauli's exclusion principle
With the increase in intensity of light,photo electric current increases,frequency increases.,Maximum K. E increases,photo electric current decreases
The threshold wavelength for photoelectric emission from a material is 5200 A° Photolectrons will be emitted when the material is illuminated with monochromatic radiation from,0.5 watt ultraviolet lamp,50 watt infrared lamp,0.5 watt infrared lamp,50 watt ultraviolet lamp
.A photon has a mass of,hv/c²,c²/hv,h/v,hvc²
Visible light emits photoelectron from,Na & K,Na,K,Cesium coated oxidized silver
Quantum theory is explained by,Photon,Positron,Electron,None
"During photoelectric effect, the intensity of emitted electrons depend upon",Current,Frequency,Wavelength,P.d.
"In photoelectric effect, number of electrons per unit time emitted depends upon",Intensity of light,Kinetic energy,Voltage,Frequency and intensity
The wavelength of wave associated with an electron of mass m moving with velocity v is,h/mv,√ h/v,h/v,√ (v/mh)
"In the case of photoelectric effect, the number of electrons ejected per second from a given surface depends upon",Intensity of the incident radiation,Frequency of the incident radiation,wavelength of the incident radiation,Time of exposure of the surface
"Energy of hrogen atom in ground state is 13.6eV, in first excited state the energy of excitation is

 

excitation is:",10.2,-3.4,12.4,9.2
The Bohr's angular momentum in 5th orbit is,2.5 (h/π),h/π,h/2π,10(h/π)
According to Bohr's model which of the following is quantized i.e. has discrete values ?,Angular momentum,Linear momentum,Energy,Time period
IE of H-atom is 13.6 eV then find the IE of He- atom,54.4 eV,6.8 eV,13.6 eV,13.4 eV
The reciprocal of wavelength is,Wave number,Frequency,Amplitude,Wave velocity
The angular momentum of the electron in the second orbit of the H - atom is,h/π,h/2πm,h/2π,2h/π
"In an electronic transition, atom cannot emit",Gamma rays,UV radiation,IR radiation,Visible light
Line spectrum is given by,Atom,Electron,Molecule,All
The orbital angular momentum of electron in H-atom varies as,h/2π,h,2h,h/2
"The radius of 1st orbit of hydrogen atom 0.53Å, then the radius of 2nd Bohr orbit is",4×0.53Å,2×0.53Å,0.53Å,9×0.53Å
The potential energy of an electron in the second orbit of carbon atom (z = 6) is E. What is the total energy of an electron in the third orbit of He atom(z=2),2E/81,E/9,9E,81E/2
The ratio of energy of hydrogen atom in the first to second excited state is,9:4,1:1,1:4,4:9
The ratio of wavelength of first line of Lyman series to first line of Balmer series is,5:27,1:4,27:20,20:27
The radius of first orbit of electron in hydrogen atom is,0.53,5.3,0.05,0.0053
The energy required to remove an electron in n=2 state of hydrogen atom is equal to,3.4 eV,6.8 eV,13.6 eV,27.2 eV
"If an electron jumps from fourth excited state to the second excited state, the number of emission transitions between these states will be",3,6,4,2
The ratio of wavelength of 1st member of Balmer series to 1st member of Lyman series is,27:5,32:27,32:5,32:7
Balmer series lies approximately between,7000Å-4000Å,1Å-10Å,1cm-10 cm,70Å-40Å
Radiation coming from Lyman series falls in the range,ultraviolet,visible,infrared,far infrared
The ratio of wavelength of first line of Lyman series to first line of Balmer series is,5:27,1:4,27:20,20:27
Line spectrum is given by:,atom,electron,molecule,all
The electron in an atom,moves around its nucleus in definite energy level,Moves randomly around the nucleus,has fixed space around the nucleus,is stationary in various energy levels
24. The ratio of 1st line of lyman series to that of Balmer series is,5:27,3:1,1:2,27:31
The series of visible spectral lines of hydrogen atom is known as,Balmer,Lyman,Pfund,Paschen
Ratio of wavelength of first line of Lyman series to first line of Balmer is,5:27,1:4,4:1,2
Speed of electron in ground state of hydrogen atom is given by (where c is speed of light):,c/10,c,c/40,c/137
Which of the following relations is true?,Linear momentum ∝ 1/n,Angular momentum ∝ 1/n,Radius ∝ 1/n,Energy ∝ 1/n
When an electron jumps from n=4 to n=2. What will be the wavelength of the energy emitted?,16/3R,8/3R,5/27R,8/32R
The ionization energy of e is 13.6 V. Then ionization energy when the e is already in 1st excited state is,3.4eV,13.6eV,10.2eV,6.8eV
"According to Bohr's theory of hydrogen atom, the product of the binding energy of the electron in the nth orbit and its radius in the nth orbit is",Has a const. value of 7.2 ev-Å,Is proportional to n²,is inversely proportional to n³,Has a constant value of 10.2 ev - Å
The magnetic moment (M) of a revolving electron around the nucleus varies with principle quantum number n as,μ ∝ n,μ ∝ 1/n,μ ∝ n²,μ ∝ 1/n²
The ratio of Rydberg constant for helium to the Rydberg constant for hydrogen is:,4:1,1:1,1:4,1:2
The magnetic moment of atom is related to principle quantum number n as,μ ∝ n,μ ∝ 1/n,μ ∝ n²,μ ∝ 1/n²
If total energy of electron is Eo. Then its PE is,2Eo,Eo/2,Eo/4,Eo
The frequency of electron around first Bohr orbit is,h/4π²mr²,4π²mr²/h,h/2π²mr²,2π²mr²/h
Which of the following series of hydrogen spectrum lies in ultra violet region ?,Lyman,Balmer,Paschen,Bracket
The energy of lowest level of hydrogen atom is - 13.6 eV. The energy of the emitted photons in transition from n=4 to n = 2 is,2.55 eV,1.2 eV,1.85 eV,2.8 eV
"In H-atom, the electron circulates around nucleus on a path of radius 0.51 A° at a frequency of \(10^{16}\)rev/sec. Calculate the magnetic moment associated with the orbital motion of electron?",1.26 × \(10^{-23}\) Am²,1.26 × \(10^{-15}\) Am²,1.26 × \(10^{-29}\) Am²,1.26 × \(10^{-12}\) Am²
Laser is a source of,monochromatic and coherent wave,monochromatic and non coherent wave,non coherent and non monochromatic,coherent and non monochromatic
Emission line spectrum is obtained from,Mercury lamp,Sun,Candle flame,White hot filament of electric bulb
Fraunhofer spectrum of sun is,Line absorption spectrum in chromosphere,Band absorption spectrum in chromosphere,Emission spectrum,Band emission spectrum
The ratio of the shortest and longest wavelenght in the first five spectrum of hydrogen is,1/25,3/4,2334/628,25
"In Bohr's model, transition takes place as A (2→1) B(3→2) and C (4→3) then longest wavelenght and longest change in radius occurs in","C,C","A, A","A,B","B,C"
Radius is related to principle quantum number as,r ∝ n²,r ∝ 1/n,r ∝ 1/n²,r ∝ n
The process responsible for production of laser light is,Stimulated emission,Spontaneous emission,Photoelectric emission,Thermoionic emission
"If radiations fall from n = 4 or 3 to n=2, then it falls in which series",Balmer,Lymen,Paschen,P-fund
"The abbreviated form LASER stands for, Amplification by stimulated Emission of Radiation",light,lens,laser,none
Energy band on solid is given by:,Bohr's theroy,Ohm's Law,Pauli's exclusion principle,Hisenberg's uncertainty principle
An X-ray has a wavelength of 0.01 Å. Its momentum in kg.m/s is,6.626 x \(10^{-22}\),2.126 x \(10^{-23}\),3.313 x \(10^{-22}\),3.456 x \(10^{-25}\)
The wavelength of the most energetic X-rays emitted when a metal target is bombarded by 40KV supply is,0.31Å,300 Å,10 Å,4Å
X-ray are produced by energy changes in:,Electrons far from the nucleus,Electrons close to the nucleus,Electrons and protons,The nucleus
What should be the nature of anticathode in an x- ray tube?,"high atomic weight, high thermal conductivity","high atomic weight, low thermal conductivity","low atomic weight, high thermal conductivity","high atomic no., low thermal conductivity"
X-ray is,Photon,Electron,Proton,Neutron
X-ray is absorbed most by which element,Lead,Aluminum,Magnesium,Sodium
"When X-rays is incident in a crystal, diffraction occurs when",wavelength of X-ray is in order of crystal lattice,Wavelength of X-ray in order nuclear size,Wavelength of X-ray is greater than crystal lattice,Wavelength of X-ray is smaller than crystal lattice
X-ray tube is operating at 3.2 mA and at 50 KV. The number of electrons striking cathode per second is,2 x 10^16/sec,2 x 10^17/sec,3 × 10^16/sec,4 × 10^17/sec
Hardness of X-ray produced depends upon the,P.d. applied between cathode and anticathode,Current between the cathode and anticathode,No. of emitted electrons,No. of emitted protons
The principle used in obtaining an X-ray photograph on hand is,Shadow photography,Dark photography,Photoelectric effect,Wave theory
Hydrogen atom cannot give x-ray because,It's energy level are too close,It's energy level are too far,It's lighter,It contains only one electron
The minimum wavelength of X-rays can be obtained by,Increasing potential between anode and cathode,Increasing filament voltage,Increasing intensity of X-rays,Changing target material
X-ray beams are affected by:,None of the above,Electric field,Magnetic field,Both (a) & (b)
"When a beam of accelerated electrons hit a target, a continuous X-ray spectrum is emitted from the target. Which one of the following wavelengths is absent in the X-ray spectrum if the X-ray tube is operated at 40,000 V?",0.25 Å,0.5 Å,1 Å,1.5 Å
The X ray tube is operated at 50 kv. The minimum wavelength is about,0.25 Å,0.5 Å,10 Å,None
Hard and Soft X-ray depends on,Wevelength,Frequency,Velocity,Energy
X-ray can't penetrate bone because bones have,Hard crystalline structure,High mol. wt.,Low mol. wt,Amorphous nature
X-rays are,Electromagnetic radiation of high frequency,Positively charged particles,Negative charged particles,Natural particle of low speed
Which of the following is not deflected by electric field?,X-rays,α-rays,β-rays,He-nucleus
When the p.d. between the plates of an x-ray tube Is increased then which of following increases for the produced x-ray?,Frequency,Wavelength,Intensity,Amplitude
True about nuclear force is,Stronger than gravitational force and charge independent,Weaker than gravitational force,Weaker than coulomb's force,Stronger than gravitational force and charge dependent
Which is the strongest force in nature?,Nuclear force,Gravitational force,Frictional force,Coulomb force
Hydrogen bomb is based on,Nuclear fusion only,Nuclear fission only,Nuclear fusion then fission,Nuclear fission then fusion
The percentage of mass which changes into energy fission is in the order of:,0.1%,10%,1%,0.4%
What were the fissionable materials used in the atomic bomb dropped in Nagasaki and Hiroshima?,Pu(239) & U(235),Pu(239) & U(238),U(235) & U(238),"Pu(239), U(235) & U(239)"
Fractional atomic weight is due to presence of,Isotopes,Isobars,Isotones,Isomers
The size of nucleus is of the order of,10^(-15) m,10^(-19) m,10^(-14) m,10^(-10) cm
1a.m.u. mass is equivalent to energy,931 MeV,931 eV,1 MeV,1 eV
"The radius of Al(27) nucleus, in fermi, is nearly",4.5,1.5,2.5,13.5
Energy released by the fission of 1 kg of uranium 235 is approximately,5.13 x 10^26 MeV,200 MeV,931 MeV,5.13 x 10^26 J
"A nucleus with mass number 220 initially at rest emits an α-particle. If Q-value of the reaction is 5.5eV, kinetic energy of the α- particle is",5.4 MeV,4.4 MeV,5.6 MeV,6.5 MeV
Energy equivalent of 1 gm of U(235) is nearly,9 x 10^13 J,3 x 10^26 J,3 x 10^23 J,9 x 10^19 J
The radius of gold nucleus is approximately,4.29 x 10^(-14) m,1.5 x 10^(-10) m,2.5 x 10^(-10) m,6.0 x 10^(-24) m
The approx radius of nucleus of Cu in fermi is,,4,4.5,6
The diameter of an atom is of the order of,10^(-8) cm,10^(-9) cm,10^(-10) cm,10^(-12) cm
The diameter of nucleus is of order of,10^(-13) cm,10^(-12) cm,10^(-11) cm,10^(-10) cm
In a most stable elements the number of proton and neutron is,even-even,even odd,odd even,odd-odd
Mass number of Aluminium is 27. Then the radius of Aluminium nucleus in fermi is,3.6,1.5,3.9,4.5
"For an isobaric family members of nuclei, which of the following condition is true?",Mass number remain same,Neutron number remains same,Atomic number remains same,Both neutron and proton numbers remain same
Radius of Al (At wt = 27) nucleus in fermi is,3.6,1.5,2.5,10
The binding energy of a nucleus is a measure of its,Stability,Mass,Charge,Momentum
The binding energy of a nucleus is a measure of its,Stability,Charge,Mass,Momentum
"When U(238) is bombarded with a neutron, which of the following is produced",Pu(239),Th,U(235),Pb
Good nuclear fuel is,PU(239),U(236),Th(236),Neptunim(239)
"In nuclear reactor, cadmium rod is used as",Control rod,Moderator,Nuclear fuel,Coolant
Which are used as moderator in nuclear reactor?,Graphite & heavy water,Graphite rod & cadmium rod,Boron rod & cadmium rod,Cadmium rod & heavy water
The average distance between nucleus and electron is,10^(-8) cm,10^(-15) cm,10^(-8) m,10^(-14) cm
An α-particle of energy 5 MeV is scattered through 180° by a fixed uranium nucleus. The distance of closest approach is of the order of,10^(-10) cm,1 Å,10^(-12) cm,10^(-15) cm
The magnetic resonance imaging (MRI) is based on the phenomenon of:,nuclear magnetic resonance,electron spin resonance,electron paramagnetic resonance,diamagnetism of human tissue
The mass of positron is equal to:,electron,proton,neutron,α particle
Which of the following is the best nuclear fuel?,Yukawa-1935-Discovery of Nuclear Forces,Rutherford-1902- Discovery of Polonium,Dalton-1836-Calculation of Molecular Weight of Water,Becquerel-1896-Alpha beta gamma rays emission and their recording
"Includes isotopes used for human beings in treatment, diagnosis or/and for healthy life:","Co-60, 1-131, and NaCl (Mass number 24 and atomic number 11)","C-14, U(Mass number 238 and atomic number 92) and I-131","Po (Mass number 239 and atomic number 94), and 1-131",All of the above
Moderator in a nuclear reactor,Heavy water,Uranium 235,Uranium 238,Cadmium
Potential energy for nuclear fusion is,Laser,X-rays,IR rays,UV rays
The fusion of hydrogen into Helium is more likely to take place at,"High temperature, high pressure","High temperature, low pressure","Low temperature, low pressure","Low temperature, high pressure"
The fusion of hydrogen into helium is more likely to take place,At high temperature and high pressure,At high temperature and low pressure,At low temperature and low pressure,At low temperature and high pressure
Energy is radiated in which of the following,Nuclear fusion,Nuclear fission,Thermo-chemical reaction,Chemical reaction
"A radioisotope has half life of 20 hours. After 40 hours, fraction of isotope left is",1/4,1/8,3/4,1/2
1 Bq is equal to,1 dps,\(10^{6}\) dps,\(10^{5}\) dps,\(10^{2}\) dps
Wilson cloud chamber detects,Presence of charge in the particle,Change in visualizing passage of ionizing radiation,Change in liquid of substance,Change in nature of gas
"The initial activity is 19 count/g/min, then the activity becomes 14 count/g/min. The half life is 5600 years, then what is time period in which activity decreases to 14 count?",2500,2000,3000,3500
A radioactive particle at rest is disintegrated into 2 pieces. What is its ratio of de-Broglie wavelength λ1/λ2,1:1,m1/m2,m2/m1,√m2/m1
Power of ionization of a gamma particle is:,Less than both alpha and beta particles,More than that of an alpha particle,More than that of a beta particle,Less than those of alpha particle and more than those of beta particle
Activity of 1.85 x10^12 disintegration per second is nearly equivalent to:,50 Curie,40 Curie,30 Curie,60 Curie
"The half-life of a radioactive substance is 2 months, then the amount of substance left after 1 year is",M/64,M/32,M/16,M/8
The mass of a radioactive salt of half life 2 days is 10 gm. What amount of the salt will be left after 10 days?,0.31 gm,2.54 gm,5 gm,6.24 gm
The time taken to reduce a substance to (1/8)th of the original value is 6 days. Its half life is:,2 days,4 days,12 days,3/4days
In α-radioactive decay following is true,mass decreases by 4,mass no. exceeds original value,Atomic no. increases,none
20% of a radioactive mass decays in 10 days. The % of undecayed mass after 20 days is,64%,60%,75%,50%
One Rutherford is equal to,10^6 dis/s,3.7 x 10^4 dis/s,3.3 x 10^4 dis/s,3.7 x 10^4 dis/s
After 4 years 15/16 parts of the radio-active substance is lost. Half life of the element is.......,1 year,2 years,6 months,4 years
Identify the wrong pair:,Rutherford - Radioactivity,Goldstein-proton,Chadwick-neutron,Sorensen - pH
"The no. of atoms initially is 10^18, If the half life of materials is 2 days then after 5 days the activity in Becquerel is",7 x 10^11,8 x 10^11,7 x 10^12,8 x 10^12
The activity of a radioactive material reduces to 1/8 in 24 hours. The half life of this material is,8 hours,3 hours,6 hours,14 hours
Two protons and a deuteron fuse to form a nucleus with a positron. The product nucleus may be,Alpha particle,Neutron,Proton,Neutrino
A radioactive material of mass 1 kg has half life of 10 days. What mass of the sample will be left after 30 days?,125 g,62.5 g,250 g,500 g
The disintegration constant of a radioactive sample is 3 x 10^(-6)/s. It's half life is,21.6 days,10.8 days,,2.7 days
Initial mass of a radioactive sample of half-life 6 hours is 0.8 kg. The amount of the sample left after 1 day (24 hours) is:,50gm,0,100gm,200gm
A radioactive elements (z)X(A)emit a particle and changed into (z-1)X(A). The particle emitted is,Positron,Beta-particle,Neutron,Gamma-particle
A nucleus (z)X(A) decays to (z+1)Y(A) plus an additional nuclear particle. The resulting particle may be:,beta,positron,alpha,gamma
A radioactive sample has half life of 5 days. What time is taken by 7/8th of the sample to decay,15 days,3.4 days,10 days,20 days
The half life of a radioactive nucleus is 10 days. The fraction of activity remained after 30 days is,1/8,1/4,1/2,3/4
When Nuclei emits alpha - particle,Atomic no. decreases by 2,Mass no. decreases by 2,Atomic no. increases by 1,No Change occurs
In β-decay,atomic number increases by and mass no. remains same,atomic number decreases by one and mass no. decreases by one,atomic number remains constant and mass no. remains constant,None
