question,answer,wrong1,wrong2,wrong3
Which of the following is an example of octahedron molecule?,SF6,BF3,PCI5,IF7
Which of the following cannot exist on the basis of MO theory?,He2,\(H2^{+}\),\(He^{2+}\),\(O2^{+}\)
Which of the following species is paramagnetic?,NO,\(CN^{-}\),\(O2^{2-}\),CO
Which of the following is paramagnetic?,KO₂,H₂O,K₂O,Na₂O₂
Which of the following has the highest bond order?,\(O2^{+}\),O₂,\(O2^{-}\),\(O2^{2-}\)
Which of the following has maximum number of unpaired electrons?,O2,\(O2^{+}\),\(O2^{-}\),\(O2^{2-}\)
Which of the following has maximum bond energy?,\(O2^{+}\),O2,\(O2^{-}\),\(O2^{2-}\)
Which of the following has minimum internuclear distance?,\(O2^{+}\),O2,\(O2^{-}\),\(O2^{2-}\)
"The correct order of the O-O bond length in O2, H2O2 and O3 is",H2O2>O3>O2,O2>O3>H2O2,O2>H2O2>O3,O3>H2O2>O2
Which of the following is diamagnetic ?,\(O2^{2-}\),O2,\(O2^{+}\),\(O2^{-}\)
The molecule which has zero dipole moment is,SiF4,CIF,CIF3,PCI3
"Among the following, the molecule with the highest dipole moment is",CH3CI,CH2Cl2,CHCI3,CCl4
Which one of the folowing molecules does not posses a permanent electric dipole moment?,CS2,H₂S,SO₂,SO3
Pick up the molecule which has zero dipole moment,BF3,NH3,H₂O,SO₂
Hydrogen bonding is maximum in,Ethanol,Diethyl ether,Ethyl chloride,Triethyl amine
Hydrogen bond is maximum in,HF,H₂O,H₂Se,H₂S
The hydrogen bond is the strongest in,hydrogen fluoride,water,ammonia,acetic acid
What is the maximum number of hydrogen bonds in which a water molecule can participate?,4,1,2,3
KF combines with HF to form KHF2. The compound contains species,\(K^{+} and. HF2^{-}\),\(K^{+}F^{-} and H^{+}\),"\(K^{+} , F^{-} and HF\)",\([KHF]^{+} and F^{-}\)
Strength of hydrogen bond is intermediate between,van der Waal and covalent,ionic and covalent,ionic and metallic,metallic and covalent
The coupling between base units of DNA is through,hydrogen bonding,electrostatic bonding,covalent bonding,van der Waal's forces
The shape of \([OH3]^{+}\) is,pyramidal,tetrahedral,angular,trigonal planar
NH3 has a much higher boiling point than PH3 because,NH3 forms hydrogen bond,NH3 has a larger molecular weight,NH3 undergoes umbrella inversion,NH3 contains ionic whereas PH3 contains covalent bonds
The bond orders in \(O2^{+}\) and \(O2^{-}\) respectively are,2.5 and 1.5,1.5 and 2.5,2 and 1.5,3 and 2
The correct order of decreasing polarisable ion is,"\(I^{-} , Br^{-} , Cl^{-} , F^{-}\)","\(Cl^{-} , Br^{-} , I^{-} , F^{-}\)","\(F^{-} , I^{-} , Br^{-} , Cl^{-} \)","\(F^{-} , Cl^{-} , Br^{-} , I^{-}\)"
In Ni(CO)4 the nickel atom is...... hybridised,sp³,sp²,dsp²,sp³d
Which can't be formed?,He2,He,\(He^{+}\),\(He^{2+}\)
The ion that is isoelectronic with CO is,\(CN^{-}\),\(O2^{+}\),\(O2^{-}\),\(N2^{+}\)
The low density of ice compared to water is due to,hydrogen bonding interactions,dipole-dipole interactions,dipole-induced dipole interactions,induced dipole-induced dipole-interactions
"The hybridisation of atomic orbitals of nitrogen in \(NO2^{+} , NO3^{-} and  NH4^{+}\) are respectively","sp, sp² and sp³",sp. sp³ and sp²,"sp², sp and sp³","sp², sp³ and sp"
The relationship between the dissociation energy of N2 and \(N2^{+}\) is,Dissociation energy of N2 > Dissociation energy of \(N2^{+}\),Dissociation energy of N2 = Dissociation energy of \(N2^{+}\),Dissociation energy of N2 < Dissociation energy of \(N2^{+}\),Dissociation energy of N2 can either be lower or higher than the dissociation energy of \(N2^{+}\)
Which of the following is not paramagnetic ?,CO,NO,\(N2^{+}\),\(O2^{-}\)
Ozone has,"2σ , 1π and lone pair of electrons","1σ , 2π bonds","2σ , 2π bonds","2σ , 1π bond"
Type of forces between molecules of C6H6 are,dispersive forces,dipole-dipole interaction,H-bonding,Van der Waal's forces
The correct order regarding the electronegativity of hybrid orbitals of carbon is,sp> sp² > sp³,sp < sp² > sp³,sp<sp² <sp³,sp > sp² <sp³
Which of the following has pyramidal shape?,XeO3,XeF4,XeF2,XeF
The sequence that correctly describes the relative bond strength pertaining to oxygen molecule and its cation or anion is,\(O2^{+}> O2> O2^{-}> O2^{2-}\),\(O2^{-} > O2^{2-} > O2 > O2^{+}\),\(O2 > O2^{+} > O2^{2-} > O2^{-}\),\(O2^{+}> O2> O2^{2-}> O2^{-}\)
The number of electrons in the valence shell of sulphur in SF6 is,12,8,10,11
"If bond order increases, then",energy increases and bond length decreases,energy and bond length increases,energy decreases and bond length increases,Both decrease
"In NH3, bond angle is less than tetrahedral bond angle due to",bond pair-lone pair repulsion,bond pair repulsion,lone pair repulsion,None of the above
Which of the following has smallest bond angle ?,Ethanol,Ethane,Ethene,Ethyne
Which of the following molecular species has unpaired electrons ?,\(O2^{-}\),N2,F2,\(O2^{2-}\)
Which of the following will form a linear polymeric structure due to hydrogen bonding?,HF,NH3,HCI,H₂O
NaCl is an ionic compound while HCI is mainly covalent because,Hydrogen is non metal,Na is less reactive,Hydrogen chloride is a gas,Electronegativity difference in case of hydrogen and chlorine is less than 2.1
"According to VBT, which of the following molecules should be diamagnetic?",All,O2,B2,N2
Which of the following contains H-bond?,All,o-chlorophenol,CuSO4.5H2O,Chloral hydrate
Which of the following is planar?,\(CO3^{--}\),\(NH4^{+}\),PCl5,\(SO4^{--}\)
Which of the following is non-polar molecule/ion,Both b and c,\(HCOO^{-}\),\(NO3^{-}\),\(CO3^{--}\)
Which of the following has non-zero dipole moment?,a and c,SO₂,p-dichlorobenzene,cis-2-Butene
Melting point will be maximum in,NaBr,MgBr₂,AlBr3,All have same m.pt.
Which of the following has both polar and non-polar bonds,C2H6,NH4CI,HCI,AICI3
All the bonds are exactly 109° 28' in,Carbontetrachloride,Chloromethane,Iodoform,Chloroform
Strongest bond is,C-O,C-C,C-H,C-N
