question,answer,wrong1,wrong2,wrong3
"When α-particles are sent through a thin metal foil, most of them go straight through the foil because",Most part of the atom is empty space,α-Particles are lighter than electrons,α-Particles are positively charged,α-Particles move with high velocity
Rutherford's α-particle dispersion experiment concludes,all positive ions are deposited at small part,all negative ions are deposited at small part,proton moves around the electron,neutrons are charged particles
Rutherford's scattering experiment is related to the size of the,Nucleus,Atom,Electron,Neutron
The size of nucleus is,\(10^{-15} m\),\(10^{-12} m\),\(10^{-8} m\),\(10^{-10} m\)
"For principle quantum number n =4, the total number of orbitals having l = 3 is",7,3,5,9
Atomic number of an element indicates,the number of protons in the nucleus,the number of electrons in the nucleus,the number of neutrons in the nucleus,valency of an element
What do you mean by degenerate orbitals?,Orbitals having equal energy,Orbitals having equal wave function,Orbitals having equal energy but different wave function,Orbitals having equal energy and equal wave function
In a given atom no two electrons can have the same values for all the four quantum numbers. This is called,Pauli's Exclusion principle,Hund's Rule,Aufbau principle,Uncertainty principle
It is impossible to know simultaneously the position and momentum of a moving particle with absolute exactness at any instant. This is known as,Heisenberg uncertainty principle,Aufbau principle,Hund's rule,Pauli's exclusion principle.
According to uncertainty principle,△x × △p = h/4π,E = mc²,λ = h/p,△x × △p = h/6π
Which of the following expressions gives the de Broglie relationship?,λ = h/mv,h/mv = p,λ = h/mp,λ = v/p
The uncertainty principle and the concept of wave nature was proposed by......and.....respectively,"Heisenberg, de Broglie","de Broglie, Heisenberg","Heisenberg, Planck","Planck, Heisenberg"
"Number of unpaired electrons in the electronic configuration Is², 2s² 2p⁴ is",2,3,4,6
The correct ground state electronic configuration of chromium atom (At. No.= 24) is,[Ar] 3d⁵ 4s¹,[Ar] 3d⁴ 4s²,[Ar] 3d⁶ 4s⁰,[Ar] 4d⁵ 4s¹
The number of nodal planes 'd' orbital has,2,1,3,0
"Principal, azimuthal and the magnetic quantum numbers are respectively related to","Size, shape and orientation","Shape, size and orientation","Size, orientation and shape",None of the above
The two electrons in an orbital have different,Spin quantum number,Principal quantum number,Azimuthal quantum number,Magnetic quantum number
The two electrons in K shell will differ in,spin quantum number,principal quantum number,azimuthal quantum number,magnetic quantum number
The order of increasing energies of the orbitals follows,5p < 6s < 4f < 5d,5p < 4f < 6s < 5d,4f < 5p < 5d  < 6s,5p < 5d < 4f < 6s
Which one of the following set of quantum numbers is not possible for 4p electron?,"n=4 , l=1 , m=2 , s=+1/2","n=4 , l=1 , m=-1 ,  s=+1/2","n=4 , l=1 , m=0 , s=+1/2","n=4 , l=1 , m=-1 , s=-1/2"
From the given sets of quantum numbers the one that is inconsistent with the theory is,"n=3 , l=2 , m=-3 , s=+1/2","n=4 , l=3 , m=3 , s=+1/2","n=2 , l=1 , m=0 , s=-1/2","n=4 , l=3 , m=2 , s=+1/2"
For which of the following species Bohr's theory is not applicable?,\(He^{2+}\),\(Be^{3+}\),\(Li^{2+}\),H
Line spectra is characteristic of,Atoms,Molecules,Radicals,None
"Of the following, the electromagnetic radiation with maximum wavelength is",Radiowaves,Ultraviolet,X-ray,Infrared
Maximum number of electrons in any orbit is,2n²,n²,(1/2) n²,none of these
,20,19,18,40
A p-orbital can accommodate,2 electrons with opposite spins,4 electrons,6 electrons,2 electrons with parallel spins
The maximum number of electrons in f-subshell is,14,2,8,32
An electron has principal quantum number 3. The number of its (i) sub-shells and (ii) orbitals would be respectively,3 and 9,3 and 5,3 and 7,2 and 5
The ratio of energy of a photon of 2000 Å wavelength radiation to that of 4000 Å radiation is,2,1/4,4,1/2
The total number of orbitals possible for the quantum number n is,n²,n,2n,2n²
"For azimuthal quantum number l= 3, the maximum number of electrons will be",14,2,6,0
"If the radius of first Bohr orbit be 'r' , then the radius of the third orbit would be",9 x r,3 x r,6 x r,1/9 × r
Which of the following transitions of electrons in the hydrogen atom will emit maximum energy?,n3 → n2,n5 → n4,n4 → n3,All will emit same energy
The principle which gives a way to fill the electrons in the available energy levels is,Aufbau principle,Hund's rule,Pauli's exclusion principle,None of these
"The number of unpaired electrons in a chromium ion, \(Cr^{3+}\) (atomic number 24) is",3,6,4,1
The first emission line of hydrogen atomic spectrum in the Balmer series appears at (R = Rydberg constant),(5/36)R \(cm^{-1}\),(3/4)R \(cm^{-1}\),(7/144)R \(cm^{-1}\),(9/400)R \(cm^{-1}\)
"When an electron jumps from lower to higher orbit, the energy",increases,decreases,remains the same,not definite
Which of the following electron transitions will require the largest amount of energy in a hydrogen atom?,from n=1 to n=2,from n=2 to n=3,from n=∞ to n=1,from n=3 to n=5
Which of the following electron transitions will require the largest amount of energy in a hydrogen atom?,from n=1 to n=2,from n=2 to n=3,from n=∞ to n=1,from n=3 to n=5
Different lines in Lyman series of hydrogen spectrum lies in,ultraviolet,infrared,visible,far infrared
The spectrum of He is expected to be similar to that of,\(Li^{+}\),Na,H,\(He^{+}\)
Spectrum produced due to transition of an electron from M to L shell is,emission,absorption,X-rays,continuous
Energy of atomic orbitals in a particular shell is in the order,s<p<d<f,s>p>d>f,p<d<f<s,f>d>s>p
Which of the following represents the correct sets of the four quantum numbers of a 4d electron ?,"4 , 2 , 1 , -1/2","4 , 3 , 2 , +1/2","4 , 2 , 1 , 0","4 , 3 , -2 , +1/2"
Which of the following relates to photons both as wave motion and as a stream of particles?,E=hv,Interference,E=mc²,Diffraction
The electronic configuration of \(Fe^{3+}\) ion is,[Ar] 3d⁵,[Ar] 3d⁶,[Ar] 3d⁴,[Ar] 3d⁰ 4s²
"If electron, hydrogen, helium and neon nuclei are all moving with the velocity of light, then the wavelengths associated with these particles are in the order",Electron > hydrogen > helium > neon,Electron > helium > hydrogen > neon,Electron < hydrogen < helium < neon,Neon < hydrogen < helium < electron
Which of the following series of lines is found in UV region of the atomic spectrum of hydrogen?,Lyman series,Balmer series,Paschen series,Brackett series
The maximum number of electrons in a subshell is given by the expression,4l + 2,4l - 2,2l + 1,2n²
The energy of the electron in the hydrogen atom is given by the expression,–(2π²z²K²e⁴m)/n²h²,–e²/z²,–n²h²/(2π²z²e⁴m),nh/2π
Energy of third orbit of Bohr's atom is,-1.5 eV,-13.6 eV,-3.4 eV,None of the three
"If the speed of electron in the Bohr's first orbit of hydrogen atom be x, then speed of the electron in the 3rd orbit is",x/3,x/9,3x,9x
In hydrogen atom radius of nth orbit is given by,m²,m,r/n,r²n²
The energy of an electron in nth orbit of hydrogen atom is,(-13.6/n²) eV,(13.6/n⁴) eV,(13.6/n³) eV,(13.6/n) eV
According to Bohr's theory the angular momentum for an electron of 5th orbit is,2.5h/π,5h/π,2.5h/2π,6h/2π
Potential energy of \(Li^{2+}\) electron is,-3e²/4πε0r,3e²/4πε0r,-2e²/4πε0r²,-e²/4πε0r
The orbital angular momentum for an electron revolving in an orbital is given by h/2π[√l(l+1)] Thus momentum for an electron in 2s orbital is,zero,+1/2 . h/2π,h/2π,√2 . h/2π
"For d-electron, the orbital angular momentum is",√6h/2π,√2h/2π,h/2π,2h/π
"The third line of the Balmer series, in the emission spectrum of the hydrogen atom, is due to the transition from the",fifth Bohr orbit to the second Bohr orbit,fourth Bohr orbit to the first Bohr orbit,sixth Bohr orbit to the third Bohr orbit,sixth Bohr orbit to the second Bohr orbit
"Which of the following elements, outermost orbital's last electron has magnetic number (m) =0 ?",Na,O,Cl,N
"As the nuclear charge increases from neon to calcium, the orbital energy",increases very rapidly,decreases,increases very slowly,all of the above
Which of the following is not possible?,"n=2 , l=0 , m =-1","n=3 , l=0 , m=0","n=3 , l=1 , m = -1","n=2 , l=1 , m=0"
"According to Bohr's theory of hydrogen atom, which of the following is quantised for an electron ?",Angular momentum,Angular acceleration,Velocity,Acceleration
Wavelength associated with electron motion,decreases with increase in speed of electron,increases with increase in speed of electron,remains same irrespective of speed of electron,is zero
Ratio of energy of a photon of wavelength 3000 Å and 6000 Å is,2:1,3:1,1:2,1:3
The value of the energy for the first excited state of hydrogen atom will be,-3.40 eV,-13.6 eV,-1.51 eV,-0.85 eV
"In a hydrogen atom, if the energy of an electron in the ground state is 13.6 eV, then that in the second excited state is",1.51 eV,3.4 eV,6.04 eV,13.6 eV
"In a hydrogen atom if energy of the first excited state is -3.4 eV, then the KE of the same orbit of hydrogen atom will be",+3.4 eV,+6.8 eV,-13.6 eV,+13.6 eV
"An orbital, in which n = 4, l= 2 is expressed as",4d,4p,4f,3d
The quantum of light energy is,photon,neutron,electron,proton
The orientation of an atomic orbital is governed by,Magnetic quantum number,Spin quantum number,Principal quantum number,Azimuthal quantum number
Which of the following is highly paramagnetic?,\(Mn^{+}\),\(Fe^{2+}\),\(Fe^{3+}\),\(Ni^{2+}\)
The orbital angular momentum of an electron revolving in a p-orbital is,h/√2π,zero,h/2π,1/2 . h/2π
The radius of hydrogen atom in the ground state is 0.53Å. The radius of \(Li^{2+}\) ion (Atomic number=3) in a similar state is,0.176Å,0.53Å,0.30 Å,1.25Å
The ratio of radii of 1st three Bohr orbit in H-atom is,1:4:9,1 : 1/2 : 1/3,1:2:3,1:8:27
Which of the following has maximum magnetic moment,\(Mn^{2+}\),\(Fe^{2+}\),\(Ti^{2+}\),\(Cr^{2+}\)
De-Broglie wave equation treats electron as:,both,Particle,wave,none
Velocity of an electron on nth orbit of an atom of atomic no. Z is proportional to:,Z/n,Z²/n²,n²/Z,Z³/n³
No. of electrons that can be accommodated in dxy orbital is:,2,10,4,1
Bohr's model of an atom is based on,Plank's quantum theory,Heisenberg uncertainty principle,de-Broglie concept of dual character of matter,Schrodinger wave equation
Atomic number represents the number of,Proton,Electron,Neutron,Proton and electron
Rutherford's alpha particles scattering experiment eventually led to the conclusion that,Electrons occupy space around the nucleus,Mass and energy are related,Neutrons are burried deep in nucleus,The point of impact with matter can be precisely determined
