question,answer,wrong1,wrong2,wrong3
"In a rock salt structure, each \(Cl^-\) ion is surrounded by",\(6Na^+\) ions,\(4Na^+\) ions,\(8Na^+\) ions,\(12Na^+\) ions
The number of atoms in unit structure of NaCl are,4,1,3,6
"In CsCl structure, each \(Cs^+\) ion is surrounded by",\(8Cl^-\) ions,\(4Cl^-\) ions,\(6Cl^-\) ions,\(12Cl^-\) ions
Space lattice of CaF₂ is,fcc,bcc,simple cubic,hcp
The number of free electrons present on each carbon atom in graphite is,1,3,2,0
A match box exhibits,orthorhombic geometry,cubic geometry,monoclinic geometry,tetragonal geometry
The axial angles in triclinic crystal system are,\(α ≠ β ≠ γ ≠ 90⁰\),\(α = β = γ = 90⁰\),"\(α = γ = 90⁰, β ≠ 90⁰\)",\(α = β = γ ≠ 90⁰\)
Tetragonal crystal system has the following unit cell dimensions,a = b ≠ c and \(α = β = γ = 90⁰\),a = b = c and \(α = β = γ = 90⁰\),a = b ≠ c and \(α = β = γ ≠ 90⁰\),"a = b ≠ c and \(α = β = 90⁰ , γ = 120⁰\)"
NaCl is an example of,ionic solid,covalent solid,metallic solid,molecular solid
Diamond is a,Covalent crystal,ionic crystal,metallic crystal,molecular crystal
Which of the following is an example of covalent crystal solid ?,Si,Al,Ar,NaF
Solid \(CO_2\) is an example of,molecular crystal,ionic crystal,covalent crystal,metallic crystal
Particles of quartz are packed by,covalent bond forces,electrical attraction forces,van der Waal's forces,none of three
The number of atoms in a face centred cubic unit cell are,4,6,8,12
Body-centred cubic lattice has coordination number of,8,4,12,6
The solid NaCl is a bad conductor of electricity since,in solid NaCl there is no velocity of ions,in solid NaCl there are no ions,solid NaCl is covalent,in solid NaCl there are no electrons
Close packing is maximum in the crystal lattice of,face centred,simple cubic,body centred,none of these
Schottky defect arises due to,missing of cation and anion both from the crystal lattice,missing of cation from the crystal lattice,missing of anion from the crystal lattice,none of the above
Ionic solids with Schottky defects contain in their structure,equal number of cation and anion vacancies,anion vacancies and interstitial anions,cation vacancies,cation vacancies and interstitial cations
Schottky defect is found in,NaCl,KCI,\(MgCl_2\),TiCl
"In a solid lattice the cation has left a lattice site and is located at an interstitial position, the lattice defect is",Frenkel defect,interstitial defect,valency defect,Schottky defect
Which defect causes decrease in the density of crystal ?,Schottky,Frenkel,Interstitial,F-Centre
A solid with high electrical and thermal condcutivity from the following is,Ni,Si,NaCl,Ice
Germanium is an example of,an intrinsic semiconductor,an n-type semiconductor,a p-type semiconductor,insulator
Which type of semiconductor is obtained on mixing the arsenic into the silicon?,n-Type,p-Type,internal,np-Type
"If we mix a pentavalent impurity in a crystal lattice of germanium, what type of semiconductor formation will occur?",n-Type,p-Type,Both (a) and (b),None of the two
When n- and p-type semiconductors are allowed to come into contact.,some electrons will flow from n to p,some electrons will flow from p to n,the impurity element will flow from n to p,the impurity element will flow from p to n
Super conductors are substances which,offer no resistance to the flow of current,conduct electricity at low temperatures,conduct electricity at high temperatures,offer high resistance to the flow of current
Which substances. possess zero resistance at 0 K?,Superconductors,Conductors,Semiconductors,Insulators
"The pure crystalline substances on being heated gradually forms a turbid liquid at consant temperature and at higher temperature turbidity completely disappears, The behaviour is a characteristic of substance forming",liquid crystals,allotropic crystals,isomeric crystals,isomorphous crystals
"When NaCl is doped with \(MgCl_2\), the nature of defect produced is",Schottky defect,interstitial defect,Frenkel defect,none of these
Schottky defect in crystals is observed when,equal number of cations and anions are missing from the lattice,an ion leaves its normal site and occupies an interstitial site,unequal number of cations and anions are missing from the lattice,density of the crystal is increased
Which of the following is not a crystalline solid ?,Glass,KCI,CsCI,Rhombic sulphur
Which of the following is ferroelectric compound?,\(BaTiO_3\),\(K_4[Fe(CN)_6]\),\(Pb_2O_3\),None of these
"Example of unit cell with crystallographic dimensions ; a ≠ b ≠ c ; α = γ = 90⁰ , β ≠ 90⁰ is",monoclinic sulphur,calcite,graphite,rhombic sulphur
The flame colour of metal ions is due to,none of the three,Frenkel defect,Schottky defect,metal deficiency defect
"Among solids, the highest melting point is exhibited by",ionic solids,covalent solids,pseudo solids,molecular solids
"The major binding force of diamond, silicon and quartz is",covalent bond force,electrostatic force,electrical attraction,van der Waal's force
The interionic distance for cesium chloride crystal will be,(√3/2)a,a,a/2,2a/√3
A substance \(A_xB_y\) crystallizes in a face centred cubic (FCC) lattice in which atoms 'A' occupy each corner of the cube and atoms 'B' occupy the centre of each face of the cube. Identify the correct composition of the substance \(A_xB_y\),\(AB_3\),\(A_4B_3\),\(A_3B\),can't be predicted
Which of the following crystals does not exhibit Frenkel defect?,KBr,AgBr,AgCl,ZnS
"Due to Frenkel defect, the density of ionic solids",does not change,decreases,increases,can't be said
Semiconductors are derived from compounds of,p-block elements,lanthanides,actinides,transition elements
"When electrons are trapped into the crystal in anion vacancy, the defect is known as",F-centres,Schottky defect,Frenkel defect,Stoichiometric defect
Which of the following statement about amorphous solids is incorrect?,They are anisotropic,They melt over a range of temperature,There is no orderly arrangement of particles,They are rigid and incompressible
"A particular solid is very hard and has a high melting point. In solid state, it is a non conductor but its melt is a conductor of electricity. Classify the solid",Ionic,Metallic,Molecular,Network
Iodine is,molecular solid,atomic solid,electrovalent solid,covalent solid
The lattice energy of a solid increases if,radii of ions are small,radii of ions are large,charges on ions are small,None of the above
"In CsCl type structure, the co-ordination number of Cs and Cl are:","8,8","6,6","6,8","8,6"
Addition of arsenic to germanium makes the latter a,extrinsic semiconductor,metallic conductor,intrinsic semiconductor,mixed conductor
The ratio of close packed atoms to tetrahedral holes in cubic close packing is,1:2,1:1,1:3,2:1
