question,answer,wrong1,wrong2,wrong3
In the chemical reaction: Ag2O + H2O + \(2e^{-}\) → 2Ag + \(2OH^{-}\),silver is reduced,water is oxidised,silver is oxidised,hydrogen is reduced
Which of the following involves a redox reaction?,Production by lightening of nitrogen oxides from nitrogen and oxygen in the atmosphere,Reaction of H2SO4 with NaOH,Production by lightening of ozone from oxygen in the atmosphere,Evaporation of water
Oxidation number of cobalt in K[Co(CO)4] is,-1,+1,+3,-6
In the reaction: 2KMnO4 + 16HCI → 5Cl2 + 2MnCl2 + 2KCI + 8H2O. The reduced product is,MnCl2,Cl2,H2O,KCl
"If molecular weight of KMnO4 is M, then its equivalent weight in acidic medium would be",M/5,M,M/2,M/8
"In acidic medium, one mole of \(MnO4^{-}\) accepts how many moles of electrons in a redox process?",5,1,3,6
Which acts as both oxidising as well as reducing agent?,HNO2,HNO3,H2SO4,HCl
Oxidation state of Fe in Fe3O4 is,8/3,2/3,4/5,5/4
Number of moles of K2Cr2O7 reduced by one mole of \(Sn^{2+}\) ions is,1/3,1/6,6,3
KMnO4 oxidises oxalic acid in acidic medium. The number of CO2 molecules produced as per the balanced equation is,10,6,8,3
Oxidation state of phosphorus in pyrophosphoric acid is,+5,+3,+4,+1
"When K2Cr2O7 is converted into K2CrO4, the change in oxidation number of chromium is",0,7,5,9
The oxidation state of iron in brown ring complex compound is,+2,+1,-2,0
The oxidation state of iron in dark ring complex compound is,+1,+2,-1,-2
,+3,-3,+2,-2
Oxidation power depends on,Electrode potential,Electron affinity,Ionization energy,Oxidation potential
The O.N. and covalency of sulphur in sulphur molecule (S8) are,0 and 2,+6 and 8,0 and 8,+6 and 2
How many electrons are needed to balance the equation?,8,6,4,3
"In the following equation, the value of X is",2e,3e,4e,5e
"In the above reaction,which is the element that is reduced?",Mn,Fe,S,K
"In the reaction, which one is reduced ?",Cr,H+,O,I-
Which one is oxidized in the following reaction?,S is oxidized,Cu is oxidized,Cu is reduced,S is reduced
The reaction:,Oxidation reaction,Reduction reaction,Neutralization reaction,Disproportination reaction
In the following reaction,bromine is both reduced and oxidised,bromine is oxidised and carbonate is reduced,bromine is reduced and water is oxidised,bromine is neither reduced nor oxidised
In the reaction:,C2O4^{-2},MnO4^-,Mn^-2,H+
The oxidation state of astreak carbon in acetic acid is,+3,-3,+2,-2
