question,answer,wrong1,wrong2,wrong3
Which of the following is a poor conductor of electricity?,\(C_2H_5OH\),\(CH_3COONa\),NaCI,KOH
The molar conductivity of a strong electrolyte,does not change considerably on dilution,increases on dilution,decreases on dilution,depends on density
In the electrolysis of NaCI,\(Cl^-\) ion is oxidized at anode,\(Cl^-\) ion is reduced at anode,\(Cl^-\) ion is oxidized at cathode,\(Cl^-\) ion is neither reduced nor oxidized
"On the electrolysis of aqueous solution of sodium sulphate, on cathode we get",\(H_2\),Na,\(SO_2\),\(SO_3\)
"In the electrolytic cell, flow of electrons is from",cathode to anode through internal supply,cathode to anode in solution,cathode to anode through external supply,anode to cathode through internal supply
The metal that cannot displace hydrogen from dilute hydrochloric acid is,copper,aluminium,iron,zinc
Faraday's laws of electrolysis will fail when,in none of these cases,temperature is increased,inert electrodes are used,a mixture of electrolytes is used
One faraday of electricity will liberate one gram atom of the metal from a solution of,NaCI,\(AuCl_3\),\(BaCl_2\),\(CuSO_4\)
"When one ampere current flows for 1 second through a conductor, this quantity of electricity is called",coulomb,faraday,EMF,ohm
The charge required to liberate 11.5 g of sodium is,0.5 faraday,1.0 faraday,1.5 faraday,96500 coulomb
"On passing 0.1 faraday of electricity through aluminium chloride, the amount of aluminium metal deposited on cathode is (Al = 27)",0.9 g,0.27 g,0.3 g,2.7 g
"If the electrodes in the cell are 2.2 cm apart and have an area of 3.8 sq. cm, then the cell constant is",0.6,2,1.25,7.5
Pure water is poor conductor of electricity because it,is almost unionized,has low boiling point,is neutral,is readily decomposed
"Out of Cu, Ag Fe and Zn, the metal which can displace all others from their salt solutions is",Zn,Ag,Cu,Fe
The number of electrons passing per second through a cross-section of copper wire carrying \(10^{-6}\) amperes of current per second is found to be,\(6 × 10 ^{ 12}\),\(1.6 ×10 ^{ - 19}\),\(6 ×10 ^{ - 35}\),\(6 ×10 ^{ - 16}\)
Electrolytic cell is used to convert,electrical energy to chemical energy,chemical energy to electrical energy,chemical energy to mechanical energy,electrical energy to mechanical energy
In galvanic cells,chemical energy is converted into electrical energy,electrical energy is converted into chemical energy,electrical energy is converted into heat,chemical energy is converted into heat
As a lead storage battery is charged,sulphuric acid is regenerated,lead dioxide dissolves,the lead electrode becomes coated with lead sulphate,the amount of sulphuric acid decreases
"If a salt bridge is removed between the two half cells, the voltage",drops to zero,does not change,increases gradually,increases rapidly
The reference electrode is made from which of the following?,\(Hg_{2}Cl_{2}\),\(ZnCl_2\),\(CuSO_4\),\(HgCl_2\)
The correct order of chemical reactivity with water according to electrochemical series is,K > Mg > Zn > Cu,Mg > Zn > Cu > K,K > Zn > Mg > Cu,Cu > Zn > Mg > K
"The standard reduction potential for \(Fe^{ 2+ }/ Fe\) and \(Sn^ {2+ }/ Sn\) électrodes are -0.44 and -0.14 volt respectively. For the cell reaction \(Fe^{ 2+} +Sn → Fe +Sn^ {2+}\), the standard emf is",+0.30V,-0.58 V,+0.58V,-0.30 V
Prevention of corrosion of iron by Zn coating is called,galvanization,cathodic protection,electrolysis,photoelectrolysis
The number of coulombs required for the deposition of 107.870 g of silver is,96500,48250,193000,10000
"The standard reduction potential values of the three metallic captions X, Y and Z are 0.52 ,- 3.03 and -1.18 V respectively. The order of reducing power of corresponding metals is",Y > Z > X,X>Y>Z,Z > Y > X,Z > X > Y
"\(Cu(s)+2Ag^ + (aq) →Cu^{ 2+ }(aq) + 2Ag(s)\)

the reduction half cell reaction is",\(Ag^ + +e^ - →Ag\),\(Cu +2e^ -→ Cu^ {2-}\),\(Cu - 2e →Cu^ {2+}\),\(Ag -e^ - →Ag^ +\)
What would be the weight of silver deposited on passing 965 coulombs of electricity in a solution of silver nitrate?,1.08 g,2.16 g,0.54 g,0.27 g
The equivalent conductance at infinite dilution of a weak acid such as HF,"can best be determined from measurements on dilute solutions of NaF, NaCI and HCI","can be determined by extrapolation of measurements on dilute solutions of HCI, HBr and HI",can be determined by measurement on very dilute HF solutions,is an undefined quantity
Cell reaction is spontaneous when,ΔG⁰ is negative,\(E^0_{red}\) is negative,\(E^ o _{red}\) is positive,ΔG⁰ is positive
In the electrochemical reaction\(2F e^ {3+} +Zn→ Zn^ {2+} +2Fe^{ 2+}\) increasing the concentration of \(Fe^{2+}\),decreases the cell emf,increases cell emf,increases the current flow,alters the pH of the solution
"Basically, corrosion is",electrochemical phenomenon,altered reaction in presence of \(H_2O\),union between two light metals and a heavy metal,interaction
,0.91 V,1.68 V,0.63 V,1.40 V
The highest electrical conductivity of the following aqueous solutions is of,0.1 M chloroacetic acid,0.1 M fluoroacetic acid,0.1 M difluoroacetic acid,0.1 M acetic acid
Which of the following does not conduct electricity?,solid NaCl,fused NaCl,brine solution,copper
"\(E^ o Cu = 0.34V, E^ 0Zn = - 0.76 ,\) A Daniel cell contains 0.1 M \(ZnSO_4\) solution and 0.01 M \(CuSO_4\) solution at its electrodes. E.M.F of the cell is,",1.07 V,1.10 V,1.04 V,116 V
"Electrochemical equivalent of an element is,",Atomic weight/(Valency x 96500),(Atomic weight-Valency)/96500,(Atomic weight/Valency) × 96500,(Valency x 96500)/Atomic weight
,Carbon can oxidize zinc,Oxidation of carbon is not possible,Oxidation of zinc is not feasible,Zinc can oxidize carbon
The amount of ion discharged during electrolysis is not directly proportional to,Resistance,Chemical equivalent of the ion,Time,Current
Which of the following reactions is not possible ?,\(2KBr + I_{2} →2KI + Br_{2}\),\(Fe+H_2SO_4 → FeSO_4 + H_2\),\(Cu+2AgNO_3→Cu(NO_3)_2 + 2Ag\),\(CuO + H_{2} → Cu + H_{2}O\)
How many coulombs are required for the oxidation of 1 mol of \(H_2O_2\) to \(O_2\)?,\(1.93 × 10 ^ 5  C\),93000 C,\(9.65 ×10 ^ 4  C\),\(19.3 ×10 ^ 2 C\)
Which of the following cell convert chemical energy of \(H_2\) and \(O_2\) directly into electrical energy?,Fuel cell,Mercury cell,Daniel cell,Lead storage cell
"In a hydrogen - oxygen fuel cell, combustion of hydrogen occurs to",Create potential difference between two electrodes,Generate heat,Remove adsorbed oxygen from electrode surfaces,Produce high purity water
"For spontaneity of a cell, which is correct ?",∆G=–ve,"∆G=0 , ∆E=0","∆G=–ve , ∆E=0","∆G=+ve , ∆E=0"
Which of the following statement is true for electrochemical Daniel cell?,Cations move towards copper electrode,Electrons flow from copper electrode to zinc electrode,Current flows from zinc electrode to copper electrode,Cations move towards zinc electrode
Which one of the following will increase the voltage of the cell?\(Sn(s) + 2A g ^ +(aq) →Sn^ {2+} (aq)+2Ag(s)\),Increase in the concentration of \(Ag^+\) ions,Increase in the size of the silver sod.,Increase in the concentration of \(Sn^{2+}\) ions,None
"When a piece of copper wire is immersed in a solution of \(AgNO_3\) ,the colour of the solution becomes blue. This is due to the",Oxidation of Cu,Reduction of Cu,Formation of a soluble complex,Oxidation of Ag
Which of the following represents Faraday's 1s law?,m = zit,E = mc²,E=hv,\(λ= λ_c + λ_a\)
The molar conductivity of a strong electrolyte,Does not change considerably on dilution,Increases on dilution,Decreases on dilution,Depends on density
,Carbon can oxidize zinc,Oxidation o carbon is not possible,Oxidation of zinc is not feasible,Zinc can oxidize carbon
,0.91V,1.68V,0.63V,1.40V
