question,answer,wrong1,wrong2,wrong3
Excess of 2 moles/dm³ HCl is treated with 2.8 gm of iron as shown in the reaction. Fe + HCI→ FeCl2 + H2. The volume of HCI consumed is,50 cm³,100 cm³,500 cm³,150 cm³
1.5 mole of CH4 is completely burnt in excess of air. The gram of O2 consumed is,96,24,32,48
The specific heat of bivalent metal is 0.07. Its equivalent weight is,45.71,20.23,60.5,90.6
6 moles of Al reacts with HCI to give how many grams of H₂ ?,18 gm,9 gm,12 gm,6 gm
The value of 'x' in an organic compound with molecular formula CxH12 having vapour density,6,3,4,8
How many moles of ammonia can be produced from 8.00 moles of hydrogen reacting with nitrogen?,5.33 moles,2.33 moles,3.33 moles,4.33 moles
2 gm O2 at NTP has volume,1.4 litre,2.8 litre,8 litre,11.2 litre
"If vapour density of compound XnO is 14, X has volume half that of oxygen. What is at. wt. of X?",6,8,12,14
Which of the following contains smallest no. of CO₂ molecules?,0.1 mole,11.2 litres at NTP,22 gm,22.4 x 10³ ml
Which of the following statements is true?,Coagulation of an egg is a chemical rxn,A mechanical mixture must be homogenous,All isotopes of an element must have same atomic masses,Eq. wt. of Mg is 12
A compound has 87.75% nitrogen and 12.25% hydrogen by weight. The empirical formula of the compound is,NH2,NH,NH3,NH4
One ml of hydrogen gas at NTP contains about,2.69 x \(10^{19}\) molecules,1 x \(10^{20}\) molecules,6 x \(10^{23}\) molecules,1.67 x \(10^{24}\) molecules
1 gm of ordinary sample of limestone dissolved in 16.6 cc of 0.92N HCl leaving some sandy residue. The percentage of pure CaCO3 in sample is,76.36%,38.18%,19.09%,57.27%
A compound has molecular weight 78 and the empirical formula CH. The molecular formula of which is,C6H6,C2H2,C4H4,C8H8
6 g of carbon is completely burnt in a large excess of oxygen. The volume in litres of CO2 formed at STP is,11.2,5.6,8.0,16.2
"In a organic compound 78.6% carbon, 8% hydrogen, 12% nitrogen, find the empirical formula of the compound?",C7H9N,C2H5N,CH2N,C3H7N
How many moles of HCl reacts with one mole of KMnO4?,8 moles,3 moles,6 moles,5 moles
3.34 g of an oxide 'X' of atom weight 127 contains 2.54 g of X. Its formula should be,X2O5,X2O3,X2O4,X2O7
"0.6 g of a compound occupies 224 cm³ of volume at STP. It consists of 6.67% of hydrogen, 40% of carbon and rest of oxygen. What is the molecular formula of the compound?",C2H4O2,CH2O,C2H2O,CH2O2
"Assuming the density of water to be 1 g/cc, the volume occupied by one molecule of water is",2.98 × \(10^{-23}\) cc,2.98 x \(10^{23}\) cc,6.02 x \(10^{-23}\) cc,6.02 × \(10^{23}\) cc
The no. of molecules in 36 mg of water is,12.04 x \(10^{20}\),12 x \(10^{23}\),6.023 x \(10^{23}\),12 x \(10^{21}\)
"A group of atom can give single valency, which can be illustrated by",Mg(NO3)2,Mg3(NO3)2,Mg2(NO3)2,MgNO3
6 gm of carbon when oxidizes completely at STP forms what volume of CO₂?,11.2,2.4,22.4,18.2
Which of the following method is used for the determination of molecular weight?,Victor meyer's method,Hydrogen displacement method,Dulong and petit's method,Oxide formation method
"An element has at. wt. 'A' , atomic no. 'Z'. Then the no. of neutrons in the element is",A-Z,Z,A,Z-A
Atomic weight is defined as,Average of the product of isotopic mass and their relative abundance,No. of electrons,Sum of no. of protons and neutrons,Sum of no. of electrons and protons
2.2 gm of CO2 at NTP occupies,1.12 L,2.24 L,22.4L,11.2 L
A compound having C and H has 20% hydrogen. The molecular formula of the compound is,C2H4,C6H6,C2H6,CH4
The no. of molecules in 36 mg of water is,12.04 × \(10^{20}\),12 × \(10^{23}\),6.023 x \(10^{23}\),12 × \(10^{21}\)
"A sample of pure water, irrespective of source contains 88.89% oxygen and 11.11% hydrogen by mass. This data supports",Law of constant composition,Law of conservation of mass,Law of multiple proportion,Law of reciprocal proportion
"An organic compound containing C, H and N gave the following analysis C = 40 g, H = 3.3 g , N=56.64 g. The chemical composition of the compound is",C5H5N6,CN4H,CH5N,C2H2N
1 gram of hydrogen contains how many molecules?,3.01 x \(10^{23}\),6.023 x \(10^{23}\),6.023 × \(10^{26}\),3.02 × \(10^{25}\)
If standard reference for calculations of mol. wt. is taken as (1/6)th of C then molecular wt. water will be?,9,18,36,8
Which of the following weights the least?,249 mg of Mg,0.9 moles of NO,22.4 litres of N₂ at NTP,6.023 × \(10^{23}\) molecules of oxygen
2.7 g of Al reacts with how many grams of O₂,2.4 g,24 g,32 g,16 g
"Natural abundances of oxygen isotopes are O¹⁶ = 99.76% , O¹⁷ = 0.04% . Find atomic mass of oxygen?",16.004 amu,15.004 amu,16.004 g,18.004 g
The average atomic weight of copper is 63.546 amu. Natural copper consists of two isotopes: Cu⁶³ and Cu⁶⁵. Their natural abundance are 69.09% and 30.91% resp. If atomic wt. of Cu⁶³ isotope is 62.9296 amu. what is atomic weight of Cu⁶⁵ isotope.,64.92,60.9,60.6,46.92
Eq. wt. of Mg is 12 means,All,12 g of Mg displaces 1.008 parts by weight of Hydrogen,12 g of Mg consumes 8 g of O₂,12 g of Mg consumes 35.5 g of Cl₂
When 31.6 g MnxOy is heated with carbon then 13.2 g of CO2 gas is produced then  the formula of MnxOy is,Mn2O3,MnO,MnO2,Mn2O5
Which shows laws of multiple proportion?,CO and CO₂,H₂O and H₂S,CS2 and FeO,All
Which shows laws of reciprocal proportion?,Both,"H₂S, H₂O and SO₂","CO, CH4 and H₂O",None
What is the atomic mass of an element having 3 x \(10^{21}\) particles which weight 0.2g.,40,30,20,80
What is molecular mass of gas where 1.12 L weights 2 g,40,80,400,20
Equivalent weight of H3PO3 is,M/2,M/3,M/6,M
For the rxn: 2Na2S2O3 + I2 → 2NaI + Na2S4O6. Equivalent mass of Na2S2O3 is,M,M/2,2M,M/3
What is equivalent mass of metal containing 20% oxygen.,32,30,20,12
3 g of metal oxide is completely converted into its chloride and 5 g of metal chloride is produced then the equivalent mass of metal is,33.25,18.25,40,24
Vapour density is,Relative density,Absolute density,Molecular density,None
"What is V.D. , if density of air is 0.000129 g/cm³",14.4,15.4,16.4,17.4
"If V.D. of N2O4 at 20°C is 38.3, then what is degree of dissociation (α)",0.20,0.30,0.40,0.60
All of the following are chemical change except,Conversion of white P4 to red P4,Corrosion of Fe or Cu,Burning of Mg in air,Burning of coke in air
"The mass of 1 litre of gas at NTP is 3.165 g then atomic mass of gas is 

Given Cv = 0.082          Cp = 0.115",35.5,17,24,71
A metal sulphate is isomorphous with ZnSO4 and it contains 20% of metal. Calculate atomic mass of metal.,24,30,12,None
Find molecular mass of chloride if the eq. mass of triatomic metal is 33.3,206.4,688,130,103.3
Find the minimum molecular mass of compound if it contains 16% of O2,100,200,400,800
0.03 mol atom of Na2CO3 has,0.53 g,1.06 g,58 g,5.3 g
Calculate the total no. of atoms in 1000 ml of 0.2 M iodine solution,0.4 NA,0.2 NA,0.8 NA,0.3 NA
0.5 litre of H₂O contains,83.3 NA,166.5 NA,80 NA,160 NA
The total no. of valence electron in 4.2 g of \(N^{3-}\) ion is,2.4 NA,2 NA,4.8 NA,8 NA
3.34 g of an oxide (X2On) contains 2.54 g of X (atomic mass of X=127) then formula of oxide is,X2O5,X2O3,XO2,X2O4
Quicklime contains 71.47% of calcium. How much calcium is present in a sample of quicklime which contains 16g of oxygen ?,40 g,20 g,80 g,30 g
10 L of nitrogen gas and 10 L of hydrogen gas are introduced into an evacuated flask 10 litre capacity. It is then heated to 700 K and 3 atm pressure. What volume of ammonia (at NTP) is produced?,6.6 L,3.3 L,0.66 L,0.33 L
Mass of atom of silver is,17.91 x \(10^{-23}\) g,9 × \(10^{-23}\) g,1.67 x \(10^{-23}\) g,19.1 × \(10^{-23}\) g
One million silver atoms weigh 1.79 x \(10^{-16}\) g. Calculate atomic mass of silver:,107.8 g,108.8 g,109.9 g,106.8 g
Calculate no. of Na atoms in 5.3 g of Na2CO3,6.023 × \(10^{22}\),3.04 × \(10^{-23}\),9.034 x \(10^{22}\),None
Calculate the no. of gold atoms in 0.3g of 20 carat gold. (Atomic mass of gold = 1974),7.64 × \(10^{20}\),6.64 x \(10^{23}\),7.64 x \(10^{21}\),6.64 × \(10^{22}\)
"An organic compound was found to contain the following constituents 

C=33.8% , H=4.7% , N=13.2% , CI=33.4 % 0= rest. Determine empirical formula",C3H5NClO,C3H5N2ClO,C3H5NClO2,C3H5NCl2O
What volume of air containing 21% of oxygen (by volume) is required to completely burn 1L of sulphur which has a purity level of 98%?,32.7 L,6.86 L,21 L,22.4 L
5 g of impure sample of sodium bicarbonate when heated strongly gave 600 ml of C measured at 27°C and 760 mm Hg pressure. Calculate % purity of sample?,81.9%,19.1%,15%,60%
"What was the percentage yield of sodium sulphate which was made from 4.19 g of Na2CO3 , if 5.61 g was obtained?",100%,50%,75%,None
The symbolic representation of a molecule of an element or compound is called,Molecular formula,Empirical formula,Structural formula,Geometric formula
"Four 1-litre flasks are separately filled with gases H2, He, O2 and O3 at same temperature and pressure. The ratio of no. of atoms of these gases would be",2:1:2:3,1:1:1:1,1:2:2:3,3:2:2:1
The eq. wt of MnSO4 is half of its mol. mass when it is converted to,MnO2,Mn2O3,MnO\(4^{-}\),MnO\(4^{2-}\)
0.5 mole of BaCl2 is mixed with 0.2 moles of Na3PO4. The maximum no. of moles of Ba3(PO4)2 that can be formed is,0.1,0.7,0.2,0.5
Which law directly explains the law of conservation of mass?,Dalton's law,Avogadro's law,Berzelius law,Hund's law
