question,answer,wrong1,wrong2,wrong3
A nucleus of Po210 originally at rest emits an a-particle with speed v. What will be recoil speed of the daughter. nucleus?,\(\frac{4v}{206} \),\(\frac{4v}{214} \),\(\frac{v}{206} \),\(\frac{v}{214} \)
Energy released in the fission of a single 92U235 nucleus is 200MeV. The fission rate of a 92U235 filled reactor operating at a power level of 5W is,\( 1.56 × 10^{ 11} s-1\),\( 1.56 × 10^{ -10} s-1\),\( 1.56 × 10^{ -16} s-1\),\( 1.56 × 10^{ -17} s-1\)
"The nuclear radius of a nucleus with nucleon number 16 is 3×10-15 metre. With nucleon number 128, radius would be",\(6× 10^{-15 }  m\),\(3× 10^{-15 }  m\),\(1.5× 10^{-15 }  m\),\(4.5× 10^{-15 }  m\)
The ratio of the radii of the nuclei 13A27 and 82Te125 is approximately,6:10,13:52,40:17,27: 125
"If the mass defect in the formation of helium from hydrogen is 0.5%, then the energy obtained in kWh, in forming helium from 1 kg of hydrogen will be",\(1.25 *10^8\),1.25,"\(1.25 *10^4
\)",\(1.25 *10^6\)
"The binding energies per nucleon of Li and He are 5.6 MeV and 7.06MeV respectively, then the energy of the reaction Li+p=2[He]4 will be",17.28 MeV,39.2 MeV,1.46 MeV,28.24 MeV
"The binding energy of two nuclei P and Q are x joule and y joule respectively. If 2x > y, then the energy released in the reaction
Pn + Pa = Q^2n  will be Energy",2x-y,2x + y,xy,x+y
A nucleus ruptures into two nuclear parts which have their velocity ratio equal to 2: 1. What will be the ratio of their nuclear radius?,\(3^{ 1.2} :1\),\(2^{ 1/3 } :1\),\(3^{ 1/3 } :1\),\(1:3^{ 1.2 } \)
". The binding energy per nucleon, of deutron (1H2) and helium (He) is 1.1 MeV and 7 MeV respectively. If two deutron atoms result to form a single helium atom, then the energy released is",23.6 MeV,13.9 MeV,26.9 MeV,19.2 MeV
Two deutrons each of mass m fuse to form helium resulting in release of energy E. The mass of helium formed is,2m-E/c^2,m + E/c^2,2m+E/c^2,E/mc^2
The nuclei of which one of the following pairs of nuclei are isotones?,"34Se74,31Ga71","38Sr84, 38Sr86","42Mo92, 40Zr92","20Ca10, 16S32"
"Consider the nuclear reaction

If the binding energy per nucleon for X A and B is 7.4 MeV, 8.2 MeV and 8.2 MeV respectively, what is the energy released?",160 MeV,200 MeV,110 MeV,90 MeV
"A gamma ray photon creates an electron positron pair. If the rest mass of electron is 0.5 MeV and the total kinetic energy of electron-positron pair is 0.78 MeV, the energy of gamma ray photon must be:",1.78 MeV,0.78 MeV,1.28 MeV,.28 MeV
"To produce proton-antiproton pair, the minimum energy of γ-rays photon must be",1862 MeV,1 MeV,2 MeV,931 MeV
The minimum energy needed to break 6C12 into three α-particle: mass of 6C12 = 12.000 and mass of α-particle = 4.0038,10.6 MeV,1.06 MeV,5.3 MeV,3.53 MeV
"Two nucleons are at a separation of 1fm. The net force between them is F1 if both are neutrons, F2 if both are protons and F3 if one is proton and the other is a  neutron.",F1=F3>F2,F1>F2>F3,F2>F1>F3,F1=F2>F3
"In the nucleus of Na the number of protons, neutrons and electrons is","11, 12, 0","23, 12, 11","12, 11,0","23, 11, 12"
"In the nuclear reaction

The missing term is a",neutron,proton,electron,a-particle
In the nuclear reaction   6C11---> 5B11+β+X  What does X stand for?,neutrino,electron,proton,neutron
A nucleus Xm emits one alpha particle  and two B-particles. The resulting nucleus is,\(nZ^{ m-4} \),\(nX^{ m-4} \),\(n-2Y^{ m-4} \),\(n-4Z^{ m-4} \)
"The mass of a proton is 1.007825 u and mass of neutron is 1.008665 u, then the binding energy per nucleon is 17C135 if its mass is 34.980 u is:",8.2 MeV,4.1 MeV,16 MeV,8.2 keV
"A nucleus with mass number 200 initially at rest; emits an alpha particle. If the Q of the reaction is 5.5 MeV, Calculate the K.E. of the a-particle",5.4 MeV,4.4MeV,5.6 MeV,6.5 MeV
"The radius of Al27 nucleus, in fermi, is nearly",4.5,1.5,2.5,13.5
The approx radius of nucleus of Cu in fermi is,6,3,4,4.5
The radius of gold nucleus is approximately,an electron,neutron,neutrino,a proton
Radius of Al (At wt=27) nucleus in fermi is,3.6,1.5,2.5,10
Binding energy per nucleon is highest  for the atom,Fe,He,Cd,U
Neutrino is a particle which has,spin and charge less,No spin and charge less,spin and charged like electron,No spin and charge like electrons
When fuel of the star exhausts,temperature and size both increase,temperature increases and decreases,temperature decreases and size increases,the star blasts off.
According to standard Model spin half particles are known as,Fermion,Bosons,Photons,None
The sun radiates energy in all directions .The average radiation received on the earth's surface from the sun per second is 1.4 kW/m2. The average sun earth distance is 1.5×10^11m. The mass lost by the sun per day is,\(3.8 × 10^{ 14} kg\),\(3.8 × 10^{ 12} kg\),\(4.4 × 10^{ 6} kg\),\(7.6 × 10^{ 14} kg\)
The source of energy of sun is,Nuclear fusion,Nuclear fission,Geothermal,Radioactivity.
Which elementary particle is a lepton?,Electron,Neutron,Proton,Quark
Potential energy source for inducing nuclear fusion reaction is,Laser,X-ray,Ultraviolet,Microwave
"A nucleus containing Z protons and N neutrons has mass M. If the mass of 
proton is mp and that of neutron is mn, then the mass defect of the nucleus is",Zmp+Nmn-M,M-Zmp-Nmn,M-Zmp+Nmn,Zmp+Nmn+m
"Which type of radiation changes both the atomic number and mass number of
the emitting atom?",α,β,γ,X-ray
A radioactive element zXA emits a particle and changed to form z-1YA. The particle emitted is,Positron,Beta-particle,Neutron,Gamma particle
The positron has the same mass as,an electron,neutron,neutrino,a proton
