question,answer,wrong1,wrong2,wrong3
Find the ratio of debrogile wavelength of proton and α-particle having same K.E,2:1,1:2,1:√2,2√2:1
The work function for a photoelectric material is 3.3 eV. The threshold frequency would be,8 x 10^14 Hz,8 x 10^4 Hz,8 x 10^10 Hz,8 x 10^20 Hz
The UV photon is incident on a metal of photoelectric work function 2 eV and produces a photoelectron of energy 2 eV. The wave length associated with photon is,3100 Å,9300 Å,6200 Å,4900 Å
"Photoelectric effect, is based on the principle of conservation of",energy,momentum-,angular momentum,power
"Light of frequency 3 times the threshold frequency is incident on a photo sensitive material. If the frequency is halved and intensity is doubled , the photoelectric current becomes",doubled,zero,halved,quadrupled
"In photoelectric emission, behind cut off voltage, emission of electron is directly proportional to:",K.E.,voltage,no. of proton striking atoms.,field
"The photoelectrons emitted from a given cathode on incident of a given monochromatic beam of light , have an",Energy spread with an upper limit,Energy spread with no sharp limits,Energy spread with a lower limit,Definite energy only
With the increase in intensity of light,photo electric current increases,frequency increases,Maximum K. E increases,photo electric current decreases
"When frequency of incident light is increased, which among the following is correct?",Maximum K. E of electrons increases,Photo current increases,Stopping potential of the electrons decreases,Photo current decreases
Current produced in photo-cell is,directly proportional to intensity,directly proportional to sq. of intensity,inversely proportional to square intensity,inversely proportional to intensity
Ultraviolet radiation of 6.2 eV falls on an aluminum surface (work function-4.2eV). The K.Emax will be,3 x 10^-19J,4.2 × 10^-17J,1.4 × 10^-18 J,2.65 × 10^-16J
Photoelectric effect is a phenomenon in which electron gets ejected from an element whose threshold frequency is,equal to the frequency of incident photon,greater than the frequency of incident light,less than the frequency of incident light,equal to the frequency of heat radiated
Photoelectric effect gives proof for the existence of,photons,electrons,electromagnetic field,Protons
The number of photon required to give definite energy varies,inversely as the frequency,inversely as the wavelength,directly as the frequency,independent of the frequency
"An X-ray photon has a wavelength 0.01Å. Its momentum (in kg ms-1) is: (Given h=6, 6x 10^-34 Js)",6.6 × 10^-22,6.6 × 10^-32,3.3 × 10^-32,0
The energy of a photon of green light of wavelength 5000Å is,3.973 x 10^-19 J,3.459 × 10^-19 J,4.132 10^-19,8453 × 10^-19
"The energy of a photon) in electron volt, whose wavelength is 6600Å is (h=6.6 × 10^-34 Js)",1.875eV,0.1875eV,18.75eV,198eV
A radio transmitter operates at frequency 1000 KHz and a power of 66W. Find the number of photons per second,10^29,10^27,10^28,10^30
"Light of frequency 1.5 times threshold frequency incident on
a surface. If frequency is halved, the photoelectrons emitted will be",zero,four times,doubled,halved
Threshold frequency of the plate is Vo and incident frequency is v(>vo). If frequency is doubled than K.E of electron will be,more than double,doubled,half,less than double
If frequency of light in photoelectric experiment is double then stopping potential will become,more than double,double,half,less than double
"Threshold wavelength of metal is 5000Å. Photoelectron will be ejected if it is illuminated by light from,",50W ultraviolet lamp,50W infra red lamp,1W infra red Lamp,0.5W infra red lamp
Threshold wavelength of metal is 5200Å. Photoelectron will be ejected if it is illuminated by light from,50W green light lamp,50W infrared lamp,25W red light lamp,All of above
"Maximum KINETIC energy photoelectron emitted from a surface when photons of energy of 6eV fall on it is 4eV. Then, stopping potential in volt'is",4,2,6,10
"When green light is incident on certain surface electrons are emitted but no electrons are emitted by yellow light. If red light incident on same surface then,",No electron will be emitted,more energetic electrons are emitted,less energetic electrons are emitted,Emission of electron will depend on intensity of light
"A surface is illuminated with a light of wavelength λ, stopping potential is 'V' volt. When same surface is illuminated by wavelength 22, stopping potential is then threshold wavelength of surface is",4λ,4λ/3,4λ,8λ/3
"Photoelectron emission is observed from metallic surface for frequency Vi and V2 of incident light (v1 > V2). If maximum K.E of photoelectron emitted in the two case are in the ratio 1: K then threshold frequency of surface is,",\(\frac{Kv1-v2}{K-1}\),\(\frac{v1-v2}{K-1}\),\(\frac{Kv2-v1}{K-1}\),\(\frac{v2-v1}{K}\)
"If the work function of a metal is 2.2eV, the maximum wavelength of the light which can cause photoelectric emission is",567nm,597nm,546nm,967nm
"Radiation of two photon's energy, twice and ten times the work function of metal are incident on the metal surface successively. The ratio of maximum velocities of photoelectron emitted in two cases is,",1:3,1:4,1:2,1:1
"A photon of energy 8eV is incident on a metal surface of threshold frequency 1.6×10^15Hz. The K.E of the photoelectron emitted is (in eV), (h=6×10^-34Js)",2,6,1.6,1.2
"A source of light is place at a 1m from photocell and cut off
distance of potential is found to be 'Vo'. If the lamp is now replaced at a distance of 2m, the cut off potential will become",Vo,2Vo,\(\frac{Vo}{2}\),\(\frac{Vo}{4}\)
The speed of an wavelength of 10^-10 m is,7.25 x 10^6 m/s,5.25 × 10^6 m/s,6.25 x 10^6 m/s,4.24 × 10^6m/s
If 'K' and 'K2' are maximum kinetic energies of photoelectrons emitted when lights of wavelength 'M' and 'M respectively incident on a' metallic surface. If λ= 3 λ2 then,K1 K2/3,K1> K2/3,K1=3K2,K2=3K1
"The work function for metals A, B and Care respectively 1.92 eV, 2.0 eV and 5eV. According to Einstein equation, the metals which will emit photoelectron for a radiation of wavelength 4100 is/are",A and B only,None,A only,All the three metal
"For a certain metal v = 2v, and the electrons come out with a maximum velocity of 4×106 m/s. If the value  v=5vo then maximum velocity photoelectrons will be,",8×10^6 m/s,2×10^7 m/s,2×10^6 m/s,8×10^5 m/s
"X-rays are used to irradiate sodium and  copper surface
in two separate experiment and stopping potential determined this stopping potential",greater for sodium,equal in both case,greater for copper,infinite in both case
"A monochromatic source of light is placed at a distance 'd' from a metal surface. Photoelectrons are ejected at rate n, kinetic energy being E. If the source is brought nearer to distance d/2 the rate and kinetic energy per photoelectron becomes nearly",4n and E,2n and 2E,4n and 4E,n and 4E
"Ultraviolet light of wavelength 300nm and intensity 1.0W/m2 falls on the surface of a photosensitive material. If one percent of the incident photons produce photoelectron, then the number of photoelectrons emitted from an area of 1.0 cm2 then the number of photoelectrons emitted from an area of 1.0 cm2 of the surface is nearly",1.51 x 10^12s-1,9.61 x 10^14s-1,4.12 × 10^-13s-1,2.13 x 10^11 s-1
A practical of mass 5m at rest decays into two particles of masses 2m and 3m having non-zero velocities. The ratio of de-Broglic wavelength of the particles is,None of these,3/2,2/3,1/3
A proton and a-particle are accelerated through the some The ratio of their de-Broglie wavelength potential difference. will be,2√2:1,1:1,1:2,2:1
"A proton is accelerated with a potential of V volt has wavelength 2. An a-particle in order to have same wavelength must be accelerated through a potential of,",V/8,V/4,V/2,V/16
If particles are moving with same velocity then maximum de-Broglie wavelength will be of,B- particle,proton,a-particle,nucleus
". An electron and photon behaving as wave have same wavelength. Then they have. same,",linear momentum,Energy,angular momentum,Speed
"The energy that should be added to an its electron reduce de-Broglie wavelength from 10^-10 m to 0.5 × 10^-10 m will be,",Thrice initial Energy,Twice initial Energy,Four times initial Energy,Equal to initial Energy
"Kinetic energy of electron is 10^-20 J and photon also have same energy. Their wavelengths are related as,",λph> λe,λph=λe,λph< λe,λph/ λe=0
"An electron is accelerated from rest between two points A and B at which potentials are 20V and 40V respectively. Then, de-Broglie wavelength associated with electron at B will be,",2.75 Å,0.75 Å,2.75 m,7.5 Å
"Magnitude of de-Broglie wavelength of Electron, Proton, Neutron and α- particle all having same K.E. in increasing order will follow sequence","λa, λn, λp, λe","λe, λp, λn, λa","λe, λn, λa",can't be compared
Find initial momentum of electron if momentum of electron is changed by pm and de-Broglie wavelength associated with it changes by 0.5%,50 pm,200pm,100pm,60 pm
The ratio of momentum of an electron and an alpha particle which accelerated from rest by a potential difference of 100V is,\(\sqrt{\frac{me}{2ma}}\),,\({\frac{2me}{ma}}\),\(\sqrt{\frac{me}{ma}}\)
A particle with rest mass. Mo is moving with speed of light c. The de-Broglie wavelength associated with it will,zero,∞,Moc/h,hv/Moc
"The momentum of a photon of an electromagnetic radiation is 3.3×10-27 kgms:1. What is the frequency of the associated waves?
(h=6.6 × 10^-34 Js, c=3×10^8 ms-1)",1.5 x 10^15 Hz,7.5 ×10^12 Hz,6.0×10^3 Hz,3.0×10^3 Hz
What will be the ratio of the de Broglie wavelengths of proton and α- of same energy?,2.:1,1;2,4:1,1;4
The de-Broglie wavelength of electron in the first orbit is,equal to the circumference of the first orbit,equal to twice the circumference of the first orbit.,equal to half the circumference of the first orbit,equal to one fourth the circumference of two first orbit
"The de-Broglie wavelength of a particle moving with a velocity 2.25×10^8 m/s is equal to the wavelength of a photon,
The ratio of kinetic energy of the particle to the energy of the photon is (velocity of light = 3× 10^8 m/s)",3/8,1/8,5/8,7/8
"If the kinetic energy of a free electron doubles, its de Broglie wavelength change by the factor",\(1/\sqrt{2}\),\(\sqrt{2}\),2,1/2
"If the uncertainty in the position of an electron is 10^-10 m, then the value of uncertainty in its momentum (in kgms-1) will be",1.03 × 10^-24,3.3 x 10^-24,6.6 x 10^-24,6.6 × 10^-26
"If the pulse period of a laser beam is 0.25 us, then the uncertainly in its energy be",4.2 × 10^-28 J,4.2 × 10^-20 J,4.2 × 10^-26 J,4.2 × 10^-30 J
"If the uncertainty in position of profon is 6×10-8m then minimum uncertainty in its speed will be,",1 m/s,1 cm/s,1 mm/s,100 mm/s
"The correctness of velocity of an 0.005%. The accuracy with which its position can be measured will be,",4634 × 10^-5 m,4634 × 10^-3 m,4634 × 10^-6 m,4634 × 10^-8 m
"If the time taken in exciting an electron is 10^-2 µs, then the uncertainty in the frequency of emitted photon will be",1.6 × 10^7 Hz,1.6 × 10^5 Hz,1.6 × 10^9 Hz,1.6 × 10^11 Hz
The de-Broglie wavelength of a neutron at 927° C is  λ. What will be its wavelength at 27° C?,2 λ,λ/2,4 λ,λ/4
The wavelength of an electron of energy 10KeV will be,0.12 Å,1.2 Å,12 Å,120 Å
"A particle A has charge +q and a particle B has charge +4 q with each of them having same. mass 'm'. When allowed to fall from rest through the same electric potential difference, the ratio of the speeds VA/VB will be",1:2,2:1,1:4,4:1
The de-Broglie wave of body with mass 'm' having energy E is,\(\frac{h}{\sqrt{2me}}\),\(\sqrt{\frac{h}{2mE}}\),\(\frac{\sqrt{h}}{2me}\),\(\frac{h}{2me}\)
Quantum theory is explained by,Photon,Positron,Electron,None
A radioactive particle at rest is disintegrated into two 2 pieces. What is its ratio of de-Broglie wavelength   λ1/ λ2,1/1,m1/m2,m2/m1,\(\sqrt{m2/m1}\)
The threshold wavelength of metal having work function 2.8 eV is:,4433 Å,433 Å,4400 Å,5143 Å
"If uncertainty in position of a particle is equal to de-Broglie wavelength λ, the uncertainty in momentum of the particle is",h/ λ,2h/3 λ,2h/ λ,3h/2 λ
Photoelectrons are emitted when visible light falls on:,Sodium and potassium,Cesium coated oxidized silver,Potassium,Sodium
