question,answer,wrong1,wrong2,wrong3
Ge transistor can be operated at a temperature,Upto 90°C,Upto 40°C,Above 100°C,Upto 20°C
"The ratio of electron and hole current in a semiconductor is and the ratio of drift velocities of electron and holes is, then the ratio of concentration of electrons and holes will be",7/3,3/7,25/49,49/25
"If a semiconductor has an intrinsic carrier concentration of 1.41×10^16/m3 when doped with 10^21/m3 phosphorous atoms, then the concentration of holes/m3 at room temperature will be",\( 2 × 10^{11} \),\( 2 × 10^{21} \),\( 1.41× 10^{10} \),\( 1.41 × 10^{16} \)
"The depletion layer in silicon diode is 1μm wide and the knee voltage is 0.6V, the electric field in the depletion layer will be.",\(6*10^5 V/m\),0,0.6V/m,\(6*10^4 m/s\)
"A n-p-n transistor circuit has α = 0.984, if Ic= 2mA, then value of Ib is",0.03 m A,0.003m A,0.66m A,0.015m A
"If Dc and Dь and De be the doping levels of emitter, base and collector respectively of a transistor then,",De>Dc>Db,De=Db=Dc,De>Db>Dc,De<Db<Dc
The electrical conductivity of semiconductor,increases with increase of temperature.,is independent of temperature,decreases with increase of temperature,first increases and then decreaes with increase of temperature
An n-type semiconductor is,neutral,negatively charged,. positively charged,may be negatively or positively charged depending on amount of impurity.
An electric field is applied to a semiconductor. Let the number of charge carriers be n and the average drift speed be 'v' if the temperature is increased,n will increase but v will decrease,both n and v will increase,v will increase and n will decrease,both n and v will decrease
Diffusion current in a p-n junction is  greater than the drift magnitude if,the junction is forward biased,. the junction is reverse-biased,the junction is unbiased,in no case
The dominant mechanism for motion of charge carriers in forward and reverse bioned silicon p-n function are:,"diffusion in forward bias, drift in reverse bias.","drift in forward bias, diffusion in reverse bias.",diffusion in both forward and reverse bias.,drift in both forward and reverses as
In a good conductor energy gap between the conduction band and valance band is,zero,infinite,wide,narrow
"In an n-p-n transistor circuit, the collector current is 10mA. If 90% of the
electrons emitted reach the collector","Iɛ = 11mA, IB = 1mA","Iɛ = 1mA, IB = 11mA","Iɛ = 1mA, IB = 9mA","Iɛ = 9mA, IB = 1mA"
"When the conductivity of a semiconductor is only due to breaking of covalent bond, the semiconductor is called.",intrinsic,extrinsic,n-type,P-type
Filter circuit,eliminates a.c. component,eliminates d.c. component,does not eliminate a.c. component,none
Current gain of a transistor in common base model is 0.95. It's value in common emitter mode is,19,0.95,1.5,19^-1
"The current gain of a transistor in a common emitter configuration is 40. If the emitter current is 8.2 mA, then base current is",0.2 mA,0.02 mA,2 mA,0.4 mA
"For a common base amplifier, the values of resistance gain and voltage gain are 3000 and 2800 respectively. The current gain will be",0.93,1.1,0.98,0.83
"In an NPN transistor the collector current is 24 mA. If 80% of electrons reach collector, the base current is",6mA,36mA,26mA,16mA
"Mercury is cooled to 4K, it behaves as",Superconductor,Semiconductor,Insulator,Conductor
When intrinsic semiconductor is dopped with impurity then conductivity is:,increases,decreases,constant,none
Forward biasing of p-n junction offers:,Low resistance,High resistance,No resistance,Infinite resistance
Avalanche breakdown is due to:,Increase in depletion layer thickness,Decrease in depletion layer thickness,Collision in minority charge carriers,None
