question,answer,wrong1,wrong2,wrong3
Which of the following is an organometallic compound?,\(Ti(C_2H_4)_4\),\(Ti(OC_2H_5)_4\),\(Ti(OCOCH_3)_4\),\(Ti(OC_6H_5)_4\)
Which is not π bonded complex?,Tetraethyl lead,Zeise's salt,Ferrocene,Dibenzene chromium
The formula of ferrocene is,\((C_2H_5)_2Fe\),\([Fe(CN)_6]^{3-}\),\([Fe(CN)_6]^{4-}\),\(Fe(CO)_5]\)
Ferrocene is an example of,All,Sandwiched complex,Pi-bonded complex,A complex in which all the five carbon atoms of cyclopentadiene anion are bonded to the metal
"In the silver plating of copper, i\(K[Ag(CN)_2]\)s used instead of AgNO3\(AgNO_3\). The reason is",More voltage is required,A thin layer of Ag is formed on Cu,\(Ag^+\) ions are completely removed from solution,"Less availability of \(Ag^+\)ions, as Cu cannot displace from \([Ag(CN)_2]^-\)"
The correct name of the compound \([Cu(NH_3)_4](NO_3)_2\)according to IUPAC system is,tetramminecopper (II) nitrate,cuprammonium nitrate,tetramminecopper (1) nitrate,tetramminecopper (II) dinitrite
\(CN^-\) is a strong field ligand. This is due to the fact that,it is a pseudohalide,it carries negative charge,it can accept electrons from metal species,it forms high spin complexes with metal species
Which of the following is not considered as an organometallic compound?,Cis-platin,Ferrocene,Zeise's salt,Grignard regent
The tetrahedral complexes have coordination number,4,3,6,8
"In an octahedral structure, the pair of d orbitals involved in \(d^2sp^3\) hybridisation is","\(d_{x^2}-_{y^2},d_{z^2}\)","\(d_{xz},d_{x^2}-_{y^2}\)","\(d_{z^2},d_{xz}\)","\(d_{xy},d_{yz}\)"
\([Co(NH_3)_4(NO_2)_2]Cl\) exhibits,"Linkage isomerism, ionization isomerism and geometrical isomerism","lonization isomerism, geometrical isomerism and optical isomerism","Linkage isomerism, geometrical isomerism and optical isomerism","Linkage isomerism, ionization isomerism and optical isomerism"
"Among \([Ni(CO_4)_4]\),\([Ni(CN)_4]^{2-}\),\([NiCl_4]^{2-}\)species,the hybridization state of Ni atom are (At. No of Ni=28)","\(Sp^3,dsp^2,Sp^3\)","\(Sp^3,dsp^2,dsp^2\)","\(Sp^3,Sp^3,dsp^2\)","\(dsp^2,sp^3,sp\)"
Which of the following can participate in linkage isomerism?,\(NO_2^-\),\(H_2NCH_2CH_2NH_2\),\(H_2O\),\(NH_3\)
The effective atomic number of Cr  in \([Cr(NH_3)_6]Cl_3\)is,33,35,36,27
Potassium ferrocyanide is an example of ....... complex.,octahedral,tetrahedral,square planar,linear
