question,answer,wrong1,wrong2,wrong3
Nitriding is a process of surface hardening steel by treating it in an atmosphere of:,\(NH_3\),\(N_2\),\(NO_3\),\(H_2S\)
"If a steel article is heated to redness and then suddenly cooled by plunging into water or oil,t becomes",Hard & brittle,Hard & ductile,soft & ductile,soft & brittle
Most stable oxidation state of Iron is:,+3,+2,-2,-3
Which metal corrodes easily in moist air?,Iron,Gold,Silver,Nickel
Iron gets rust by the action of:,"Air,water and \(CO_2\)",Air,Air and water,All
Rust is:,\(Fe_2O_3+Fe(OH)_3\),\(FeO+Fe(OH)_2\),\(Fe_2O_3+Fe(OH)_2\),\(Fe_2O_3\)
Rusting of iron is a chemical reaction. The reaction is:,Combination,Analysis,Displacement,Decomposition
Rusting of iron in moist air involves:,Loss of electrons by iron,Gain of electrons by iron,Neither gain nor loss electron,Hydration of iron
\(FeSO_4.7H_2O\) is k known as,green vitriol,Mohr's salt,White vitriol,None
Mohr's salt is:,\(FeSO_4.(NH_4)_2SO_4.6H_2O\),\(FeSO_4.7H_2o\),\(Fe(NH_4).SO_4.6H_2O\),\(FeSO_4.Al_2(SO_4)_3.2H_2O\)
Color of Mohr's salt is;,White,Red,Pink,Apple green
Mohr's salt is:,Double salt,Acid salt,Base salt,Mixed salt
\(FeSO_4\) forms brown ring with:,NO,\(NO_3\),\(NO_2\),\(N_2O\)
Formula of Brown ring is:,\(FeSO_4.NO\),\(Fe_2SO_4\),\(FeSO_4\),\(Fe_2SO_2.2NO_2\)
Which among \(Fe_2O_3\)and FeO is more basic?,FeO,\(Fe_2O_3\),Both have some basic strength,None
Oxidation state of Fe in haemoglobin is,+2,+3,0,+4
Iron is obtained on a large scale from Fe2O3 by,Smelting with carbon,Reduction with Al,Calcination,Water gas
