question,answer,wrong1,wrong2,wrong3
"In Nessler's reagent, the active ion is",\([HgI_4]^{2-}\),\(Hg^+\),\(Hg^{2+}\),\([HgI]^{2-}\)
"When excess of dilute NH4OH is added to an aqueous solution of copper sulphate, an intense blue colour is obtained. This is due to the presence of",\([Cu(NH_3)_4]^{2+}\),\(CuSO_4\),\(Cu(OH)_2\),\((NH_4)_2SO_4\)
Flame test is not given by,\(Be^{2+}\),\(Ba^{2+}\),\(Ca^{2+}\),None
The salt used for performing 'bead' test in qualitative inorganic analysis is,\(Na(NH_4)HPO_4.4H_2O\),\(K_2SO_4.Al_2(SO_4)_3.24H_2O\),\(FeSO_4.(NH_4)_2SO_4.6H_2O\),\(CaSO_4.2H_2O\)
Which will give borax bead test with blue bead?,\(Co^{3+}\),\(Cr^{3+}\),\(Ni^{2+}\),\(Cd^{2+}\)
Microcosmic salt is,\(Na(NH_4)HPO_4.4H_2O\),\(Na_2HPO_4.2H_2O\),\((NH_4)_2.HPO_4.2H_2O\),None
Which does not give borax bead test?,\(Pb^{2+}\),\(Cr^{3+}\),\(Cu^{2+}\),\(Mn^{2+}\)
"The reagents, \(NH_4Cl\) and aqueous \(NH_3\) will precipitate",\(Al^{3+}\),\(Ca^{2+}\),\(Mg^{2+}\),\(Zn^{2+}\)
"If NaOH is added to an aqueous solution of zinc ions a white precipitate appears and on adding excess NaOH, the precipitate dissolves. In this solution zinc exists in the",anionic part,cationic part,both in cationic and anionic parts,there is no zinc ion in the solution
The composition of 'golden spangles' is,\(PbI_2\),\(PbCrO_4\),\(As_2S_3\),\(BaCrO_4\)
\(Cu^{2+}\)ions will be reduced to \(Cu^+\)ions by the addition of an aqueous solution of,KI,KF,KI,KOH
Potassium ferrocyanide is used in the detection of,Both,\(Cu^{2+}\),\(Fe^{3+}\),None
Trunbull's blue is,ferrous ferricyanide,ferric ferricyanide,ferrous cyanide,ferriferrocyanide
"By passing \(H_2S\) gas in acidified \(KMnO_4,\) we get",S,\(K_2S\),\(K_2SO_3\),\(MnO_2\)
Which of the following is not efflorescent?,All of these,\(CuSO_4\),Hydrated \(CuSO_4\),NaOH
Which one of the following ionic species will impart colour to an aqueous solution?,\(Cr^{3+}\),\(Ti^{4+}\),\(Cu^+\),\(Zn^{2+}\)
\(CrO_3\); dissolves in aqueous NaOH to give,\(Cr(OH)_2\),\(Cr_2O_7^{2-}\),\(CrO_4^{2-}\),\(Cr(OH)_3\)
Which of the following is soluble in yellow ammonium sulphide?,SnS,CuS,CdS,PbS
"In borax bead test, which compound is formed?",Metaborate,Orthoborate,Double oxide,Tetraborate
"When \(NHO_3\) is dropped on the palm and washed with water, the palm turns yellow. It shows the presence of",\(NO_2\),\(N_2O\),NO,\(N_2O_3\)
Which of the following cannot give iodometric titrations?,\(Fe^{3+}\),\(Cu^{2+}\),\(Pb^{2+}\),\(Ag^+\)
\(Fe^{2+}\)ion is distinguished from \(Fe^{3+}\) ion by,\(NH_4SCN\),KCN,\(BaCl_2\),\(NaNO_3\)
Prussian blue is obtained by mixing together aq. solution of \(Fe^{3+}\)salt with,ferrocyanide,ferricyanide,HCN,NaCN
The compound formed in the borax bead test of \(Cu^{2+}\) ion in oxidising flame is,\(Cu(BO_2)_2\),Cu,\(CuBO_2\),None
Which of the following is not a preliminary test used to detect ions?,Brown ring test,Borax bead test,Flame test,Permanganate test
