question,answer,wrong1,wrong2,wrong3
"K, Ca and Li metals may be arranged in the decreasing order of their standard electrode potentials as","Li, K, Ca","K, Ca, Li","Li, Ca, K","Ca, Li, K"
Alkali metals give colour in Bunsen flame due to,low ionization potential,low m.p.,softness,one electron in outermost orbit
Which has least ionization potential?,Li,He,N,Zn
The alkali metal that reacts with nitrogen directly to form nitride is,Li,Na,K,Rb
Electrolysis of molten sodium chloride leads to the formation of,Na and \(Cl_2\),Na and \(H_2\),Na and \(O_2\),\(H_2\) and \(O_2\)
Electrochemical process (electrolysis of fused salt) is employed to extract,Sodium,Iron,Lead,Silver
Fused NaCl is used for electrolysis because,"Aqueous NaCl solution, if electrolysed, gives sodium which further reacts with water to form sodium hydroxide",Aqueous NaCl solution cannot be electrolysed,It becomes covalent in the fused state,It melts at a very low temperature
Sodium is made by the electrolysis of a molten mixture of about 40% NaCl and 60% \(CaCl_2\) because,this mixture has a lower melting point than NaCI,\(C a^ {2+ }\) ion can reduce NaCl to Na,\(CaCl_2\) helps in conduction of electricity,\(C a ^ {+2}\) can displace Na from NaCl
"When NaCl is dissolved in water, the sodium ion is",Hydrated,Oxidised,Reduced,Hydrolysed
Which of the following statements is false for alkali metals?,Na is amphoteric in nature,Lithium is the strongest reducing agent,\(Li^+\) is exceptionally small,All alkali metals give blue solution in liquid ammonia
The metallic lustre exhibited by sodium is explained by,Oscillation of loose electrons,Diffusion of sodium ions,Excitation of free protons,Existence of body centred cubic lattice
A solution of sodium metal in liquid ammonia is strongly reducing due to presence of,Solvated electron,Sodium atoms,Sodium hydride,Sodium amide
A solution of sodium in liquid ammonia is blue due to the presence of,solvated electron,sodium atoms,ammonium ions,solvated sodium ions
"When sodium is treated with sufficient oxygen/air, the product obtained is",\(Na_{2}O_{2}\),\(Na_{2}O\),NaO₂,NaO
Causticization process is used for the preparation of,Caustic soda,Caustic potash,Baryta,Slaked lime
When CO is passed over solid NaOH heated to 200 ⁰C it forms,HCOONa,\(Na_{2}CO_{3}\),\(NaHCO_3\),None of these
NaOH is manufactured by electrolysis of brine solution. The products of the reaction are,\(Cl_{2}\) and \(H_2\),\(Cl_{2}\) and Na - Hg,\(Cl_{2}\) and Na,\(Cl_{2}\) and \(O_2\)
White phosphorus reacts with caustic soda to produce \(PH_3\) and \(NaH_2PO_2\). The reaction is example for,oxidation-reduction,oxidation,reduction,neutralisation
"Sodium carbonate is manufactured by Solvay process, the products that are recycled are",\(CO_{2}\) and \(NH_{3}\),\(CO_{2}\) and \(NH_4Cl\),"NaCl, CaO","\(CaCl_2\) , CaO"
"The useful by-products, obtained in the Solvay process of manufacturing sodium carbonate are",\(CaCl_2\),quick lime and \(CO_2\),\(NaHCO_3\) and \(NH_4Cl\),\(NaHCO_3\) and \(CO_2\)
"In the preparation of sodium carbonate, which of the following is used?",lime stone,slaked lime,quicklime,NaOH
"When \(CO_2\) is passed through a strong solution of NaCl saturated with ammonia, white crystals precipitating out contain",\(NaHCO_3\),\(NH_4Cl\),\(Na_2CO_3\),\(NH_{4}HCO_{3}\)
"In Solvay process of manufacture of \(Na_2CO_3\) , the by-products are","\(CaCl_2 CO_2, NH_3\)","\(CaO, Na_{2}CO_{3}\)","\(NH_{4}Cl, CaO\)","\(Na_{2}CO_{3}, CO_{2}\)"
\(NaHCO_3\) is prepared by,Solvay process,Bosch process,Dow process,None of these
Baking soda is,\(NaHCO_3\),\(Na_{2}CO_{3}\),\(Na_{2}SO_{4}\),\(K_{2}CO_{3}\)
Soda ash is,\(Na_{2}CO_{3}\),\(Na_{2}CO_{3} .H _2 O\),NaOH,\(NaHCO_3\)
Washing soda is,\(Na_{2}CO_{3} .10H_{2}O\),\(Na_{2}CO_{3}  .7H_{2}O\),\(Na_{2}CO_{3} .H 2 O\),\(Na_{2}CO_{3}\)
Which of the following compounds is efflorescent ?,\(Na_{2}CO_{3} .10H_{2}O\),\(Na_{2}CO_{3}\),\(Na_{2}CO_{3} .H _2 O\),\(NaHCO_3\)
Soda lime is,NaOH and Cao,NaOH,CaO,\(Na_{2}CO_{3}\)
On heating anhydrous \(Na_{2}CO_{3}\) ..........is evolved,No gas,\(CO_{2}\),Water vapour,CO
\(CO_{2}\) is released on heating,\(Li_{2}CO_{3}\),\(Na_{2}CO_{3}\),\(K_{2}CO_{3}\),\(CS_{2}CO_{3}\)
Sodium thiosulphate \((Na_{2}S_{2}O_{3}  .5H_{2}O)\) is used in photography to,Remove undecomposed AgBr as a soluble silver thiosulphate complex,Reduce silver bromide to metallic silver,Convert metallic silver to silver salt,Remove unreduced silver
Glauber's salt is,\(Na_{2}SO_{4} .{10}H_{2}O\),\(Na_{2}CO_{3}  .{10}H_{2}O\),\(CuSO_4.5H_2O\),\(FeSO_4.7H₂O\)
The correct formula of hypo is,\(Na_{2}S_{2}O_{3} .5H_{2}O\),\(Na_{2}S_{2}O_{3} .3H_{2}O\),\(Na_{2}S_{2}O_{3} .4H_{2}O\),\(Na_{2}SO_{4}\)
"On heating sodium metal in a current of dry ammonia gas, the compound formed is",Sodium amide,Sodium nitride,Sodium hydride,Sodium azide
Fire extinguishers contain \(H_{2}SO_{4}\) and,\(NaHCO_3\) and \(Na_{2}CO_{3}\),\(NaHCO_3\) solution,\(Na_{2}CO_{3}\),\(CaCO_3\)
Fires that result from the combustion of alkali metals can be extinguished by,\(CCl_4\),kerosene,sand,water
Chile salt-petre is,\(NaNO_3\),\(Na_2SO_4\),\(KNO_3\),\(Na_{2}S_{2}O_{3}\)
"In view of their low ionization energies, the alkali metals are",strong reducing agents,weak oxidising agents,strong oxidising agents,weak reducing agents
Lithium is strongest reducing agent among alkali metals due to which of the following factors?,Hydration energy,Ionization energy,Electron affinity,Lattice energy
"Which of the following compounds of potassium is known as ""pearl ash""?",\(K_{2}CO_{3}\),\(KMnO_4\),КОН,\(K_{2}O_{3}\)
What is fusion mixture?,\(Na_{2}CO_{3} + K_{2}CO_{3}\),\(Na_2CO_3 + NaHCO_3\),\(K_2CO_3+ KHCO_3\),\(NaHCO_3+ KHCO_3\)
Which of the following alkali metal ions has lowest ionic mobility in aqueous solution ?,\(L i^ +\),\(R b^ +\),\(C s^ +\),\(N a^ +\)
Microscosmic salt is,\(Na(NH_{4})  HPO_{4}  .4H_{2}O\),\(Na_{2}HPO_{4} 2H_{2}O\),\((NH _4 ) _2 HPO_{4} .2H_{2}O\),None of the above
The salt used for performing bead test in qualitative inorganic analysis is,\(Na(NH_{4})  HPO_{4} .4H_{2}O\),\(K_{2}SO_{4} .Al_ 2 (SO _4 )_ 3 .24H_ 2 O\),\(FeSO _4 .(NH _4 ) _2 SO_{4} .6H_{2}O\),\(CaSO_4 2H_{2}O\)
Which of the following does not participate in the Solvay's process for the manufacture of \(Na_{2}CO_{3} ?\),\(H_{2}SO_{4}\),\(NH_{3}\),NaCl solution,\(CO_{2}\)
"In electrolysis of NaCl with Pt electrode, \(H_2\) is liberated at cathode while with Hg cathode sodium amalgam is formed. The reason for this is",more voltage is required to reduce \(H^+\) at Hg than at Pt,Hg is more inert than Pt,Na is dissolved in Hg while it does not dissolve in Pt,concentration of \(H^+\) ions is larger when Pt electrode is taken
"\(KO_{2} + CO

→ (Gas)\)",\(O_2\),\(H_2\),\(N_2\),\(CO_2\)
\(KO_{2}\) (Potassium superoxide) is used in oxygen cylinders in space and submarines because it,eliminates moisture,absorbs \(CO_2\),produces ozone,none of these
The electronic configuration of metal M is \(1s ^ 2 2s ^ 2 p ^ 6 3s ^ 1\) The formula of its oxide would be,\(M_{2}O\),MO,\(M_{2}O_{3}\),\(MO_{2}\)
Which of the following compounds is used in gun powder,\(KNO_3\),\(NaNO_3\),\(LiNO_3\),None of these
Excess of \(Na^+\) ions in human system causes,high blood pressure,diabetes,anaemia,low blood pressure
"In certain matters, lithium differs from other alkali metals, the main reason for this is",small size of lithium atom and \(Li^+\) ion,extremely high electropositivity of Li,greater hardness of Li,hydration of \(Li^+\) ion
The paramagnetic species is,\(KO_{2}\),\(SiO_2\),\(TiO_2\),\(BaO_2\)
Alkali metals have high oxidation potential and hence they behave as,Reducing agents,Oxidising agents,Lewis bases,Electrolytes
"On dissolving moderate amount of sodium metal in liquid \(NH_3\) at low temperature, which one of the following does not occur?",Liquid \(NH_3\) solution remains diamagnetic,Blue coloured solution is obtained,\(Na^+\) ions are formed in the solution,Liquid \(NH_3\) solution becomes good conductor of electricity
How does the ionization energy of Ist group elements vary?,decreases down the group,increases down the group,remains unchanged,variation is not regular
Photoelectric effect is maximum in,Cs,Na,K,Li
NaOH is prepared by the method,Castner Kellner cell,Down's cell,Castner cell,Solvay process
When washing soda is heated,Water vapour is released,CO is released,CO + \(CO_2\) is released,\(CO_2\) is released
Correct order of the mobility of the alkali metal ions in aqueous solution is,\(R b^ + >K^ + >Na^ + >Li^ +\),\(N a^ + >K^ + >Rb^ + >Li^ +\),\(K ^ + >Rb^ + >Na^ + >Li^ +\),\(L i^ + >Na^ + >K^ + >Rb^ +\)
Potassium is kept in,kerosene,alcohol,water,liquid ammonia
Sodium is extracted from,molten sodium chloride,aqueous sodium chloride,NaOH,\(NaNO_3\)
Which compound is highest covalent?,LiI,LiCl,LiF,LiBr
The pair whose both species are used in antacid medicinal preparation is,\(NaHCO_3\) and \(Mg (OH) _2\),\(Na_{2}CO_{3}\) and \(Ca (HCO_{3})_ 2\),\(Ca (HCO_{3}) _2\) and \(Mg (OH) _2\),\(Ca (OH) _2\) and \(NaHCO_3\)
The appearance of colour in solid alkali metal halides is generally due to,F-centres,Schottky defect,Frenkel defect,Interstitial positions
"When KBr is dissolved in water, \(K^+\) ions are",Hydrated,Hydrolysed,Oxidised,Reduced
The liquid metal expanding on solidification is,Ga,Al,Zn,Cu
The formula of salt petre is,\(KNO_3\),\(NaNO_3\),NaCl,\(Na_{2}CO_{3}\)
Solvay process is used in the manufacture of,\(Na_{2}CO_{3}\),\(K_{2}CO_{3}\),\(CaCl_2\),All of these
Electrometallurgy is employed for the extraction of,Na,Cu,Fe,Ag
In which of the following commercial process a catalyst is not used?,Solvay process,Haber's process,Deacon's process,Lead chamber process
Which of the following doesn't give hydrogen when react with hot NaOH solution?,Ni,Zn,Sn,Al
The enthalpy of hydration from \(Li^+\) to \(Cs^+\),Decreases,Increases,Remain same,None
Potassium burns in air to give,\(KO_{2}\),\(K_{2}O_{2}\),\(K_{2}O\),\(KO_{3}\)
Beryllium chloride has a,Bridge structure,Planer structure,Angular structure,Tetrahedral shape
Alcohol dissolves,LiCI,KCI,NaCl,RbCl
"In the Castner Kellner cell used for the manufacture of NaOH, the cathode in the central compartment is made up of",Iron,Carbon,Mercury,Nickel
Sodium carbonate react with \(SO_{2}\) in aqueous medium to give,\(NaHSO_3\),\(Na_{2}S_{2}O_{3}\),\(NaHSO_4\),\(Na_2SO_4\)
Potassium carbonate cannot be prepared by Solvay process because,\(KHCO_3\) is quite soluble in water,\(K_{2}CO_{3}\) is unstable,\(K_{2}CO_{3}\) is soluble in water,\(KHCO_3\) is unstable
Molecular formula of Glauber's salt is,\(Na_{2}SO_{4}.10H_{2}O\),\(MgSO_4.7H₂O\),\(CuSO_4.5H_2O\),\(FeSO_4.7H_2O\)
The alkali metal which acts as a nutritient for plant is,K,Na,Li,Rb
Which of the following oxide is formed when potassium metal is burnt in excess air,\(KO_{2}\),\(K_{2}O\),KO,\(K_{2}O_{2}\)
Which of the following substance gives a flame colouration different from the other?,Table salt,Nitre \((KNO_{3})\),Caustic potash,Potassium chloride
