question,answer,wrong1,wrong2,wrong3
"When a glass rod is rubbed with silk,",Glass rod gives electrons to the silk,Glass rod gains electrons from the silk,Glass rod gains proton from the silk,rod gains protons to the silk
The ratio of forces btween two small spheres charged to constant potential in air and in medium of dielectric constant K is,1:K,K:1,1:K^2,K^2:1
"A charge Q1 exerts some force on a second charge Q2. If third charge q3 is brought near,the force of q1 exerted on q2",remains constant,increases,decreases,depends on the sign of the charges
two charges are placed at a certain distance apart. a metallic sheet is placed between them what will happen to the force between the charges?,decrease,increase,remains unchanged,may increase or decrease depending upon the nature of material
"two equal negative charges -q are fixed at the points (0, a) and (o, -a) on the y-axis. a positive charges Qis released from the rest at the point (2a, 0)on x-axis .the charge Q will be",ececute oscillatory motion but not SHM,move to infinity,move to origin and remains at rest,execute SHM about the origin
"when the glass rod is rubbed on the silk then gglass acquires positive charge, this is due to",removal of electron,addition of electron,addition of proton,removal of proton
"five balls numbered 1 to 5 are suspended using separate threads. pairs (1,2), (2,4), (4,1) show electrostatic attraction , while pairs (2,3) and (4,5)show repulsion. therefore, ball 1 musst be",neutral,+ve charged,-ve charged,made of metal
which of the following is relationship between columb force gravitional force between proton,fc:fg = 1^36 :1,fc:fg = 1:1.634,fc:fg = 1634:1,fc:fg = 1:10^36
"five balls numbered 1 to 5 are suspended by using separate threads pairs (1,2), (2,4), and (4,1),showing electrostatic attraction while pairs (2,3), (4,5), showing repulsion. therefore ball 1 must be",neutral,negatively charged,positively charged,positively and negatively charged
"two charge Q is placed at opposite cornor of square, and other charge q is placed at remaining corner then find the value of q so then find the value along Q is zero:",q= -2√2Q,q=2Q,q= -2Q,q=2√2Q
"each of two small non conductin spheres is charged positively, the combined charge being 40μc. when the two spheres are 50cm apart, each sphere is repelled from the other by a force of magnitude 2.0N. the magnitude of the smaller of two charges is",1.4μc,1.1μc,1.0μc,3.3μc
the emf of a source doing 5 J work by 10 C charge is,0.5 V,2V,6V,4V
if electron moving from point A to B having work done 1600 J potentialdifference between A and B is,10^22 V,10^+19v,10^-19V,10^24 V
"n small drops of same size are charged to V volt each. if they coalesce to form a single large drop, then its potential will be:",Vn^2/3,V/n,Vn,V/n^1/3
"six mercury drops of equal size is given the potential of +3V and other two drops of mercury is given -3V. if these drops are coalesced together , the final potential of the charge droop is",6V,4V,12V,0 V
"six mercury drops of equal size is given the potential of +3V and other two drops of mercury is given -3V. if these drops are coalesced together , the final potential of the charge droop is",6V,4V,12V,0 V
8 drops of Hg each of 1V coalesce to form 1 drop . whats the potential of larger drop,4 V,1 V,2V,3 V
a hollow sphere  of charge does not produce an electric field at any,inner point,outer point,surface point,none
there are 64 oil drops each with 1V. if all of them coaleses into 1 big drop. what will be its total voltage ?,16 V,12V,24V,32V
there are 64 oil drops each with 1V. if all of them coaleses into 1 big drop. what will be its total voltage ?,16 V,12V,24V,32V
"the electric field inside a charged non conducting sphere is related to distance from the centre ""r"" as",E ∝ r,E ∝ 1/r^2,E ∝ 1/r,E ∝ r^2
the electric lines of force about a negative point charge are,radial inward,"circular, anticlockwise","circular , clockwise",radial outward
"if a pd of 1V is applied across an electron , the energy gained by it will be",1 eV,1 J,1 Nm,1 wattsec
"a 2μc charge is enclosed by a ggaussian surfac of radius 0.5 m. if the radius of the gaussian surface is increased 2 times, the number of flux passing through the new surface will be",the same,2 times,4 times,0.5 times
A sphere of radius 10 cm is charged to a potential of of 300 volts. the energy of sphere is,5*10^-7 J,5*10^-5 J,5*10^-3 J,5*10^-2 J
The electric potential at the surface of an atomic nucleus (z=50) of radius 9*10^-15 m is,8*10^6v,80v,9v,6*10^6 v
a body of mass 1kg carrying a charge of 1 columb falls in an electric field through a potential difference of 1 volt. its velocity is,2 m/s,1 m/s,0.5 m/s,1.4 m/s
an electron of mass m and charge e is accelerated from rest through a potential difference of V volts in vaccum the speed of electron will be,[2eV/m]^1/2,[eV/m]^1/2,[mV/e]^1/2,[m/eV]^1/2
work done in carrying an electron across a potential difference of 10 V is,10eV,o.1eV,1eV,100 e V
if potential of one small drop is vo and n such identical drops coalesce together then final potential of larger drop is,V=n^2/3 Vo,V= n^1/3 Vo,V= Vo,v=n^5/3 Vo
if an electron is released in electric field of strength 1 N/c . thenthe acceleration of electron will be,1.7*10^11m/s^2,10^10 m/s^2,1*10^12 m/s^2,none
"the charge is kept in isotropic, homogenous medium. the equipotential surface is",spherical,cylindrical,elliptical,parabolic
two charges +4 columb and -10 columb are placed at A and B 7cm apart. the distance from A where the potential experienced is zero is,2cm,5 cm,4cm,3cm
the e.m.f of a source doing 5J of work by 10c charge is,0.5 V,2V,6V,4V
a uniform electric field E is applied along the axis of a hemispherical surface of radius R. the electric flux through the surface is,πR^E,2πR^2E,4πR^2E,3πR^2E
The magnitude of electric filed E in the annular region of a charge at cylindrical capacitor,Varies as 1/r where r is the distance from the axis,Is same throughout,Is higher near the outer cylinder than near the inner cylinder,Varies as 1/r^2 where r is the distance from the axis
Two thin and infinite parallel plates have uniform densities of charge +σ and - σ. What is the electric field in the space between them ?,σ / Eo,σ /2Eo,2σ/Eo,None
Equipotential surface associated with an electric filed which is increasing in magnitude along the x- directions are:,Planes parallel to yz plane,Plane parallel to xy plane,Plane parallel to xz plane,Co- axial cylinders of increasing radii around the X axis
A bullet of mass 2g is having a charge of 2µc. Through what potential difference it must be accelerated from rest to acquire a speed of 10 m/s?,50kv,5v,50v,5kv
The potential of a given surface having radius 10 cm is 1000 V. What is the surface charge density?,8.8*10^-8,8.8*10^-7,8.8*10^-12,8.8*10^-10
The electric field can deflect,Alpha particles,X-rays,Gamma rays,Neutrons
The work done in carrying a charge 1 C from a cloud and the earth having a potential difference of 10^6V throughout 1m. Is,10^6 J,10^3 J,10^4 J,10^5 J
The work done in moving a negative charge 1 columb from a point at potential -1000 V to point potential+ 1000 V is,+2000 J,-1000 J,+1000 J,-2000 J
In an uniform electric field,Potential decrease with distance,Potential increases with distance,Potential remains constant everywhere,Potential is zero everywhere
The work done in moving a charge 10c through 10 cm in an electric field is 50J. Then the potential at that surface is,5V,50 V,2.5 V,25 V
Charge Q is distributed uniformally along a semicircle of radius a. Which formula below gives the correct magnitude of the electric field at the center of the circle,E= 1/4πEo .2Q/πa^2,E= 1/4πEo . Q/πa,E= 1/4πEo . Q/πa^2,E=1/4Eo.2Q/πa
A hemisphere surface (half of a spherical surface) of radius R is located in a uniform electric field of magnitude E that is parallel to the axis of the hemisphere. The magnitude of the electric flux through the hemisphere surface is,πR^2E,4/3 πR^2E,2/3πR^2E,1/2 πR^2 E
Which of the following cannot be a statement of Gauss's law for some physical statement?,Eo¢E.dA=P,4πr^2 EoE = Q,2πrLEo E =Q,Eo ¢ E.dA = p.dv
"When a positive charge is released and moves along an electric field line, it moves to a position of",Higher potential to lower potential energy,Lower potential to lower potential energy,Lower potential to higher potential energy,Higher potential to higher potential energy
"Two sphere one solid and other hollow of same radius are charged to some potential, then charge residing on",Solid= hollow,Hollow > solid,Solid> hollow,None
An electric dipole is placed in a uniform electric field. the net electric force on the dipole,Is always 0,Depends on the orientation of the dipole,Can never be 0,Depends on the strength of the dipole
"If 'n' drops of each of potential 'V' volt are coalesced to form a single drop, the potential of single drop is",n^2/3 V,V/m,n^1/3,n^ 5/3 V
If the electric field density is 10^6 V/m . Then find the distance between the plates kept at a potential difference at 10^3 V,10^-3m,10^9m,10^15 m,10^39 m
Two capacitance of 2µF and 4 µF are connected in a circuit. In which circuit voltage will be maximum?,Series,Parallel,Series mixed with parallel,Parallel mixed with series
"Work done in capacitor of capacitance C and the charge Q is W, of the charge is doubleed then what is the new work done ?",4W,2W,8W,6W
A parallel plate capacitor has a capacitance if 50 µF in air and 110 µF when immersed in oil. The dielectric constant of oil is,2.20,0.45,1.10,0.55
In a charged capacitor the energy resides,In the field between the plates,On the positive plate,On both positive and negative plates,Around the edge of capacitor plates
A parallel plate capacitor is charged and the charging battery is then disconnected. If the plates of the capacitor are moved further apart by means of insulating handles,The voltage across the plate increases,The charge on the capacitor increases,The capacitance increases,The electrostatic energy stored in the capacitor decreases
8 small drop of capacitance c and radius r combines to form a big drop of radius R then the capacitance of big drop will be,2C,4C,8C,16C
A condenser having a capacity 50 micro farad is charged to 10 volts. it's energy is,2.5 *10^4 J,1.25*10^-2 J,5*10^2J,1.2*10^5J
A capacitor of capacitance 50 µF is charged to 10 volts. It's energy is equal to,2.5*10^3J,2.5*10^4 J,5*10^-2 J,1.2*10^8J
Capacitance of parallel plate capacitor increases when,Area of plate is increased and value of dielectric is also increased,Distance between plate is increases,Area of plate is increased,When dielectric is removed
The capacity of a parallel plate capacitor is c. It's capacity when the separation between the plates is halved will be,2c,4c,C/2,C/4
The capacitance of a spherical conductor with radius 1 m is,1.1*10^-10 farad,1 micro farad,9*10^9 farad,9*10^-9 farad
A dielectric has strength of 10^6 V/m. The minimum voltage to be applied across a 1 mm thick specimen to puncture it is.,10^3V,10^6V,10^9V,2*10^6V
A 4 f condenser is charged to 400V and then its plates are joined through a resistance of 1Ω.The heat produced in the resistance is,0.32J,1.28J,0.64J,0.16J
A glass slab of uniform thickness is introduced between the plates of a parallel plate capacitor. The capacity of the capitor.,increases,decreases,remains same,becomes infinite
A 600µF capacitor is charged at the steady rate of 50µC per second.How long will it take to raise its potential to 10 Volt?,120s,60 s,180s,240s
Two capacitors 1µF and 2µF are charged to 300V and 150V respectively and connected by a wire. The potential of the connected system is,200V,166V,185V,133V
Two capacitors of charges Q1 and Q2 with different capacitances are charged to the same potential V. They are then connected bt a wire. The resulting potential will.,be equal to V,be less than V,be less than 2V,lie between V and 2V
"Four capacitors of capacitance 3µF, 3µF, 3µF and 2µF are arranged in the form of a rectangle then the equivalent capacitance across 2µF capacitor is",3 µF,1 µF,2 µF,4 µF
Two capacitors of 2µF and 3µF are charged to potential of 10 volt and 6 volt respectively. They are then joined together with like polarity. Their common potential will be,7.6 volts,5.6 volts,4.6 volts,3.6 volts
Maximum value of electic intensity due to a charged sphere is at,surface,Centre,Infinity,half the radius of the sphere
The dielectirc constant Er is given by the relation,E/Eo,Er=EEo,Er=√EEo,None
Two parallel plates capacitor of capacitance C separated by a distance have the energy stored E. Now one of the plates is moved so that distance between them is doubled (without disconnecting from battery). What will be the new energy stored?,E/2,2E,E/2,E
Dielectrics may be polar or non-polar compounds. Which one of the following includes group of both polar dielectrics?,H20 & HCI,H2 & HCI,H2 & NH3,N2 & H2
The energy per unit volume is given by :,1/2EoE^2,E2/Eo,EoE^2,2EoE^2
Energy stored in a capacitor of capacitance C and of potential V is,1/2CV^2,1/2CV,1/2C^2V^2,1/2C^2V
Capacitance of a sphercial capacitor is 1 farad. Then which is true for its radius?,>radius of earth,is smaller than radius of earth,=radius of earth,=3*10^6m
If a glass is inserted between two parallel plates of a condenser then,Capacitance increases and voltage decreases,Capacitance decreases and voltage increases,Capacitance and voltage incerases,Capacitance and voltage decreases
The capacitance of a spherical  conductor with radius 1m is,1.1*10^-10F,1µF,10^-6F,9*10^-9F
"In an air parallel plate capacitor, the separation between the plates is doubled, if this cause doubling of the capacitance of the capacitor then the dielectirc constant is",quadrupled,halved,doubled,unchanged
"In a parallel-plate capacitor of area 2 m^2, a dielectirc of relative permittivity 6 is inserted. Then the capacitance becomes........ of the orginal value",6 times,1/6 times,12 times,3 times
Eight drops of water of equal radius and charge are fused to make one big drop. What is the capacitance of the big drop with respect to the small?,2 times as great,8 times as great,4 times as great,exactly equal
Capacitor blocks,DC,AC,Both,None
Two capacitors have capacitance 1F and voltage across it is 6V and 10V. Now they are joined by a wire and a common potential is established. Find the final common potential.,8V,6V,16V,9V
"Two identical metal plates are given positive charges Q1 (Q1>Q2),If they are now brought close together to form a parallel plate capacitor of capacitance C, the potential difference between them is",q1-q2/c,q1+q2/2c,q1+q2/c,q1-q2/2c
"In RC circuit, charge on capacitor (when being discharged) is maximum at",t=0,t=∞,t=RC,t=1/RC
Two plates are charged with q1 and q2 respectively. If they are connected to form a capacitor of capacitnace C then potential in capacitor will be,q1-q2/C,q-q2/2c,q1+q2/2C,q2-q1/2C
Capacity of an isolated sphere is increased n times when it is enclosed by an earthed concentric sphere. The ratio of their radii is,n/n-1,n^2/n-1,2n/n+1,2n+1/n+1
Two parallel plate capacitors of capacitances C and 2 C are connected in parallel and charged to a potential difference V. The battery is then disconnceted and the region between the plates of the capacitor C is completely filled with a material of dielectric constant K. The potential difference across the capacitors now becomes,3V/ (K+2),KV,V/K,KV/3
What is the capacitance of spherical conductor having radius 1m.,C=1/9*10^9F,C=9*10^9F,C=9/10^9F,C=1/6*10^9F
"A capacitor of capacitance 10µF is charged to a p.d 50V. After disconnecting form the battery, it is connected in parallel to the other uncharged capacitor. The common potential across it is 20V. The capacitance of the 2nd capacitor is?",15µF,30µF,20µF,10µF
If the earth is supposed to be metallic sphere of radius 6400km. What is its capacitance ?,711µF,811µF,711F,711pF
A magentic needle is placed between the two plates of a capacitor connected to a battery source. Then,none,The needle will move gradually towards one of the plates and again move to its orginal position,It moves towards one of the plates and remains there.,It vibrates continuously
27 mercury drops each of radius r colleasce to from a single drop. What is the capacity of the large drop?,3C,6C,1.5C,2C
Capacitors of 20 µF charged with 300 V and 30 µF charge with 400 V are joined together. The common potential is,360V,240V,300V,120V
A capacitor of capacity 50 µF is charged to 10V . Its energy is equal to:,2.5*10^-3J,1.2*10^-8J,5*10^-3J,25*10^-4J
Capacitor is used to store the charge. This phenomenon is called as :,capacitance,mutual inductance,inductance,Viscosity
A capacitor C initially connected to the battery is charge to voltage V and is disconnected. Now a similar capacitor with zero potential is connected to parallel. The electrostatic energy becomes:,Half,Same,Double,Quadruples
In a charged capacitor the energy resides,In fields between the plates,On the positive plate,On both positive and negative plates,Around the edge of capacitor plates
The capacitance of a capacitor is independent of,quality of [lates,size of plates,distance between the plate,medium between plates
The force of attraction between the plates of a parallel plate air capacitor of capacitance area A and charged to a charge Q is,Q^2/2EoA,Q^2A/2Eo,2EoQ^2/A,Q^2/EoA
"The potential difference between the two charged parallel plates separated by 1mm is 100V, then the electric filed produced is",10^5 v/m,10^-5 v/m,10^3 v/m,10^-3 v/m
"The energy stored in a capacitor of capacitance ""C"" and potential V is given by",1/2 CV^2,1/2 C^2V,1/2 C^2V^2,1/2 CV
