question,answer,wrong1,wrong2,wrong3
Which one of the following would react fastest with aqueous silver nitrate solution?,ClCH2COOH,C6H5Cl,CH3COCl,CH3CH2CH2CL
Which of the following alcohol is most acidic?,Methyl alcohol,Ethyl alcohol,Iso-propyl alcohol,Tert butyl alcohol
.The displacement of electrons of a bond towards a electronegative atom or group of atoms is,inductive effect,mesomeric effect,electrometric effect,delocalization effect
Which of the following is common to nucleophile?,Nucleophile is negatively charged,Every nucleophile contains a lone pair of electrons,Nucleophile is positively charged,Nucleophile is lewis acid
"When ethane is reacted with bromine 1,2-diborane ethane is formed; then intermediate formed:",Carbocation,Carbanion,Free radicals,Cation and anion
"If nitrobenzene is subjected to Friedal-Craft's alkylation, the substitution occurs at:",Meta position,Ortho position,Para position,Both a andb
Which of the following is correctly descried acid base properties of phenol?,"An acid, weaker than carbonic acid","An acid, stronger than carbonic acid",A neutral compound,"A base, weaker than ammonia"
Polarity caused by electron redistribution between two pi - bonds of a conjugative molecule is called,Mesomeric effect,Electromeric effect,Inductive effect,Transmission effect
Which of the following is most acidic?,Phenol,Cyclohexanol,Benzyl alcohol,Alcohol
An effect causing permanent polarity produced in an organic molecule due to the difference in electronegativity of atoms forming a bond is called,inductive effect,electromeric effect,mesomeric effect,Transmission effect
Which of the following is the most acidic?,FCH2COOH,ClCH2COOH,BrCH2COOH,CH2COOH
Nitration in benzene is,electrophilic substitition.,Nucleophilic substitution,Displacement reaction,electrophilic addition
The acidity of phenol is increaed by the presence of which group at the ortho position:,-CHO,CH2-OH,-CH3,NH2
Homolytic fission leads the formation of,. free radical,carbcation,carbanion,carbene
Which is the most basic?,(CH3)2NH,NH3,CH3NH2,(CH2)3N
When Bromine reacts with Cyclohexene at room temperature the mechanism by which Bromine attacks cyclohexene can be described as,electrophilic addition,electropholic substitution,nucleophilic addition,nucleophilic substitution
RCH₂+ is,Carbonium,Carbanium,Carbene,Free radical
Which of the following shows electrophilic substitution reaction most strongly:,Phenol,Benzene,Nitrobenzene,Dinitrobenzene
Which one of the following reaction is not electrophilic substitution reaction?,C6H6 + 3Cl2 → C6H6Cl6,C6H5CH3+conc.HNO3|H2SO4(fuming)→ T.N.T,C6H6+ conc.H2SO4 →C6H5HSO3,C6H6+ CH3Cl→ C6H5CH3 + HCI
On electrophollic substitution in benzene ring the radical which attracts benzene is,HSO3+,HSO4-,SO3-,S02-
Which of the following is most reactive?,HCHO,MeCOCl,CH3CHO,C2H5O C2H5
Antimarkonikoff addition of HBr is NOT observed in,But 2-ene,Propene,Butene,Pent-2 ene
The temporary effect in which bone pair electrons and double bonds are shifted completely is called:,Electromeric effect,Mesomeric effect,Inductive effect,Hyperconjugation
Which of the following compounds is most reactive towards nucleophilic substitution reaction?,CH3F,CH3I,CH3Br,CH3CI
An organic ion with a pair of available electrons and negative charge on the central carbon atom is called a:,carbanion ion,free radical,carbonium ion,carbine
"Order of nucleophilicity of NH2-, CH3-, F- and OH- is",F-<OH-<NH₂-<CH3-,NH2-<CH3-<F-< OH-,OH- <NH2-<F-<CH3-,F-<NH2-<OH-<CH3-
The peroxide effect includes:,Free radical mechanism,lonic mechanism,Heterocyclic fission of double bond,Homocylic fission of double bond
Which of the following order of basicity is correct?,CH3NH2<NaCH3<NaOH,NaCH3<CH3NH2<NaOH,NaOH <NaCH3<CH3NH2,CH3NH2=NaCH3<NaOH
Resonance (Mesomeric effect) occurs due to:,delocalisation of Pi-electron,Delocalisation of sigma electrons,Migration of H-atoms,Migration of protons
Which of the following is most acidic?,FCH2COOH,ICH2COOH,CICH2COOH,BrCH2 COOH
Intermediate form CH3Cl in presence of AlCl3 in Benzene,CH3+,C6H5+,Cl-,Cl+
Infrared is not absorbed by most of the compounds but when it is absorbed then,Homolysis occurs,Polar bond become more polar or bent shaped,Heterolysis occurs,Carbocation is formed
Chloroacetic acid is more acidic than Acetic acid due to,-I effect,+I effect,+m effect,-m effect
"When ethene reacts with bromine then 1, 2- dibromoethane is obtained, the intermediate is",electrophile,negative charge,free radical,nucleophile
Order of basicity is,H₂O<CH3OH<OH- <CH30-,OH- <H₂O<CH3O<CH3OH,CH3O- <H₂0<OH- <CH3OH,H₂O<CH30- <OH- <CH3OH
Which of the following is true for nucleophile?,-ve charged,Neutral,lone pair of e,+ve charged
