question,answer,wrong1,wrong2,wrong3
The oxidation of ethanol with acidified sodium dichromate gives,Acetic acid,Acetone,Acetic anhydride,Formic acid
Grignard reagent reacts with formaldehyde to produce:,a primary alcohol,An acid,An anhydride,a secondary alcohol
Dard red colour is obtained is Victor Mayer's method detects the presence of,Primary alcohol,Primary amine,Secondary amine,Secondary alcohol
When ethanol is heated with excess sulphuric acid at 170°C it will give water and,Ethene,Ethyl hydrogen sulphate,Methoxymethane,Ethane
Victor Meyer's method is used to distinguish between,"Primary, secondary and tertiary alcohol","Primary, secondary and tertiary amine",Aliphatic and aromatic amine,Aliphatic and aromatic alcohol
Which of the following alcohol is most reactive towards Lucas reagent?,Tertiary,Primary,Secondary,None
The reactivity of alcohol with Lucas reagent follows the order,3°> 2° >1°,1°>2°>3°,2°>1°>3°,Same
Which enzyme is used during the production of alcohol from carbohydrates by fermentation?,Zymase,Insertase,Starch,Molasses
Which of the following alcohol gives ketone on oxidation?,Secondary,Primary,Tertiary,None
Ketone is formed from the oxidation of,secondary alcohol,Primary alcohol,tertiary alcohol,none
Which of the following is dihydroxy alcohol of ethane?,Ethylene Glycol,Glycerol,Catechol,Phenol
Which of the following has the highest boiling point?,CH3-CH2-CH2-CH2-OH,CH3-CH2-CH2-CH3,CH3-CH2-CH2-C-CH3,CH3-CH2-CH2-O-CH3
"Primary, secondary and tertiary alcohol is distinguised experimentally by:",Lucas,Tollen's Test,Sandmeyer reaction,Williamson's reaction
"An organ compound containing oxygen gives only carboxylic acid, with change of weight of 14 units than the organic compound is:",Primary alcohol,Secondary alcohol,Aldehyde,Ketone
Ethane Chlorine is concentrated KOH with ethyl alcohol.This reaction is:,Elimination,Substitution reaction,Hydrolysis,Addition
An alcohol CH3(CH2)nOH is given. IF (CH2)n is increased then the solubility of an alcohol in polar and non polar solvent:,Decrease in polar solvent and increases in non-polar solvent,Increase in both polar and non polar,Decrease in both polar and non polar,Increase in polar solvent and decrease in non-polar solvent
Phenol is less acidic than,O-Nitrophenol,Aniline,N-Nitrophenol,None
"Acidic strength of phenol, ethyl alcohol, H2O is,",Phenol>ethyl alc. > H2O,Ethyl alc. > H2O > Phenol,Phenol > H2O > Ethyl alcohol,Ethyl > phenol > H2O
B.P of alcohol is,1°>2°>3°,3°> 2° >1°,2°>1°>3°,2°>3°>1°
Alcohol can be dried by using,CaO,anh.CaCl2,Conc.H2SO4,Ca(OH)2
1% phenol is used as;,Antipyretic,Antiseptic,Disinfectant,Antibiotic
Hydrolysis of coconut oil yields,Glycerol,Glycol,Glyceraldehyde,None
Which of the following compounds is oxidized to prepare methyl ethyl ketone?,2-Butanol,2-Proponol,1-Butonal,Tert-Butyl alcohol
Traces of water of ethanol is removed by,CaO,Conc. H2SO4,CaCl2 (anhydrous),Ca(OH)2
Glycerol reacts with conc. H2SO4 and conc. HNO3 to give,Trinitro glycerine,Glyceryl nitrate,Dinitro glycerine,None
Boiling point of alcohol is more than ether due to,H-Bonding,Covalent Bonding,Ionic Bonding,Co-ordinate bonding
Composition of rectified spirit is,95.87% C2H5OH + 4.13% H2O,95% C2H5OH + 5% H2O,90% C2H5OH + 10% H2O,87% C2H5OH + 13% H2O
Lucas reagent is:,conc. HCL + ZnCl2,dil. HCL + ZnCl2,H2SO4 + ZnCl2,conc. HCL + Zn
The compound which reacts fastest with Lucas reagent at room temperature is,2-Methylpropan-2-ol,Butane-1-ol,Butan-2-ol,2-Methylpropan-1-ol
conc. H2SO4 reacts with ethyl alcohol at 140°C to give,Ether,Acetone,Ethene,ketone
The end product of fermntation is,C2H5OH,CH3CHO,HCHO,HCOOH
Absolute alcohol is prepared by,Azetropic distillation,Fractional distilation,Kolbe's Method,Vacuum distillation
"What is the correct name of the ester formed by the union of alcohol and acid in the presence of conc. H2SO4?

CH3CH2CH2COOH + OH - CH (CH3)2 → CH3CH2CH2COOCH(CH3)2",Isopropyl n-butyrate,Isopropyl propionate,n-propyl n-butyrate,n-propyl propionate
The treatment of phenol with phthalic anhydride in the presence of concentrated sulphuric acid produces:,Phenolphthalein,Aspirin,Methyl red,Methyl orange
Benzene diazonium chloride on boiling with dilute sulphuric acid gives:,Phenol,Toluene,Benzoic acid,Benzene
Glycerol on treatment with a mixture of concentrated HNO3 and H2SO4 gives a explosive product. The product is:,Trinitroglycerin,Mono-nitroglycerin,Dinitroglycerin,Nitroglyceride
Which one of the following is the hydroxy derivative of hydrocarbon formed unknowingly during distillation for country liquor and is damaging to the eye?,Methyl alcohol,Ethyl alcohol,Acetic acid,Urea
A test is carried out with the unknown chemical being mixed with equimolar mixture of conc. HCL and ZnCl2 and heated resulting in cloudiness. What is unknown chemical and the test name?,Ethyl alcohol - Lucas test,Isopropyl alcohol - Lucas test,Methyl alcohol - Victor Meyer;s test,Ter-butyl alcohol - Victor Meyer test
"Among CH3OH ; CH3COOH ; C6H6 ; C2H5-OH and CH3OH, maximum vapour pressure is exhibited by-",CH3OH,CH3COOH,C6H6,C2H5OH
