question,answer,wrong1,wrong2,wrong3
Omentum is found in ...,Stomach,Oesophagus,Duodenum,Jejunum
Parietal cells secret ...,Both a and b,HCL,IF of Castle,Pepsinogen
Which is a retroperitoneal organ?,Duodenum,Stomach,Tail of Pancreas,Uterus
Duct of Wirsung is present in ...,Pancreas,Liver,Gall Bladder,Salivary Gland
Romance of abdomen is ...,Pancreas,Liver,Gall Bladder,Salivary Gland
Lobes of liver in man,4,5,3,2
Inflammation of Gall Bladder,Cholecystits,Cystitis,Atherosclerosis,Cholelithiasis
Most numerous villi in,Jejunum,Ileum,Ascending Colon,Descending Colon
Back-flow of Undigested food from caecum to ileum is prevented by,Ileocacal valve,Pyloric valve,Cardiac valve,Anal valve
Longest colon is ...,Transverse,Ascending,Descending,Sigmoid
Carbohydrates digestion start from ...,Buccal Cavity,Intestine,Stomach,Oesophagus
Which is not the component of Succus entrericus?,Amylase,Sucrase,Maltase,Isomaltase
Lactase converts lactose into,Glucose + galactose,Glucose + maltose,Glucose + fructose,Fructose
Caesin is digested by ...,Pepsin,Renin,Rennin,Trypsinogen
Which is true about protein absorption?,Dipeptides and tripeptides are better absorbed than Amino acids.,Amino acids are better absorbed than dipeptides.,Both are equally absorbed.,Require Bile salts to absorb.
Which is related to fat digestion and absorption?,All of them,Bile Salts,Micelles and Chylomicrons,Lacteals
What is true?,Parasympathetic system increases peristalsis,Parasympathetic system decreases peristalsis,Sympathetic system increase digestive juices.,Sympathetic system loosens the gut sphincters.
Marasmus is due to ...,Calorie deficiency,Protein deficiency,Excessive Rice intake,Vitamin Deficiency
Alcohol's calorific value is .... kcal/gm,7,9,5,3
Semi essential Amino acids are ...,Histidine and Arginine,Histamine and Arginine,Histidine and Asoartate,Histidine and Asparagine
Essential Fatty Acids are ...,Both a and b,Lenoleic acid,Lenolenic acid,Palmitic acid
Phrynoderma is due to,Essential Fatty Acid deficiency,Protein deficiency,Carbohydrates deficiency,Essential Amino acid deficiency
Anti-sterility vitamin is vitamin,E,A,B,D
Burning feet syndrome is due to deficiency of,B5,B1,B2,B3
Osteomalacia is due to deficiency of Vitamin ...,D,E,C,K
Tooth decay is due to,Florine deficiency,Florin excess,Calcium deficiency,Phosphate deficiency
Which plexus brings about the peristaltic movement of gut?,Myenteric,Meissners,Submucosal,Both a and b
Bleeding occurs due to deficiency of,All of them,Vitamin C,Vitamin K,Calcium
