question,answer,wrong1,wrong2,wrong3
Action of parathormone in the human body,increases blood calcium level,decreases blood sodium level,increases blood sodium level,decreases blood calcium level
Glucagon,accelerates conversion of glycogen into glucose,accelerates protein synthesis within cells,decreases conversion of glycogen into glucose,slows down glucose formation from lactic acid
This hormone is responsible for “fight-or-flight” response,epinephrine and norepinephrine,Thyroxine and melatonin,insulin and glucagon,oestrogen and progesterone
"Which among the following gland produces insulin, the chief hormone in body for metabolizing sugar?",Pancreas,Liver,Salivary glands,Intestinal glands
Glucagon is secreted by:,Alpha cellsof isletes of langerhans,acinar cells of pancreas,Beta cells of islets of Langerhans,Adrenal cortex
................................is the smallest gland in human body.,Pineal gland,Paarotid gland,Apocrine sweat gland,Ebner's Gland
Which of the following pairs of the endocrine gland is located in the brain?,Hypothalmaus and pineal,Hypothalamus and thymus,Pituitary and parathyroid,Thyroid and pineal
Blood pressure in human body is controlled by,Adrenal gland,Thyroid gland,Thymus gland,Corpus luteum
Which one is known as master gland?,Pituitary,Adrenal,Pancreas,Hypothalamus
The sleep-wake cycle of the body is regulated by the hormone ______.,Melatonin,Prolactin,Cortisol,Progestrone
Which one of the following cells secrete androgen hormones in human beings?,Cells of leydig,Sertoli cells,Germ cell,Mucus cells
"After consuming a banana split, which hormones would be expected to increase?",Insulin,Prolactin,Glucagon,Parathroid  hormone
The protein that controls metabolic activities of the cells is,hormone,receptor,neurotransmitter,ligand
What is the blood progesterone level during menstruation?,Low,Normal,High,Very high
The group of hormones produced by Leydig cells are called?,androgens,estrogens,aldosterone,gonadotropins
"In adults, what will hypothyroidism and hyperparathyroidism respectively lead to?",Myxoedema and Osteitis fibrosa cystica,Myxoderma and Cretinism,Grave’s disease and Hashimoto’s disease,Addison’s disease and Cretinism
Why does the heartbeat increase at the time of an interview?,adrenaline,renin,rennin,Diuretic ADH
What secretes cortisol?,adrenal,pancreas,thyroid,thymus
What is the most common way to express blood glucose?,milligram per deci litre,mm. of Hg,parts per million,gram (mg/dl) per litre
"In the body, which gland is concerned with salt equilibrium?",Adrenal,Anterior pituitary,Pancreas,Thyroid
An antagonistic (opposing) effect is caused by which of the following hormones?,Insulin and glucagon,Thyroxine and calcitonin,Growth hormone and epinephrine,ACTH and glucocorticoids
Which of the following hormone acts upon the renal tubule and blood capillaries?,Vasopressin,Glucagon,Aldosterone,Glucocorticoids
The hormone of what results in glycogenesis?,beta cells of pancreas,alpha cells of pancreas,thyroid gland,adrenal gland
The human placenta does not produce which of these hormones?,Prolactin,Human chorionic gonadotropin,Estrogen,Progesterone
Parkinson’s disease (characterized by tremors and progressive rigidity of limbs) is caused by degeneration of brain neurons that are involved in movement control. Which neurotransmitter is used here?,dopamine,acetylcholine,norepinephrine,GABA
