question,answer,wrong1,wrong2,wrong3
"Two waves having amplitudes 3A and A superimpose, then the ratio of maximum to minimum intensity is",4:1,1:4,2:1,1:2
"A sonometer wire, 100 cm in length, has a fundamental frequency of 330 c/s. The velocity of propagation of transverse waves along this wire is",660 m/sec,330 m/sec,115m/sec,990 m/sec
"A tube, closed at one end and containing air produces, when excited, the fundamental note of frequency 512Hz. If the tube is open at both ends, the fundamental frequency that can be excited is (in Hz)",1024,512,256,128
"The frequency of a vibrating wire is f. When area of cross section of a wire is halved and tension doubled, the frequency becomes",2f,f,3f,√2 f
"If oil of density higher than water is filled in place of water in a resonance tube, its frequency will",remain unchanged,increase,decrease,depend on the density of material of the tube
A closed organ pipe and an open organ pipe have their first overtne identical in frequency. There lengths are in the ratio:,3:4,1:2,2:3,4:5
"The driver of a car travelling with speed of 45 km/hr towards a person is als travelling by car towards source with same speed, the frequency of sound heard by person is provided that the driver's car produces frequency of 500 Hz.",540 Hz,500 Hz,600 Hz,640 Hz
At what speed should a source of sound move so that observer finds apparent frequency equal to half of original frequency?,v,v/2,2v,v/4
"A vessel has 6 gm of O2 at pressure P and temperature 400k. A small hole is made in it, so that oxygen leaks out. How much oxygen leaks out, if the final pressure is P/2 and temperature 300k?",2 gm,5 gm,4 gm,3 gm
"If distance between point source of light and screen is doubled, illuminance on screen becomes:",Same,Twice,One-half,One-fourth
"On heating the body at a constant temperature, the heat at:",Different points differ temperature,Same temperature,C,D
"A car travels at a speed of 20 m/s towards a high wall. The driver sounds a horn of frequency 124 Hz. If velocity of sund in air is 330m/s, the frequency of the reflected sound heard by the driver will be:",140 Hz,109 Hz,149 Hz,280 Hz
The speed of sound in air is 320m/s. A close organ pipe of length 1m can resonate with a frequency of,80 Hz,240 Hz,400 Hz,All
A whistle giving out 450 Hz approaches a stationary observer at a speed of 33m/s. The frequency heard by the obsever in Hz is,500,409,517,429
A person is driving in a car with velocity 30 m/s towards the rock. The person horned the car with frequency 600 Hz and the sound is reflected from rock. The apparent frequency heard by the person is? [velocity of sound 330 m/s],720 Hz,555.5 Hz,550 Hz,610 Hz
"In a stretched string, the ratio of consecutive frequencies of sounds produced is:",1:2:3,1:3:5,1:5:7,1:9:8
Find the amount ofheat required to change the mass of water 1gm from 14.5 C to 15.5 C:,4.2 J,1 cal,42 cal,None
Find the ratio of temperature difference of liquid having mass ratio 3:4 and specific heat capacities 1:2 and same amount of heat:,8:3,3:8,1:2,2:1
"Two wistles A and B produce notes of frequencies 660 Hzand 596 Hz respectively. There is listener at the middle of the line joining them. Now the whistle B and the listener start moving with thespeed 30m/s away from the whistl A. If the speed of the sound is 330 m/s, how many beats will be heard by the listener?",4,2,6,8
A source and listener ismoving in the same direction with a velocity equal to half the velocity of sounf=d what is the change in frequency.,0%,100%,25%,50%
The maximum wavelength that can be set in a stretched string of length 'l' is,2l,l/2,4l,l/4
A sound having intensity of 10^-6 has loudness of:,60dB,30dB,90dB,120dB
When both source and observer moving in the same direction with the velocity half that of sound. Then the percentage of increase in frequency will be:,0%,50%,100%,200%
At what speed should a source of sound move so that observer finds the apparent frequency equal to half of the original frequency,v,v/2,2v,v/4
