question,answer,wrong1,wrong2,wrong3
"At 25° C, the solubility of 10 gm of saturated soln is
25. Find the mass of solute",2 gm,2.5 gm,5 gm,12 gm
".If pH of HCI is 4 then its molar concentration in
acidic medium is",0.0001,0.4,0.001,0.0004
"When NaCl is purified, HCl is used as a principle of",common ion effect,law of diffusion,solubility product,law of dilution
In which of the following AgCl is most soluble?,Aqueous NH3,0.1 M HCI,0.1 M AgNO3,H2O
.Salting out of soap involves: -,Solubility product principle,Common ion effect,Complex formation,Soluble complex
Which of the following is not soluble in water,B4 C,B2S,Al4C3,Mg2C3
"In a electrolytic solution, the colour is dependent
upon:",Both cations and anions nature,Nature of cations,Nature of anions,None
PH of 0.049 % H2SO4 is,2,5,3,4
.Solubility product of CaF2 is 4x10-9 it's a solubility in mol/litre is,4×10-11M,4×10-3 M,10-4M,2x10-5 M
"The solubility product of AgCl is 1.12 x 10+ molar
then its solubility is",1.05 x 10-2,0.79 x 10-2,3.12 × 194,1.12 × 10-4
The buffer solution is the solution that,"Resists any change in pH value on dilution or on
addition of solution.","Any greater extent by the addition of small
quantities of their strong acid",Any greater extent by weak acid,All
If Conc. of HCl is 10-8. Then pH is,6.98,5.5,8,7.98
In 0.3 M solution of NH4Cl.H+ ion concentration is 1.3 x 10-5 M. What is dissociation constant of NH?,1.8 × 10-5,1.8 x 10-4,1.7 x 10-5,1.7 x 10-4
For preparing a buffer solution of pH 4 using acetic acid & sodium acetate amount of acetic acid & sodium acetate used is (ka of CH3COOHI 104),1 mole of CH3COOH & 1 mole of CH3COONa,1 mole of CH3COOH & 2 mole of CH3COONa,2 mole of CH3COOH & 3 mole of CH3COONa,5 mole of CH3COOH & 10 mole of CH3COONa
4gm of NaOH is mixed in 1/ water. Find the pH of resultant solution?,13,10,4,12
"Which of the following conditions AgCl will be
precipitated. Given Ksp for AgCl = 10-18",IP = 10-8 X 10-8,IP 10-10 X 10-10,IP 10-12 X 10-10,IP 10-10 X 10-12
Which one of following has maximum pH?,10-2M of NaOH,10-2M of HCl,10-4M of Mg2SO4,10-2M of CH3COOH
"If acid to salt concentration is increased 10 times
PH.",decreases by 1,decreases by 10,increases by 10,increases by 1
"Find out the solubility product for the reaction:
PbCl2 Pb2+ + 2C1-",(Pb2+) (Cl-)2,(Pb2+)2 (Cl)2,(Pb2+)2 Cl-,(Pb2+) Cl
The conductivity of a strong electrolyte,Increases slightly on dilution,Decreases on dilution,Does not change with dilution,Depends upon the density of the electrolyte
The highest electrical conductivity of the following aqueous solutions is of,0.1 M difluoroacetic acid,0.1 M acetic acid,0.1 M chloroacetic acid,0.1 M fluroacetic acid
The ionization constant of A and B is 8 x 10-8 and 32x10-8 respectively. Ratio of their dissociation constant is,1:2,1:4,4:1,2:1
"Which of the following is condition for taking out
precipitation?",Solubility product < ionic product,Solubility product = ionic product,Solubility product > ionic product,None
Solubility product of A2B is 4× 10-9. Its solubility mol/litre is,10-3M,41/3 x 10-3 M,10-4M,2×10-5M
.A buffer solution is prepared by mixing two solutions:,Weak acid and its salt with strong base,Strong acid and its salt with strong base,Weak base and its salt with strong acid,Weak acid and its salt with weak base.
"The solubility product values CuS. ZnS. NiS and AS are 6.3 x10-36, 1.6 x10-24, 4 x10-21 and 5×10-20 respectively. Which of the following is the least soluble?",Cus,ZnS,Nis,AS
Calculate the pH of a solution prepared by dissolving 2.0 gram of NaOH (MW = 40) in water,13,1.3,3.1,31
pH of Mg (OH)2 if Ksp 4.6 x 10-12 is,10.02,10.01,10.03,10.04
The degree of ionization of an electrolyte doesn´t depend on,size of solvent molecules,Nature of solute and solvent,Temperature,concentration of solution
pKa denote,pH of a solution where the constituent solutes are 50% ionized,"Time required for the constituent solutes to be
50% ionized",The osmolarity of the solution,Diffusion coefficient of the solution
If a compound remains unionized its:,Solubility in lipids will increase but electric conductivity will be less,Elective conductivity will increase,Solubility in lipids will be less,Both electric conductivity and solubility in lipids will increase
The degree of dissociation applies to:,In H2CO3 fraction of the total no. of molecules of the electrolyte that ionize in solution,CH3COOH almost completely dissociating into ions,NaCl almost completely dissociating into ions,HCl fraction of the total no. of molecules of the electrolyte that ionize in the solution
PH is defined as:,Negative logarithm of H+,Logarithm of H-,Negative logarithm of OH-,Logarithm of OH-
"pH of a solution is 5.9. Its H+ concentration is decreased by 100 times, what is the nature of the
solution?",acidic,basic,neutral,none
The pH of 0.001 M NaOH is:,11,8,14,3
"0.1 M of a weak acid is dilute upto 0.001M. Which
of the following is true.",a increases,Ka increases,pH decreases,H+ increases
.If K1 and K2 are the ionizations constants of two different acids. The ratio of their degrees of dissociation will be,√(K1/K2),K1 K2,K1/K2,K12/K22
79.The vapour density of PCl5 is 104. 16 but when heated to 230° C its vapour density is reduced to 62. The degree of  dissociation of PCls at this temperature will be,68%,6.8%,46%,64%
Which of the following does not have PH=1.,0.1 mole of HCI,0.05 mole of H2SO4,0.1 mole of CH3COOH,0.4 mole of 50ml HCl and 0.2 mole of 50ml NaOH
"One property of buffer solution prepared from a weak acid and its sodium salt, is that:",Its pH is unaffected by the addition of any quantity of H+ ions,Its pH is less than the pH of the original acid.,Its pH is greater than the pH of original acid,Its has pH of 7
"The pK, value of acetic acid is 4.75. Calculate the pH of a buffer solution containing 0.25 M acetic acid and 0.25 M sodium acetate.",4.75,5,2.26,9.36
Determine the Ksp of MX2 if a saturated solution contains 0.02 moles/100 mL of water,0.032,0.08,0.16,0.20
10 to the power 7 mol/litre,10 to the power -14,10 to the power -14 g/litre,10 to the power -7 g/litre,10 to the power 7 mol/litre
What is the unit if solubility product for AB type salt?,(Mol/Litre) power 2,Mol/lit,The acid Lit/mole,Unitless
The pH of a solution is 4.5 Find the no. of H+ ions,10^-4.5,10-6,4.5 x 10^4.5,4×10^5
The pH of solution is 4.5. The H* concentra-tion is:,3.16×10-5,2.16×10^-10,4 × 105,10-10
