question,answer,wrong1,wrong2,wrong3
Formation of sporophyte from gametophyte tissue is,Apogamy,Apospory,Parthenogenesis,Diplospory
The process of mingling of protoplasm without nuclear fusion is,Plasmogamy,Monokaryon,Syngamy,Coenocytic
Haploids produced from microspores or pollen Grains are known as,Androgenic haploid,Parental haploids,Heterozygote,Homozygous mutant
A mateur angiospermic embryo sac is,Seven celled structure,8 celled structure,Single cell structure,Four cell structure
Megasporophylls of gymnosperm is,Carpel,Corolla,Stamen,Female cone
Ovule s symmetrical and straight with chalaza at the base and microphyle at the tip are called,Orthotropous,Anatropous,Amphitropous,Campylotropus
If pollen of flower reaches on the genetically different plant and it is,Allogamy,Autogamy,Geitonogamy,Cleistogamy
Primary endosperm nucleus is usually,Triploid,Haploid,Diploid,Pentaploid
Primary endosperm nucleus is usually,Triploid,Haploid,Diploid,Pentaploid
Primary endosperm nucleus is usually,Triploid,Haploid,Diploid,Pentaploid
Endosperm of maize is,Triploid,Haploid,Diploid,Tetraploid
A typical example of cross pollination is,Maize,Balsam,Wheat,Cotton
Double fertilization is seen in,Angiosperm,Gymnosperm,Algae,Bryophyta
Parthenogenesis helps to form,Azygospore,Dioeciou s,Monoecious,Zygospore
Xenogamy is called,Cross pollination,Self pollination,Direct pollination,Indirect pollination
Which of the following has no cotyledon but is placed in dicot,Cuscuta,Iberis,Opuntia,Asparagus
The medium of pollination of vallisnaria is,Water,Air,Insect,Barely
Embryo sac of angiosperm before the fertilization is,Seven celled 8 nucleated,Seven celled seven nucleated,8 celled seven nucleated,8 celled 8 nucleated
How many cells have undergone division to form 32 pollen grain,8,16,20,4
Nuclei found at the centre of the embryo sac,Polar,Synergids,Egg,Antipodal
The point of junction of the integuments and nucellus is called,Chalaza,Hilum,Micropyle,Raphe
35 meiotic division lead to the formation of how many seeds,28,38,48,58
Budding is type of,Vegetative propagation,Sexual reproduction,Fragmentation,All
The bulk of tissue of body of ovule in angiosperm is,Megasporangium,Megaspore,Megaspore mother cell,Megablast
"Upon fertilization ovule develop into seed, which structure developed from carpel",Ovary,Testa,Tegmen,Stamen
Endosperm in angiosperm is,Triploid,Haploid,Diploid,Tetraploid
Erect or straight form of ovule is referred as,Orthotropos,Anatropous,Amphitropous,Campylotropus
Which of the following statement is correct,Embryo sac of angiosperm is equivalent to gametophyte of cryptogams,Embryo sac of angiosperm develops from embryo,Embryo sac of angiosperm develops into embryo,Embryo sac of angiosperm always develops from single megaspore
Which of the following develops into seed,Ovule,Ovary,Carpel,Embryo sac
In capsela the jacket layer of microsporangium is formed from,All of the above,Endothecium,Tapetum,Middle layer
The embryo sac develops from,Megaspore,Embryo,Nucellus,Zygote
When does meiosis occurs in flowering plant,Formation of Pollen grain,Formation of root primordia,Formation of buds,Germination of seeds
Edible part of potato is,Tuber,Rhizomes,Corm,Bulb
"When only one fruit develops from single ovary of a flower, it is called",Simple fruit,Special fruit,Aggregate fruit,Composite fruit
Which one is not a part of mature ovule,Tapetum,Chalaza,Nucelus,Embryo sac
Bisexual flower which never opens in its life span is,Cleistogamous,Homogamous,Heterogamous,Dichogamous
After fertilization the seed coat develops from,Integument,Chalaza,Ovule,Embryo sac
Fusion of similar gametes is known as,Isogamy,Fertilization,Autogamy,Allogamy
Parthenogenesis is development of,Gametophytes without meiosis,Synergids without fertilization,Fruit without fertilization,Fruit without pollination
Which one is the mode of vegetative reproduction,Layering,Spore formation,Conjugation,Fission
Which one is not a part of dicotyledonous embryo,Root cap,Cotyledons,Hypocotyle,Synergids
Formation of fruit without fertilization is called,Parthenocarpy,Polygamy,Polyembryony,Parthenogenesis
A typical embryo sac of angiosperm has,7 cells,6 cells,8 cells,9 cells
Double fertilization is a characteristics of,Angiosperm,Bryophytes,Pteridophytes,Gymnosperms
Double fertilization was first reported by,Nawaschin,Strasburger,Haberlandt,Farmer and moore
Pollen tube develop from,Intine,Exine,Pollen,Chalaza
Which of the following plant source polyembryony,Citrus,Corchorus,Maize,Coriandrum
"When the Pollen from one flower is deposited on the stigma of another flower borne on different plant, the type of pollination is known as",Allogamy,Autogamy,Geitonogamy,Gynogamy
Megaspores develop from the cells of,Nucellus,Chalaza,Micropyle,Funicle
Endosperm of higher plants is,Triploid,Haploid,Diploid,Polyploid
Process of double fertilization is found in,Angiosperm,Pteridophytes,Bryophytes,Gymnosperms
Which one is not a mode of vegetative reproduction,Spore formation,Budding,Cutting,Gemmae
Innermost layer of Pollen chamber of angiosperm,Tapetum,Endothecium,Middle layer,Endothelium
Wind pollinated flowers are (Ashad),"Small, in conspicuous flower",Very bright and big,Very few,Attractive flower
Wind pollinated flowers are(ashad),"Small,in Conspicuous flower",Very bright and big,Very few,Attractive flower
The process of forming new plants by cutting or grafting of any part of a plant is called,Vegetative propagation,Sporulation,Fission,Conjugation
Fruit development without fertilisation is called,Parthenocarpy,Diplospory,Parthenogenesis,Parthenospory
"In the seed, micropyle is for entry of",Gas,Pollen,Water,None
Linear tetrad cells are seen during development of,Embryo sac,Ovule,Ovary,Pollen sac
In a typical endospermic plant megaspore mother cell develops from,Nucellus,Hilum,Funicle,Cotyledon
Parthenogenesis is,Development without fertilisation,Formation of embryo,Germination of zygospore,Fusion of male and female gametes
Formation of embryo without fertilisation of eggs is called,Parthenogenesis,Polyembryony,Monocarpy,Polycarpy
Endosperm of angiosperm develops after fertilisation from,Secondary nucleus,Synergids,Antipodal cells,Egg cell
Funicle micropyle and Chalaza are in straight line the ovule is,Orthrotropus,Campylotropus,Anatropus,Hemianthrotropus
Maize has radicle plumule if the plumule is surrounded by cleoptile then the radicle is surrounded by,Coleorhiza,Scutellum,Integument,Pappus
Base of the ovule is called,Chalaza,Funicle,Placenta,Margin
Double fertilization is found in,Angiosperm,Pteridophyta,Gymnsperm,Bryophyta
"Mode of reproduction, resulting in the development of an embryo without the act of fertilisation or meiosis",Apomixis,Amphimixis,Apogamy,Agamospemy
"Which of the following undergoes all type of life cycle i.e haplontic,diplontic,and haplodiplontic",Yeast,Morels,Cycas,None
Scutellum is the covering of,Shield like covering of cotyledon,Radicle,Plumule,None
"A light, non-sticky Pollen grain with feathery and filamentous style is likely pollinated by",Wind,Animals,Water,Insects
Generally night blooming flower are,Scented and Dull in colour,Light weight,Brightly coloured,Bloom in cluster
Malacophily means pollination by,Snail,Birds,Snakes,Bats
Double fertilisation is a characteristic of,Angiosperm,Gymnosperm,Ferns,Bryophytes
The formation of fruit from ovary without fertilization,Parthenocarpy,Apogamy,Apospory,Parthenogenesis
Female gamate present in ovary is,Egg,Oosphere,Carpel,Synergids
Night blooming have flowers which are,Scented,Bright coloured,Dry stigma,None
Apomixis involves development of embryo directly from,Nucellus,Synergids and antipodal,Hilum,Integument
Endosperm wall is formed from,Integumental sac,Ovule,Nucellus,Micropyle
Food is not stored in the cotyledons and endosperm in,Allium cepa,Nymphea,Litchi,Coconut
Winged pollen occurs in,Pinus,Hiptase,Shorea,Cycas
Double fertilisation is exceptional to,Angiosperm,Pterydophytes,Bryophytes,Thallophytes
Coir is obtained from,Mesoderm,Ectoderm,Endoderm,Both (a)and (b)
Recurrent apomixis involves,Both,Generative apospory,Somatic apospory,None
In angiosperm female gametophyte is represented by,Embryo sac,Ovary,Embryo,Carpel
Entry of pollen tube into the ovule through the passage of microphyl is,Porogamy,Chalazogamy,Syngamy,Mesogamy
Development of embryo directly from the cell of nucellus is,Apospory,Parthenogenesis,Parthenocarpy,Polyembryony
Development of embryo from some cells of the embryo sac other than the Egg cell is,Apogamy,Apospory,Parthenocarpy,Polyspermy
Pollen grains are nourished by,Tapetum,Epidermis,Endothecium,Middle layer
The process of development of embryo sac is,Megagametogenesis,Microsporogenesis,Megasporogenesis,Micro gametogenesis
In parthenocarpy the embryo develops from,Nucellus,Chalaza,Micropyle,Funicle
The pollination by wind is called,Anemophily,Hydrophily,Entemophily,Malacophily
Development of fruit without fertilization is,Parthenocarpy,Apomixis,Pomogeny,None
Which one is a dicot plant,Sunflower,Marchantia,Maize,Pinus
Exine of pollen grain is made up of,Sporopollenin,Pectocellulose,Ligno-cellulose,Pollen kit
parachute dispersal can be traced in,Taraxacum,Tomato,Mauston,Gossypium
"When pollen of a flower is transferred to the stigma of another flower of the same plant, the pollination is referred as",Geitonogamy,Autogamy,Xenogamy,Allogamy
Following parts of flower help in pollination,Petal,Sepal,Androecium,Gynoecium
The entry of pollen tube through the micropyle is called,Porogamy,Chalazogamy,Allogamy,Geitnogamy
In a seed food is generally stored in,The cotyledons or endosperm,The radicle,The fruit,The micropyle and seed coat
The advantage of Cross fertilization when compared with self fertilisation is that,There is a greater variety among the plants of Next Generation,All the plants in the next generation will be healthier,The next generation will be a constant type,"The parents, characteristics are inherited"
Sporangium developed from a group of cell is called,Eusporangiate development,Heterosporangiate development,Leptosporangiate development,Homosporangiate development
Which of the following is polycarpic,Pear,Pea,Agave,Bamboo
"Mood of a production, resulting in the development of an embryo without the act of fertilization/meiosis in",Apomixis,Amphimixis,Apogamy,Agamospermy
Flowers which open only once in its lifetime called,Monocarpic,Polycarpic,Bicarpic,Unicarpic
In angiosperm embryo sac denotes,Mega-gametophyte,Magasporophyll,Mega-sporangium,None
In which we find seed but no fruit,Cycas,Pteris,Selaginella,Lichen
The flower which never opens in its life Span is,Cleistogamous,Chasmogamous,Homogamous,Heterogamous
Which of the following is not a method of asexual reproduction,Pollination,Layering,Grafting,Runners
Inner layer of exine is,Endexine,Sexine,Nexine,Tactum
Pollen tube growth is directed by,Vegetative nucleus,Generative nucleus,Microspore,Ovule
Mother cell fusion with daughter/ Sister cells in yeast,Pedogamy,Pseudogamy,Adelphogamy,Apogamy
Which group has similar means of vegetative propagation,"Asparagus ,sisoo","Rose ,banana","Onion , potato","Strawberry,turmeric"
Which of the following isn't a form of a sexual reproduction in plants,Pollination,Grafting,Layering,Runner
When the pollen grain transfer from the one flower to another flower in same plant,"Genetically self pollination, but ecologically cross pollination",Genetically cross pollination but ecologically self pollination,Ecologically cross pollination,Ecologically self pollination
Production of two types of spore is known as,Heterospory,Homospory,Heterogamy,Gamospory
Coir is the commercial product obtained from,Cocus nucifera,Triticum aestivum,Juglans regia,Pisum sativum
Function of endothecium is,Dehiscence of another,nutrition,Formation of sporopollenin,Dispersal of spores
True regarding microspore mother cell for formation of male gametophyte is,1 meiosis for 4 haploid microspore,Undergoes 2 mitosis for formation of 4 microspore,1 mitosis for 4 haploid microspore,1 Mitosis for 8 haploid microspore.
Seedless fruit is obtained from,Parthenocarpy,Parthenogenesis,Apospory,Apogamy
Development of diploid embryo sac from diploid parts like nucellus,Apospory,Diplospory,Adventitive embryony,Parthenogenesis
Development of sporangia from single cell,Leptosporangiate,Eusporangiate,Valvate,Imbricate
Embryo sac represents,Megagametophyte,Megaspore,Microgametogenesis,Megagametogenesis
Endosperm of angiosperm is,Triploid,Haploid,Diploid,Tetraploid
Integument in ovule is developed into,Seed coat,Seed,Fruit wall,Embryo
Stalk of ovule is,Funicle,Petiole,Hilum,Pericarp
"When fruit is developed without fertilisation, then it is called",Parthenocarpy,Parthenogenesis,Polyembryony,Apomixis
Which of the following is not a form of asexual reproduction in plant,Pollination,Grafting,Layering,Runners
Formation of fruits without fertilisation is known as,Parthenocarpy,Polyembryony,Polygamy,Parthenogenesis
Pollen tube releases male gametes a the beginning into,Polar nuclei,Synergids,Egg,Antipodals cells
Aleurone layer is rich in,Protein,Fat,Starch,Vitamin
Synergids are,Haploid,Diploid,Triploid,Hexaploid
"In a mature fertilized ovule n, 2n,3n condition respectively are",Egg nucellus and endosperm,Antipodals synergids and Integuments,Egg antipodals and nucellus,Endosperm nucellus and egg
Translator mechanism for pollination is present in,Calorropis,Ficus,Morigna,Agave
Stalk of ovule is called,Funicle,Caruncle,Nucellus,Pedicel
A leaf like covering that protects plumule is called,Coleoptile,Coleorhiza,Scutallum,Aleurone
The pollination in between the flowers of same plants is,Geitonogamy,Xenogamy,Autogamy,Allogamy
Bisporic embryo sac is,Allium type,Polygonous type,Oenothera type,Peperomia type
Vegetative propagation in chrysanthemum occurs by,Sucker,Offset,Stolon,Runners
