question,answer,wrong1,wrong2,wrong3
The ecological niche of an organism is:,Its relationship with the community along with the physical space it occupies,The space it occupies,The kind of habitat it lives,Its relationship with its organism
Eutrophication is observed in:,Lakes and ponds,Rocks,Desert,Saline soils
Rhizobium present in root nodules of legumes is:,Symbiosis,Commensalism,Ammensalism,All
Plants growing on cold region are:,Psychrophytes,Halophytes,Heliophytes,Sciophytes
Biosphere refers to:,Area occupied by plants and animals,Plants of land and water,Area occupied by animals,Plants of entire world
Which of the following is a biological sequence?,Producer-consumer-reducer,Consumer-producer-consumer,Producer-consumer-consumer,Reducer-producer-consumer
The Greek word from which the word 'ecology' is derived is:,Oikos,iokos,iokus,Oikus
Maximum variation of organism is found in:,Tropical rain forest,Desert,Grassland,Temperature
The salt loving plants are called:,Halophytes,Thermoacidophytes,Methanogens,Saltophytes
Heliohytes are:,Sun-loving plants,Light loving plants,Shade loving plants,Water loving plants
"In a soil profile, small insects, bacteria and fungi are in abundance in:",Duff layer,Litter layer,Humus layer,A2 layer
In ecosystem energy flows in:,Unidirection,Bidirection,Multidirection,Tridirection
Which of the following can explain the energy stored in one ecosystem ?,Pyramid of biomass,Trophic level,Food chain,Food web
The imitation of one plant to others in order to attract or defend from enemies is known as:,Mimicry,Protandry,Protogyny,Cleistogamy
Plants growing in saline soil are:,Halophytes,Heliophytes,Hydrophytes,Xerophyte
The best indicator of SO2 pollution is:,Lichen,Algae,Fern,Fungi
The top trophic level of food chain of a pond ecosystem is occupied by:,Large fishes,Water plant,Insects,Small fishes
"Phyllode is the modification of leaf meant for photosynthesis, it is considered as.... adaptation:",Xerophytic,Hydrophytic,Mesophytic,Halophytic
The relationship between two animals in which one gets benefit and other gets neither benefit nor harm is called:,Commensalism,Mutualism,Parasitism,Symbiosis
The concept of ecosystem was first given by:,E.P. odum,Carl linnaeus,Charles Darwin,G.Tansley
The interaction of biological community with its non living surrounding is known as:,Ecosystem,Ecotype,Ecological pyramid,Biodiversity
Interaction of biological community with its non-living surrounding is known as:,Ecosystem,Ecotype,Ecological pyramid,Biodiversity
All the living organisms of the earth belongs to:,Biosphere,Population,Community,Telophase
Xedophytic plants have long root system in order to:,Draw H20 from deep water beds,Give mechanical support,To reduce transpiration,To prevent water loss
Cyclic movement of inorganic nutrients in an ecosystem is:,Biogeochemical cycling,Chemical cycling,Recycling,Biological cycling
Any undesirable change in the environment is known as:,Pollution,Evolution,Conservation,Succession
One of the early successional fast growing trees in the temperate zone is:,Oak,Alder,Tea,Sal
Acacia catechu is found in:,Tropical zone,Alpine,Temperate,Sub alpine
Shorea robusta is found in:,Tropical zone,Temperate,Sub-alpine,Alpaline
Which of the following habitats shows the highest biodiversity of living species?,Tropical rain forest,Temperate,Grassland,Desert
A food chain always starts with:,Photosynthesis,Respiration,Decay,Nitrogen fixation
Ecologist Elton proposed the concept of:,Ecological pyramid,Ecological niche,Ecosystem,Ecology
Soil is physiologically dry when:,Concentration of the soil solution is higher than that of the cell,Soil temperature is 40°c,It has no hygroscopic water,There is excess of CO2 in soil
Synecology is the study of:,Community in relation to environment,Individuals,Environment,Water
The relationship between producers and consumers in an ecosystem can be understood by:,Ecological pyramid,Food chain,Ecological niche,Food web
Relation between host and parasite:,Parasitism,Commnsalism,Symbiosis,Association
"Larger fish prey upon smaller fish, smaller fish upon water Flea which depend upon phytoplankton, here water Flea acts as:",Primary consumer,Secondary consumer,Tertiary consumer,Decomposer
The physical and chemical properties of soil is related to factor:,Edaphic,Ecological,Topographic,None
Ecosystem is mainly concerned with:,Both a and b,Energy flow,Recycling of matter,Decomposition of matter
Food chain can not begin in the absence of:,Producers,Carnivorous,Consumers,Decomposers
One of the following is not a tropical fruit?,Betula,Acacia catechu,Shorea robusta,Dalbergio sisso
Which of the following is a part of food web of a given area?,All,Decomposers,Scavenger,Producers
Organisms which are dependent upon other organisms for food are:,Heterotrophic,Autotrophic,Chemosynthetic,Anaerobic
Home land of Shores robusta is:,Tropical zone,Alpine zone,Sub-alpine zone,Temperate zone
"Absence of cuticle, reduction of xylem tissue and presence of aerenchyma indicate the characters of:",Hydrophytes,Xerophytes,Mesophytes,Halophytes
The concept of ecosystem was first given by:,Tansley,de Vries,Lamarck,Linnaeus
Taking away of soil by air or water is called:,Erosion,Emulsification,Solarization,None
Ecology is the study of:,Relationship between organisms and environment,Relationship between plant and environment,Relationship between human beings and environment,Relationship between soil and environment
Some insects catch and eat small insects. They are:,Predator,Parasite,Killer,None
"In Nepal, Shores robusta and Dalberigia sisso are protected as timber yielding plants. Theta are usually found in:",Tropical,Temperate zone,Alpine,Sub-tropical
Which of the following refers to edaphic factor?,Soil,Temperature,Water,Light
Term 'Ecosystem' was coined by:,Tansley,Huxley,Reiter,Odum
"An association in which a tree contains another shrub which is independent and uses tree as a supporter, this is known as:",Epiphytes,Saprophytes,Parasites,Symbiosis
Velamen tissue is the characteristic of the roots of:,Epiphytes,Hydrophytes,Xerophytes,Leech
Eco represents:,Environment,Animals,Organisms,Biosphere
Plants growing in acidic soil is:,Oxalophytes,Halophytes,Lithophytes,Psammophytes
The parasite which can survive in the presence of O2 but also can survive in absence of oxygen is:,Facultative aerobes,Facultative anaerobes,Obligate aerobes,Obligate anaerobes
The organisms that can tolerate narrow range of salinity?,Stenohaline,Euryhaline,Homeothermic,Halophilic
Which of the correct sequence of succession in rocky bare island ?,"Lichen, moss, herbs, woody shrubs","Moss, lichen, herbs, woody shrubs","Moss, lichen, woody shrubs, herbs","Lichen, Moss, Woody shrubs, herbs"
Xeric adaptation is characterized by:,Low atmospheric humidity,Extreme of temperature,Hot temperature,Sands
The rate of nitrogen fixation depend on the soil?,Air,pH,Temperature,Water
Success of animals in their habitat is due to:,Interspecific relations,Natality,Food,Adaptability
Plants growing in acidic soils are called:,Oxylophytes,Lithophytes,Halophytes,Chasmophytes
Mule is example of:,Inter-specific hybridization,Out crossing,Intra-specific hybridization,Cross breeding
Inverted pyramid is not found in:,Pyramid of energy,Pyramid of mass,Pyramid of number,Pyramid of biomass
Atomic nitrogen is converted into nitrogenous compound by:,N2 fixing bacteria,Nitrifying bacteria,Nitrotoxificant,Nitrifying
A green forest had formed where initially there was no any habitat. The possible succession was:,Lichen-moss-herbs-woody shrubs,Herbs-Shrubs-lichen-moss,Shrubs-herbs-lichen-moss,Moss-lichen-herbs-shrubs
Which of these is highest in the ecosystem?,Decomposer,Producer,Consumer,Secondary consumer
Which of these represents the sequence in grassland ecosystem?,Grasshopper-Frog-Snake-Eagle/Hawk,Grasshopper-Snake-Frog-Eagle/Hawk,Grasshopper-Frog-Eagle/Hawk-Snake,Grasshopper-Frog-Snake-Eagle/Hawk
Environment eliminates:,No-advantageous variation,Cells and tissues,Advantageous variation,None
Plants that grow under the canopy of trees are known as:,Sciophytes,Heliophytes,Oxylophytes,Halophytes
Graphical representation of relation between producer and consumers is:,Ecological pyramid,Trophic level,Food web,Food chain
"Natural habitat consisting of herbs, shrubs, trees, insects, birds, bacteria is called:",Different communities,Different population,Ecosystem,Family
An interaction between two individuals where one is benefitted while other is neither benefitted nor harmed is called as:,Commensalism,Predation,Symbiosis,Parasitism
10% energy transfer law in food chain is given by:,Tansley,Lindeman,Elton,Raunkiar
Solid water available to roots is:,Capillary water,Surface water,Hygroscopic water,Gravitation water
The dominant second trophic level in a lake ecosystem is:,Zooplankton,Phytoplankton,Benthos,Plankton
Land mass occupied by forest is about:,30%,60%,11%,22%
Energy transferred from one trophic level to other in a food chain is:,10%,20%,1%,2%
Green house effect is due to the presence of:,CO2 in the atmosphere,Infrared radiations,Ozone layer in the atmosphere,Moisture in the atmosphere
Which of the following is notthe characteristics of sigmoid curve?,Decelerating stage,Accelerating stage,Exponential stage,Stationary stage
Hydroponics is:,Cultivation of plant in soil less condition,Cultivation of plant in aquatic conditions,Cultivation of plant in xerophytic conditions,Cultivation of plans in mesophytic conditions
Which of the following shows lowest diversity?,Tundra,Savannah,Arctic,Tropical
Which is the most stable ecosystem ?,Ocean,Mountain,Desert,Forest
Earth day is celebrated in:,22nd April,21st March,5th June,31st July
Population dispersion can be defined as:,Spatial distribution of individual,Movement from one place to another and dim-migration again,Migration froma natal site,Random mixing of two populations
The word 'Ecology' is derived from two Greek words which means:,The study of home,The study of wild and life,The study of land and life,The study of life
E.coli in human intestine is present as:,Symbiont,Commensal,Parasite,Saprophyte
"Microbes numbering millions in module part of a plant pick a free element from soil and convert it into a compound. The genus of the microbe, the element and the process are:","Rhizobium, Nitrogen and Phosphorus","Rhizobium, Phosphorus and Photosynthesis","Rhizobium, Calcium and Ossification",None
All include minerals commonly found to be deficient in agricultural soil:,"Potassium, Phosphorus, Nitrogen","Sodium, Nitrogen, Potassium","Phosphorus, Calcium, Nitrogen","Nitrogen, Calcium, Sodium"
All living things of an ecosystem are called:,Flora and Fauna,Biome,Biota,Ecotype
Xerophytes plants maintain water level constant by:,Accumulation water,Absorbing water,Balancing salt concentrate,Absorbing water vapor from air
Pheromones are:,All,Bio-pesticide,Bio-insecticide,Anti-fedant
Which process affects carbon cycle?,Excessive use of coal and petroleum,Afforestation,Excessive use of bio-fertilizers,All
The term 'ecosystem' was first coined by:,Tansley,Reiter,Linnaeus,Odum
Plants found in Savannah bio me:,Psilophytes,Psammophytes,Aquatic,Halophytes
An organism which active in sun light:,Diurnal,Nocturnal,Cursorial,Scansorial
Energy is trapped in ecosystem by:,Producer,Primary consumer,Secondary consumer,Tertiary consumer
Waste burning to generate power illustrates:,Bioconversion,Bioremediation,Biodegradation,Biomanipulation
Sere is:,Intermediate communities succcession,Pioneer community,Climax community,Primary succession
Concept of ecosystem is given by:,E.P odum,A.G. Tansley,Haeckel,Reiter
The food chain in which microorganisms break down the energy rich compounds synthesized by producers is:,Detritus food chain,Predator food chain,Parasitic food chain,Herbivore food chain
Genetic drift occurs in:,Small population,Large population,Both,None
Which is the following is better adaptability of plants growing in desert?,All,Deep root,Thick cuticle,Sunken stomata
The term 'ecology' was given by:,Reiter,Haeckel,Odum,None
Association of algae and fungi to form lichen is called:,Symbiosis,Parasitism,Commensalism,Saprophytic
Energy stored in an ecosystem can be explained by:,Pyramid of biomass,Trophic levels,Food web,Food chain
Study of fossil is known as:,Palaentology,Pomology,Palynology,Anthology
Energy flow in an ecosystem is:,Unidirectional,Bidirectional,No flow of energy,May be unidirectional or bi directional
