question,answer,wrong1,wrong2,wrong3
The produt of conjugation of spirogyra is called,Zygospore,Zoospore,Akinete,Chlamydospore
Lateral conjugation in spirogyra occurs between,Two cells of same filament,Different filaments,Both a & b,None of the above
The mode of sexual reproduction in spirogyra is,Isogamous,Oogamous,Anisogamous,None
Most common and advanced type of conjugation in spirogyra is,Scalariform,Indirect lateral,Direct lateral,None
Meiotic division in spirogyra takes place,In the zygote,During gamete formation,In the tip of germling,During formation of aplanospores
In scalariform conjugation two fusing gametes of spirogyra are,Morphologically similar but physiologically dissimilar,Morphologically dissimilar,Morphologically and physiologically dissimilar,Morphologically similar
A diploid structure with a though coat produced during unfavourable condition is,zygospore,Zoospore,Zygote,Spore
"On germination, each Spirogyra zygospore gives rise to",One filaments,Four filaments,Three filaments,Two filaments
'Eye spot' or 'Stigma' is present in,Chlamydomonas,Ulothrix,Spirogyra,None
Chlamydomonas is found in,Fresh stagnant water,Fresh running water,Marine stagnant water,None
Chlamydomonas is,Unicellular and motile,Unicellular and non motile,Multicellular and motile,Multicellular and non motile
The number of chloroplast in Chlamydomonas is,Single,Two,Many,None
Chlamydomonas reproduces asexually by,All,Zoospores,Aplanospores,Hypnospores
The zoospore of Chlamydomonas are,biflagellated,Non-flagellated,Uniflagellated,Multiflagellated
Fertilization in chlamydomonas is,Isogamous,Mesogamous,Anisogamous,Oogamous
Sexual reproduction in Chlamydomonas is,All,Isogamous,Anisogamous,Oogamous
The organ by which Ulothrix is attached to its substratum is called a,Holdfasr,Rhizoid,Trichome,Root
The basal cell known as hold fast of Ulothrix is,Colourless,Green in colour,Red in colour,Blue in colour
The gametes of Ulothrix are,Biflagellated,Quadriflagellated,Multiflagellated,None
Zoospores of Ulothrix are,Quadriflagellated,Uniflagellated,Biflagellated,Multiflagellated
The filament of Ulotheix is,Unbranched,Branched,Brick-shape,Girdle shape
'Kelps' are the members of,Phaeophyceae,Chlorophyceae,Rhodophyceae,None
The structure present in cyanobacteria [BGA] helping in N2-fixation is,Heterocyst,Haplosperm,Holostrum,Hormogonia
"In Nostoc, process of photosynthesis takes place in",Lamellae,Chromoplasts,Chromatophore,Chloroplasts
Heterocysts are,Colourless and thick-walled,Green and thin-walled,Colourless and thin-walled,Green and thick-walled
Nostoc lives symbiotically in,Collaroid root of cycas,Anthocerous thallus,Leaf of Azolla,All
Cyanobacteria resemble bacteria in having,All,70s ribosomes,Naked Dna,Peptideoglycan wall
Reserve food material in red algae is,Floridean starch,Starch,Laminarian starch,Mannitol
In brown Algae reserve food material is/are,Laminarian starch and mannitol,Starch,Laminarian starch,Fats
Most advance groupof algae is,Rhodopyceae,Cyanopyceae,Phaeophyceae,Chlorophyceae
An important antibiotic of algal origin is,Chlorellina,Griseofulvin,Streptomycin,Carrageenin
Alginates (Alginic acid) used as highly efficient gauze in internal operation are obtained from cell walls of,Phyaeophyceae,Cyanophyceae,Rhodophyceae,All of these
Agar-Agar is obtained from,Red algae,Green algae,Brown algae,BGA
An alga very rich in protein is,Spirulina,Scytonema,Chlamydomonas,Cosmarium
The cynobacteria thta is cultivated in the tanks as a protein rich food is,Spirulina,Nostoc,Anabena,Oscillatoria
Antibiotic obtained from chlorella is,Chlorellin,Fuscin,Pectin,Chlorelomycine
"Chlorella, known as 'Space algae' is used in space craft as a source of",Oxygen,Protein,Energy food,None
Irish moss belongs to,Red algae,Bryophyta,Lichen,Brown algae
I2 is obtained from,Brown algae,Red algae,Blue green algae,None
Carrageenin is obtained from,Chondrus,Batrachospermum,Sargassum,Ulva
Red rust of coffee is caused by,Cephaleuros,Bacteria,Nitella,Harveyella
A parasitic algae causing red rust of tea and coffee is,Green algae,Red algae,Brown algae,Blue green algae
Algae found in hot water springs is,Oscillatoria,Cladophora,Zoochlorella,CEphaleurous
No unicellular member os known among,Brown algae,Green algae,Red algae,Red and Brown algae
Which one of the following does not have flagellated male gamete?,Red algae,Brown algae,Mosss,Green algae
Which of the following bacteria shows darting type of movement ?,Vibrio,Coccus,Spirochaetae,Clostridium
Synzoospore is found in,Vaucheria,Oedogonium,Spirogyra,Ulva
