question,answer,wrong1,wrong2,wrong3
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
30. Chloroplast containing tissue in leaves are,chlorenchyma,Parenchyma,collenchyma,casparian stripe
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
31. Starch is mainly manufactured by,Palisade parenchyma,Spongy parenchyma,Guard cells,Vascular bundle
32. Pits are the characteristics of,Sclerenchyma,Collenchyma,Parenchyma,Companion cell
33. Bordered pits are found in,Vessels,Sieve tubes,Sieve cells,Companion cells
34.Which of the following is a complex permanent tissue,Xylem,Parenchyma,Collenchyma,Sclerenchyma
35 Which of the following is not a component of xylem,Sieve tube,Vessels,Tracheids,Wood parenchyma
36. Wood is,Secondary xylem,Primary xylem,Primary pholem,Secondary phloem
37.Which of the following cells lacks nucleus,both a and b,Sieve tube,Sieve cells,Companion cells
38.The xylem that is formed from procambium and has lignified cell wall is known as,Metaxylem,Primary xylem,Secondary xylem,Protoxylem
39.The type of thickening or lignification is angular or spiral in,Protoxylem,Metaxylem,both a and b,Sieve cells
40. Bast fibres are frequently found in,Secondary phloem,Secondary xylem,Primary xylem,Primary phloem
41.Sieve tubes are a part of,Bast,Xylem,Vascular cambium,Cork cambium
42.The tissue responsible for ascent of water and minerals in plant is,Xylem,Sieve tube,Phloem,Cambium
43.The transportation of minerals & water in xylem is,Unidirectional,Bidirectional,In all direction,None
44. P-protein is formed in,Sieve tube,Tracheids,Sieve cells,Vessels
45. Balloon like structures formed by adjacent parenchyma cells into xylem vessels through pits are,Tyloses,Calloses,Tylosoides,Phellem
45. Balloon like structures formed by adjacent parenchyma cells into xylem vessels through pits are,Tyloses,Calloses,Tylosoides,Phellem
45. Balloon like structures formed by adjacent parenchyma cells into xylem vessels through pits are,Tyloses,Calloses,Tylosoides,Phellem
45. Balloon like structures formed by adjacent parenchyma cells into xylem vessels through pits are,Tyloses,Calloses,Tylosoides,Phellem
46 A mature sieve tube differ from a vessel in,Abscence of lignified walls,In lacking a functional nucleus,Being nearly dead,Lacking a cytoplasm
47.Sieve tubes differ from sieve cells because they,Are shorter,Have sieve pores mainly at end walls,Lack nuclei,Are dead
48. The cells functionally associated with sieve tube,Companion cell,Phloem fibres,Phloem parenchyma,collenchyma
49. The companion cells are present in the phloem of,Angiosperm only,Pteridophyta and angiosperms,Gymnosperm and angiosperm,None
50. Companion cells are present alongside the,Sieve tubes,Xylem vessels,Sieve cells,Tracheids
51.Conducting part of a phloem is called,Leptome,Hadrome,Trachea,None
51.Conducting part of a phloem is called,Leptome,Hadrome,Trachea,None
51.Conducting part of a phloem is called,Leptome,Hadrome,Trachea,None
52. The conductive tissue present in gymnosperm consists of,Tracheids,Vessels,Sieve tube,wood fibre
53. Centrifugal xylem is feature of,Stem,Root,Both a and b,None
54. A tissue with spiral thickening in the cell wall capable of absorbing water from air is known as,Velamen,Cork,Epiblema,Hypodermis
55. Lactiferous vessels are found in,cortex,Xylem tissue,Phloem tissue,none
56. A layer of submersed cells below epidermis of root of certain plants is,exdodermis,secondary epidermis,hypodermis,endodermis
57.Casparian strips and passage cells occur in,Endodermis,Epidermis,Epiblema,Exodermis
59. Endodermis is a part of,Cortex,Stele,Pith,Pericycle
60.The layer of cells lying between endodermis and vascular bundle is,Pericycle,Cortex,Pith,Exodermis
61. Pericycle of root is made up of,Parenchyma,Collenchyma,Sclerenchyma,Fibres
62.The stele consists of,"Vascular bundle, pericycle, pith and medullary rays",Only vascular bundle,"Vascular bundle , pericycle , pith",vascular bundle and pith
63.Part of ground tissue inside endodermis is called,Stele,Pith,Cortex,Cork
"64. When a meristematic tissue cambium is present inside a vascular bundle, the bundle is said to be",Open,Conjoint,Closed,Collateral
65. A vascular bundle in which phloem is towards pericycle and xylem towards the centre pith and separated by strips of cambium is said to be,Collateral open,Bicollateral open,Concentric,Exarch/ centripetal
66. When phloem is embedded within xylem then it is,Amphivasal,Amphicribal,Mesarch,Bicollateral
67. Radial vascular bundles occur in,Monocot root and dicot root,Stem,Monocot shoots,Monocot root and dicot shoot
69. Bicollateral vascular bundles are found in the stem,Pumpkin,Cycas/sunflower,Gram/canna,Dracaena
70.The type of xylem found in fern plant,Mesarch,Amphivasal,Amphicribal,Bicollateral
70.The type of xylem found in fern plant,Mesarch,Amphivasal,Amphicribal,Bicollateral
71. Girdling experiment cannot be done in sugarcane because,Vascular bundles are scattered,Vascular bundles are collateral,Cambium is absent,Vascular bundles are closed
72. Grafting is not possible in monocot plants,Cambium is absent,Vascular bundles are scattered,Endodermis is absent and plants are herbaceous,Bundle sheath is sclerenchymatous
73. Vascular bundles in dicot stems are,"Open , collateral, endarch","Closed , collateral , endarch","Open, collateral, exarch","Closed, collateral , exarch"
74. Four vascular bundles are present in,Dicot root,Monocot stem,Dicot stem,Monocot root
75. Scattered vascular bundles are present in,Monocot stem,Dicot root,Monocot root,Dicot stem
75. Scattered vascular bundles are present in,Monocot stem,Dicot root,Monocot root,Dicot stem
76. Cortex and pith are not distinguished in,Monocot stem,Dicot stem,Monocot root,Dicot root
77. A dicot root can be identified by,Exarch vascular bundles,Endarch vascular bundles,Presence of numerous xylem bundles,Presence of large pith
78. Pith is not well developed/small or absent inMono,Dicot root,Monocot stem,Monocot root,Dicot stem
79 .Well developed pith is found in,dicot stem and monocot root,Monocot root and monocot stem,Monocot stem and dicot root,dicot stem and dicot root
80. Collenchymatous hypodermis is present in,Dicot stem,Monocot stem,Both dicot and monocot stem,monocot root
81. Phloem parenchyma is absent in,monnocot stem,Dicot stem,dicot leaf,Dicot root
82. Hairs are multicellular in,Stem,Root,Leaf,All
83. Bordered pits are common in,Gymnosperms,Monocots,Dicots,All
84 .Vessels are the major water conducting cells in,Angiosperms,Monocots only,Dicots only,Gymnosperms
85. Mesophyll tissue is differentiated into palisade and spongy parenchyma in,Dorsiventral leaves,Isobilateral leaves,Both a and b,None
"86. Minute pores on the epidermal surface, exclusively meant for exchange of gases in plants is",Stomata,Hydathode,Pit,lenticel
"86. Minute pores on the epidermal surface, exclusively meant for exchange of gases in plants is",Stomata,Hydathode,Pit,lenticel
"86. Minute pores on the epidermal surface, exclusively meant for exchange of gases in plants is",Stomata,Hydathode,Pit,lenticel
"86. Minute pores on the epidermal surface, exclusively meant for exchange of gases in plants is",Stomata,Hydathode,Pit,lenticel
87. Which of the following is absent in leaf,Lenticles,Stomata,Mesophyll,Stomata
87. Which of the following is absent in leaf,Lenticles,Stomata,Mesophyll,Stomata
87. Which of the following is absent in leaf,Lenticles,Stomata,Mesophyll,Stomata
88. The origin of vegetative branch is,Exogenous,Endogenous,Schizogenous,Internal from intercalary meristem
89. Cambium is considered a lateral meristem because,It increases the girth of a plant,It increases the height and diameter of a stem,It gives rise to lateral branches,It increases the length of a plant
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
90. In dicot root the cork cambium develops from or orginates in,Pericycle,Cortex,Epidermis,conjuctive tissue
91. The cork of dicots is also known as,Phellem,Phellogen,Phelloderm,Phloem
92 .The function of cork cambium is to produce,Both cork and secondary cortex,Only cork,Only cambium,Only secondary cortex
93. Periderm is composed of,"Cork cambium, cork and secondary cortex",Cork and secondary cortex,"Cork cambium, cork and secondary phloem",Cork alone
94. The outer bark of a tree comprises of,Cork and secondary cortex,Cork,Rhytidome,Both together
95. Cork cells are airtight and water proof in nature due to,Suberin,Cutin,Lignin,All of these
96. Sclerenchymatous cells in their cell walls have large percentage of,lignin,Cellulose,Pectin,silica
97. The casparian rings are present in,Endodermis,Pericycle,Epidermis,Epiblema
99. The process by which plant becomes woody is,Lignification,Calcification,Impregnation,Fossilation
100. Timber is,secondary xylem,Secondary phloem,Secondary cortex,phellem
101. Cambium activity is highest in,Spring,Autumn,Rain,Winter
103. Annual rings seen in cross section of trees consists of,Spring and autumn wood,Summer and winter wood,Heart and sap wood,Porous and non porous wood
103. Annual rings seen in cross section of trees consists of,Spring and autumn wood,Summer and winter wood,Heart and sap wood,Porous and non porous wood
103. Annual rings seen in cross section of trees consists of,Spring and autumn wood,Summer and winter wood,Heart and sap wood,Porous and non porous wood
"104.The cross section of the trunk of trees shows 50 annual rings, the age of tree is",50 years,25 years,100 years,50 months
105. Annual rings are quite distinct in plants growing in,Temperate region,Tropical region,Equatorial region,Artic region
106. Functional xylem of dicot tree is,Sap wood,Autumn wood,Heart wood,Hard wood
107. Heart wood helps in,Mechanical support,Ascent of sap,Translocation of food,All of the above
"108. The inner, darker and harder portion of secondary xylem that cannot conduct water, in an older stem is called",Heart wood,Alburnum,Bast,Wood
109. Sap wood differs from heart wood in being,Lighter and conducting,Darker and non conducting,Softer and non conducting,Harder dark and non conducting
110. Alburnum is,sap wood,Heart wood,Hard wood,soft wood
111. A secondary wood is called porous wood when it posses,Vessels,Pores,Only tracheids,Parenchyma
112. Soft wood is associated with,Gymnosperms,Higher pteridophytes,Angiosperms,Dicot stems
113. Diffuse porous wood are characteristics of plants growing in,Tropics,Alpine region,Temperate climate,Cold winter
"114.Numerous vascular bundles, lack of cambium and lack as well demarcated pith is found in",Sugarcane,Sunflower,Radish,Pea
115. In which tissue the plastids are never present,Sclerenchyma,Parenchyma,Arenchyma,Collenchyma
116. The tissue which is conspicuously absent from monocot stems and all roots is,Collenchyma,Parenchyma,Sclerenchyma,Chlorenchyma
117. Abnormal secondary growth is observed in,Dracaena,Wheat,Rice,Ginger
118. If a a stem is girdled first,Root dies first,Shoot dies first,None of it dies first,Both of it dies first
119. Which of the following forms secondary xylem in cambium ring,Fusiform initials,Ray initials,Both,None
120. Amphivasal vascular bundle is found in,Cycas and dryopteries,Draceana and yucca,Helianthus and cucurbita,Maize and wheat
120. Amphivasal vascular bundle is found in,Cycas and dryopteries,Draceana and yucca,Helianthus and cucurbita,Maize and wheat
121. Which of the following plant possesses both living and dead mechanical tissue,Dicot stem,Monocot stem,Dicot root,Monocot root
