question,answer,wrong1,wrong2,wrong3
Which species represents the electrophile in aromatic nitration?,\(NO2^{+}\),\(NO2^{-}\),NO2,\(NO3^{-}\)
Which of the following behave both as a nucleophile and as an electrophile?,CH3-C≡N,CH3OH,CH3= CH – CH3,CH3– NH2
Intermediate involved in Reimer-Tiemann reaction is,Carbene,Carbocation,Carbanion,Free radical
Among the following alkenes; 1-Butene;cis-2-Butene; trans-2-Butene. The decreasing order of stability is,III > II > I,III>I>II,I > II > III,II>I>III
Nucleophilicity order is correctly represented by,\(CH3^{-}> NH2^{-}> HO^{-}> F^{-}\),\(CH3^{-}< NH2^{-}< HO^{-}< F^{-}\),\(CH3^{-}= NH2^{-}> HO^{-}= F^{-}\),\(NH2^{-}> F^{-}> HO^{-}> CH3^{-}\)
In which of the following homolytic bond fission takes place?,Photochlorination of methane,Alkaline hydrolysis of ethyl chloride,Addition of HBr to double bond,Nitration of benzene
Acetaldehyde is the rearrangement product of,Vinyl alcohol,Methyl alcohol,Allyl alcohol,All are correct
Which of the following is the most stable?,Tropylium cation,\(Ph3C^{+}\),\(Ph2CH^{+}\),\(PhCH2^{+}\)
"The arrangement of CH3)3C– , (CH3)2CH– , CH3CH2– when attached to benzene or an unsaturated group in increasing order of electron releasing effect",(CH3)3C– < (CH3)2CH– < CH3CH2–,CH3CH2– < (CH3)2CH– < (CH3)3C–,(CH3)2CH– (CH3)3C– < CH3CH2–,(CH3)3C– < CH3CH2– < (CH3)2CH–
The compound having only primary hydrogen atoms is,"2,3-Dimethyl but-2-ene",Isobutane,Cyclohexane,n-butane
The number and type of bonds between two carbon atoms in calcium carbide are,"One sigma, two pi","One sigma, one pi","Two sigma, one pi","Two sigma, two pi"
Which one of the following acids would you expect to be the strongest?,F-CH2COOH,I-CH2COOH,CI-CH2COOH,Br-CH2COOH
"Consider the following nucleophiles \(F^{-} , Cl^{-} , Br^{-} , I^{-} \). The correct decreasing order of nucleophilicity is",\(I^{-}> Br^{-}> Cl^{-}> F^{-}\),\(F^{-}> Cl^{-}> Br^{-}> I^{-}\),\(Cl^{-}> F^{-}> Br^{-}> I^{-}\),\(Cl^{-}> Br^{-}> I^{-}> F^{-}\)
"In Hofmann bromamide reaction, the reactive intermediate involved is a",Nitrene,Carbocation,Carbanion,Carbene
"The effect of -NO2, -CN, -COOH, -Cl decreases in the order",NO2 > CN > COOH > Cl,Cl > COOH > CN > NO2,CN > NO2 > Cl > COOH,COOH > CN > NO2 > Cl
"The less stable carbocation rearranges to more stable carbocation. During this rearrangement, the migrating atom or group leaves as a",negatively charged ion,free radical,carbene,positively charged ion
