question,answer,wrong1,wrong2,wrong3
2C2H5OH + 2Na   -    2C2H5ONa + H2  .   The above reactions shows,The acidic nature of C2H5OH,acidic nature of Na,oxidising action of Na,reducing action of C2H5OH
Alcohol reacts with organic acids to give,Esters and water,Esters and inorganics acids,Esters and HCl,None
Order of esterification of alcohols is:,P>S>T,T>S>P,S>T>P,None of these
"The most suitable reagent for the conversion of

RCH2OH   -     RCHO is",PCC(pyridine chloro chromate),KMnO4,K2Cr2O7,Cr2O3
Which of the following gives ketone on oxidation,CH3CHOHCH3,(CH3)COH,CH3CH2CH2OH,(CH3)2CHCH2OH
"A compound 'Y' is treated with acidified K2Cr2O7 doesnot affect the solution and They do not react with 2,4 DNP.",2 Methyl-2-propanol,Ethanol,Propan-2-ol,propanol
"When vapours of an alcohol are passed over hot reduced copper, alcohol is converted into alkene, the alcohol is",Tertiary,Primary,Secondary,None
Tertiary alcohol in 1st oxidation gives,Alkene,Carboxylic acid,ketone,Adehyde
Dehydration of ethyl alcohol gives an intermediate is,Ethylium ion,Carbonium ion,Free radical,Carbonion
"When Ethyl alcohol is heated with excess of concentrated sulphuric acid at about 160-170°C, it produces",Ethene,Ethane,Ethyne,Ethyl ether
Glycerol on treatment with oxallic acid at 110°C forms,Formic acid,Co2 and CO,Allyl alcohol,Glycerol
"When ethyl alcohol is heated with alumina at 350°C, the product formed is",Ethene,Ethane,Ethyne,Ethanal
"An organ compound conatining oxygen gives only carboxylic acid, with change of weight of 14 units than the organic compound is:",Primary alcohol,Secondary alcohol,Aldehyde,Ketone
Which of the following compounds can be used as antifreeze in automobille radiators?,Glycol,Methyl alcohol,Nitrophenol,Ethyl alcohol
Alcohol can be dried by using,CaO,anh.CaCl2,conc.H2SO4,Ca(OH)2
Ethanol and diemthyl ether form a pair of functional isomers. The boiling point of ethanol is higher than that of dimethyl ether. due to the prsence of,H-bonding in ethanol,H-bonding in dimethyl ether,CH3 group in ethanol,CH3 group in dimethyl ether
Major constituent of dynamite is,Nitroglycerine,Nitrobenzene,Picric acid,TNT
Glycerol is used in the manufacture of,dynamite,varnish,paints,soft drinks
Boiling point of alcohol is more than ether due to,H-bonding,Covalent bonding,Ionic bonding,Co-ordinate bonding
B.P. of alcohol is,1°>2°>3°,3°>2°>1°,2°>1°>3°,2°>3°>1°
Glycerol reacts with conc. H2SO4 and Conc. HNO3 to give,trinitro glycerine,Glyceryl nitrate,Dinitro glycerine,None
Glycerol on treatment with a mixture of concentrated HNO3 and H2SO4 gives a explosive product. The product is,Trinitroglycerin,Mono-nitroglycerine,Dinitroglycerin,Nitroglyceride
Glycerol contains ..................... alcoholic groups.,2 primary and 1 secondary,3 primary,1 primary,1 primary and 2 secondary
Alcohol poisioning occurs due to presence of ............. in alcohol that is used for drinking.,Methyl alcohol,Carbonic acid,Ethyl alcohol,Impurities(HCN + HCOOH)
85% ethanol is present in,Methylated spirit,Absolute alcohol,Wash,Rectified spirit
Hydrolysis of coconut oil yields,glycerol,glycol,glyceraldehyde,none
Glycerin is obtained from,Fat,Soap,Acid,Amine
"1°, 2° and 3° alcohols are distinguished by all of the following  methods except.",Hoffmann method,Lucas test,Victor meyer test,Oxidation test
Which of the following gives red colour in Victor Meyer's test?,Ethyl alcohol,Isopropyl alcohol,2-Butanol,ter-Butanol
CH3CH2OH + excess conc. H2SO4  -   the product of rxn is:,Ethylene,Ethane,Diethyl ether,Ethyl acetate
An alcohol CH3(CH2)nOH is given. If (CH2)n is increased then the solubility of an alcohol in polar and non polar solvent:,Decrease in polar solvent and increases in non-polar solvent.,Increases in both polar and non-polar,Decreases in both polar and non-polar,Increase in polar solvent and decreases in non-polar solvent
RCH2CH2OH can be converted into RCH2CH2COOH by the following sequence of steps,"PBr3,KCN,H3O+","PBr3,KCN,H2/Pt","KCN,H3O+","HCN,PBr3,H3O+"
Ethyl alcohol exhibits acidic character on reacting it with,Sodium metal,Acetic acid,Hydrogen chloride,Acidic K2Cr2O7
,,,,
,,,,
"CH3CH2OH P+I2  -   A Mg ether    -    B  HCHO    -   C  H2O    -    D

The compound D is",n-propyl alcohol,propanal,butanal,n-butyl alcohol
Dehydration of ethanol yields,Mixture of ethylene and ethxoyethane,ethylene,ethoxy ethane,ethyne
t-butyl alcohol is produced by the reaction of CH3MgBr and,CH3COCH3,CH3CHO,CH3CH2Cl,C6H5CHO
RCHO reacts with RMgBr and the product of hydrolysis yeilds,Secondary alcohol,Primary alcohol,Tertiary alcohol,Acetone
"On heating glycerol with conc.H2SO4, a compound is obtained which has bad odour. The compound is",Acrolein,Formic acid,Allyl alcohol,Glycerol sulphate
n-propyl alcohol and isopropyl alcohol can be chemically distinguished by which reagent,oxidation with potassium dichromate,PCl5,reduction,ozonolysis
"Identify Z in the series

CH3CH2CH2OH conc.H2SO4 160-180°C  -   X Br2    -   Y Alc. KOH  -   Z",CH3-C≡CH,CH3(CH)-OH-CH2-OH,CH3-C(OH)=CH2,CH3-CH=CH2
