question,answer,wrong1,wrong2,wrong3
Streptomycin is a derivative of,Carbohydrates,Peptides,Purines,Terpenes
One of the oxidants used with liquid propellants is,nitrogen tetroxide\((N_2O_4)\),ammonium perchlorate,nitrocellulose,sulphuric acid
Dettol consits of,Chloroxylenol + terpineol,Xylenol + terpineol,Cresol + ethanol,none of the three
Dynamite contains,nitroglycerine mixed with saw dust,nitroglycerine mixed with \(H_2SO_4\),both of these,none of these
Which of the following is an insecticide?,BHC,Bakelite,TNT,Aspirin
An element that is usually found in explosive is,nitrogen,Sulphur,aluminium,carbon
Which of the following can possibly be used as analgesic without causing addiction and mood modification?,N-acetyl-p-aminophenol,Morphine,Diazepam,Tetrahydrocational
The following compound is used as,analgesic,an anti-inflammatory compound,hypnotic,antiseptic
Amoxicillin is semi-synthetic modification of,penicillin,streptomycin,tetracycline,chloramphenicol
2-Acetoxybenzoic acid is,aspirin,antiseptic,antibiotic,mordant dye
DDT is prepared by reaction of chlorobenzene with,\(CCl_3.CHO\),\(CCl_4\),\(CHCl_3\),Ethane
Freon-12 is commonly used as,refrigerant,insecticide,a solvent,fire extinguisher
Moth balls contain,naphthalene,camphor,benzoic acid,cinnamic acid
Alizarin is,mordant dye,direct dye,vat dye,acid dye
Which of the following is an azo dye?,Methyl orange,Phenolphthalein,Malachite green,Methylene blue
Indigo belongs to the class of,vat dyes,mordant dyes,direct dyes,disperse dyes
The substance used in the preparation of malachine green is,benzaldehyde,formaldehyde,acetaldehyde,acetone
Arsenic drugs are mainly used in the treatment of,syphilis,jaundice,typhoid,cholera
Medicine which is an antibiotic is,ampicillin,aspirin,campose,chloroquine
Aspirin is an acetylation product of,o-hydroxybenzoic acid,o-dihydroxybenzene,m-hydroxybenzoic acid,p-dihydroxybenzene
An ester used as medicine is,methyl salicylate,ethyl acetate,methyl acetate,ethyl benzoate
Parathion is,an organic phosphorus compound,chlorinated aromatic compound,chlorinated aliphatic compound,benzene derivative
Which one of the following can be used as anaesthetic?,\(N_2O\),NO,\(NCl_3\),\(NO_2\)
Which one of the following is not an explosive?,o-Aminotoluene,Nitroglycerin,Dynamite,Trinitrotoluene
Which of the following could act as a propellant for rockets?,Liquid hydrogen + liquid oxygen,Liquid hydrogen + liquid nitrogen,Liquid oxygen + liquid argon,Liquid nitrogen + liquid oxygen
Barbituric acid and its derivatives are well known as,Tranquilizers,Antiseptics,Analgesics,Antipyretics
Which of the following gives paracetamol on acetylation?,,,,
