question,answer,wrong1,wrong2,wrong3
Which has the highest knocking property?,Straight chain olefins,Aromatic hydrocarbon,Branched chain olefins,Heterocyclic compounds
which of the following increases anti-knocking properties?,Aromatic chain olefins,Cyclic chain olefins,Branched chain olefins,Straight chain olefins
Most volatile alkane among the following is,n-Butane,n-Hexane,Isopentane,Neopentane
Which of the following reducing agent reduces carbocylic acid directly to alkane?,HI+Red Phosphorus,LiAlH4,NaBH4,Na+C2H5OH
Sodium salt of succinic acid on electrolysis gives,Alkenes,Alkanes,Alkyl halides,Carboxylic acids
"On reaction with Baeyer's reagent, ethylene and acetylene form",Ethylene glycol and oxalic acid,Formic acid and acetic acid,Oxalic acid and ethylene glycol,Acetic acid and Formic acid
Propylene when treated with 1% potassium permanganate the pink colour is dicharged due to formation of,propylene glycol,propanol,propanal,propanone
A gas that decolourised Alk. KMnO4 is solution but doesn't give precipitate with ammonical AgNO3 solution it is,Ethylene,Ethane,Methane,Acetylene
The compound which will give only acetaldehyde on ozonolysis is,2-butene,1-butene,ethene,propane
"A compound on ozonolysis forms two molecules of HCHO, the compound is",C2H4,C2H2,C2H6,C6H6
Which of the compound with molecular formula C5H10 yeilds acetone on ozonolysis?,2-Methyl-2-butene,3-Methyl-1-butene,Cyclopentane,2-Methyl-1-butene
Which reagent converts propene to 1-propanol ?,"B2H6, H2O2, OH-","H2O, H2SO4","Hg(OAc)2, NaBH4/H2O",Aq. KOH
Formaldehyde is obtained from ethylene by,Ozonolysis,Oxidation of KMnO4,Oxidation of HNO3,Oxidation with air using Ag-catalyst
,CH3COOH+HOOC.CH2CH3,CH3COOH+CO2,CH3CHO+CH3CH2CHO,CH3COOH+CH3COCH3
The alkene R-CH=CH2 reacts readily with B2H6 and the product on oxidation with alkaline hydrogen peroxides produces,R-CH2-CH2-OH,R-C=O-CH3,R-CH(OH)-CH2(OH),R-CH2-CHO
Markownikof's rule governs the addition of,Unsymmetrical reagent to unsymmetrical alkenes,Unsymmetrical reagent to symmetrical alkenes,Symmetrical reagent to unsymmetrical alkenes,Symmetrical reagent to symmetrical alkenes
"One of the following which does not observe the anti-Markownikoff's addition of HBr, is",but-2-ene,pent-2-ene,propene,but-1-ene
Reaction of HBr with propene in the presence of peroxide gives,n-propyl bromide,isopropyl bromide,3-bromopropane,allyl bromide
Which of the following compound decolourises bromine water?,,,,
"When CH3CH2CHCl2 is treated with NaNH2, the product formed is",CH3-C≡CH,CH3-CH=CH2,CH3CH2CH(NH2)-NH2,CH3CH2CH(Cl)-NH2
"R-CH2-CCl2-R reagent- R-C≡C-R

The reagent is",KOH in C2H5OH,Na,HCl in H2O,Zn in alcohol
Which of the following will react with sodium metal?,Ethyne,Ether,Ethene,Ethane
A compound is treated with NaNH2 to give sodium salt. Identify the compound.,C2H2,C6H6,C2H6,C2H4
Reduction of 2-butyne with sodium in liquid ammonia gives predominantly,trans-2-butene,cis-2-butene,no reaction,n-butane
Alkene amd alkyne can be distinguished from each other by,Ammonical cuprous chloride,Alkaline KMnO4,Br2 in CCl4,Acidic KMnO4
Which of the following reagents will be able to distinguished 1-butyne and 2-butyne?,NaNH2,HCl,O2,Br2
"Which is the most suitable reagent among the following to distingusih compound from the rest of the compounds?

(1) CH3-C≡C-CH3

(2) CH3-CH2-CH2-CH3

(3) CH3-CH2C≡CH

(4) CH3-CH=CH2",Bromine in carbon tetrachloride,Bromine in acetic acid,Alk. KMnO4,Ammonical silver nitrate
,CH3-(CH3)C(OH)-CH(CH3)-CH3,CH2(OH)-(CH3)C(CH3)-CH2-CH3,CH3-(CH3)C(CH3)-CH(OH)-CH3,CH3-(CH3)C(CH3)-CH2-CH2(OH)
,CH3-(Br)C(CH3)-CH2CH3,CH3-CH(Br)-CH(CH3)-CH3,CH3-CH(CH3)-CH(Br)-CH3,CH3-CH(CH3)-CH2-CH2Br
"In the following reaction:

HC≡CH H2SO4, Hg2+ - 'P'

Product 'P' will not give",Victor Meyer test,Tollen's reagent test,Brady's reagent test,Iodoform test
"Which of the following will convert

CH≡C-CH2CH3 to CH3COCH2CH3 ?",Hg2+/H2SO4,H2O/H+,H2SO4(conc.)/ H3PO4,K2Cr2O7/ KMnO4
The reaction CH3Br + C6H5Br Na ether- CH3-C6H5 + 2NaBr is called,Wurtz-fittig's reaction,Wurtz's reaction,Sandmayer's reaction,Friedal craft's reaction
Which of the following is formed when acetylene is passed through hot Fe tube,Benzene,Ethylene,Ethane,Cyclohexane
"2,2 dibromo propane is formed by",CH3-C≡CH + 2HBr,CH3-C≡CH + HBr,CH3-C≡C-CH3 + HBr,CH3-C≡C-CH3 + 2HBr
Acid Catalyzed hydration of alkenes except ethene leads to the formation of,secondary or tertiary alcohol,primary alcohol,a mixture of primary and secondary alcohol,a mixture of secondary and tertiary alcohol
The major product in the acid catalysed dehydration of 2-pentanol is,2-pentene,4-pentene,3-pentene,1-pentene
Which of the following yeilds both alkane and alkene?,Kolbe's reaction,Williamson's synthesis,Wurtz reaction,Sandmeyer reaction
Nitration of benzene by nitric acid and sulphuric acid is,Electrophilic substitution,Electrophilic addition,Nucleophilic substitution,Free radical substitution
Which one of these is not compatiable with arenes?,Electrophilic additions,Delocalization of pie electrons,Greater stability,Resonance
Major constituent of Marsh gas is,CH4,C2H2,H2S,CO
Natural gas mainly consists of,methane,butane,propane,ethane + octane
Household gaseous fuel (LPG) mainly contains,C4H10,CH4,C2H2,C2H4
The first product obtained during fractional distillation of petroleum is,petroleum ether,kerosene,diesel,heavy oil
Petroleum is a mixture of mainly,alkanes,alkenes,alkynes,alkyl halides
Petroleum contains mainly of,Aliphatic hydrocarbons,Aromatic hydrocarbons,Aliphatic alcohols,None of the above
Kerosene oil is a/an,hydrocarbon,aromatic compound,gasoline,plant oil
"A crude oil fraction mainly contains C11 and C12 hydrocarbons with boiling points from 160° to 250°, it is",Kerosene,Diesel,Gasoline,Refinery gas
The crude oil containing 11 to 13 carbon is,kerosene,diesel,coltar,petrol
"A fuel has the same knocking property as a mixture of 70% isooctane (2,2,4-trimethylpentane) and 30% n-heptane by volume. The octane number of the fuel is",70,100,50,40
Which of the following has highest octane number of 100?,"2,2,4-Trimethylpentane","2,2-Dimethylpentane","2,2,4-Trimethylhexane",n-Octane
Methyl magnesium bromide reacts with ethyl alcohol to form,methane,ethane,propane,butane
The attacking species in aromatic sulphonation is,SO3,H2SO4,HSO4-,SO2+
The reactive species in nitration of benzene is,NO2+,NO3-,NO2-,HNO3
"In Chlorination of benzene, the real chlorinating agent is",Cl+,Cl2,Cl-,HCl
"In Friedal-Craft's reaction, electrophile reagent is",RCO+,AlCl3,RCOCl+,None of these
"In Friedal-Craft's reaction, toulene can be prepared by",C6H6 + CH3Cl,C6H5Cl + CH4,C6H6 + CH2Cl2,C6H6 + CH3COCl
"In Friedal-Craft's alkylation, besides AlCl3 the other reactants are",C6H6 + CH3Cl,C6H6 + CH4,C6H6 + NH3,C6H6 + CH3COCl
Benzene is converted to toulene by,Friedal-Craft reaction,Grignard reaction,Wurtz reaction,Perkin reaction
,IV<I<II<III,III<II<I<IV,I<IV<III<II,II<III<I<IV
Which of the following compounds will be most easily attacked by an electrophile?,,,,
Which one of the following is a free-radical substitution reaction?,,,,CH3CHO + HCN - CH3CH(OH)CN
,A: H3C-C(OH)=CH2     B:H3C-C=O-CH3,A: H3C-C(OH)=CH2     B:H3C-C(SO4)=CH2,A: H3C-C=O-CH3     B: H3C-C≡CH,A: H3C-C(SO4)=CH2   B:H3C-C=O-CH3
Alcoholic solution of KOH is used for,Dehydrohalogenation,Dehydrogenation,Dehalogenation,Dehydration
"Identify Z in the sequence of reactions :

CHCH2CH=CH2 HBr/H2O2    -      Y          -     C2H5ONa      -         Z",CH3-(CH2)3-O-CH2CH3,(CH3)2CH-O-CH2CH3,CH3(CH2)4-O-CH3,CH3CH2-CH(CH3)-O-CH2CH3
