question,answer,wrong1,wrong2,wrong3
"In vinyl cyanide, the hybrid states of C-1, C- 2 and C-3 are respectively","sp, sp², sp²","sp³, sp², sp","sp, sp², sp³","sp², sp², sp³"
Which of the following molecules does not contain any secondary hydrogen atom?,neo-Pentane,n-Pentane,neo-Hexane,iso-Pentane
"The hybrid states of the four carbon atoms in 1, 2-butadiene are................... respectively.","sp², sp, sp², sp³","sp², sp², sp², sp³","sp³, sp², sp², sp²","sp³, sp, sp, sp²"
Which of the following compounds contains maximum number of tertiary hydrogen atoms?,"2,3-Dimethyl butane",n-Hexane,"2,2-Dimethyl butane",2-Methyl pentane
"The hybridization of carbon in diamond, graphite and acetylene is in the order",sp³ sp² sp,sp³ sp sp²,sp sp² sp³,sp² sp³ sp
In which of the following compound sp² hybridization is absent,CH≡C-CH2-CH3,CH≡C-CH=CH₂,CH3-CH=CH2,CH2=CH-CH2-CH3
Each carbon atom in benzene is in the state of hybridization,sp²,sp³,sp,s³p
What hybrid orbitals will form the following compound H3C-CH=CH-CH2-CH3,sp² and sp³,sp and sp³,sp and sp²,Only sp³
The compound in which carbon uses only its sp³ hybrid orbitals for bond formation is,(CH3)3COH,HCOOH,(NH2)2CO,(CH3)3CCHO
Which of the following has a bond formed by overlap of sp-sp³ hybrid orbitals,CH3-C≡C-H,CH3-CH=CH-CH3,CH2=CH-CH=CH2,HC≡CH
The bond between carbon atom (1) and carbon atom (2) in compound N≡C–CH= CH2 involves the hybridized carbon as,sp and sp²,sp² and sp²,sp³ and sp,sp and sp
Number of π bonds in CH2=CH-CH=CH-C≡ CH is,4,2,3,5
Number of π electrons present in naphthalene is,10,4,6,14
Homolytic fission of C-C bond in ethane gives an intermediate in which carbon is,sp² hybridized,sp³ hybrized,sp hybridized,sp³d hybridized
"In which of the compounds given below is there more than one kind of hybridization for carbon 

(1) CH3CH2CH2CH3 

(2) CH3-CH=CH-CH3 

(3) CH2=CH-CH=CH2 

(4) H-C≡C-H",2,2 and 4,1 and 4,2 and 3
The number of sigma bonds in 1-butene is,11,8,10,12
The number of sigma bonds in o-xylene is,18,6,9,12
"In the hydrocarbon

CH3-CH=CH-CH2-C≡CH 

The state of hybridization of carbons 1,3 and 4 are in the following sequence","sp, sp³, sp²","sp, sp², sp³","sp³, sp², sp","sp², sp, sp³"
The number of sp³ hybridized carbon atoms cyclohexene are,4,3,2,5
The number of π bonds in 3-hexyne-1-ene is,3,1,2,4
Select the molecule which has only one π bond,CH3CH=CH2,CH≡CH,CH2=CHCHO,CH3CH=CHCOOH
Carbon atoms in the compound (CN)4C2 are,sp and sp² hybridized,sp hybridized,sp² hybridized,"sp, sp² and sp³ hybridized"
Acetylene molecules contain,3σ and 2π bonds,5σ bond,4σ bond and 1π bond,3σ and 3π bonds
Number of unhybridized orbitals in vinyl acetylene are,6,2,3,4
Maximum bond energy of C-H bonds is found in the compound,Ethyne,Ethane,Ethene,Equal in all the three
Ethylene possess,Five sigma and one pi bond,Two sigma and two pi bonds,Two pi bonds,Four sigma and one pi bond
The enolic form of butanone contains,"12 σ bonds, 1π bond and 2 lone pairs of electrons","11σ bonds, 2π bonds and 2 lone pairs of electrons","12 σ bonds, 1π bond and 1 lone pair of electrons","13 σ bonds, 1π bond and 2 lone pairs of electrons"
"1,3-butadiene has",Only sp² hybridized C-atoms,sp and sp² hybridized C-atoms,"sp, sp² and sp³ hybridized C-atoms",Only sp hybridized C-atoms
Number of σ and π bonds present in 1-butene-3-yne respectively are,"7σ , 3π","5σ , 2π","8σ , 3π","6σ , 2π"
Which is an acidic hydrocarbon,CH3C≡CH,CH3CH2CH2CH3,CH3C≡CCH3,CH2=CH-CH=CH2
Toluene has,15σ and 3π bonds,6σ and 3π bonds,9σ and 3π bonds,9σ and 6π bonds
Conjugated double bond is present in,"1,3-buadiene","1,2-butadiene","1,3-pentadiene",β-butylene
The hybridization of 2nd and 3rd carbon HC≡C -CH=CH₂ is,sp²-sp,sp³-sp³,sp-sp²,sp³-sp
In graphite C-atom Is in............. state,sp²,sp³,sp,None of these
How many π-bonds are present in naphthalene molecule,5,3,4,6
Hybridization state of C in diamond is,sp³,sp,sp²,sp³d
The number of σ and π bonds present in pent-4-en-1-yne is,"10,3","3,10","4,9","9,4"
Hydrogen bonding is maximum in,C2H5OH,CH3-O-CH3,(CH3)2C=O,CH3CHO
"How many methyl group are present in 2, 5- dimethyl 4-ethylheptane",5,2,3,4
Which one of the following does not have sp² hybridized carbon?,Acetonitrile,Acetic acid,Acetone,Acetanide
Allyl cyanide contain σ- and π-bonds,"9σ , 3π","9σ , 9π","3σ , 4π","5σ , 7π"
"The shapes of methane, ethene and ethyne molecules are respectively","Tetrahedral, planar and linear","Tetrahedral, linear and planar","Pyramnidal, planar and linear","Tetrahedral, pyramidal and planar"
The number of double bonds in gammexane,0,1,2,3
The enolic form of acetone contains,"9σ bonds, 1π-bond and 2 lone pairs of electrons","8σ bonds, 2π-bonds and 1 lone pair of electrons","9σ bonds, 2π-bonds and 1 lone pair of electrons","10σ bonds, 1π-bonds and 1 lone pair of electrons"
,1 and 2 sp² ; 3 and 4 sp³,1 and 2 sp² ; 3 and 4 sp,"1, 2, 3 and 4 sp","1, 2 sp³ ; 3, 4 sp²"
,"sp, sp³, sp² and sp³","sp³, sp², sp² and sp","sp, sp², sp² and sp³","sp, sp², sp³ and sp²"
,16,15,4,2
"The general molecular formula, which represent the homologous series of alkanols is:",CnH(2n+2)O,CnH2nO2,CnH2nO,CnH(2n+1)O
,"9σ , 4π","14σ , 8π","18σ , 8π","4σ , 2π"
