question,answer,wrong1,wrong2,wrong3
Synthetic detergents can be represented by the general formula,\(ROSO_3Na\),RONa,RCOONa,RCOOH
The degree of unsaturation of fat can be determined by means of,lodine number,Octane no.,Saponification no.,Melting point
Fats and oil are,Triesters of glycerol,Monosters of glycerol,Diesters of glycerol,Disters of glycol
Magnesium is present in,Chlorophyll,Vitamin C,Hemoglobin,Vitamin \(B_{12}\)
Which of the following metal ion play an important role in muscle contraction?,\(Ca^{2+}\),\(K^+\),\(Na^+\),\(Mg^{2+}\)
Antimony compounds are used in the treatment of,Kala-azar,Filaria,Sleeping sickness,Chagas disease
The cation necessary for coagulation of blood is,Ca,Na,K,Cl
Yeast is an important source of,Riboflavin,Sugar,Protein,Hemoglobin
Fatty acids which must be obtained from diet are called,Essential fatty acids,Non essential fatty acids,Saturated fatty acids,Unsaturated fatty acids
The sugar present in DNA is,Monosachharide,Disachharide,Polysachharide,Complex sugar
The component of blood which maintain osmotic pressure is,Albumin,Mineral salt,RBCs,Blood platelets
The enzyme pepsin hydrolyses,Proteins to amino acids,Fats to fatty acids,Starch to glucose,Nucleotides to nitrogen bases
DNA has which sugar in it,Deoxyribose,Hexose,Ribose,Glucose
To become a carbohydrate a compound must contain at least,3 carbons,2 carbons,4 carbons,6 carbons
Which of the following is an example of ketohexose ?,Fructose,Mannose,Galactose,Maltose
"In fructose, the possible optical isomers are",8,12,16,4
"Glucose gives silver mirror with Tollen's reagent, it shows the presence of",An aldehydic group,An acidic group,An alcoholic group,A ketonic group
Which of the following is the sweetest sugar?,Fructose,Sucrose,Glucose,Maltose
α-D (+)-glucose and β-D (+)-glucose are,anomers,enantiomers,epimers,geometrical isomers
Fat is chemically,Ester,Acid,Alcohol,Amide
Which of the following is a disaccharide ?,Lactose,Starch,Cellulose,Fructose
Cane sugar on hydrolysis gives,Both,Glucose,Fructose,None of these
Sucrose is made up of,D-glucose + D-fructose,D-glucose + L-fructose,L-glucose + L-fructose,L-fructose + L-glucose
Charring of sugar is due to,dehydration,oxidation,reduction,reduction and hydration
Cerebral beri-beri is caused by deficiency of,Thiamine,Riboflavin,Thymine,Pyridoxine
Protein can be denatured by,heat,carbon dioxide,carbon monoxide,oxygen
"An organic compound answers Molish's test as well as Benedict's test, it does not answer Seliwanoff's test. Most probably it is",maltose,fructose,sucrose,proteins
Glucose is stored in our body as,glycogen,protein,fat,lipid
Which carbohydrate is an essential constituent of plant cells?,Cellulose,Sucrose,Glucose,Starch
"On hydrolysis of starch, we finally get",Glucose,Fructose,Both,Sucrose
What is fat?,Ester,Acid,Alcohol,Hydrocarbon
The hydrolysis of fats and oils in the body produces,a carboxylic acid,a lipase,carbon dioxide,an ester
Vitamin \(B_1\) is also known as,Thiamine,Riboflavin,Pyridoxin,None of these
Which one of the following contains cobalt ?,Vitamin \(B_{12}\),Chlorophyll,Haemoglobin,Vitamin C
An amino acid contains,\(-NH_2\) and -COOH,\(-NH_2\) group,-COOH group,any other group
Which is not an amino acid?,Benzidine,Glycine,Alanine,Histidine
An example of zwitter ion is,alanine,glycine hydrochloride,urea,ammonium acetate
Biuret test is used for the detection of,proteins,saturated oils,sugars,fats
Peptide bond is a key feature in,proteins,polysaccharides,nucleotides,vitamins
The achiral amino acid is,2-hydroxymethyl serine,2-ethylalanine,2-methylglycine,tryptophan
Proteins give blue colour with,ninhydrin reagent,Benedict's reagent,iodine solution,biuret
The bond that determines the secondary structure of proteins is,Hydrogen bond,Co-ordinate bond,Covalent bond,lonic bond
"Insulin, a hormone, chemically is",A protein,A fat,A steroid,A carbohydrate
Oxytocin is,a hormone,an enzyme,an antibody,none of these
Peptisation denotes,becaking and dispersion into the colloidal state,digestion of food,hydrolysis of proteins,precipitation of solid from colloidal dispersion
Which one of the following proteins transports oxygen in the blood stream?,Haemoglobin,Myoglobin,Insulin,Albumin
Sub-units present in haemoglobia are,4,2,3,5
Enzymes are,complex nitrogenous substances produced in living cells,living organisms,dead organisms,None of the above
The function of enzymes in the living system is to,catalyse biochemical reactions,transport oxygen,provide immunity,provide energy
A base-sugar-phosphate' unit in nucleic acid is called,nucleotide,phosphotide,base phosphate,nucleoside
RNA is different from DNA because RNA contains,ribose sugar and uracil,ribose sugar and thymine,deoxyribose sugar and thymine,deoxyribose sugar and uracil
The reason for double helical structure of DNA is operation of,hydrogen bonding,Van der Waal's forces,dipole-dipole interaction,electrostatic attractions
Which one of the following is not present in RNA ?,Thymine,Uracil,Ribose,Phosphate
Which of the following biomolecules contain a non-transition metal ion?,Chlorophyll,Haemoglobin,Insulin,Vitamin \(B_{12}\)
Purine derivative among the following bases is,Guanine,Thymine,Uracil,Cytosine
Which of the following contains the highest percentage of protein ?,Groundnut,Cow's milk,Egg,Wheat
The helical structure of protein is stabilised by,hydrogen bonds,peptide bonds,dipeptide bonds,van der Waals' forces
The vitamins absorbed from intestine along with fats are,"A , D","A , B","A , C","B , D"
Scurvy is caused due to deficiency of,ascorbic acid,vitamin \(B_{12}\),vitamin \(B_2\),glutamic acid
"Chemically, digestion is basically",hydrolysis,anabolism,hydrogenation,dehydrogenation
The digestion of fats in the intestine is aided by,emulsification,diffusion,protection,peptization
The end product of protein digestion is,amino acid,glucose,glycerol,oxalic acid
"The calorific values of fats, carbohydrates and proteins vary in the order",fats > carbohydrates > proteins,fats > proteins > carbohydrates,carbohydrates > proteins > fats,proteins > carbohydrates > fats
The energy stored in the cells of a living body is in the form of,ATP,fats,glucose,proteins
The function of haemoglobin is to,transport oxygen from lungs to various tissues through blood stream,help in muscular movement,store oxygen in muscle unit,catalyse biochemical processes
Interferon is,a protein derived from the body against viruses,the commercial name given to a tonic containing iron,an alloy of iron and chromium used in space vessels,a trade name of a potent insecticide
Protein is a polymer of,amino acids,glucose,terephthalic acid,glycol
Enzymes belong to which class of compounds?,Polypeptides,Polysaccharides,Polynitrogen heterocyclic compounds,Hydrocarbons
Molisch test is answered by,all carbohydrates,glucose,fructose,sucrose
Which of the following is a test for proteins?,Biuret test,Beilstein test,Benedict test,Molisch test
The metal present in vitamin \(B_{12}\) is,Cobalt (III),Cobalt (II),Manganese (II),Magnesium (II)
A metal present in Insulin Is,Zinc,Aluminium,Copper,Iron
The metal present in blood is,Fe,Co,Hg,Mg
Essential human diet is,Proteins,Vitamins,Carbohydrates,Minerals
Reference proteins are those obtained from,egg,meat,milk,soyabean
Complete hydrolysis of cellulose gives,D-glucose,D-fructose,D-ribose,L-glucose
Which of the following amino acids is optically Inactive ?,Glycine,Phenylalanine,Glutamic acid,Asparagine
A certain compound gives negative test with ninhydrin and positive test with Benedict solution. The compound is,a monosaccharide,a lipid,a protein,an amino acid
An example of an essential amino acid is,lysine,tyrosine,serine,alanine
Biological function of antibodies is,to develop immunity,biocatalyst,protein carrier,to control osmotic pressure
Fehling's test is not given by,Sucrose,Glucose,Fructose,All of these
Glucose and fructose can be distinguished by using,Seliwanoff's reagent,Tollen's reagem,Benedict reagent,Fehling reagent
"In sugar Industry, activated charcoal is used for the decalorisation of cane juice as",An adsorbent,An adsorbate,An oxidising agent,A reducing agent
Thymine is,5-methyluracil,4-methyluracil,3-methyluracil,1-methyluracil
DNA multiplication is called,replication,translation,transduction,transcription
Biotin is an organic compound present in yeast. Its deficiency in diet causes dermatitis and paralysis. It is also known as,Vitamin H,Vitamin \(B_3\),Vitamin \(B_{12}\),Vitamin D
Insulin regulates the metabolism of,glucose,minerals,amino acids,vitamins
Which one of the following vitamins is water soluble?,Vitamin B,Vitamin A,Vitamin E,Vitamin K
