question,answer,wrong1,wrong2,wrong3
"Two cohorent monochromatic light beams of intensities in the ratio 1:4  are superposed, the ratio of maximum to minimum possible intensities in the resulting beam is",9:1,5:1,5:3,9:3
The fringe width in an interference pattern due to two coherent sources is,Proportional to the wavelength,Proportional to Square of wavelength,Inversely proportional to square of wavelength,Inversely proportional to wavelength
The refractive index of glass is 1.52. The Brewster's angle for the glass is,57°,69°,47°,77°
"The wavelength of ray of light is 120 nm, the energy associated with the light ray is",10.35,1.035,103.5,13.5
Young's double slit  fringe width is 4.365mm separation between slit is 1.35*10^-4 m and distance between screen and slit is 1m then wavelength of light used is,5890A°,58900A°,589A°,8950A°
"By which process , radio waves can be detected but not light waves in closed room?",Diffraction,Interference,Reflection,Refraction
"In Young's double slit experiment, distance between slits is 1mm distance between slits and screen is 1m and wavelength of wave is 4000 A°. Find the fringe width in terms of meter.",0.0004,0. 04,4,0.1
"In an interference pattern , minima are obtained when phase difference between interfering waves is",(2n+1)π,π/2,2π,nπ/2
"Young's double slit experiment is performed inside water , the fringe width will",Decrease,Remain same,Increase,None
The transverse and longitudinal wave can be distinguished by the study of,Polarization,Interference,Diffraction,Refraction
A polariser is used to,Polarize unpolarized light,Reduce intensity of light,Converge parallel beam of light,Separate +ve and -ve charges to form dipole
"When a light ray is illuminated on glass slab of refractive index 4/3 , such that reflected ray is polarised., Then the angle made by the ray with the horizontal is",37°,36°,38°,49°
"In YDSE , light of wavelength 660 nm used and 0.44 mm of fringe width is obtained. When another monochromatic source of light is used then 10 fringe are obtained at 3..3 mm, the wavelength of light used is",495 nm,600 nm,650 nm,590 nm
"In YDSE , If the width of slits are in the ratio 4:9 , then ratio of the intensify of Maxima to minima is",25:1,169:25,81:16,9:4
Two sources of light have intensity I1 and I2 . The contrast will be maximum if,I1=I2/2,I1 =I2,I1=I2/3,I2=4*I1
The ratio of two intensities is 9:1. Then the ratio of maximum to minimum intensity is,16:4,100:64,64:100,4:16
Newton's corpuscular Theory couldn't explain,Diffraction,Refraction,Reflection,Rectilinear propagation
YDSE is made in liquid. The 10 th bright fringe in liquid lies where 6th dark fringe lies in vacuum. The refractive index of liquid is approximately,1 .8,1.54,1.67,1.2
Oil floating on water looks coloured due to interference of light. The appropriate thickness of oil for such effect to be visible is,"10,000A°",100A°,1mm,1 cm
"In a YDSE , the fringe width is found to be 0.4 mm. If the whole apparatus is dipped in water of refractive index 4/3 without disturbing the arrangement, the new fringe width will be",0.30 mm,0.40 mm,0.53 mm,0.20 mm
"When light strikes a reflecting surface between two optical media at polarising angle, the angle between reflected and refracted rays is",90°,0°,45°,180°
The tip of needle doesn't give a sharp image on the screen. This is due to,Diffraction,Polarization,Interference,Refraction
"Double slit interference expt. Is carried out with monochromatic light of red light. If  the red light is replaced by voilet rays , interference",Fringe width will be decreased,Fringe width will be increased,Pattern will disappear,Pattern will not be affected
Light wave of 6328 A° is incident normally on slit having width of 0.2 mm. The angular width of the central maxm measured from minima to minima of diffraction pattern of a screen 9.0 meter away will be about,0.18°,0.36°,0.72°,0.09°
"Different radio waves cross the antenna.however, we can pick up any given one, this is based upon",Interference will not be possible if two light waves are differenty polarised,Snells law of Refraction- constant is refractive index,Hugyens principle of superposition,Diffracted grating- b is the grating and N is the order of the spectrum
"For destructive interference, the interfering waves should have phase difference of",π,2π,π/2,4π
"In YDSE, of  the slit is made 3 folds the fringe width becomes",1/3 folds,3 folds,3/6 folds,6 folds
"During diffraction, the width of the obstacle",Comparative to wavelength,Greater than wavelength,Half of wavelength,Less than wavelength
The light wave from two lamps cannot produce interference pattern on screen because,They are not coherent source of light,They produce same wavelength,They produce same intensity of light,They produce same frequency
When monochromatic light passes in YDSE  then the resultant interference's fringe is,Hyperbola,St line,Circular,Parabola
The fact that light can be polarized establishes the light,Is transverse wave,Travels in form of particles,Is an electromagnetic wave,Is longitudinal wave
In ordee to increase fringe width,Wavelength of light should increase,Wavelength of light should decrease,Both of the above,None of the above
If the refractive index of material is 1.72 then the polarising angle is equal to,59.8 °,45°,50.8°,60°
The locus of all the particles vibrating in the same phase is called,Wave front,Wavelet,Hugyens particle,Vibration
