question,answer,wrong1,wrong2,wrong3
If frequency gets doubled then stopping potential will be,More than double,Less than double,Half,Same
If radius of 1st Bohr's orbit is 0.53 Å then radius of second Bohr's orbit is:,4 × 0.53 Å,2 x 0.53 Å,5 x 0.53 Å,8 x 0.53 Å
In NPN transistor electron moves from,Emitter to base,Emitter to collector,Base to collector,Base to emitter
"The depletion layer in silicon diode is 2µm wide and the knee voltage is 1.5 volt, then electric field in depletion layer will be:",750 kv/m,80 kv/m,9 kv/m,100 kv/m
Wilson cloud chamber is used for,Detecting charged particles,Detect mass,Detect energy,Detect moisture in the atmosphere
Quark in proton is,uud,udd,uū,uuu
"If neutron have the quark of up and down then neutrons decomposes to give electron, neutrino and ........ ?",proton,pion,neutrino,taunt
"In resonance experiment using tuning fork of 1000 Hz. It was observed that the difference in length between the fundamental frequency and first overtone is 0.175 m. Using the above information, calculate the velocity of sound.",350 m/s,332 m/s,330 m/s,340 m/s
If intensity of sound is increased by 20 times then loudness increases (in decibel) by:,13,12,10,20
Sound travels through medium because,Pressure is passed on,Energy do not move,Mass do not move,Momentum do not move
Find the number of photon emitted per second by 600 MW source of monochromatic light of frequency 1 x 10^15 Hz?,6 x 10^(-27),6 x 10^(-19),6 x 10^27,
Centre of mass is not affected by:,internal force acted on particles,mass of individual,relative distance between particles,position of particles
Dimensional formula of Magnetic flux:,M L^2 T^(-2) A^(-1),M L^2 T^(-2) A^(-2),M L^(-2) T^2 A^(-3),M L^(-2) T^2 A^(-1)
Escape velocity on the surface of earth is:,11.2 km/s,5.6 km/s,22.4 km/s,44.8 km/s
If product of mass and velocity is doubled then the new kinetic energy is ...... times the original kinetic energy.,4 times,2 times,8 times,Half times
"When the momentum of the body increases by 100%, its K.E. increases by:",300%,100%,200%,400%
A cyclist moving on a circular track of radius 40 m completes half revolution in 40 sec. Its average velocity is:,2 m/s,0 m/s,4π m/s,8π m/s
"If angular velocity of earth increases, then weight of a body",No change at pole and decreases at equator,Increases at pole and decreases at equator,Decreases at pole and increases at equator,No change at both pole and equator
The height upto which water will rise in a capillary tube will be:,Minimum at 4°C,Maximum at 0°C,Maximum at 4°C,Minimum at 0°C
A car starts from rest and accelerates uniformly to a speed of 180kmh in 10 sec. The distance covered by the car in that time interval is:,500 m,1000 m,1800 m,250 m
Lifting of Aeroplane is based on,Bernoulli's theorem,Pascal's law,Conservation of momentum,Gravitational energy
The height to which a cylindrical vessel of radius 'R' be filled with a homogenous liquid to make the average force with which the liquid presses the side of the vessel become equal to the force exerted by the liquid on the bottom of the vessel is equal to:,h = R,h = 2R,h = R/2,h = R/4
"The centre of mass of a system of two bodies of masses M and m, (M>m) separated by distance d:",Lies near to M,Lies near to m,Exactly between M and m,Outside the line joining them
The value of 'g' decreases in going from surface to deep down the Earth. What happens to value of 'g' on going to height 'h' from the Earth surface?,Decreases,increases,Remains constant,Becomes zero
The slope of graphical representation of Ohm's law i.e. voltage versus current is:,Positive,Negative,Unity,Infinite
"If a copper wire is stretched to increase its length by 0.1 %, then percentage increase in its resistance will be:",0.2%,2%,1%,0.1%
What happens to product of resistivity and conductivity if the temperature of conductor is increased?,Remains constant,Increases,Decreases,Infinite
Drift velocity is independent of:,Length,Electron density,Current,Cross section area
Which statement among following is correct in respect to g ?,g is maximum at poles and minimum at equator,g is same at all the surface of earth,g is maximum at equator and minimum at poles,g is minimum at both pole and equator
A proton and an electron enter in a uniform magnetic field perpendicularly with the same kinetic energy. Which of the following statements is true?,Trajectory of proton is less curved,Trajectory of electron is less curved,Both trajectories are equally curved,Both travel parallel to magnetic field
Substance with highest magnetic permeability is:,Ferromagnetic,Paramagnetic,Diamagnetic,None
"An electron enters in a uniform magnetic field 'B' with velocity 'v', if v and B are parallel with each other, then which is correct for the path of electrons?",No change in orientation,Circular track,Parabolic path,Moves perpendicular to magnetic field
Self inductance of a coil is independent of:,Resistance,Length,Diameter,Number of turns
Frequency of AC in Nepal is:,50 Hz,55 Hz,60 Hz,100 Hz
Which of the following is true about Nuclear force?,Nuclear force is independent of charge,Nuclear force is weaker than electromagnetic force,Nuclear force is weaker than gravitational force,Nuclear force is operative in large distance
Electron can be:,Deflected by both magnetic and electric field,Deflected by magnetic field only,Deflected by electric field only,No deflection in both the fields
"When β-decay of an element occurs, then the relation between parent and daughter element is that they are:",Isobars,Isotones,Isotopes,Isomers
Power is transmitted from a power house on high voltage AC because:,It is more economical due to less power wastage,The rate of transmission is faster at high voltage,The life of the current carrying wire is prolonged,A precaution against the theft of transmission line
Which is the brightest star?,Blue,Red,Yellow,Orange
Antiparticle of electron is:,Positron,Meson,Neutrino,Proton
Half life of C-14 isotope is:,5730 years,5750 years,5770 years,5790 years
Half life of a radioactive substance is 15 years. How much particle is decayed in 30 years?,3/4,2/3,1/4,1/8
Which of the following wave cannot be polarized?,Sound,Light,X-ray,IR
"For real and erect object, convex mirror always forms:",Virtual and erect image,Real and inverted,Virtual and inverted,Real and erect
A boy of height 1 m stands in front of a convex mirror. His distance from the mirror is equal to its focal length. The height of his image is:,0.5 m,0.67 m,0.33 m,1 m
The nature of image formed by convex lens of object at 2F is,Same size,Diminished and Inverted,Virtual and erect,Half the size
Speed of sound is greater in solid than in liquids because,Liquids have high elasticity,Solids have high elasticity,Atoms in solids are regularly arranged,Atoms in liquids are closely packed
Bats can locomote at night due to echolocation by producing,Ultrasonic waves,Infrasonic waves,Radio wave,Electromagnetic waves
The color of light which is deviated the most is,Violet,Red,Green,Yellow
Radius of curvature of planoconvex lens is 10 cm and focal length of the lens is 30 cm. What is the refractive index of the material of the lens?,1.33,1.2,1.67,1.5
Isothermal process is a thermodynamic process in which ......of the system remains constant.,Temperature,Heat,Volume,Pressure
Root mean square speed is:,Directly proportional to square root of temperature,Directly proportional to temperature,Inversely proportional to density,Directly proportional to density
Which process help to generate power stroke in petrol engine?,Adiabatic expansion,Adiabatic compression,Isothermal expansion,Isothermal compression
"According to kinetic theory of gas, absolute temperature is that in which:",KE is zero,Mass is zero,Pressure is zero,Volume is zero
Change in temperature of the medium changes:,Wavelength of sound wave,Frequency of sound wave,Amplitude of sound wave,Intensity of sound wave
Length of wire is increased by 2% when a mass of 5 kg is hung. What is the linear strain produced in wire?,0.02,0.002,0.05,0.005
"A beam of proton and electron move parallel to each other in the same direction, then they:",repel,move in circular path,attract,move in random path
6 volt battery produces a current of 0.5 ampere. What is power in the circuit?,3W,12W,6W,4W
Young's modulus for perfectly rigid body is:,Infinity,0,1,Can't be determined
Unit of Illuminance is:,Lux,Lumen,Candela,Ampere
"Two conductors of resistances R and 2R are connected in series, then the ratio of heat produced between 2R and R is:",2:1,4:1,1:2,1:4
Most accepted theory of origin of universe:,Bigbang theory,Pulsating theory,Steady state theory,None of these
Which is vector?,Electric field,Distance,Speed,Pressure
Elements for P type semiconductor is:,Both,Boron,Indium,Antimony
Dimension of viscosity:,[M1 L-1 T-1].,MLT,MLT-1,M-1L-2T-3
Quark combination of proton,UUD,UDD,DDD,UUU
Ratio of fundamental node of closed and open organ pipe,1:2,2:1,1:1,none
Variation of potential with radius for an electric dipole,a,b,c,d
"KE constant, if momentum is doubled, how far a vehicle stops ..",4x,2x,3x,8x
Which has more penetrating power,gama,alpha,beta,d
"5 capactors are arranged in parallel, the energy stored is:",a,b,c,d
