question,answer,wrong1,wrong2,wrong3
Which of the following test is carried out most imporatantly for the diagnosis of TB?,Sputum test,Mantoux test,Chest X-ray,Bronchoscopy
Standard tuberculin test for TB diagnosis is,Mantoux,Widal,Monovac,Schick
Which of the following anti-tubercular drugs cause peripheral neuritis?,Isoniazid,Rifampicin,Ethambutol,Sterptomycin
The causative agent of AIDS is,Retro virus,Rhini virus,Rota vrius,Rhabdo virus
AIDS day is celebrated on,1st December,1st July,21st November,22nd November
AIDS is trasmitted,All of the above,Haematologically,Vertically,Sexually
HIV affect which of the following cells?,Helper T cells,Cytotoxic T cells,B cells,Thyroid cells
AIDS stands for,Acquired Immune Deficiency Syndrome,Active Immune Deficiency Syndrome,Active Immune Destruction Syndrome,Acquieed Immune Deleting Syndrome
World wide major route of transmission of AIDS is,Heterosexual contact,Needles,Transplacental,Blood transfusion
Which of the following cases have high risk of getting AIDS?,Hemophiliac,Colorblind,Night-blind,All
Tatoo may lead to the transmission of,AIDS,ARI,STDs,Typhoid
AIDS can be transmitted by,Semen,Saliva,Tears,All
Most vulnerable age group to AIDS is,20-39 years,10-14 years,15-19 years,40-49 years
AIDS develops in ..... percent of the people infected with HIV,95,1,10,50
The early stage in HIV infected person where no symptoms are observed is,Window period,Incubation period,Latent period,Safe period
The enzyme that converts RNA to DNA is,Reverse transcriptase,Protease,Gyrase,Ribonuclease
The seroconversio test of AIDS occurs positive at about,8 weeks,12 hrs,2 weeks,4 weeks
The incorrect statement about AIDS is,Person appears well till 2 years of infection,Risk of transmission from mother to foetus is about 30%,Virus affects CD4 cells,Confirmatory test is Western blot test
The confirmatory test of AIDS is,Western blot test,ELISA test,Mantoux test,Sputum test
The commonest type of malignancy that can occur in AIDS is,Both a and b,Lymphoma,Kaposis sarcoma,Fibrosis
HIV can be transmitted by all except,Saliva,Amniotic fluid,Blood,Semen
HIV virus can't be transmitted by,Kissing,Sexual contact,Blood transfusion,Sharing infected needles
ELISA is used to detect viruses where the key reagent is,Alkaline phosphatase,RNAse,Catalase,DNA probe
AIDS was first discovered in,1981 in America,1984 in America,1981 in Africa,1984 in Africa
AIDS related complex (ARC) is,Mild form of AIDS,severe form of AIDS,Not linked to AIDS,None of the above
The causative agent of AIDS was discovered by,Luc Montagnier,Gutmann and Lwoff,W.N Stanley,Prusiner
AIDS is due to,Reduction in number of helper T cells,Lack of interferon,Reduction in number of killer T cells,Auto immunity
HIV stands for,Human immuno-deficiency virus,Human immune virus,Human infected virus,Human individual vrisu
No vaccine is able to prevent,AIDS,Polio,Tetanus,TB
Who among the following has the highest probability of infection with AIDS?,Surgeon,Physician,Pediatrician,Psychiatrist
The most common opportunistic infection that most frequently kills HIV positive people is,TB,Cryptococcosis,Histoplasmosis,Cytomegalovirus
Which disease is also called Slim disease?,HIV,Typhoid,Diarrhoea,Cancer
HIV contains,Reverse transcriptase,DNA,Ds RNA,Nuclear membrane
Which of the following is a part of the innate (non-specific ) immunity?,Lysozymes,B cap,T cells,Antigen presenting cells
Both B cells and T cells are derived  from,Stem cells in bone marrow,Lymph nodes,Thymus glands,Liver
The most abundant immunoglobulin class is of,IgG,IgA,IgD,IgE
The primary lymphoid organs are,Bone marrow,Lymph nodes,Spleen,Tonsils
Amphetamines have the following effect on the body,Stimulate the body,Cause drowsiness,Bring hallucination,Depress the body
Which one of the following is not teratogen?,Amphetamines,Thallidomide,German measles,X ray
Which one of the following is not an effect of tobacco?,Blood vessels are dilated,Blood pressure increases,Nerve cells are stimulated,Hearbeat increases
The term allergens refers to,Weak antigens,Specific antibodies,Memory cells,Fever-producing chemicals
AIDS form an infected person can be caused by,Using the same syringe for injection,Using the same spoon,Shaking hands with the infected person,Sharing the same food
Which of the following disease is caused by a virus?,Common cold,Pneumonia,Typhoid,Malaria
Women who consumed the drug thalidomide for relief from vomiting during early months of pregnancy gave birth to chuildren with,Undeveloped limbd,No spleen,Extra fingers and toes,Extra fingers and toes
Tobacco smoke does not contain,Codeine,Tar,Polycyclic aromatic hydrocarbons,Carbon monoxide
Emphysema is a disease of,Lungs,Pharynx,larynx,Mouth
Which of the following is called as drinking alcohol?,Ethyl alcohol,Methyl alcohol,Isopropyl alcohol,Methanol
What happens to alcohol in the cells ?,It is oxidised and heat is produced,It is broken to harmless substances,It dehdyrates the cell,It is stored as fat
Which one of the following is not true during excessive intake of alcohol?,Decreased reaction time,Blurred vision,Impaired judgement,lack of alertness
The treatment of snake bite by antivenine is an example of,Artificially acquired passive immunity,Artificially acquired active immunity,Naturally acquired passive immunity,Specific natural immunity
Which one of the following is a matching pair of a drug and its category?,Amphetamines-stimulant,LSD-Narcotic,Heroin-psychotropic,BZD-pain killer
"A young drug addict used to show symptoms of depressed brain activity, feeling or calmn, relaxation and drowsiness. Possibly he was taking",Valium,Amphetamine,Marijuana,Pethidine
Antibodies in our body are complex,Glycoproteins,Lipoproteins,Steroids,Prostaglandins
Which of the follwing diseases can be contracted by the droplet infection?,Pneumonia,Chicken pox,Malaria,Rabies
Morphine obtained from opium is,Alkaloid,Latex,Pome,Tannin
Which one of the following is the infective stage of Ascaris lumbricoides?,Egg with second stage larva,Unsegmented egg,Egg with first stage larva,Free third stage larva
Interferons are,Anti-viral protein,Antibacterial protein,Complex protein,Anti-clotting protein
Which one of the following provide non-specific pathogen defence for the body?,Phagocyts,T cells,B cells,Stem cells
The immunoglobulin present in mother's milk is,IgA,IgD,IgE,IgM
Active immunity development is related to,Memory cells,Natural killer cells,Helper T cells,Suppressor T cells
Diacetyl morphine is commonly known as,Heroin,Morphine,Cannabis,Cocaine
Giardiasis is,Protozoan disease,Bacterial disease,Viral disease,Helminthic disease
Giardia lives in,Small intestine,Liver,Large intestine,Rectum
Giardia derives its energy from,Anaerobic metabolism,Aerobic metabolism,Sunlight,None
Giardia lamblia is transmitted through which route?,Faeco-oral,Droplet infection,Direct contact,Blood transfusion
Which is the most common disease of hostel?,Giardiasis,HIV,Dysentry,TB
Giardiasis can be treated with,Metronidazole and Tinidazole,Diethyl carbamazine,Mebondazole,Albendazole
Most common helminthic infestation prevalent in Nepal is,Ascariasis,Trichuriasis,Enterobiasis,Wuchereriasis
Transmission of Ascariasis is due to,Faeco-oral route,Blood transfusion,Droplet infection,None
Loffer;s syndrome in lungs is the characteristics of,Asciariasis,Typhoid,TB,Trichuriasis
Ascaris lumbricoides resides commonly in,Lumen of small intestine,Lumen of large intestine,Stomach,Rectum
Infective form of Ascariasis is,Embryonated eggs,Stage I larve,Stage II larva,Stage III larva
Digestive tract can be blocked by,Round worm,Hookworm,Whip worm,Pin worm
Main symptoms of Asciarisis are,All,Abdominal discomfort,Nausea and vomiting,Colic pain and diarrhea
Life span of Asciaris in host is about,9-12 months,One month,3 months,12-18 months
Which of the following drugs is used in Ascaris infestation?,Piperazine,Zidovudine,Niclosamide,Metronidazole
All are true for Ascariasis except,Larvae emerges from the eggs in the lungs,Infection occurs through contaminated food,They remain in liver for 3-4 days,They remain in the small bowel for rest of the time
Majority of children in Kathmandu valley have infestation of which worm?,Ascaris lumbricoides,Hookworm,Hymenolepis nana,Enterobius vermicularis
Ascaris is least likely to cause,Anaemia,Abdominal discomfort,Appendicitis,Malnutrition
Which of the following statement about Ascaris infestation is incorrect?,Blood in urine,Obstruction of intestine,Cough,Intestinal ulcer
