question,answer,wrong1,wrong2,wrong3
"Two vehicles are describing uniform 2 circular motion along two circular tracks of radii R1 and R2 such that these vehicles  complete one revolution in equal time, then ratio of their acceleration is;",R1:R2,1:1,R2:R1,\(R1^2:R2^2\)
A stone tied to one end of a string of length 5/6m is whirled in a vertical circle so that maximum tension in the string is 4 times the minimum tension in it. The speed of the stone at highest point is,5m/s,4m/s,6m/s,3m/s
"For what minimum height h, a body is released on a smooth inclined plane so that it revolves in vertical circle of radius R after reaching the ground",h = 5/2R,h=3/2R,h = 2R,h=3R
A horizontal turn table is rotating  steadily at angular speed ω with a coin on its surface at distance 4cm from the centre of the table. If angular speed of the turn table is made 2ω then distance of the coin on the table in equilibrium 'condition is,1cm,2cm,8cm,16cm
"The radius of the circular path of a particle is doubled but its frequency of rotation remains constant. If the initial centripetal force be F, then final centripetal force will be",2F,F,F/2,4F
A body of mass 1kg is rotating in a vertical circle of radius 1m. What will be the difference in its kinetic the top and bottom of the circle?,20],10J,30J,50J
"A bucket of filled with revolved in a vertical circle of radius 4m. If g = 10m/s2, the time period revolution will be nearest",4s,10s,8s,5s
An object is tied to string and rotated in vertical circle of radius r. Constant speed  is maintained along the trajectory. Tmax/Tmin =2 then \(v^2/rg \) is,3,1,2,4
"A particle is making uniform circular motion with angular momentum L. lf is kinetic energy is made half and angular frequency be doubled, its new angular  momentum will be",L/4,L/2,2L,4L
If an object of mass 'm' moving in circular path with uniform speed v which of the following change occurs in half circle,momentum changes by 2mv,kinetic energy changes by \(mv^2/2\),kinetic energy changes by \(mv^2/4\),momentum doesn't change
The distance between two rails is 1.5Km The centre of gravity of the train is height of 2m from the ground. T maximum speed of the train on circular path of radius 120m can be,21 m/s.,10.5m/s,42m/s.,84 m/s.
A bob of a simple pendulum of length I is at its lowest point. What minimum velocity is imparted to the bob so that the string makes a maximum angle of  60° with vertical.,\(\sqrt{gl}\),\(\sqrt{2gl}\),\(\sqrt{3gl}\),\(\sqrt{5gl}\)
"A stone tied to a string of length L is whirled in a vertical circle with the other end of the string at the centre. At a certain instant of time, the stone is in T the lowest position and has a speed u. The magnitude of change in velocity as it reaches a point where the string is horizontal is",\(\sqrt{2(u^2-gL)}\),\(\sqrt{u^2-2gL}\),\(\sqrt{2gL}\),\(\sqrt{u^2-gL}\)
A particle of mass m is tied to one end of a long in extensible string whose other end is fixed to a rigid support. The particle is taken one side so that the angular displacement from vertical is a The particle is released so that the angular displacement of any instant is θ(< α). Then the tension in the string must be,greater than mgcosθ,mg cosθ,mgcosα,less than mgcosθ
Two particles of equal masses revolving in circular paths of radii r1 and r2 respectively with same speed. What will be the ratio of their forces,r2/r1,\(\sqrt{r2/r1}\),\((r1/r2)^2\),\((r2/r1)^2\)
A particle of mass m is moving along a circular path of radius R with a frequency n and period T. Its centripetal acceleration can be expressed as,\(4π^2Rn^2\),\(4π^2R^2n\),\(4π^2RT\),\(4π^2R^2T^2\)
A body of mass 0.1kg tied by a string is rotating round a vertical circle with a speed of 10ms-1 of radius 1m. What is the tension experienced by the string at the highest point:,9N,8N,11N,10N
A body of mass 2kg is attached to one end of string of length 1m & rotated in vertical circle such that velocity at highest point is 4m/s. Here tension is,12N,18N,45N,0
"If an object of mass 10kg is whirled round a horizontal circle of radius 4m by revolving string inclined at 30° to vertical. If the uniform speed of the object is \( 5ms^{-1}\), the tension of the string (approx.) is",114N,720N,960N,128N
"When a pendulum is displaced through 1255 90°, the length I and mass m of the 2 pendulum. The minimum strength of string that can withstand tension at the mean position is",3mg,1mg,2mg,4mg
A cyclist turned over at 15 miles/hr. If doubled the speed of cycle then what is the chance of overturning?,Quadrupled,Doubled,Halved,Constant
Centrifugal force is,Apparent force on rotating frame,Centripetal force,Gravitational force,Viscous force
"A circular object of radius 25 cm, is revolving with a speed of 2 rev/sec. Then what is the acceleration produced?",\(4π^2\),\(π^2\),\(2π^2\),\(8π^2\)
"For vertical circular motion, radius is 1m, then its critical velocity is:",3.13 m/s,6.36 m/s,9.48 m/s,12 m/s
"The mas of particle is 'm' is revolving around a circle having radius r & angular momentum L
centripetal force will be:",\(\frac{L^2}{mr^3}\),\(\frac{L}{mr}\),\(\frac{L^2}{m^2r^2}\),\(\frac{L^2}{mr^2}\)
"A body is moving in a circular path of radius 30 m. Calculate the maximum velocity for no skidding from road.(u=0.4, g= 10 \(m/s^2\))",11 m/s,21 m/s,15 m/s,20 m/s
"While turning of vehicles, our body is pushed towards outer side due to:",Lack of centripetal forced,Normal reaction of tyre,Frictional force,Viscous force
A body of Mass 5 kg is whirled in radius of circle of 1 m with_angular velocity 2\( rads^{-1}\). The centripetal force acting on it is:,20 N,50N,60N,30N
