question,answer,wrong1,wrong2,wrong3
A circular portion of diameter R is cut out from the edge of a uniform disc of mass M and radius R. The M.I of the remaining portion of the disc about an axis passing through the centre O of the disc and perpendicular to its plane is,\(\frac{13}{32}MR^2\),\(\frac{15}{32}MR^2\),\(\frac{7}{16}MR^2\),\(\frac{3}{8}MR^2\)
A uniform rod of mass M and length L is rotating with angular speed ωo with two beads of mass m on either side of the axis passing through its centre and perpendicular to its length. The beads slide outward as it rotates. What will be the final angular speed when the beads reach the ends?,\(\frac{M}{M+6m}ωo\),\(\frac{M}{M+2m}ωo\),\(\frac{M}{M+4m}ωo\),\(\frac{M}{M+12m}ωo\)
"Three thin rods each of length L and mass M are placed along X, Y and Z-axis in such a way that one end of rod is at the origin. The moment of inertia of the system about Z-axis is",\(\frac{2}{3} ML^2\),\(\frac{ML^2}{3}\),\(ML^2\),\(\frac 1 6 ML^2\)
"The M.I of two spheres of equal masses about their respective diameters are n same. If one of them is solid and other is hollow, then the ratio of their radii (solid to hollow), will be an axis through its rim the plane will be",\(\sqrt{5}:\sqrt{3}\),\(\sqrt{3}:\sqrt{5}\),5:3,3:5
"Two circular discs of same mass and thickness are made from metals having densities d1 , and d2 respectively. The ratio of their moments of inertia about the central axis will be",d2:d1,d1:d2,d1.d2:1,1:d1.d2
A wheel of moment of inertia \(5×10^3\)kg- \(m^2\) is making 20 rev/sec. The torque required to stop it in 10 sec is,\( 2л *10^{-2}N- m\),\( л *10^{-2}N- m\),\( 2л *10^{2}N- m\),\( 4л *10^{2}N- m\)
"A thin hollow cylinder open at both ends,
i. Slides without rotating
ii. rolls without slipping with the same speed.
The ratio of K.E in the two cases is:",1:2,1:1,2:1,4:1
A solid sphere of mass M is rolling on a horizontal surface without sliding with velocity v. Its kinetic energy will be,\(\frac {7}{10} mv^2\),\(\frac 12 mv^2\),\(\frac 75 mv^2\),\(\frac 15 mv^2\)
A solid sphere of mass M is rotating about its diameter and linear velocity of a point on its equator is v. Then its kinetic energy will be,\(\frac15 mv^2\),\(\frac12 mv^2\),\(\frac75 mv^2\),\(\frac{7}{10}mv^2\)
A body rolling without sliding has its rotational kinetic energy equal to 40% of total energy. Then body should be,Hollow sphere,Circular disc,Solid sphere,Hollow cylinder
A solid spherical ball rolls on a table. Ratio of rotational. K.E to the total K.Eis,2/7,5/7,1/2,7/10
A ring of radius r and mass m rotates about its axis passing through its centre and perpendicular to its plane with angular velocity w. Its kinetic energy is:,\(1/2 mr^2ω^2\),\(mr^2ω\),\(1/4mr^2ω^2\),\(mr^2ω^2\)
"A spherical ball rolls on a table without slipping, then the fraction of its total energy associated with rotation is:",2/7,2/5,3/5,5/7
A thin uniform circular ring is rolling down an inclined plane of inclination 30° without slipping. Its linear acceleration along the inclined plane will be..,g/4,g/2,g/3,2g/3
"Two bodies of moment of inertia I1 and I2 (I1 > 12) have equal angular momenta. If E1, E2 are their kinetic energies rotation, then",E1<E2,E1> E2,E1 = E2,cannot be said
A square plate of side L has mass M. What is the moment of inertia about an axis passing through the point of intersection  of its diagonal and perpendicular to its plane?,\(\frac{ML^2}{6}\),\(\frac{ML^2}{12}\),\(\frac{ML^2}{24}\),\(\frac{ML^2}{3}\)
A meter stick held vertically with its lower end hinged on a horizontal surface is allowed to fall. The velocity of its free end striking the surface is (g = 10m/s2),\(\sqrt{30} m/s\),\(\sqrt{10} m/s\),\(\sqrt{20} m/s\),5 m/s
The least coefficient of friction for an inclined plane of inclination a with the horizontal in order that a solid cylinder will roll down without slipping is,\(\frac 13 tanα\),\(\frac 23 tanα\),\(\frac 25tanα\),\(\frac 43 tanα\)
A wheel of mass 10kg has a moment of inertia 160kg\(-m^2\) about its own axis. The radius of gyration is:,4m,10m,5m,6m
"The radius of gyration of a solid disc of mass 1kg and radius 50cm about an axis through centre
and perpendicular to its face is",\(25\sqrt{2}cm\),25cm,50 cm,\(25\sqrt{6}cm\)
"A uniform circular disc, 40g is rotating about its own vertical axis at 30 rpm. When 20g sand falls on its surface at distance 5cm from the centre of the disc, the rate of rotation decreases to 24 rpm. Then the radius of the disc should be:",10cm,5cm,5√2 cm,20cm
"A particle performs uniform circular motion with an angular moment L. If the frequency of particle's motion is doubled and its kinetic energy is halved, the angular momentum becomes:",L/4,2L,4L,L/2
A constant torque acting on a uniform circular wheel changes its angular momentum from Jo to 4Jo in 4 seconds. The magnitude of the torque is:,3/4 *Jo,4Jo,Jo,12Jo
A flywheel of moment of inertia \(0.5kgm^2\) is rotating 300 rpm initially comes to rest in 10 seconds under constant retarding torque. Then the number of revolutions made by the wheel until rest is:,25,20,30,50
A sphere of mass 2kg and radius 5cm is rotating at the rate of 300rpm. Then the torque required to stop it in 2π revolutions is:,\(2.5 x 10^{-2}N-m\),\(1.6 x 10^{-5}N-m\),\(1.6 x 10^{-4}N-m\),\(2.5 x 10^{-3}N-m\)
"Two particles A and B initially at rest' move towards each other under a . mutual force of attraction. At the instant when velocity of A is v and that of B is 2v, the velocity of centre of mass of the system is:",zero,v,2v,3v
"Two particles of masses m1 and m2 are at distance x. Then, their centre of mass lies at distance from m1.",\(\frac{m2}{m1+m2}x\),\(\frac{m1}{m2}x\),\(\frac{m1}{m1+m2}x\),\(\frac{m2}{m1}x\)
"Out of two particles of masses m1 and m2, the particle m1 is moved through a distance d towards its centre of mass. To keep their centre of mass at same initial position, another particle m2 should be moved through a distance.",\((\frac{m1}{m2})d\),\((\frac{m1}{m1+m2})d\),\((\frac{m2}{m1})d\),\((\frac{m2}{m1+m2})d\)
"Out of two particles of masses m1 and m2, the particle m1 is moved through a distance d towards their centre of mass. What is the displacement of centre of mass?",\((\frac{m1}{m1+m2})d\),\((\frac{m2}{m1+m2})d\),\((\frac{m1+m2}{m1})d\),None
Two blocks of masses 5kg and 2kg are placed on a frictionless surface and connected by a spring. An external kick gives a velocity of 14 m/s to the heavier block in the direction of lighter one. Calculate the velocity gained by the centre of mass.,10 m/s,14 m/s,7 m/s,zero
"A shell is fixed a gun with a muzzle velocity u m/s at an angle θ with the the shell explodes into two fragments P and Q of equal mass. If the speed of fragment P immediately after explosion becomes zero, where does the fragment Q hit the ground from the point of projection?",\(\frac 32 \frac{u^2sin2θ}{g}\),\(\frac{u^2sin2θ}{g}\),\(\frac{u^2sin2θ}{2g}\),\(\frac{u^2sin^2θ}{g}\)
A circular plate of uniform thickness has a diameter of 56cm. A circular portion of diameter 42cm is removed from one edge as shown in the fig. The centre of mass of remaining from the centre of plate will be at,9 cm,5 cm,7 cm,11 cm
Two masses of 1kg and 2kg are 9m apart and make a two body system. Their centre of mass from 1kg mass will be at,6m,4m,3m,2m
"Let  \( \vec F\)be a force acting on a particle  having position vector\(\vec  r\). Let \(\vec τ\)be the torque of this force about the origin, then",\(\vec r. \vecτ= 0  \) and \(\vec F.\vecτ=0\),\(\vec r. \vecτ= 0  \) and \(\vec F.\vecτ≠0\),\(\vec r. \vecτ≠ 0  \) and \(\vec F.\vecτ=0\),\(\vec r. \vecτ≠ 0  \) and \(\vec F.\vecτ≠0\)
If a gymnast on a rotating stool with his arms outstretched suddenly lower his arms,The moment of inertia decrease,The angular velocity decrease,The angular velocity remains constant,The angular momentum increase
A particle is rolling in a platform with the velocity of centre of mass as √2m  \(sec^{-1}\). What is the velocity of particle on the rim at the same height of centre of mass?,2,0,\(2\sqrt{2}\),1
Moment of Inertia depends on:,Axis of rotation,Torque,Angular acceleration,Angular velocity
Centre of mass is not affected by:,internal force acted on particles,mass of individual,relative distance between particles,position of particles
