question,answer,wrong1,wrong2,wrong3
"Two boys start running towards each other from two points, they are 120m apart. One runs with a speed of 5m/s and other with a speed of 7m/s. When and where do they meet each other from 1st point?","10s, 50m","10s, 70m","24s, 50m","17s, 70m"
A train of length 200m travelling at 30m/sec overtakes another train of length 300m travelling at 20m/sec. The time taken by first train to pass the second is,50sec,30sec,10sec,40sec
An insect crawls a distance of 4m along north in 10seconds and then a distance of 3m along east in 5 seconds. The average velocity of the insect is:,5/15m/s,7/15m/s,1/5 m/sec,12/15 m/sec
A vehicle moving along a straight road covers half distance of its journey at 40km/hr and next half distance at 60km/hr in same direction. The average velocity for entire journey is,48 km/hr,45 km/hr,54 km/hr,50 km/hr
A vehicle moving along a straight road travels for half time at 40 km/hr and then travels for next half time at 6 km/hr. The average velocity for entire journey is,50 km/hr,48 km/hr,54 km/hr,45 km/hr
A body moving in a straight line travels 2m/s for first half distance and second half distance is covered in two equal time intervals at 4m/s and 2m/s. What is its average velocity for entire journey?,2.40 m/s,2.25 m/s,2.50 m/s,2.60 m/s
A body moving in a straight line travels 2m/s for first half time and for second half time it covers equal distance at velocities 4m/s and 2m/s. What is its average velocity for entire journey?,7/3 m/s,8/3 m/s,3 m/s,21/4 m/s
A person travels certain time t due east at constant velocity V1 and then he travels equal distance x due north at constant velocity V2. What is his average velocity for entire journey?,\(1/2\sqrt{V1^2+V2^2}\),\(\frac{2v1v2}{v1+v2}\),\(\sqrt{\frac{V1^2+V2^2}{2}}\),\(\frac{√2V1V2}{V1+V2}\)
The displacement of a particle is given by \(x=2-5t + 6t^2\) where x is in meters and t in seconds. The initial velocity of the particle is,- 5m/s,- 3m/s,6 m/s,3 m/s
"If x denotes displacement in time t, and x= a cost, the acceleration is",- a cost,a cost,a sint,- a sint
A car travelling due east at 20m/s turns towards north without changing speed in 10sec. The average acceleration of the car for its turn is,2√2 \(m/s^2\) north-west,2√2 \(m/s^2\) north-east,4 \(m/s^2\) due east,zero
In the above question if the car makes 'U' turn then average acceleration of the car will be,4m/s2 due west,2√2 m/s2 north-east,2√2 m/s2 north-west,zero
". A car travelling due north at 30km/hr turns west and travels at the same speed, the change in velocity of car is",30√2 km/hr south-west,30km/hr north-west,60km/hr south-west,30√2 km/hr north-east
A body starts from rest and moves at constant acceleration a in a straight line for time t1 covering a distance x1 and then it retards at rest at constant deceleration b for time to covering a distance x2. Then average velocity will be,\(\frac{ab}{2(a+b)}t\),\(\frac{a+b}{a+b}t\),\(\frac{2ab}{a+b}\),\(\sqrt{a^2+b^2}t\)
"A stone is dropped from the top of a tower. If it reaches the earth in 6 seconds, the height of the tower is nearly.",180m,360m,100m,60m
A car accelerates from rest at constant rate for the first 10seonds and covers a distance x. It covers a distance y in the next 10 seconds at the same acceleration. Which of the relation is true?,y = 3x,x=3y,x=y,y = 2x
"A car accelerates at a constant rate a1 for time t and then retards at the constant
rate a2 for time t2 and comes to rest",a2/a1,a1/a2,\((a1/a2)^2\),\((a2/a1)^2\)
"A person is throwing balls into the air one after the other. He throws the second ball when first ball is at the highest point. If he is throwing two balls every second, how high do they rise?",1.25m,5m,3.15m,2.5m
"A ball is dropped from the top of a tower 100m high. Simultaneously, another ball is thrown upwards with a speed of 50m/s. After what time do they cross each other?",2s,1s,3s,4s
The engine of a motorcycle can produce a maximum acceleration 5m/s2. Its brakes can produce retardation 10ms-2. What maximum is the minimum time in which it can cover a distance of 1.5 km?,30s,5s,10s,15s
Two balls A and B are simultaneously projected from the top of a building at 10m/s upwards and 20m/s downwards respectively. Find out the separation between them 3sec after projection.,90m,30m,60m,120m
A stone is dropped from a certain height which can reach the ground is 5 second. It is stopped after three second of its fall and then is again released. The total time taken by the stone to reach the ground will be,7s,6s,6.5s,7.5s
A balloon is going upwards with velocity 12m/s. It releases a packet when it is at height of 65m from ground. How much time will the packet take to reach the ground (g = 10m/s2)?,5s,6s,7c,8c
"A car moving with a speed of 40km/hr can be stopped by applying brakes after at least 2m. If the same car is moving with a speed of 80 km/hr, the minimum stopping distance is",8m,2m,4m,6m
A ball is dropped from the top of a very high tower. Distance covered by it in last second of its motion equal to the distance covered by it in first 3secs of its motion. Find the time of fall,5s,10s,4s,15s
A ball thrown vertically upward covers equal distances in its fourth and fifth second. Then initial velocity of  projection will be,40ms-1,20ms-1,25ms-1,50ms-1
A ball is projected vertically upwards from the ground. It is found at the same elevation at t = 3 and t = 7s after projection. Find the projection speed.,50m/s,30m/s,40m/s,70m/s
"A stone is dropped from the top of a tower. If it covers 24.5m in the last second of its motion, the height of the tower is",44.1m,49m,78.4m,72m
"A body is projected vertically upward from point A, the top of a tower. It reaches the ground in t1 secs. If it is projected vertically downwards from A with the same velocity, it reaches the ground in t2 secs. If it falls freely from A, it would reach the ground in",\(\sqrt{t1.t2}secs\),\(\frac{t1+t2}{2}sec\),\(\frac{t1-t2}{2}sec\),t1.t2 secs
"A body is released from top of a smooth inclined plane having inclination 30° and takes 3secs to reach the bottom. If the angle of inclination is doubled keeping the height same, what will be the time taken for the same process?",√3 sec,3sec,3√3 sec,1.5 sec
"A body sliding on a smooth inclined plane requires 4 seconds to reach the bottom, starting from rest at the top. How much time does it take to cover one-fourth distance starting from rest at the top?",2s,1s,4s,16s
". A ball is dropped from the top of a building and its time of fall is 't'. In the last t/4th time of its fall, it travels 1.4. metres. Find out the height of the building",3.2m,5.6m,7.2m,16m
"A ball is projected vertically upwards from ground and its time of rise is 't'. In first t/5 time, it covers a distance of 2.7m. Find the height",7.5m,12.5m,6m,25m
"A body is thrown upwards with velocity 100m/s and it travels 5m in the last second of its upward journey. If the same body is thrown upwards with velocity 200m/s, what distance will it travel in the last second of upward journey?",5m,10m,20m,25m
A body falls freely from rest and has velocity v after it falls through a height h. The distance it has to fall down further for its velocity to become double is,3h,h,2h,4h
A ball dropped downwards. After 11 second another ball is dropped downwards from the same point. What is the distance between them 3seconds after the first ball was dropped?,25m,20m,50m,9.8m
Two bodies are thrown vertically upwards with their initial velocities in ratio 2: 3. Then the ratio of maximum heights attained by them is,4:9,√2:√3,2:3,8:27
"A lion chases a deer 30m ahead of it and gains 3m in 5s after the chase started. After 10s, the distance between them is",18m,16m,17m,12m
"A ball A is thrown vertically upward at initial speed u while another B is dropped from a height at the same instant. After time t, their relative velocity w.r.t one another will be",u,2gt,2gt-u,u-2gt
A stone dropped from a height covers 9/25 part of total distance in last second. Then initial height will be,125 m,30m,60m,90m
"Water drops are falling at regular intervals of time from a roof 5m high. When first drop strikes the ground, third drop just leaves the roof then height of the second drop from the ground at this instant is",3.75m,1.25m,2.5m,4m
"A body thrown vertically upwards attains a maximum height H. While moving upwards if it covers first 3H/4 distance from the ground in time T, then time taken to cover remaining distance H/4 will be",T,T/2,T/3,3T/4
"When a ball is thrown upwards with air resistance not neglected, it takes 10seconds to reach a height. It then returns to ground in time",12.4 S,8.2S,6S,10 S
A bullet loses 1/20 of its velocity after penetrating a plank. How may planks are required to stop the bullet?,11,6,9,13
"Three particles A, B and C are situated at the vertices of an equilateral triangle ABC of side I at t = 0. Each of the particle moves with constant speed v. A always has its velocity along AB, B along BC and C along CA. At what time will these particles meet each other?",\(\frac{2l}{3v}\),\(\frac{l}{v}\),\(\frac{3l}{4v}\),Never
A vehicle moving at constant acceleration along a straight road has velocities u and v at two point A and on the road. Then its velocity at midway between A and B will be,\(\sqrt{\frac{u^2+v^2}{2}}\),\(\frac{2uv}{u+v}\),\(1/2 \sqrt{u^2+v^2}\),(u+v)/2
"A person who can swim at 5km/hr in still water, crosses a river 1km wide' flowing at 3km/hr along shortest route. Then time taken to cross the river is",15 min,10 min,20 min,12 min
A person who can swim at 12km/hr in still water wants to cross a river flowing at 6km/hr along shortest route. Then he has to start swimming at,120° with the stream,60° with stream,90° with the stream,150° with the stream
A person who can swim at 5km/hr in still water cross a river 1km wdei flowing at 3km/hr in shortest time. How far he will reach at another bank?,600m,1 km,800m,1200m
To a person running due east at 8km/ raindrops appear to fall vertically downward at 6km/hr. Then actual velocity of raindrops is,10km/hr at an angle \(tan^{-1}\frac{3}{4}\) vertical from west to east,10km/hr at an angle \(tan^{-1}\frac{3}{4}\) vertical from east to west,10km/hr at an angle \(tan^{-1}\frac{3}{4}\) vertical from west to east,10km/hr at an angle \(tan^{-1}\frac{3}{4}\) vertical from east to west
"A boat takes 2 hours to travel 8km and back in still water lake. If the velocity of water is 4kmh-1, the time taken for going upstream of 8km and coming back is",2 hours 40 minutes,2 hours,1 hour 20 minutes,none
A stone is dropped from the top of a tower of height 'h'. It reaches the ground in 't' secs. The position of the stone after t/3 secs. will be the ground from,(8/9)h,(3/4)h,h/9,(1/4)h
A stone is dropped from the top of tower of height h. After 1 second another stone is dropped from balcony 20 m below the top. Both reach the bottom simultaneously. What is the value of h?,31.25 m,3125 m,312.5 m,25.31 m
". A body of mass 'm' is released from height 'h' in time 't'. Then, acceleration is determined by",Height and time,Mass and time,Mass and height,Mass only
"When an aeroplane is moving with velocity 600km/h due east & return with 400km/hr, then what is average speed if they travel same distance?",480,240,500,720
"A person is traveling at 4 m/s towards 97. A body moves such that u = east. The rain is apparently falling vertically downwards with 3 m/s, then the actual velocity of rain is",5 m/s,3/4 m/s,4/3 m/s,7m/s
A train travels for 40 km with velocity of 80 km/hr and again it travels next 40 km with velocity of 40 km/hr. Then average speed of the train is,53 km/hr,40 km/hr,48 km/hr,45 km/hr
A train of length 150 m crosses a bridge of 1.5 km with a velocity 60 km/hr. Find the time taken to cross the bridge completely,99 sec,9.9 sec,9 sec,90 sec
A balloon of weight 300N is moving upward. Volume of balloon is 30 m3 and displacing air of density 1.2 kg/m3. Then the force that carries upward is,60N,360N,230N,400N
"A body moves such that u=at, the displacement travelled by it in first 4 second is",8a,4a,2a,12a
