question,answer,wrong1,wrong2,wrong3
A block of mass 4 kg falls from a height of 3 m  on a spring of force constant 500 N/m. Calculate maximum compression of spring (g = 9.8 N/kg),0.686 m,1.35 m,0.735 m,0.676 m
If the coefficient of restitution between a ball and the floor is 0.5. What is the percentage loss of energy on each rebounding of a ball dropped from a height?,75%,12.5%,25%,50%
"At her maximum height, a girl in a swing is 3m above the ground and at the lowest point, she is 2m above the ground. What is her maximum velocity?",\(\sqrt{19.6} m/s\),\(\sqrt{39.2} m/s\),\(\sqrt{9.8} m/s\),9.8 m/s
"Two solid rubber balls A and B having masses 200 and 400 gm respectively are moving in opposite direction with velocity of A equal to 0.3 m/sec. After collision, the two balls come to 'rest when the velocity of B is",0.15m/sec,1.5m/s,0.11m/sec,None
"A force constant of a spring gun is 50N/m. If a ball of 20gm be shot by the gun so that its spring is compressed by 10cm, the velocity of the ball is",5m/sec,15m/sec,25m/sec,20m/s
"A body of mass 2kg moving with a velocity of 3m/sec collides head on with a body of mass 1kg moving in opposite direction with a velocity of 4m/sec. After collision, two bodies stick together and move with a common velocity equal to",2/3,1/4,1/3,3/4
A massive ball moving with speed v collides with a tiny ball of negligible mass. The collision is elastic. The second ball will move with a speed equal to,2v,v,v/2,zero
"A spring is compressed between two toy carts of masses m1 and m2. When the toy carts are released the spring exerts on each toy cart equal and opposite forces for the same time t. If the coefficients of friction μ between the ground and the toy carts are equal, then the displacements of the toy carts are in the ratio:",\(\frac{s1}{s2}=-(\frac{m2}{m1})^2\),\(\frac{s1}{s2}=\frac{m2}{m1}\),\(\frac{s1}{s2}=\frac{-m1}{m2}\),\(\frac{s1}{s2}=-(\frac{m1}{m2})^2\)
"A block of mass M is hanging. If a body of mass m with velocity v is thrown to the body, their mass coalesced and attained a velocity V given by",mv/M+m,Mv/m+M,(m+M)mv,(m+M)v/m
An automobile engine of mass 'M' accelerates and a constant power 'P' is applied by the engine. The instantaneous speed of the engine will be,\([\frac{2Pt}{M}]^{1/2}\),\([\frac{Pt}{M}]^{1/2}\),\([\frac{Pt}{2M}]^{1/2}\),\([\frac{Pt}{4M}]^{1/2}\)
Ball 'A' of mass 0.1kg moving with a velocity of 6m/s collides with ball 'B' of mass 0.2 kg at rest. If ball 'A' rebounds with a velocity of 2m/s in opposite direction after collision what would be the velocity of 'B'?,4 m/s,2 m/s,6 m/s,8m/s
The graph between kinetic energy and momentum of body will be,Parabola,Straight line,Circular,Hyperbola
"The power of a water pump is 2 MW. The volume of water it can raise per minute to a height of 10 m assuming g = \(10 m/s^2\), is",1200 L,600 L,800 L,1800 L
If the momentum increased by two times kinetic energy increases by,4 times,2 times,√2 times,8 times
If two masses of 4 kg & 16 kg are moving with equal kinetic energy. What will be the ratio of their momentum,1:2,4:1,1:4,1:√2
"The power of a water pump is 3 kilowatt. The volume of water it can raise in one minute to a height of 10 m, assuming g =\(10 ms^{-2}  \) is",\( 1.8 m^3\),\( 2 m^3\),\( 2.4 m^3\),\( 4 m^3\)
A machine lifts a block of mass 100kg from the ground to a height of 5m in 5 seconds. The average Power in kilowatt of the machine is nearly,1,0.5,2,4
"A bomb of 12 kg explodes into two pieces of masses 4 kg and 8 kg. The velocity of 8kg mass is 6m s-1, the K.E. of other mass is m",288 J,48J,32 J,24 J
Power of water pump is 4 kW. Volume of water which can be raised to height 10 m in minute is (g = 10 ms),\(2.4 m^3\),\(0.4 m^3\),\(1 m^3\),None
A body B is acted by a force given by F= CX from distance X = 0 to X=X1 What is the work done on the body?,\(1/2 CX1^2\),CX1,1/2CX1,\(CX1^2\)
Two bodies of masses m and 4 m are moving with equal K.E. The ratio their linear momentum is,1:2,4:1,1:1,1:4
A 10 kg mass is held 1 m above the tab for 25 sec calculated the work done is,None,9.8J,10J,250 J
A body is allowed to slide down frictionless track freely under gravity The track ends in a semicircular shape part of diameter D. What should be the 'height minimum from which the bod most fall so that it completes the circle,5/4 D,4/5 D,D,2D
"When constant acceleration act on the body, then power of body varies:",t,\(t^{2/3}\),\(t^{1/3}\),\(t^{3/2}\)
A body is moving along a straight line by a machine delivering constant power T distance covered by the body in time t is proportional to,\(t^{3/2}\),t,\(t^2\),\(t^{1/2}\)
Kinetic energy of a body of mass M and momentum 500 g cm/s is equal to,\(1.25 *10^4 ergs\),\(1.25 *10^3 ergs\),\(1.25 *10^3 J\),"\(50,000 ergs\)"
Two bodies of masses m and 2m are moving opposite to each other with velocities 2v and v respectively. After collision their common velocity is,0,5v/4,4v/3,3v/4
Starting from rest a car of mass 1000 kg accelerates steadily to 20 ms-1 in the time 10 second. The average power developed in the time period is,20 kW,40 kW,4.0 kW,0.2 kW
. A body moving forward is acted by a force of 90N and frictional force acting  on it is 50N. What is the gain in kinetic energy when it moves a distance of 6m?,240J,280J,840J,380J
Power is best defined by:,Work done / time,Work done in direction of force,Force x velocity,Work done x time
Four truck each of masses 'm' are sticked together & remains at rest. Another truck of mass '2m' moving with velocity 5m/sec collides & stick together. Find their combined velocity.,\(\frac{5}{3} m/sec\),2 m/sec,\(\frac{5}{6} m/sec\),4 m/sec
A bullet loses half of its velocity after penetrating 3 cm. How much further will it penetrate before coming to rest?,1 cm,1.5 cm,3 cm,2 cm
