question,answer,wrong1,wrong2,wrong3
When dip circle is placed perpendicular to magnetic meridian then apparent angle of dip is,-3,-1/3,-1,-2/3
Which of the following is paramagnetic?,Chromium,Bismuth,Antimony,Water
Curie temperature is the temperature at which,A ferromagnet becomes a paramagnet,A diamagnet becomes a paramagnet,Magnetism is completely destroyed in a paramagnet,A ferromagnet becomes a diamagnet
A coil having N number of turns whose plane area is A carries a current l. The quantity NIA is,Magnetic moment,Magnetic flux,Magnetic field,Magnetic susceptibility
When a thin bar magnet is cut in length into two equal halves and joined one above another facing same pole together the final time period of magnet is equal to,T/2,T,T/4,2T
Magnetic moment is,A vector quantity,A scalar quantity,Universal constant,Tensor
What happens to the susceptibility of a ferromagnet substance when the temperature is increased?,Decreases,Increases,Remain constant,Can increase or decrease
Space around magnet up to which it's influence is felt is,Magnetic field,Magnetic intensity,Magnetic lines of force,Magnetic permeability
The magnetic material which remains perpendicular to the nonuniform magnetic field is,Diamagnet,Paramagnetic,Ferromagnetic,Nonmagnetism
The magnetic susceptibility for diamagnetic substance is,Negative,Positive and small,Zero,Positive and large
Imaginary lines having constant value of dip angle are called......... lines.,Isoclinic,Isobaric,Isogonic,Iso dynamic
The magnetic moment is a,Vector,Scalar,Henry,None
Earth's magnetic field always has a horizontal component except,At the magnetic pole,At the equator,At the latitude,At the latitude of 60 degree
A magnetic needle is kept in a nonuniform magnetic field. It experiences,A force and a torque,A force not a torque,A torque not a force,No torque no force
A magnetic material aligns perpendicular to uniform magnetic field then the substance is,Diamagnetic,Paramagnetic,Ferromagnetic,Antiferromagnetic
"When 2A current is passed through a tangent galvanometer it gives a deflection of 30°. For deflection of 60°, the current must be",6A,1A,2A,4A
Material A is used as permanent magnet.it means,A has high coercivity,A has high retentivity,A has low coercivity,A has low retentivity
A unit magnetic pole placed at a point on the perpendicular bisector line of a bar magnet placed in magnetic meridian experience a force due to the magndt. The direction of force experienced by it will be,Parallel to the magnetic axis,45° to the magnetic axis,90° to the magnetic axis,60° to the magnetic axis
Susceptibility above curles temperature is valid for,Dimagnetic,Ferromagnetic,Paramagnetic,Ferricmagnetic
The value magnetizing field H when magnetic flux density B= 0 is called,Coercivity,Retentivity,Curie's temperature,Curie's temperature
The angle of dip is maximum at,Pole,Equator,41° north,23° south
A long magnet of magnetic moment M and pole strength m is broken into two at the middle. The magnetic moment at the pole strength of the each pole will be,"M/2,m",M/2; m/2,M;m/2,M;m
The susceptibility of dimagnetic substance is,Negative,Zero,Positive,Infinite
The magnetic needle is kept in a uniform non-magnetic filed. It experiences,A force and a torque,A force but not a torque,A torque but not a torque,Neither a force not a torque
"The ratio of magnetic moment of two short magnets,which give null deflection in tan B position at 12 cm and 18 cm from the center of a deflection magnetometer is",8:27,27:8,2:3,4:9
What is the unit of magnetic permeability?,H/m,Am^2,H/A,H/m-2
Critical temperature is the temperature,Above which substance exists only in gaseous state,Above which ferromagnetic substance becomes paramagnetic,Above which proteins denature and becomes un functional,Above which base sequences of DNA changes and mutation occurs
The temperature above which ferromagnetic substance becomes paramagnetic is known as,Curie temperature,Neels temperature,Inversion temperature,Boyle's temperature
What happens when bar magnet is dropped in copper tube,Falls with less g,Falls with more than g,Falls with equal to g,None
At above Curie's temperature ferromagnetic behaves as,Paramagnetic,Dimagnetic substance,Super conductor,None
The magnetic lines of force inside the bar magnet is form,South to north,Do not exist,North to South,None
A bar magnet of length l is bent in the form of semicircle. Then the new magnetic moment,2p/π,P,P/π,P/2π
Angle of dip where earths magnetic field is vertical is,90°,0°,45°,60°
The magnetic susceptibility is negative for,Diamagnetic,Paramagnetic,Ferromagnetic,Ferricmagnetic
"Magnetic moment of a magnetic decreases by 19% , then time is",Increases by 10%,Decreases by 10%,Increases by 20%,Decreases by 20%
Magnetic susceptibility is negative for,Diamagnet,Paramagnetic,Ferromagnetic,All
Find the value of torque when the value of magnetic field is 0.2 Tesla and magnetic moment is 2 amp m^2 acting perpendicular to each other,0.4,4,40,400
A charge moves horizontally near to surface of earth then,Magnetic force is perpendicular to its motion,Magnetic force is parallel to its motion,Both electric and magnetic force are perpendicular to its motion,Only electric force is parallel to its motion
Permanent magnets are made up of,Steel,Soft iron copper,Copper,Tungsten
When a magnwt is broken into two equal places then the pole strength will be,Same,Halved,Doubled,One forth
A metallic wire is folded to form a square loop of side a . It carries a current i and is kept perpendicular to a uniform magnetic field. If the shape of the loop is changed from square to a circle without changing the length of the wire and current the amount of work done in doing so is,iBa^2(1-4/π),iBa^2(π+2),iBa^2 (π-2),iBa^2(4/π-1)
Line of force due to earth's horizontal magnetic field are,Parallel and straight,Concentric circles,Curved lines,Elliptical
Cobalt is an example of substance,Ferromagnetic,Non magnetic,Dimagnetic,Paramagnetic
Above curie temperature,Ferricmagnetic substance becomes paramagnetic,Paramagnetic substance becomes ferromagnetic,Paramagnetic substance becomes dimagnetic,Dimagnetic substance becomes paramagnetic
The time period of magnet is 2 sec. It is cut into two equal parts by cutting it parallel to its length. What is the new time period of each part when vibrated in the same magnetic field?,2 sec,4 sec,6 sec,8 sec
The major contributions of magnetism in substance is due to,Spin motion of electrons,Orbitals motion of electrons,Equally due to both,Hidden magnets
The magnetic field strength at a distance d from a short bar magnet in longitudinal and transverse position are in the ratio of,2:1,1:1,1:2,4:1
True about magnets,As electricity gas point charge magnet has dipole,Bar magnet cannot include magnetism in nickel rod,The poles are at the exact ends,Like poles attract
Where in the world are we most likely to find horizontal magnetic component ?,Indian Ocean,North pole,South poles,In an spacecra
"A magnetic of magnetic moment M is oscillating in a magnetic field with time period T. Now if the mass of the magnet quadruples, new time period will be",2T,T,T/2,3T/2
The apparent angles of dip at two meridians perpendicularl to each other about magnetic meridian are 45° and 45°. The cot of the true angle of dip at that place is,√2,1,1/2,2
In case of bar magnet,Magnetic field originates from N to S,It formed closed curves passing through the magnet,Field originate from middle of bar magnet in circular path,It's field originates like that of monopole
A magneti is placed in equilibrium in magnetic field B then calculate the work done in rotating through 180°,2MB,MB,MB/√2,√2MB
Which of the following is true for electromagnet,High permeability and high retentivity,Low permeability and high retentivity,High susceptibility and low retentivity,Low susceptibility and low retentivity
A compass needle is allowed to move in horizontal plane is taken to a geomagnetic pole. It,Will stay in any position,Will stay in north south direction only,Will stay in east west direction only,Will become rigid showing no movement
The substances which when placed in external magnetic field are freely magnetized in opposite directions to that of the magnetic field are,Dimagnetic substance,Paramagnetic substance,Ferromagnetic substance,Both a and c
Horizontal component of earth is equal to its vertical component when the angle of dip is,45°,60°,0°,90°
At a place the vertical and horizontal component of earth's magnetic field are equal. The angle of dip at that place is,45°,30°,60°,90°
Area of hypersteresis curve indicates,Loss of energy per cycle,Retentivity,Coercivity,All of the above
