question,answer,wrong1,wrong2,wrong3
Iodoform test detects,Acetaldehyde,Acetic acid,Formaldehyde,Methyl alcholol
Predicts the product that is formed when propane is treated with HBr in the absence of peroxide?,2- bromopropane,1- bromopropane,"1,2- dibromopropane","1,2,3tribromopropane"
Chloroform on exposure to air and sunlight produce,Phosgene,Chloropicrin,Carbon tetrachloride,HCl and CO
Chloroform reacts with acetone in the presence of KOH to form,Chloretone,Trichloroacetone,Trichloroisoprene,Carbonyl choloride
The introduction of alkyl group in presence of AlCl3 is known as,Friedal craft rxn,Sandmayer's rxn,Gatterman rxn,Corey house rxn
Phosgene is the name of,Carbonyl chloride,Phosphorus compound,A phosphonium compound,A phosphorus halide
Which of the following gives iodoform test,Isopropyl alcohol,Diethyl ketone,Benzaldehyde,Pentyl alcohol
Lucas reagent is,Anh. Zncl2 and conc HCl,Raney Ni /H2,Cr2O3,None
Chloropicrin acts as,Insecticide,Hypnotic,Rodenticide,Analgesic
Solvent for oil and fat is,CHCl3,Phenol,BHC,DDT
Alkyl nitrite is obtained by treating a compound with alc kCN. Then that compound is,Ethyl iodide,Halide,Ethyl alcohol,Phenol
"When C2H5Cl is heated in presence of alc. KCN, then alkene is obtained, the rxn occurring is which type of reaction",Dehydrogenation,Elimination,Dehydration,Substitution
When chloroform is exposed to air: light then a highly poisonous gas formed is,Phosgene,Chromyl chloride,Dichlorocarbon monoxide,Phosphine
The use of CCl4 are following except,Room deodorant,As solvent for wax oil,Fire extenguisher,None
The use of CCl4 are following except,Room deodorant,As solvent for wax oil,Fire extenguisher,None
When an alkyl halide is heated with dry Ag2O it produces,Ether,Ester,Ketone,An alcohol
Acetone is mixed with bleaching powder to give,Chloroform,Acetaldehyde,Ethanol,Phosgene
Which of the following compounds will not give iodoform test?,Benzaldehyde,Acetone,Acetaldehyde,Acetophenone
Chloroform on reaction with Zn in presence of HCl gives,Methylene chloride,Formic acid,Methane,Acetylene
Which of the following is obtained when CO is left in air?,Phosgene,Phosphine,Tear gas,War gas
Chloroform when reacts with NaOH leads to form,Formic acid,Ethyl alcohol,Methane,Ethylene
Which of the following is correct,Chloroform is kept in brown bottle,Carbylamine test is given by all amine,Aldehyde on reduction gives acid,Alcohol on reduction gives amine
Which of the following is not true about CCl4?,It is polar in nature,It posses tetrahedral structure,It has no non bonded electrons on carbon,It is an organic compound
Which of the following does not show iodoform test?,Diethyl ketone,Ethanol,Acetaldehyde,Acetone
If chloroform is left open in presence of sun rays,Poisonous gas is formed,Explosion takes place,Polymerization takes place,Nothing happens
When a phenol reacts with chloroform in alkaline medium which is formed,Salicaldehyde,Chlorobenzene,Salicylic acid,Anisole
CH3CHO and C6H5CH2OH can be separated by,Iodoform test,Tollens reagent,Fehling solution,Benedict solution
Both bromo ethyl alcohol and dibromo ethane reacts,With aq solution to product diol,With Br2,With Cl2,All
Chloroform with nitric acid produces,Chloropicrin,Chlorotone,Picric acid,Nitrochloromethane
When chloroform is treated with aq. Potassium hydroxide and the resulting solution is acidified then the product obtained is,Methanoic acid,Methanol,Methoxy ethane,Ethanol
How many moles od CH3I can combine with one mole of CH3NH2,3,1,2,5
Phenol is heated with CH3I and alkaline KOH then salicylaldehyde is produced. The reaction is known as,Riemer teimann reaction,Friedel craft reaction,Rosenmund reaction,Tischenko rxn
The part of our body needing a compound made up of halogen part of haloalkane in very low conc. For maintenance of power proper health.,Blood corpuscles,Bone,Skin,Teeth
The part of our body needing a compound made up of halogen part of haloalkane in very low conc. For maintenance of power proper health.,Blood corpuscles,Bone,Skin,Teeth
During morning time after sunshine chloroform was wrongly poured into a cotton mask covering nose and mouth of a patient undergoing surgery. He did not regain consciousness as anticipated. The most likely reason is the formation of,COCl2 which the patient inhaled,HCL which the patient swallowed,O2 in high conc which the patient inspired,Cl2 that the patient inspired
Which is wrong statement about chloroform,Chloroform is prepared by chlorination of chloral,Chloroform is used in surgery as anesthetic,Chloroform on exposure to sunlight and air produce phosgene,Chloropicrin is an insecticide prepared from nitration of chloroform
"In the reaction 

CH3CH2OH + HX = CH3CH2X + H2O

where X is cl, Br, I. The order of reactivity of HCL , HBr and HI in the reaction is",HI> Hbr> Hcl,HCl>Hbr> HI,HCl > HI >Hbr,HI > HCl > HBr
Chloral is,CL3CCHO,Cl3CH3,CCl3COCH3,Cl3CCOOH
