question,answer,wrong1,wrong2,wrong3
Sickle cell anaemia is an example of,Pleotropy,Epistasis,Codominance,Incomplete dominance
Inheritance of skin color in humans is an example of,Polygenic inheritance,Mendelian inheritance,Monogenic inheritance,Complementary genes
The ratio 1:4:6:4:1 is seen in,Polygenic inheritance,Monogenic inheritance,Complementary genes,Incomplete dominance
ABO blood group system exhibits,Multiple allelism,Epistasis,Incomplete dominance,Codominance
How many possible genotypes are there for ABO blood groups?,6,4,16,8
Blood grouping in human being is controlled by,3 alleles in which IA and IB are dominant,3 alleles in which IB is dominant,4 alleles in which IA is dominant,3 alleles in which none is dominant
Eye colour of Drosphila is an example of,Multiple allelism,Polygenic inheritance,Codominance,Incomplete dominance
Cross between AaBB and aaBB will form,1 AaBB: 1aaBB,All AaBB,3 AaBB: 3 aaBB,1AaBB: 3 aaBB
The segment of DNA which acts as the instrument for the synthesis of protein is,Gene,Nucleoside,Nucleotide,Ribose
A genetic unit that codes for the amino acid sequence of a complete polypetide chain is most closely related to the,Cistron,Muton,Recon,Replicon
Smallest segment of genetic material affected by mutation is,Muton,Exon,Recon,Cistron
Gene mutations are also called,Point mutations,Chromosomal aberrations,Lethal mutations,All of these
Triticum durum is,Tetraploid,Diploid,Triploid,Hexaploid
"Triticum aestivum, the common bread wheat is",Hexaploid with 42 chromosomes,Diploid with 14 chromosomes,Triploid with 21 chromosomes,Tetraploid with 28 chromosomes
Which of the following is man made?,Triticale,Secale,Triticum,Cicer arietinum
Haploid chromosome number of rice (Oryza) is 12. What will be its tetrasomic number?,26,14,28,48
Any physical or chemical agent that promotes the occurence of mutation is called,Mutagen,Carcinogen,Both a and b,None of these
The number of linkage group corresponds to,Haploid number of chromosomes,Tetraploid structure,General structure of organism,Diploid number of chromosomes
Crossing over takes place between,Homologous chromosomes,Non-homologous chromosomes,Chromosomes,None of the above
Crossing over occurs in,Meiotic cells,Mitotic cells,Amitotic cells,Mutating cells
Through which experiments the first proof that DNA is the genetic material was provided?,Bacterial transformation,Transfection,Phage infection,Bacterial translocation
Who performed the transformation experiments on bacteria?,Frederick Griffith,Louis pasteur,Colin M. Maceleod,Meselson and Stahl
Number of carbon in ring of deoxyribose sugar is,Five,Six,Four,Three
A nucleoside is,Nitrogen base+Sugar,Sugar + Phosphate,Nitrogen base + phosphate,Nitrogen base + sugar + phosphate
The successive nucleotides of DNA are covalently linked through,Phosphodiester bonds,Peptide bonds,Hydrogen bonds,Glycosidic bonds
The two strands of DNA are held together by,Hydrogen bonds,Peptide bonds,S-S bonds,Phosphodiester bonds
Hydrogen bonds between cytosine and guanine are,3,1,2,4
Width of DNA molecule is,20 A,15 A,34 a,25 A
The length of one full turn of DNA is,34 A,3.4 A,20 A,10 A
How many base pairs are found in one turn of DNA?,10,9,11,12
DNA polymerase helps in,Joining monomers of DNA,Renaturation of DNA,Proof reading of RNA,Splitting of two DNA strands
The direction of DNA replications is from,5' end towards 3' end,3' end towards 5' end,2' end towards 5' end,5' end towards 2' end
DNA strand is formed continuously in 5'-3' direction is called,Leading strand,Lagging strand,Tempelate strand,Stranded strand
'One gene one enzyme' concept is given by,Beadle and Tatum,Lederberg and Tatum,Zinder and Lederberg,Kornberg and Tatum
Genes present on Y- Chromosomes are called,Holandric genes,Basis genes,Polygenic genes,Pleotropic genes
"If a colour blind male marries a normal woman, what percentage of their children are likely to be color blind",50%,25%,75%,0%
"If a normal daughter of color blind man marries a normal man, what would be the chance of color blind children?",50% of sons would be color blind,All daughters would be color blind,All sons would be normal,50% of daughters would be color blind
Color blindness in man is,Sex-linked character,Dominant character,Sex-limited character,Sex-influenced character
"In split genes, the coding sequences are called",Exons,Introns,Cistrons,Operons
A person who is trisomic for chromosome 18th pair is,Edward syndrome,Down syndrome,Turner syndrome,Cri-du-chat syndrome
Chromosome number of Down syndrome is,47,46,23,45
Terminators codons are also called,Stop signals,Initiating codons,Central dogma,All of these
The terminator codons are,All of these,UAA,UAG,UGA
The process of translation is,Protein synthesis,RNA synthesis,DNA synthesis,Ribosome synthesis
In the genetic code dictionary how many codons are used to code for all the essential amino acids?,61,60,20,64
A codon consists of,3 nucleotides,1 nucleotide,2 nucleotides,4 nucleotides
If the sequence of bases in the DNA is TAGC then the sequence of bases in m-RNA will be,AUCG,ATGC,TAGC,TACG
Which of the following is smallest RNA?,t-RNA,m-RNA,r-RNA,hn-RNA
Which form of RNA has clover leaf like structure?,t-RNA,r-RNA,m-RNA,hn-RNA
Anticodons are present in,t-RNA,r-RNA,m-RNA,All of these
Most abundant RNA in a cell is,r-RNA,t-RNA,m-RNA,Primary RNA
The external morphological exxpression of an individual is,Phenotype,Genotype,Gene pool,Allele
