question,answer,wrong1,wrong2,wrong3
"A man stands on top of a cliff and shouts. He hears the echo on the third clap when he claps his hand at the rate of two claps per second. What is the distance between man & the obstruction, if the velocity of sound is 320 m/s",160,320,460,640
"Velocity of sound in air at STP is 330 ms-1. The distance covered by sound in 2 seconds when atmospheric temperature is 30°C, will nearly be",0.7 km,0.5 km,1km,2km
Two uniform wires of the same and the same tension have diameters in the ratio of 1:2. When they are together their frequency ratio is,2:1,1:2,1:4,4:1
Phase difference between two waves y1 = a sin wt and y2 = a cos wt,π/2,0°,π,3π/4
"The equation of a transverse wave is given by y = 10 sinл(0.01x - 2t)

Where x and y are in m and t is in sec. Its frequency is",1 cps,10 cps,2 cps,0.01 cps
The frequency of radio - waves is 15 MHz. What is its wavelength?,20 m,15 m,5 m,25 m
Two waves are represented as y1= 20sinπθ and у2 = 40sin100πθ. The ratio of their intensities,none,1:4,4:1,3:1
A sound wave has frequency 500 Hz and velocity 350m/s. What is the distance between the two particles having phase difference of 60°?,12 cm,0.7 cm,70 cm,120 cm
"The equation of progressive wave is given by

Y=Yo sin 2π(ft-x/λ). The maximum velocity of particle of medium is equal to four times of wave velocity then",λ=πYo/2,λ=πYo/4,λ=πYo,λ=2πYo
"The equation of a progressive wave is given by y = 6cos (1800 t - 60x) where x in metre, y in micron, t is in second. Then the ratio of their maximum velocity of particle of medium to the wave velocity is",\(3.6 × 10^-4\),\(3.6 × 10^-6\),\(3.6 × 10^-5\),360
A transverse wave is producing in a string of length 0.6m and linear density 0.2kg/m. The tension produced in string is 80N when it is vibrating in three segments with amplitude 0.5cm. The velocity amplitude of particle of medium is,1.57 m/s,3.14 m/s,6.28 m/s.,9.42 m/s
The distance in between two points differing in phase by 60° having wave velocity 360m/s and frequency of wave 500 Hz is,0.12m,0.18m,0.30m,0.48m
"A simple harmonic wave equation is given by \(y=10sin(\frac{2πT}{T}+θ)\)  if T = 30sec
and y = 5cm at t = 0, then the phase angle at time t = 7.5sec is",120°,30°,60°,90°
The speed of sound in H2 at NTP is 1270m/s. Then speed of sound in mixture of H2 and O2 in the ratio of 4: 1 by volume will be,635m/s,630m/s,680m/s,700m/s
Speed of sound is more in,dry He,moist He,same in both,none
A string of length L is stretched by L/20 when the speed of transverse wave is v. If it is stretched by L/10 then speed of transverse wave will be,v√2,4v,2v,v/√2
"A uniform copper wire is rigidly fixed at with ends. At 30°C, tension in the wire is negligible. Then speed of transverse wave in copper wire at 10°C is

γcu=1.3 × 10^11 N/m2

αcu= 1.7 × 10^-5/°C

δcu= 9x 10^3 kg/m3",70m/s,49m/s,50m/s,60m/s
"A transverse wave is producing in a string of length 20m and mass 5g, then the speed of transverse have and the time taken by transverse wave at the middle of string is","10m/s, 1sec","10m/s, 1.41 sec","10√2 m/s, 1.41 sec","10√2 m/s, 1 sec"
The linear density of a vibrating string is 10-4 kg/m. A transverse wave is producing in the string which is described by the equation y=0.02sin (x + 30t) where x and y are in m and t in sec. Then the tension produced in the string is,0.09 N,0.36 N,0.90 N,3.6 N
The Young's modulus of the material of rod is 2×1011 N/m2 and its density is 8000kg/m3. Then the time taken by sound wave to transverse 1m of the rod is,2 × 10^-4 s,1× 10^-4 s,4 × 10^-4 s,16 × 10^-4 s
A ship sends a longitudinal wave towards the bottom of sea. The wave returns from bottom of sea after 2s. If bulk modulus of sea water is 2.3 x 109 N/m2 and density is 1.1 gm/cc. Then depth of sea water is,1410m,1100m,2000m,2820m
"If temperature raised by 1°C from 300K, then percentage change in speed of
sound in air is",0.167%,1.67%,8.37%,2.67%
The amplitude of wave at 10cm is A then amplitude of wave at 40cm is,A/4,A/2,2A,4A
A source of sound emits sound equally in all direction in a non-absorbing medium. Two points P and Q are at a distance of 9m and 25m respectively for point source then the ratio of their amplitude at P and Q is,25:9,9:25,3:5,5:3
If pressure amplitude of wave increase. by 1% then its intensity,increases by 2%,increases by 1%,decreases by 1%,decreases by 2%
"Find the intensity of sound in air if density of air is 1.3 kg/m3, Vair = and pressure = 1.01 × 105 N/m2",1.6 x 10^7 Watt/m2,16 x 107 Watt/m2,160 x 107 Watt/m2,1600 x 107 Watt/m2
"The equation of wave pulse is given by \(y=\frac{10}{5+(x+3t)^2}\)  where x and y are in cm and t in second, then displacement of particle of medium is",2cm,3cm,4cm,5cm
"The equation of wave pulse is given by \(y=( \frac{6}{2+(x+2t)^2})\) where x and y are in cm
and t in second, then velocity of wave is",2cm/s,3cm/s,4cm/s,5cm/s
"The equation of wave pulse is given by \(y=(\frac{0.8}{5+(4x+5t)^2})\) where x and y are in cm
and t in second, then",both b and c,wave pulse is travelling towards +ve X-direction,amplitude of wave particle is 0.16cm,distance travelled by wave in 2sec is 2.5cm
The displacement of wave pulse are given by   \(y=(\frac{1}{1+x^2})\) at t = 0 and \(y=(\frac{1}{1+(x-1)^2})\) at t=2sec. The velocity of wave after 2sec is,0.5m/s,1m/s,2m/s,4m/s
"The ratio of velocity of sound in hydrogen gas (γ = 7/5) to that in helium
gas (γ = 5/3) at the same temperature is",\(\frac{\sqrt{42} }{5}\),\(\frac{\sqrt{21} }{5}\),1:1,\(\sqrt{2} :1\)
"A man on the ground finds out that when he sees a jet plane just over his head, the sound is heard at an angle of 30° with the vertical from his left. If the velocity of sound is v, the velocity of the jet plane must be:",v/2,2v,√3/2 v,v
"In a ripple tank when one pulse is sent every tenth of a second, the distance between the consecutive pulse is 30mm. In the same depth of water pulses are produced at half-second intervals. What is the new distance between consecutive pulse?",150mm,0.67mm,6.0mm,60mm
"A wave of frequency 1000 Hz travels between X and Y, a distance of 600m in 2sec. How many wavelength are there in distance XY?",2000,3.3,300,180
Elevation of a cloud is 60° above the horizon. A thunder is heard 8sec after the observations of lightening. The speed of sound is 300m/s. The vertical height of cloud from the ground is,8 x 300 sin60° m,8 × 300 m,8 × 300cos60° m,8 x 300 tan60° m
"A is singing a note and at the same time B is singing a note with exactly 1/8th the frequency of note of A. The energies of two sounds are equal, the amplitude of note B is",8A,A,2A,4A
"The velocity of sound in an ideal gas temperatures T1 and T2 K are found to be V1 and V2 respectively. If v1 and v2 are the root mean square velocities of same gas at temperatures T1 and T2 respectively then,",\(v2=v1(\frac{V2}{V1}) \),\(v2=v1(\frac{V1}{V2}) \)^1/2,\(v2=v1(\frac{V1}{V2}) \),\(v2=v1(\frac{V2}{V1}) \)^1/2
"The two wires of same length, tension and diameter having the ratio of densities is 1:3. Then the ratio of their frequency.",√3:1,1:3,1:√3,3:1
The young modulus of steel is 2*10^11 N/m2 and density is 78×10^2 kg/m3. Then velocity of sound in steel is:,5060 m/s,340m/s,900m/s,\(3×10^9 m/s\)
The intensity of wave gets reduced by 20% on passing through a slab. The reduction in intensity on passing through two such slabs is:,36 %,64%,20 %,50 %
Which region of the electromagnetic spectrum includes waves with a frequency of 10^7 MHz?,Infra-red waves,Ultraviolet waves,Radio waves,X-rays
The velocity of sound is generally greater in solids than in gases because:,elasticity of solid is very high,the density of solid is high but the elasticity is low,both the density and elasticity of solids are low,the density of solid is low but the elasticity is high
"The wavelength of two waves shown in the figure is 15 cm each, what is the phase difference between those waves?",π,0.75π,0.625π,3.5π
"Two light waves of the same frequency displacement are represented by the diagram.

 

What could be the phase difference between the two waves?",330°,150°,220°,260°
