question,answer,wrong1,wrong2,wrong3
A source of sound is moving with a velocity 50 m/s towards a stationary observer. The observer measures the frequency of the source as 1000 Hz. What will be the apparent frequency of the source when it is moving away from the observer after crossing him? (velocity of sound is 350 m/s in air),750 Hz,875 Hz,1143 Hz,1333 Hz
A whistle giving out sound of frequency 450 Hz approaches a stationary observer at a speed of 33 m/s. The frequency heard by the observer is,500 Hz,400 Hz,429 Hz,517 Hz
The musical interval between two notes of frequencies 320 Hz and 240 Hz is:,1.33,80,1.78,7
The apparent wavelength of the light from a star moving away from the earth is 0.4% more than its real wavelength. The velocity of the star is,120 km/sec,150 km/sec,15 km/sec,30 km/sec
The intensity level of two waves of same frequency in a given medium are 20 dB and 60 dB. Then the ratio of their amplitudes is:,1:100,1:4,1:16,1:10^4
A source of sound is moving away from a stationary observer with a speed equal to the speed of sound. The apparent frequency heartily the observes will be,n/2,n^2,2n,None
A whistle giving out 450Hz approaches a stationary observer at a speed of 33ms-1. The frequency heard by the observer in,500,409,517,429
A radar sends a signal of frequency of 7.8 × 10^9/s towards aeroplane moving with certain velocity a frequency difference of 2.7 × 10^3/s is reflected from aeroplane. Find the velocity aeroplane.,1.87×10^2km/hr,2.87×10^2km/hr,0.87×10^2km/hr,3.74×10^3km/hr
"When air space in musical instrument is increased, what will increase?",loudness,pitch,quality,timber
"By which process, radio waves can be detected but not light waves in a closed room?",diffraction,interference,reflection,refraction
Quality of two sounds is different because,Different overtones are present in them,Their frequencies are different,Their intensities are different,Their amplitudes are different
"The intensity of sound gets reduced by 10% on passing through a block. If it passes through two such blocks, the intensity of the outgoing sound is",81%,19%,91%,18%
The loudness of two waves of same frequency in a given medium are 100dB & 20 dB respectively. How many times is the intensity of I1 is greater than I2,10^8,80,10^5,5
"A car is slowly moving towards a wall with velocity 2 m/s. If the frequency of horn blow by car is 700Hz, then no. of beats heard by the driver is (velocity of sound = 350 m/s)",8,4,6,10
A policeman sounds a whistle with frequency 300 Hz towards a car that moves towards him with a velocity of 5m/s. Find the frequency of the whistle as heard by the driver of the car. (Velocity of sound in air = 320 m/s),305 Hz,310 Hz,312 Hz,320 Hz
A man in a car moving at 40 m/s is approaching a stationary siren emitting a sound frequency 510 Hz. The apparent frequency heard by the man is (take velocity of sound = 300 m/s),570 Hz,540 Hz,500 Hz,480 Hz
A bus is moving towards a huge wall with a velocity of 5 ms-1. The driver sounds a horn of frequency 200 Hz. The frequency of the beats heard by a passenger of the bus will be (speed of sound in air = 350ms-1),203 Hz,100 Hz,209 Hz,35 Hz
The intensity of sound gets reduced by 10% on passing through a slab. The reduction in intensity on passing through two consecutive slabs would be,19%,20%,5%,50%
The driver of a car sounds a horn of frequency 600Hz moving towards the hill with a speed 30m/s. If speed of sound in air is 330m/s. Then frequency,720 Hz,650 Hz,680 Hz,750 Hz
"A man is watching two trains, one is leaving and the other is coming towards him equal speed of 4m/s. If they sound their whistles, each of natural frequency of 240 Hz, the number of beats heard by the man (velocity of sound in air = 320 m/s) will be",6,3,zero,12
An object producing a pitch of 400 Hz approaches a stationary person in a straight line with a velocity of 200m/s. Velocity of sound is 300m/s. The person will note a change in frequency as the object flies past him equal to,960 Hz,1440 Hz,240 Hz,1200 Hz
A beam of sound is 10^6 times as intense as  that with minimum audible intensity The loudness of the beam is thus,60dB,10^6 dB,6 dB,0.6dB
An engine is moving on a circular track of radius 100m with the speed of 20m/s. What will be the frequency observed by an observer standing stationary at the centre of the circular path when the engine blows a whistle of frequency 500 Hz?,500 Hz,> 500 Hz,<500 Hz,No sound
When both  source  and observe approach each other with a equal to half of the velocity of sou the change in frequency of sound detected by the listener is,200%,0,50%,150%
A source of sound produces waves of λ = 40cm in air. It is moving with a velocity one-fourth the velocity of sound towards east. The apparent wavelength noted by a man in opposite direction is,50cm,30cm,60cm,70cm
At what speed should a source of sound move so that observer finds the apparent frequency equal to half of the original frequency,v,v/2,2v,v/4
"A galaxy is approaching the earth with a velocity of 105m/s. As observed on the earth, the shift in the spectral line of wavelength 5700A will be",1.9 A,3.8 A,0.53 Å,1.06 Å
"Two whistles A and B produce notes of frequencies 660 Hz and 596 Hz respectively. There is listener at the middle of the line joining them. Now the whistle B and the listener start moving with the speed 30m/s away from the whistle A. If the speed of the sound is 330m/s, how many beats will
be heard by the listener?",4,2,6,8
A whistle of frequency 500 Hz is tied to a end of a string of length 1.2m revolves at 400 rev/min. A listener standing some distance away in the plane of rotation of whistle hears frequencies in the range: (speed of sound 340mys),436 to 586,436 to 574,426 to 586,426 to 574
"In the spectrum of light of a luminous heavenly body, the wavelength of spectral line is measures to be 4747 A spectral line is measures to be 4747 A","3x10^6m/s, moving away from the earth","3 x 10^5 m/s, moving towards the earth","3x10^5m/s, moving away from the earth","3×10^6 m/s, moving towards the earth"
"The wavelength of light observed on the earth, from a moving star is found to decrease by 0.05% relative to the earth, the star is",coming closer with a velocity of 1.5×10^5 m/s,moving away with a velocity of 15x10^5 m/s,moving away with a velocity of 15×10^4 m/s,coming closer with a velocity of 1.5×10^4 m/s
An astronaut in rocket approaching towards the moon. He sends radiowave of frequency 5×109 Hz towards the moon. The frequency received by him is 9 x 104 Hz more the actual frequency. Then relative velocity of rocket w.r.t moon is,2.70 km/s,1.35 km/s,4.05 km/s,5.4 km/s
"Two cars are moving on perpendicular roads towards a crossing with uniform speeds of 72 km/h and 36km/h. If the first car blows a horn of frequency 280 Hz, then the frequency of the horn heard by the driver of the second car when line joining the car makes an angle of 45° with roads will be",298 Hz,321 Hz,289 Hz,280 Hz
A source of sound emits 200W power which is uniformly distributed over a sphere of radius 10m. What is the loudness of sound on the surface of the sphere?(log10 2 = 0.3),117лdB,200лdB,120лdB,140лdB
"A person is standing on a railway station. When a train is approaching him, the frequency of whistle heard by him is 220 Hz, but when the train has crossed him, the frequency heard by him is 184 Hz. The actual frequency of the whistle is",200 Hz,202 Hz,207 Hz,\(\sqrt{180*220} Hz\)
A person is driving in a car with velocity 30 m/s towards the rock. The person horned the car with frequency 600 Hz & the sound is reflected from rock. The apparent frequency heard by the person is? [velocity of sound 330 m/s],720 Hz,555.5 Hz,550 Hz,610 Hz
Stationary observer heard twice the original frequency of the source moving towards the observer. What is the velocity of source? [Given the velocity of sound 332 m/s],166 m/s,99 m/s,272 m/s,332 m/s
A sound having intensity of 10% has loudness of:,60dB,30dB,90dB,120 dB
When both source and observer moving in the same direction with the velocity half that of sound. Then the percentage of increase in frequency will be:,0%,50%,100%,200%
