question,answer,wrong1,wrong2,wrong3
"According to fluid mosaic model given by Nicholson and Singer, proteins in cell membrane are:",Globular type,Fibrillar type,Both a and b,None
Plasma membrane consists of:,Lipoprotein,Cellulose,Phosphoproteins,Lipophospholipids
The peripheral protein found in fluid mosaic model of membrane are:,Superficially attached,Embedded in lipid bilayer,Seen projecting beyond lipid bilayers,Seen floating in and out of the membrane
Major part of cell membrane:,Lipid,Protein,Carbohydrate,Nucleic acid
The Singer and Nicolson model of plasma membrane differs from Robertson model in the:,Arrangement of proteins,Number of lipid bilayer,Arrangement of lipid bilayers,Absence of proteins in the Singer model
Cell membrane:,Controls the passage of water and soluble substances in and out of the cell,Helps in protein synthesis,Serves as a semipermeable membrane,None
Which of the following of cell membrane helps in cell recognition?,Glycolipid and glycoprotein,Lipid,Protein,All
Latest and most widely accepted model that is proposed to explain the structure of plasma membrane is:,Fluid mosaic model,Molecular model,Unit membrane model,Trilamellar model
Pinocytosis and phagocytosis are concerned with:,Plasmalemma,Cell wall,Nucleus,None
The term used for cell drinking as:,Pinocytosis,Phagocytosis,Exocytosis,All
The structure present outer to plasma membrane but inner to cell wall is:,Lomasome,Sphaerosome,Peroxisome,Dictyosome
In prokaryotic cells the enzymes involved in the oxidation of metabolite are associated with:,Plasmamebrane,Nucleoid,Mitochondria,ER
The structure formed by the cell membrane modification is:,All,Mesosome,Lomasome,Lamellosome
Which of the following is known as physical basis of life?,Protoplasm,Cytoplasm,Hyaloplasm,Neoplasm
The term protoplasm was given by:,Purkinje,Robert Hook,Dujardin,Hugo von Mohl
Who used the term 'Sarcode' form protoplasm?,Dujardin,Huxley,Nagelli and Crammer,Corti
The major organic constituents of protoplasm are:,Proteins,Carbohydrate,Water,Nucleic acid
Protoplasm is actually is:,Colloid,Solution,Compound,Mixture
Protoplasm is:,Cytoplasm + Cell Membrane + Nucleus,Cytoplasm-Nucleus,Cytoplasm+Ergastic substance,Cytoplasm-cell organelles
Cell organelles are embedded in:,Cytoplasm,Cytoplasmic membranes,Mucein,Protoplasm
ph of cytoplasm is:,Strongly basic,Acidic,Alkaline,Slightly acidic
"Protoplasm undergoes coagulation, which results in total stoppage of all physiological activities at:",60°c,50°c,70°c,75°c
Non-living substances of cell are collectively known as:,Deutoplasm,Cytoplasm,Plasmagel,Mesoplasm
Which of the following cell organelles is considered to be rich in oxidative enzymes?,Mitochondria,Lysosomes,Endoplasmic reticulum,Golgi bodies
Most abundant protein is found in:,Chloroplasts,Mitochondria,Liver,Ribosomes
Cell organelle which has electron transport system is:,Mitochondria,Centriole,Nucleus,Nuceleolus
"The term ""Mitochondria"" was given by:",Benda,Kollicker,Altman,Palade
Cell organelle with autonomic genome system and considered to be semiautonomous is/are:,Chloroplast and mitochondria,ER,Chloroplast,Nucleus
Which of the following is present in mitochindria?,Oxysomes,Quantasomes,Thylakoids,Lamella
The complex liquid matrix of chloroplast is called:,Stroma,Cytosol,Hyaloplasm,Grana
Which of the following is semi autonomous?,Mitochondria,Lysosomes,Sphaerosome,Peroxisomes
ATP formation occurs in:,Both a and c,Mitochondria,Nucleus,Chloroplast
Folding of inner membrane of mitochondria are called:,Cristae,Cisternae,Grana,Thylakoids
A flattened disc like sac in chloroplast is called:,Thylakoid,Loculus,Stroma,Fret
Mitochondria actively participates in:,Cellular metabolism,Intracellular digestion,ATP hydrolysis,None
Structural unit if chloroplast is/are:,Thylakoids,Grana,Quantasomes,Stroma
Mitochondria are called 'Power house of the cell' because these:,Release ATP,Contains enzymes,contain ribosomes,Contain RNA and DNA
Each quantasomes contain:,230 chlorophyll molecules,60 chlorophyll molecules,200 chlorophyll molecules,280 chlorophyll molecules
ATP Formation in mitochondria takes place in:,Cristae,Matrix,Outer membrane,None
Nucleic acids or DNA are found in:,Both cytoplasm and nucleus,Cytoplasm,Nucleus,Nucleus and ribosomes
Mitochondria actively participates in:,Cellular metabolism,Intra cellular digestion,ATP hydrolysis,None of these
Extranuclear DNA is found in:,Chloroplast and mitochondria,Lysosomes,"Chloroplast, mitochondria and nucleus",Golgi bodies
The most important component of a living cell is:,Nucleus,Cytoplasm,Plasma membrane,Chloroplast
Nucleus was discovered by:,R.Brown,R.Hooke,Camillo Golgi,Sachs
Factory for synthesis of sugar in autotrophic eukaryotes is:,Chloroplast,Mitochondria,ER,Ribosomes
A nucleus is enclosed by:,A porous double membrane,A non-protein double membrane,A non-porous single membrane,A porous single membrane
Which of the following plastids are commonly found in cells not exposed to light?,Leucoplast,Chloroplast,Chromoplast,Plastoquinone
Protoplasm found inside nucleus is known as:,Nucleoplasm,Amyloplast,Elaioplast,Cytoplasm
Leucoplast which store proteins are called:,Aleuroplast,Amyloplast,Elaioplast,None
Which one is not true of nuclear membrane?,It is a continuous uninterrupted membrane,Made up of 2 layers,Outer membrane has ribosomes,Allows exchange material
Colored plastids other than green are called:,Chromoplast,Chloroplast,Leucoplast,None
