question,answer,wrong1,wrong2,wrong3
The respiratory structure in lichen is,Cyphella,cephalodia,isidia,soredia
Penicilium is derived from,Fungi,Algae,bryophyte,none
Ergotin is obtained from,claviceps,bacteria,Bhang,Alcohol
Fruiting body of Aspergillus is called,Cleisthothecium,Conidia,Mesothelium,Ascopore
Ringworm is caused by,Trichophyton,Albugo,Fusarium,Aspergillus
Yeast cells are rich in vitamin,riboflavin,biotin,folate,ascorbic acid
The study of fungi is called,Mycology,Phycology,Orinthology,Dendrology
What is coenocytic ?,Multinucleated without septa,Uninucleated,Uninucleated with septa,Only binucleated
Which is false about spurogyra ?,star shaped cholorplast,Haploid body,Unbrancehd and filamentous structure,Pyrenoids in cholorplast
Which is true about male gamete of Spirogyra ?,motile and non-flagellate,Motile and flagellate,Flagellate and non-motile,Motile and multiflagellate
Agar-agar is obtained from,Rhodophyta,Chlorophyta,Phaeophyta,Myxophyta
Nostoc reproduces asexually by the formation of,Akinetes,Aplanospores,Spores,Zoospores
Nostoc is found in,Anthecerous thallus,Pteris,Marchantia,Pinus
Spiral shaped chloroplast is found in,Spirogyra,Algae,Ulothix,Volvox
Spirogyra belongs to order,Conjugates,Ulothix,Chlamydomonates,Hepatocopsida
Iodine is richly found in,sea foods,Spinach,Meat,Milk
Water bloom is caused by,Blue green algae,Green algae,Red algae,Brown algae
Brown alage is found in,sea shore,river,pond,lake
Brown alage is found in,sea shore,river,pond,lake
Which one has reticulate type of chloroplast ?,Oedogonium,Spirogyra,Nostoc,Volvox
Which of the following is the motile spore ?,zoospore,Ovule,zygospore,ovary
Nostoc belongs to,cyanophycae,chlorophyceae,phaeophyceae,rhodophyceae
True nucleus is absent in,Blue green alage,Green alage,Brown alage,red algae
Heterocyst are found in,Nostoc,Marchantia,Moss,Spirogyra
Zygospore of spirogyra is,Diploid,Haploid,Polypoid,None
A zygospore is formed by the union of,+ve and -ve strain gametes,2 male gametes,2 female gametes,male gonad  and ovum
Conjugation results in formation of,zygospores,phycomycetes,Oocyte,Zoo spores
Nostoc reproduces by,Vegatative and Fragmentation,Vegatative only,Budding,Gamete formtaion
"During germination of Zygospore in Spirogyra,.....................takes place.",Meiosis is followed by Mitosis,Mitosis is followed by meiosis,Amitosis,None
Chlorophyll is found in,all,Funaria,Spriogyra,Marchantia
All algae contain......,Carotene and chlorophyll a,Chlorphyll a and chlorpohyll b,Carotene and chlorophyll b,Carotene and phycobilins
"In spirogyra,meiosis occurs",As zygospores germinates,In preparation of conjuctionn,During vegatative reproduction,During formation of gametes
The production of cap cells during reproduction is in,Oedogonium,Chara,Vaucheria,Spirogyra
Spirogyra filaments frown in legth by division of,Basal cell,Apical cell,Rhizoidal cell,Every cells of the filaments
In spirogyra meiosis takes place during,Zygospoe germination,Zoospore formation,Conjugation,Gamete formation
The antherozoid of Marchantia are provided with,2 flagella,Flagellum,5 flagellum,6 flagellum
Pond silk is name of,Spirogyra,Volvox,Nostoc,Ulthorix
Iodine is obtained from,Laminarian,Ulthorix,Spirogyra,Blue green alage
Bacteria was discovered by,Leeuwenhoek,Robert koch,Robert hooke,Louis pasteur
Virion is,Complete form of virus,Chromosome of a virus,Immature virus,Protein only
The viral infection cycle that will cause viral DNA to become integrated into bacterial DNA  is called,Lysogenic cycle,Lysozyme cycle,Lytic cycle,Lysel cycle
HIV has a protein coat and its genetic material is,Single stranded RNA,Double stranded DNA,Double stranded RNA,Single stranded DNA
Virus is composed of,Protein and nucleic acid,"protein,starch and nucleic acid",Protein and carbohydrate,"Protein,starch and carbohydrate"
Influenza virus has,1 RNA,2 RNA,1 DNA,2 DNA
The bacteria found in root nodules of leguminoseae is,Rhizobium,Bacillus,Thiobacillus,Clostridium
Dentrifying bacteria convert,Nitrate to aatmospheric N2,Atmospheric N 2 to NO3-,NO3- TO NO2-,None
Obligate parasites,cannot multiply outside the living cell,can multiply outside the living cell,can multiply on soil,can multiply on dead organic matter
Nitrosomonas is,Chemotropic,Phototropic,Symbiotic,Photosynthetic
Entamoeba coil is found in .............of man .,colon,Caecum,stomach,small intestine
Bacterial cell wall is  made up of,Murein,Glycoprotein,Lipoprotein,Capsid
The commonest shape of bacteria is,Rod,spherical,oval,chained
Botulism is caused by,Clostridium,E.coli,Salmonella,Vibrio cholera
Organic acid found in the cell wall of bacteria is,murmaic acid,oxaloacetic acid,salicyclic acid,pyruvic acid
The bacteria having a group of flagella at one end are called,Lophotrichous,Monotrichous,atrichous,Petrichous
A bacterium was seen blue under the microscope after Gram's staining,Gram positive bacteria,Mycobacterium,Clostridium,Gram negative bacteria
Which process bacteria oxidize ammonia into nitrite ?,Nitrification,Dentrification,Ammonification,All
"A bacteria cell divide in every one minute.If it takes one hour to fill whole cup,to fill halp cup,it will require",59 min,30 min,three hour,2 hrs
Plant virus contains,RNA,DNA,DNA & RNA,Only proteins
Bacteriophage are,Virus,Algae,Fungi,Bacteria
Viruses are called as living,Particles,Cells,Molecules,None of these
Nostoc belongs to,Cyanophyaceae,Chlorphyceae,Phaeophycae,Rhodophyceae
True nucleus is absent in,blue green algae,Green alage,Brown alage,Red algae
Heterocyst are found in,Nostoc,Marchantia,Moss,Spirogyra
Nostoc reproduces by,Vegatative and Fragmentation,Vegetative only,Budding,Gamete  fromation
