question,answer,wrong1,wrong2,wrong3
"A patient,s body temprature of 40°C equal to",104°F,100°F,102°F,106°F
Convert 98.4°F into digree celsius,39°c,36.9°c,98.4°c,371°c
Commonly used mercury thermometer has range,-30°c to 357°c,-20°c to 100°c,0°c to 100°c,-20°c to 200° c
Commonly used mercury thermometer has range,-30°c to 357°c,-20°c to 100°c,0°c to 100°c,-20°c to 200° c
"A liquid is nplaced graduated glass cylinder, the coefficent of real expansion of the liquid is liquid is thrice that of liner expansion of the glass. On heating the level of liquid will:",Appoximately remain the same,first decrease then increase,increase,Decrease
"The pendulum of clock is made of brass. If the clock keeps correct time at 20°c, how many seconds per day will it lose at 35°c?",12.3 secs,36.9 secs,24.6 secs,49.2 secs
The lengh of metal is 100 cm and the liner expansivity of the metal is 0.0002K^-1. By how many cms will it correct when cooled through 50°K?,0.100cm,1.001 cm,0.150cm,0.50cm
A metalic bar is heated from 0°c to 100°c.the coffecicent of liner expasion ia 10^-5 K^-1.What  will be the percentage increase in length?,0.1%,0.01%,1%,10%
Density of a liquid decrease by 0.1%.What is the liner expansivity if temprature increased is 100°c?,3.3*10^-6,3.3*10^-5,10^-6,9.9*10^-5
When two rods of diffrent length L1and L2 of diffrent materials of liner expansivities ⋉1 and ⋉2 have same diffrent in length at any temprature then,L1/L2=⋉1/⋉2,L1/L2=⋉1/⋉2,L1/L2=⋉1^2/⋉2^2,L1/L2=⋉2^2/V1^2
A zinc rod has a length of 1m at 0°c. Find its length at 50°c. The linear expansivity of Zinc is 25*10^-6/°c.,1.0013m,1.013m,1.00013m,1.13m
"From 0°c, the coefficient of thermal expansion of water is:",Negative,Positive but not zero,Zero,Infinite
"When a bimetallic strip is heated, the strip:",Bends towards the metal with low linear coefficient of expansion,Bends towards the meatl with high linear coefficient of linear expansion,Bends equally on both sides,Does not bend at all
A bimetallic strip when heated will bend towards:,Metal having less coefficient of linear expansion,Metal having more coefficient of linear expansion,Will remain straight,None
"When stem is condensed into water, which of the following is true?",Energy is evolved,Temperature decreases,Energy is absorbed,Temperature increases
A piece of block is floating on water. When the temperature is raised from 0°c to 10°c:,Solid first rises and then falls down,Solid rises,Solid falls,Remains as it is
"A vessels contains water filled full at 4°c, it overflows when:",Both heated and cooled,Heated,Cooled,Neither heated nor cooled
Linear coefficient depends upon:,Nature,Length,Temperature,None
When two holes is made in copper plate and it is heated then distance in it is:,Remains constant,Increases,Decreases,NOne
"Mercury is heated through 20°c, if the change in volume be 0.006%, then the linear expansivity of liquid is:",10^-5/°c,2*10^-5/°c,3*10^-5/°C,4*10^-5/°c
A glass flask of volume one litre at 0°C is filled level full of mercury at this temperature. The flask and mercury are now heated to 100°c. How much mercury will spill out if coefficient of volume expansion of mercury is 1.82*10^-4/°c and linear expansion of glass is 0.1*10^-4/°C respectively?,15.22 cc,13.5 cc,18.2 cc,12.2 cc
"The  density of a substanced at 0°c is 10g/cc and at 100°C, its density 9.7 g/cc. The coefficient of linear expansion of the substance is:",10^-4,10^-2,10^-3,100
Five litres of benzene weight:,Less in summer than in winter,More in summer that in winter,Euqal in summer and winter,More as time elapses
A vessel of volume V and linear coefficient of expansion ɑ contains a liquid. The level of liquid does not change on heating. The volume coefficeint of real expansion of the liquid is:,3ɑ,V/V-ɑ,V+ɑ/V,V-ɑ/V
If tenperature of two gases is 32°c and 24°c and mass is constant and resulting temperature is 28°c then find the ratio of specific heat:,1:1,1:3,3:1,5:4
A body of mass 10gm was given a heat of 210J. Find the rise in temperature. (Sp. heat capacity of water = 4200Jkg^-1K^-1),5k,27°c,45°c,80°c
When 100 gm of water at 80°c is poured into calorimeter made of aluminium weighing 300gm calorimeter made of aluminium weighing 300gm (sp. heat=0.22) containing 10 gm water at 20°c then resulting temperature of mixture is:,54°c,27°c,45°c,80°c
Water has temperature 22°c. A geyser ejects 1L water per minute at 37°c. What is the power of geyser?,1050 Watt,760 Watt,2055 Watt,2100 Watt
When a peice of ice is kept on a table at room temperature it melts because:,They gain potential energy,They lose kinetic energy,They lose potential energy,No energy is applied on it
"A 750 kg object falls from 2m height. If the total mechanical energy is changed into heat energy, the equivalent heat energy in SI system is:",15 KJ,750 J,1500 K cal,1500 cal
The amount of heat required to convert 1 gm of ice at -100°c to steam at 100°c is:,766 cal,696 cal,716 cal,736 cal
As pressure increases boiling point of liquid:,Increases,Decreases,Remains same,First increases then decreases
When a given amount of water is heated from 0°c to 100°c in a closed vessel then the total mass of water after condesation is:,Unchanged,Decreases slightly,Increases slightly,Increases substantially
Calculate how much energy is required for 1gm of melted ice of 0°c to be changed into steam of 100°c:,640 cal,720 cal,180 cal,100 cal
The amount of heat required to melt 1gm ice without change in temperature is:,80 cal,80 Kcal,740 cal,740 Kcal
Meat takes longer time to cook:,At the top of Mt.everest,At sea level,In a submarine 100m below  the sea level,In Kathamandu
When two blocks of ice are pressed together they join to form one block because:,Of decrease in melting point of ice,Of heat production,Of increase in specific gravity,Of increase in melting point of ice
A 5 kg mass requires 80 joule heat raise its temperature by 10K. Its specific heat capacity in (Kg^-1K^-1) is:,1.6,8,40,3.2
Two liquids of same volume have densities in the ratio 1:3 and specific heat in the ratio 3:1. The ratio of their heat capacities will be:,1:1,1:9,9:1,1:3
When water is heated from 0 to 4°c:,Cp<Cv,Cp>Cv,Cp-Cv = R,Cp = Cv
Two liquids of same volume have densities in the ratio 1:3 and specific heats in the ratio 3:1. The ratio of their heat capacities will be:,1:1,1:9,9:1,1:3
The final temperature of the mixture of 0.5Kg ice at 0°c and 0.5kg of water at 75°c will be:,0°c,5°c,10°c,15°c
Amount of heat required to change the mass of water of 2kg from 20°c to 40°c:,168 kJ,120 KJ,200 KJ,142 KJ
A body of mass 10gm was given a heat of 420J. Find the rise in temperature:,10K,1°c,1K,10°c
10 kg iron bar (specific heat 0.11 cal/gm°C) at 80°c is placed on a block of ice (latent heat of fusion 80 cal/gm). How much ice melts?,1.1 kg,10 kg,16 kg,60 kg
50 gm of ice 0°c mixed with 50gm of water at 80°c. The final temperature of the mixture will be:,0°c,40°c,60°c,80°c
"10 gm of ice -10°c is converted into steam at 100°c, the amount of heat required in calories is:",7250,725,350,3000
Melting point of ice:,Decreases with increase of pressure,Decreases with decreases of pressure,Decreases with the increase of pressure,Is independent of pressure
Heat required to convert 1gm of ice at 0°c into steam at 100°c is:,716 cal,100 cal,0.01 kcal,1 kilo cal
Specific heat capacity of ice at C.G.S units:,0.5 calg^-1c^-1,0.6 calg^-1c^-1,0.58 calg^-1c^-1,0.62 calg^-1c^-1
Density of water in SI system is:,1000 kgm^-3,10000 kgm^-3,100 kgm^-3,None
The amount of heat required to melt 1gm of ice without change in temperature is:,80 cal,80 Kcal,740 cal,740 Kcal
The latent heat of fusion of ice is 80 cal/gm. The specific heat capacity of ice is 0.5 cal/gm°c. Find the energy required to changes 1Kg ice from -10°c to 50°c:,135 Kcal,155 Kcal,120 Kcal,180 Kcal
"Cp and Cv are the molar specific heats of an ideal gas at constant pressure and volume respectively. Further, Cp/Cv = Y and R is the universal gas constant, then Cv is equal to:",R/(Y-1),Ry,2R,RY(Y-1)
When ice is melting:,It absorbs heat from surrounding,It gives heat to the surrounding,There is no relation to surrounding,Heat may be given or absorbed
"When liquid changes into vapour, on increasing pressure the boiling point of the liquid:",Increases,Decreases,Can not be predicted,May increase or decrease
The specific heat capacity during change of water into stem is:,∞,0,-ve,4200J/kg
Water is used as coolant because of its high:,Specific heat,Dipole moment,Intermolecular Hydrogen Bonding,Intramolecular Hydrogen Bonding
Cooking is faster in pressure cooker because:,Boiling point is elevated,Boiling point is decreased,Has no role with boiling point,Vapour pressure is elevated
Boiling water changes to steam. Its specific heat:,Infinite,Decreases,Increases,0
Water contracts when:,Heated above 0°c,Heated from 4°c,Cooled from 10°c,Cooled from 4°c
Power developed by a person consuming 60 gram of ice per minute if latent heat of ice is 80 cal/gm:,336J,80J,400J,100J
Which of the following has negative sp.heat capacity?,Steam,Metal,Water,Ice
At what condition the following substance will expand on heating and cooling:,Water at 4°c,Water at 0°c,Ice at 0°c,Semiconductor
Heat required to convert 1 gm of ice at 0°c to steam of 100°c:,716 cal,0.1 kcal,1000 cal,750 cal
Water is used as coolant due to:,High specific heat,Low specific heat,Universal solvent,Anomalous expansion
The amount of heat required to convert 1g of ice at 0°c into steam at 100 °c is:,716 cal,100 cal,1 Kilocal,0.01 kilocal
Time required for the task is reduced when liquid boils at higher temperature if pressure is forcibly maintained at higher level than atmospheric pressure:,Pressure cooker,Microwave,Oven,Pot and Pan
"When water is heated steadily, its temperature stops raising when water starts to:",Boil,Evaporate,Condense,Release
A metal having mass 0.5kg and temperature 100°c is dropped gently in copper vessel having the mass 0.5kg conatining water of mass 9kg and temperature 20°c then find the specific heat of metal:,None,270 J/kg/K,570 J/Kg/K,570 J/g/K
The melting point of pure ice at standad atmospheric pressure is:,0°c,100°c,32 °c,212 °c
The amount of heat required to convert 1gm of ice at -100°c to steam at 100°c is:,766 Cal,676 Cal,736 cal,540 cal
Root mean square velocity of a gas is proportional to :,Square root of temperature,Gas constant,Avogadro's number,Square of temperature
"At the same temperature, pressure and volume of two gases, which of the following is constant?",Total number of molecules,Root mean square velocity,Average kinetic energy,Mean free path
"Critical temp,for vandeerwaal's equation is",8a/27Rb,27a/8Rb,a/27,27b/8Rb
Avergae transational KE of a molecule is given by,3/2KT,3/2RT,1/2KT,1/2RT
"In a vessel,the gas is at a pressure p.If the mass of all the molecules is halved and their speed is double then resultant pressure will  be",2P,P,P/2,4P
There is no atmosphere on the moon because :,Escape velocity of a gas molecular is less than their root mean square velocity,It is clear to the earth and also it has the inactive iert gases in it,Escape velocity of the gas molecules is grater than their root mean square velocity,It is too far from the sun and has very low pressure in its outer surface
Temperature correspond to 1eV energy us,7.7*10 to the power of 3 Kelvin,7.6*10 to the power of 2 Kelvin,7.7 *10 to the power of -2 kelvin,7.2*10 to the power of 3 kelvin
A jar has a mixture of helium and hydrogen at high temperature.The ratio of mean KE of helium and hydrogen are,1:1,1:4,2;1,3;5
"There are two identical cyclinders,one containing helium at 2.5 atmospheres and another containing argon at 1 atmosphere.If both the gases were filled in one of the cyclinders,the pressure would be",3.5 atm,1.75 atm,1.5 atm,1 atm
At constannt T the graoh of P vs 1/V is,St line,Parabola,Ellipse,Circle
The sulphur dioxide present in atmosphere at a place in the morning time is 20 % in terms of pressure it exerts.By noon the temperature is gone up by 5 degree celsius.What would be the pressure of SO2 now the volume remaining same ?,1/273 times five the gas pressure at 0 degree celsius,1/273 of gas pressure as per temperature difference between noon and 0 degree celsius,1/273 of the gas pressure as per the temperature in the morning,1/273 of gas pressure as per temperature at noon.
"Two gases A and B having the same temperature T pressure  and volume V are mixed.If the mixture is at the same temperature T and occupies a volume V,the pressure of mixture is",2P,P,P/2,4P
If P be the pressure and E be the energy density of gas molecules then,P=(2/3)E,P=(3/2)E,P=(1/3)E,P=3E
The increasing vapour pressure caused by heating liquid is due to,Increasing KE of molecules,Increased intermolecular attraction,Increasing PE of molecule,Decreasing surface tension
Which of the following parametrs is the same for molecules of all gases at a given temperature ?,Kinetic energy,Mass,Speed,Momentum
Which of the following is a universal constant ?,Cp-Cv,Cp/Cv,Cp+Cv,Cv/Cp
The changing of gas to liquid under high pressure is called,Liquification,Vapourization,Refrigeration,Evapouration
Gas which does not liquefy at room temperature by applying large pressure is,Oxygen,Carbon dioxide,Ammonia,Sulphur dioxide
All gas at same temperature have same,KE,density,RMS soeed,None of the above
RMS velocity of gas molecule is directly peoportional to,Square root of temperature,temperature,pressure,square root of the pressure
RMS velocity of gas molecule is directly peoportional to,Square root of temperature,temperature,pressure,square root of the pressure
Molar heat capacity at contant volume for a diatomic gas is,5R/2,R,3/4R,3R
"Two similar flasks,one containing O2 and the other N2 at same temperature and pressure have",Same no of molecules,Different noi of molecules,Both a nd b are correct,Equal weight
Which of the following has highest specific heat capacity ?,Hydrogen,Aluminium,Water,Oxygen
Avergae Kinetic energy per molecule of an ideal gas depends only upon,Temperature,Pressure,Volume,Species of gasa molecule
Straight lline graph in Boyle's law obtained between pressure and,reciprocal of volume,Volume,Temperaturew,reciprocal of temperature
Internal energy of N molecules of ideal gas depends upon,Temperature,Pressure,Volume,pressure and temperature
The ratio of rms speedwill be of hydorgen molecules to that of oxygen molecules at a given temperature,4:1,1:4,1:16,16:1
If the rms velocity of gas at 30 degree celisus temperature is to be doubled the final temperature is,1212 K,96.7 K,967 dgree celsisu,829 K
"A mass of gas at pressure 50 cm of Hg is heated from 27 dgree celsius to 97 degree celsisu .If the volume is maintaied constant,the pressure exerted by the gas will be ............................cm of Hg ?",61.67,50,40,71.2
"If rms velocity of gas at 0 degree celsius is V.Then to double the rms velocity,the temperature should be raised to",819 degree celsisu,718 degree celsisus,62 degree celsius,1092 degree celsius
Above critical temperature substance can exist in,gasesous state only,gaseous and liquid state,solid state,solid and gaseous state
The KE of a gas at 327 degree celisus is E.The new KE if the temperature falls to 27 degree celsius is,E/2,0,2E,root under 2 E
"Under steady state,the temperature f body",Doesn't change with time and can be different at different points pointa of the body,Increases with time,Decreases with time,Doesn't change with time and is same at all point s of a body
"At which temperature, black body doesn't emit radiation?",0 k,0º c,273º c,273 k
Newton's law of cooling is used to find,Specific heat of liquid,Specific heat of gases,fourth power of temperature in K,Square power of temperature in K
"Mercury is cooled to 4K, it behaves as",Superconductor,Semiconductor,Insulator,Conductor
"Transmission of heat through movement of particles of medium is
the actual",convection,conduction,reflection,radiation
"If the temperature difference between two sides of a wall is increased from 10°C to 20°C, then thermal activity will be",Doubled,Remains same,Quadrupled,Halved
"When an object is cooled from 80°C to 60°C it takes 1 minute. The room temperature is 30°C, find the time taken for the temperature to decrease from 60°C to 50°C",50s,10s,90s,120s
The two rods made up of same material. The ratio of their diameter is 1:2 and the ratio of their lengths is 2:1. The temperature difference between their ends is same then the rate of heat flow in these two rods is,1:8,8:1,1:2,1:1
The rate of emission of the radiation is directly proportional to,forth power of tempreature in K,Temperature in K,fourth root of temperature in K,square power of tempreature in K
"The power of a body is 1000W. In 2 hours, the energy produced is",2KWh,1KJ,2KJ,2Wh
"If an object cools from 80°C to 70°C in one minute in the room at 30°C,the time it will take to cool  from 50°C to 40° C is:",3 minute,2 minute,4 minute,5 minute
"A body cools down from 65°C to 60° C in 5 minutes.
It will cool down from 60°C to 55°C in:",more than 5 minutes,5 minutes,less than 5 minutes,less or more than 5 minutes depending on whether its mass is more or less than 1 kg
"The maximum wavelength emitted by the sun at the temperatures (in Kelvin) at T1, T2 and T3 are 650 nm, 580 nm and 350 nm respectively. Which one of the following is correct?","T3> T1, T3>T2",T1 T2: Ti>T3,T2>T1 T2>T3,T1= T2 = T3
"There are four articles having colors blue, red, black and white. When they are heated together and allowed to cool, which article will cool at the earliest?",Black,Blue,Red,White
Two stars radiate maximum energy at 320 nanometer and 400 nanometer respectively. The ratio of their Kelvin temperature is:,5:4,5:4 4:5,4:5 2:5,2:5   4:25
Which of the following combination of properties would be most desirable for a cooking pot? [2005] a. High specific heat and low conductivity b. Low specific heat and high conductivity c. High specific heat and high conductivity,low specific heat and high conductivity,high specipic heat and low conductivity,high specific heat and high conductivity,Low specific heat and low conductivity
The graph of Newton's law of cooling follows,exponential relation with time.,parabolic path,linear relation with time,rectangular hyperbolic path
.The rate of loss of heat from a hot body depends on the,excess tempreature of body over the surrounding,temperature of the body,thermal capacity of body,the tempreature of surounding
A body originally at 100°C in a room at 20°C drops to 80°C after 5 minutes. What will be the temp. of the body after another five minutes?,65°C,50°C,60°C,70° C
It takes 5 min to cool liquid from 60°C to 40°C then the temperature after 5 min (if the temperature of the surrounding is 18°C) is,28°C,22°C,24°C,26°C
Two stars radiate maximum energy at λ = 3200 Å and 4000 Å respectively. The ratio of their temperature in Kelvin scale will be,5:4,4:5,25:16,2:5
Two stars A and B radiate maximum wave length 36002 and 48002 respectively. The ratio of absolute temperature of A and B is,4:3,3:4,81:256,256:81
The energy emitted in the sun in between tw different temperature of 27°C & 600 K is,16,2,4,8
The coefficient of yhermal conductivity is expressed in the unit,Joule per Kelvin per meter per second,Watt. (Kelvin per meter),Watt. (meter per Kelvin),"Joule. (Kelvin per meter per
second.)"
"If the absolute temperature of a radiating body is suddenly halved, the radiating power will reduce approximately by:",6.25%,25%,12.5%,3.12%
"If the temperature of emitted radiations increased by a factor of 2, then the factor by which energy radiated by it will be increased is",16,2,4,8
"When the temperature difference between inside and outside of a room is 20°C, the rate of heat flow through a window is 273 Js-1, When the temperature difference becomes 20K, the rate of flow of heat through the same window will be",273Js-1,253 Js-1,232 Js-1,100Js-1
"Two spherical body of radius R and 2R of same Imaterial at equal temperature have heat in the
ratio:",1:8,1:2,1:4,1:16
If the maximum wavelength of Sun and Moon 1nm and 200nm. What is ratio of temperature?,200:1,400:1,1:200,1:400
The rate of heat loss from a hot body depands on the,Excess temperature of the body over the surrounding,Temperature of the body,Thermal capacity of the body,The temperature of the surrounding
The maximum wavelength of radiation emitted from a black body is inversely proportional to absolute temperature. This is,Wein's law,Kirchoff's law,Planck's law,Stefan's law
"The radiation of maximum wavelength emitted by sun & moon is 0.5 μm & 100 μm respectively, then the ratio of temperature of Tsun/Tmoon is equal to",200,1/200,50,1/50
A graph of the intensity against the wavelength of radiation from the blackbody at any temperature shows a peak (maximum) value of intensity for each temperature. The product of the maximum wavelength of radiation and corresponding temperature remains constant. This law of  radiation is known as,Wien's Law,Kirchhoff's Law,Planck's Law,Stefan's Law
"Two rods of materials A and B are of the same length. Linear expansivity of A and cubical expansivity of B are 12 x 10-6 K-1 and 3 x 10-5 K-1 respectively If both the rods are heated from the same room temperature to 800C, the length of the rod A will be",larger than the rod B,double the length of rod B,equal to the length of the rod B,Shorter than the length of rod B
Bolometer measures the,heat of radiation,coffecient of thermal conductivity,specific heat,thermo emf
If temperature of black body is increased by 50% percentage increase in emitted radiation is,400,50,100,500
"""Good absorbers are good emittrers"" is a statement of:",Kirchoff's law,Pervost law,Joule's law,Stefan's law
A body is painted black the the transmittance is,zero,1,infinity,-ve
Buckyball is,Good absorber and chemical catalyst,Bad absorber and chemical catalyst,Good absorber and bad chemical catalyst,. None
Colour of star indicates,Temperature,Wavelength,Size,distance
