question,answer,wrong1,wrong2,wrong3
The compound eye of a cockroach has;,Mosaic vision,Binocular vision,Rotational vision,Compound vision
The connecting link between animal and plant:,Euglena,Virus,Neopilina,Peripatus
Which is a female gland in cockroaches?,Tumbler,Nymph,Imago,Maggot
Alary muscles of cockroach help in,Blood circulation,Digestion,Assimilation,flight
"There are two protozoans X and Y. When both kept in fresh water, X develops contractile vacuole. When both kept in marine water both develops contractile vacuole. Identify X and Y to be:",X is marine and Y is fresh water,Both X and Y are freshwater,Y is marine and X is freshwater,Both X and Y are marine
Scientifically the housefly is:,Musca domestica,Melanopus,Periplaneta americana,Pediculus
Commercial silk thread is obtained from........of silkworm:,Cocoon,Larva,Pupa,Adult
Which of the following is a true about behaviour of amoeba?,Negative to dim light,Negative to gravity,Positive to temperature,Positive to solid object in contact slowly
Promastigote form of leishmania is found in:,Gut of sandfly,Blood of man,CSF of man,Spleen of man
The infective stage of E.histolytica is:,Quadrinucleated cyst,Young trophozoite,Mature trophozoite,Uninucleated cyst
The most important set of Insects to man is;,Honey bee-Iac Insect-Slikworm,Iac Insect-moth-honey bee,roce weevil-moth-dragon fly,Silkworm-dragon fly-honey bee
The causative agent of Kalazar is:,Leishmania,Yersinia pestis,Plasmodium,Helicobacter
Kala-azar is caused by:,Leishmania,Trypanosoma,Giardia,Wucheria
Which one of the following lack flagella in movement?,Amoeba,Trypanosoma,Giardia,Euglena
Which of the following lack flagella in movement?,Amoeba,Trypanosoma,Giardia,Euglena
One of the class protozoa is exclusively parasitic?,Sporozoa,Ciliata,Mastigophora,Sarcodina
Which of the following is protozoan disease:,Kala-azar,Polio,Tetanus,Rabies
An amoeba survives in a hypotonic solution that destroys human RBC. It is due to:,Amoeba has water expelling contractile vacuole,Membrane permeability of amoeba is 100 times less permeable to H2O than the membrane of a RBC,Both a and b are correct,Both are wrong
Pseudopodia retains its movement due to change in:,Viscosity,Pressure,Water movement,Pellicle
Kingdom Animalia of  kingdom system of classification does not include:,Protozoa,Porifera,Echinodermata,Chordata
Protists are:,Unicellular eukaryotes,Unicellualr prokaryotes,Multicellular prokaryotes,Multicellular eukaryotes
Housefly belongs to the class,Insecta,Crustacea,Myripoda,Arachnida
Joint appendages are found in:,Arthropoda,Mollusca,Echinodermata,Annelida
Book lung is the respiratory organ in the class:,Arachnida,Insecta,Crustacea,Mollusca
Joined appendages are found in,Arthropoda,Porifera,Annelids,Mollusca
Haemocoei is present in:,Insects,Flatworms,Roundworms,Segmented worms
Which of the following is a parasite as well as a vector?,Flea,Plasmodium,Housefly,Amoeba
The head of a cockroach is formed of segments numbering:,Six,Five,Nine,Ten
Imago is the name for the young one of,Housefly,Butterfly,Beetle,Mosquito
Which of the following has no blood?,Hydra,Earthworm,Cockroach,Rabbit
The mouth part of the housefly is:,Sponging type,sucking type,Siphoning type,Bitting and chewing type
Three pairs of legs are found in which of the following class?,Insects,Crustacea,Arachnids,Millipedes
The book lung is found in,Spider,Crab,Prawn,None
This is true about the open circulatory system?,All of the above,It has no arteries,Heart receives blood through ostia,Blood is drained into a pericardial sinus
The mouth part of cockroach is,Bitting & Chewing type,Cutting & Bitting type,Piercing & Sucking type,Sponging type
Which of the following is not properly matched with the other three animals?,Crayfish,Whale,Turtle,Frog
Joined appendages are found in,Arthropoda,Porifera,Annileda,Mollusca
The body of a cockroach is divisible into:,"Head, Thorax & Abdomen",Head & Thorax,Cephalothorax & Abdomen,Male gonad & Ovum
The habit of cockroaches is,"Cursorial, Nocturnal & Omnivorous","Cursorial, Fossorial & Carnivorous","Fossorial, Diurnal & Omnivorous",None of the above
"In cockroaches, the trachea opens out into the atmosphere through",10 pairs of spiracles,7 pairs of spiracles,8 pairs of spiracles,6 pairs of spiracles
Periplanata americana is..... habit.,Omnivorous & nocturnal,Herbivorous & nocturnal,Omnivorous & diurnal,Herbivorous & diurnal
Which of the following is transmitted by Housefly?,Typhoid,Encephalitis,Aedes,Filariasis
Which of the following secretes uric acid?,Cockroach,Man,Frog,Earthworm
Which of the following belongs to the same class,"Scorpion, spider & tick","Hydra, jellyfish & crayfish","Kangaroo, whale & silverfish","Dolphin, bat & salamander"
The structure not present in the leg of the cockroach is:,Fibula,Coxa,Femur,Tibia
What number of eggs in the ootheca of cockroaches is?,16,2,4,8
Larva of mosquito is called:,Wriggler,Tumbler,Imago,Nymph
Filariasis is caused by,Mosquito,Protozoa,Insects,Virus
Mosquito produces sound by:,Wings,Mouth,Thorax,Abdomen
Ommatidium is present in,Insects,Reptiles,Mammals,Annelids
Housefly & Mosquito are similar in having.,Three pairs of thoracic legs,Similar mouth,Frugivorous,Antennae
Elephantiasis is transmitted by,Mosquito,Housefly,Bed bug,Fruit fly
A male cockroaches can be distinguished from female by the presence of:,Anal style,Anal cerci,Wings,All
Larva of a housefly is called,Maggot,Tumbler,Nymph,Nald
The two pairs of wings of the cockroach are attached to,Mesothorax & metathorax,Prothorax & mesothorax,Prothorax & metathorax,First two abdominal segments
Which of the following animals is beneficial for wound healing?,Leech,Beetles,Maggots,Slug
Dengue fever is transmitted by:,Aedes,Anopheles,Culex,Sandfly
The hormone necessary for molting in cockroaches is secreted by:,Prothoracic gland,Corpora allata,Corpora cardiac,None
Sleeping sickness is caused by the bite of:,Tse-Tse fly,Sandfly,Mosquito,Housefly
"In cockroaches, the brain hormone secreted by the intercerebral glands is responsible for the activation of:",Prothoracic gland,Corpora allata,cerebral ganglia,Corpara cardiac
The incidence of filariasis can be reduced by controlling:,Culex mosquito,Anopheles mosquitoes,Aides mosquitoes,Housefllies
In which of the following blood does not act as an O2 carrier?,Cockroach,Nories,Frog,Earthworm
Vector of kala azar is,Sand flies,Testes fly,Female anopheles,Housefly
Which is only found in porifera?,Choanocyte cell,Hollow body,Coelenteron,Cnidoblast
Classification of porifera is based upon:,Spicules,Paragastric cavity,Water vascular system,Water canal system
Spicules forming cell in sponges:,Scleroblast,Pinacocytes,Choanocytes,Archaeocyte
Gemmule formation is associated with ...,Archaeocyte,Trophocyte,Thesocyte,Amoebocyte
Gemmule formation is the means of reproduction in:,Porifera,Arthropods,Coelenterata,Annelid
Spicule forming cells in porifera are:,Scleroblast,Pinacocytes,Porocytes,Choanocytes
Gemmule formation is the means of reproduction in:,Porifera,Coelenterata,Arthropoda,Annelida
Larvae are motile and adult are sedentary in:,Porifera,Protozoa,Coelentrate,Arthropoda
The inner layer of the body wall of the phylum porifera is called:,Choanoderm,Ectoderm,Endoderm,Pinacoderm
Choanocyte cells are found in:,Porifera,Protozoa,Echinodermata,Coelentrata
The sponge differs from other animals by the presence of:,Collar cells,Hollow body,Coelenteron cavity,Only one mouth
Gemmule formation occurs in:,Porifera,Coelentrata,Annelida,Echinodermata
In porifera food is ingested by:,Choanocytes,Scleroblasts,Central canal,Ostia
Classification of porifera is based on:,Spicules,Branching,Reproduction,Symmetry
Which of the following is fresh water sponges?,Spongilla,Sycon,Euspongia,Euplectella
Venus flower basket is a :,Porifera,Colenterata,Platyhelminthes,Rotifera
Incurrent canal is associated with:,Porifera,Echinodermata,Coelenterata,Protozoa
Which one of the following is the classes of porifera?,"Calcarea, Demospongia, Hexaactenellida","Hydrozoa, Scyphozoa, Anthozoa","Scyphopoda, Cephalopoda, Calcarea","Calcarea, Hydrozoa, Demospongia"
Classification of porifera is on the basis of:,Spicules,Canal system,Reproduction,Amoebic cells
Mode of nutrition in Sponges is:,Holozoic,Holophytic,Autotrophic,Saprophytic
Totipotent cells of sponges are:,Archaeocytes,Porocytes,Thesocytes,Coanocytes
The formation of canal system in sponges is due to:,Folding of inner wall,Gastro-vascular system,Reproduction,Porous walls
Which of the following is filter feeder?,All,Sponge,Sepia,Whale
Sponges differ from other metazoans in having:,Collar cells,Hollow body,Coelenteron,Tentacles
Collar cell are found in:,Spongy,Earthworm,Mollusca,Coelentrate
What are the main cells of which poriferans outer walls are made?,Pinacocytes,Porocytes,Choanocytes,Amoebocytes
The cavity present in Hydra is:,Coelenteron,Coelom,Blastocoel,Spongocoel
Which of the following is diploblastic animal?,Jelly fish,Silver fish,Gold fish,Star fish
Another name of alternation of generation is:,Metagenesis,Metamorphosis,Metanotum,None
Polymorphism is found in:,Physia,Hydra,Coral,Sponge
Penetrants and stenoteles are names of nematocysts in phylum coelenterate. Of these:,Both are same,Penetrants are smaller,Penetrants are larger,Stenoteles are not found in Hydra
Cnidoblasts cells are found in:,Epidermis,Endodermis,Both,Mesogloea
Which toxic substance is produced by Hydra?,Hypnotoxin,Hirudin,Heparin,Histamine
Jelly fish belongs to class:,Scyphozoa,Hydrozoa,Anthozoa,Demospongia
Hydra cannot digest:,Starch and fat,Fats and protein,Starch and protein,Starch and glucose
The food which Hydra cannot digest is:,Starch,Fat,Protein,Lipid
The body of coelenterate is made up of two cell layers. These are the:,Ectoderm and endoderm,Epidermis and Submucosa,Ectoplasm and Endoplasm,Protoplasm and Cytoplasm
Radial symmetry is found in:,Coelenterate,Porifera,Helminth,Annelida
The cavity present in the body of Hydra is called:,Coelenteron,Haemocoel,Coelom,Blastocoel
Self fertilization is absent in Hydra due to...nature:,Protandrous,Monoecious,Hermaphrodite,Protogynous
Which of the following contains nervous system but no brain?,Hydra,Liverfluke,Schistosoma,Amoeba
The excretory product of Hydra is:,Ammonia,Urea,Uric acid,Amino acids
The digestion of Hydra is:,Extracellular followed by intracellular,Extracellular,Intracellular,Intracellular followed by extracellular
Hydra divides asexually by:,Budding,Multiple fission,Binary fission,All
Poison present in Nematocyst of Hydra is:,Hypnotoxin,Haematin,Hirudin,Heparin
Hydra regenerated by:,Morphollaxis,Compensatory hypertrophy,Epimorphosis,Autotomy
Polymorphism is a characteristics of the phylum ...,Coelenterata,Annelida,Porifera,Protozoa
Which of the following is present on epidermis of hydra:,Nematoblasts,Muscular cells,Germ cells,Interstitial cells
Polymorphism is observed in:,Coelenterate,Porifera,Mollusca,Echinodermata
Which animal phylum has the characteristics of polymorphism?,Coelenterate,Annelida,Porifera,Protozoa
Nematocyst in hydra paralyse prey by secreting a poisonous substance called:,Hypnotoxin,Heparin,Histamine,Neurotoxin
Budding in hydra is:,Asexual reproduction,Binary fission,Parthenogenesis,Sexual reproduction
Polymorphism is a characteristics of the phylum:,Coelenterate,Annelida,Porifera,Protozoa
Which of the following do have asexual reproduction except?,Pheretima,Hydra,Paramecium,Sponge
Which of the following cells are present in epidermis of Hydra?,Nematoblasts,Nutritive cell,Germ cells,Musculo-epithelial cells
Polymorphism is the characteristics of the phylum:,Coelenterate,Annelida,Porifera,Protozoa
Coral reef is formed by:,Coelenterate,Echinoderm,Helminths,Mollusc
Alternative host of Fasciola hepatica is:,Snail,Sheep,Goat,Human
Excretory organ of Platyhelminthes is:,Flame cell,Renette cell,Nephridia,G.V.S
Which has incomplete digestive system?,Fluke,Ascaries,Earthworm,Cockroach
Blood fluke refers to:,Genus of Schistosoma,Genus of Liverfluke,Echinococcus granulosus,Genus of dugesia
Which of the following phylum is acoelomate?,Platyhelminthes,Cestoda,Nematoda,Annelida
Protonephridia helps in:,Waste removal,Osmoregulation,Offence,Digestion
Blood fluke parasite is:,Schistosoma,Trypanosoma,Plasmodium,Paramecium
Which of the following does not contain alimentary canal?,Cestoda,Trematoda,Turbellaria,Anthozoa
Immature proglottids of Taenia solium have:,Testes but no ovaries,Ovaries but no testes,Vitelline follicles and shell glands but no glands,Uterus but neither ovaries nor testes
Blood fluke is:,Schistosoma,Paragonimus,Dracuculus,Wuchereria
Both the alternation of generation and alternation of host are present in:,Liver fluke,Filarial worm,Tapeworm,Round worm
Which of the following animals has a free living mode of feeding or nutrition?,Planaria,Amoeba,Anclyostoma,Fasciola
Which class of the phylum platyhelminthes has been assigned to Schistosoma?,Trematoda,Turbellaria,Cestoda,Digenea
Diphyllobothrium of phylum platyhelminthes is known as:,Fish tape worm,Pork tape worm,Dog tape worm,Dwarf tape worm
Liver-rot is caused by:,Fasciola,Schistosoma,Taenia,Echinococcus
Body segment of Taenia solium is:,Proglottid,Scolex,Rostellum,Acetabulum
Flame cells are present as excretory organs in:,Platyhelminthes,Annelida,Porifera,Coelenterata
Larva of tapeworm in Pork meat is:,Cysticercos,Rhabditiform,Cercaria,Metacercaria
Flattened leaf like body belongs to:,Trematods,Cestods,Nematods,Cephalopods
The intermediate host of liver fluke is:,Snail,Man,Sheep,Dog
Intestinal tape worms obtain their nutrition by:,Absorbing liquid food from general body surface,Scrapping food particle from intestine of host with hooks,Ingesting food particles through suckers,Preparing their own food
The intermediate host of Taenia solium is:,Pig,Man,Cow,Dog
Head of T.Solium is called:,Scolex,Stomata,Capitulum,Profunda
The genetic name of blood fluke is:,Schistosoma,Fasciola,Echinococcus,Taenia
The correct arrangement of the larval stages in the life history of 'liver fluke' is:,Miracidium-Sporocyst-Redia-Cercaria,Miracidium-Cercaria-Sporocyst-Redia,Miracidium-Sporocyst-Cercaria-Redia,Miracidium-Redia-Sporocyst-Cercaria
Head of Taenia is called:,Scolex,Strobila,Proglottid,Rostellum
Breaking of mammalian RBC is due to:,Presence of haemoglobin,Lacking of nucleus,Lacking of mitochondria and endoplasmic reticulum,Presence of Na+ in it
Which larval form of tapeworm is present in pork:,Cysticercus,Rhabditiform,Metacercaria,Cercaria
Active secretory cells in human body are:,Goblet cells,Myoblast,Monocytes,Erythrocytes
Bladderworm larva of tapeworm is known as:,Cysticercus,Onchosphere,Sprorocyst,Miracidium
"If a person has not eaten properly cooke pork, there is a chance that he may suffer from:",Taeniasis,Amoebiasis,Elephantiasis,Cholera
Tapeworm falls in th class:,Cestoda,Turbellaria,Trematoda,None
The growth of hair follicle is facilitated by:,Dermis,Stratum corneum,Stratum malphigi,None
Common name for Taenia-solium is:,Pork-tapeworm,Dog-tapeworm,Fish-tapaeworm,Beef-tapeworm
Parasites normally possess well developed:,Reproductive organs,Digestive system,Sense organs,Respiratory organs
In parasites the most developed system is:,Reproductive system,Respiratory system,Digestive system,Sense organs
Which of the following are well-developed in parasites?,Reproductive system,Locomotory organs,Vascular system,Sense organs
Which of the following has only one opening which acts as both mouth and anus?,Fasciola,Ascons,Snail,Cockroach
Cysticercosis in the muscle of pig remains viable for:,Several years,1 month,6 month,12 month
Platyhelminthes shows... body plan:,Acoelomate,Pseudocoelomate,Schizocoelomate,Haemocoelomate
Which one is correct for hexacanth larva of tapeworm?,It bears 6 hooks for attachment to the intermediate host,It consists of 6 hooks for absorption,It consists of  6 hooks for boring cyst wall and release to grass,Hooks are useless in hexacanth larva
The intermediate host in the life-cycle of liver fluke is:,Snail,Blood fluke,Sheep,Pig
Excretory organ of platyhelminthes is:,Flame cells,Nephridium,Coxal glands,Green gland
Solenocytes are main excretory structure in:,Platyhelminthes,Echinodermata,Annelids,Mollusca
Flame cells are excretory unit in:,Platyhelminthes,Coelenterate,Arthropoda,Nematoda
Which of the following have flame cells?,Platyhelminthes,Sponge,Coelenterate,Nematodes
In which class if platyhelminthes free living form is found:,Turbellaria,Cestoda,Trematoda,Nematoda
Turbellaria comes under:,Free living flatworm,Trematoda,Cestoda,Nematodes
Which one of the following animal phyla does nit posses a coelom:,Platyhelminthes,Annelid,Mollusca,Echinoderm
Head of tapeworm is known as:,Scolex,Capitulum,Proglottid,Pygidium
Aacaris lumbricoides belongs to:,Nematodes,Echinoderm,Annelida,Mollusca
Which of the following is pseudocoelomate:,Aschelminthes,Annelida,Arthropoda,Mollusca
